feature,variance,spearman_corr,spearman_pval,mutual_info,dynamic_range,smooth_corr,batch_effect,batch_score,var_norm,spearman_norm,mi_norm,dynrange_norm,smooth_norm,batch_norm,composite_score,rank
Int_Med_p21_cell,0.9998627894781769,0.03783739817625683,0.04689302672419702,0.009594985110365606,0.4611840084544716,0.12026876240322612,1.000576245218091e-17,1.0,0.967263166614999,0.050555723253354556,0.01762082471144508,0.177515177463282,0.12081313087723261,1.0,0.2173954587769411,188
Int_Med_Cdt1_cell,0.9998575847407541,0.02144987350523681,0.2600389761430689,0.019971947083408992,0.4782341832578204,0.1469287251460164,3.6880066257789955e-16,0.9999999999999996,0.966021376072455,0.028283318744247964,0.03667772014808235,0.1844368256365045,0.14816730008485698,0.9,0.21695485747035756,189
Int_Med_pp27_ring,0.9999993165748919,0.02033282533024232,0.28568649261260076,0.03596562913916301,0.2640186322606861,0.1655441412056059,4.680144667242451e-16,0.9999999999999996,0.9998369630877791,0.026765130408358918,0.06604950809286715,0.09747439303176977,0.16726744833626617,0.9,0.21277235179087833,190
Int_Med_Cdt1_cyto,0.9998812565851269,0.031265294046383146,0.10060994951046015,0.014931219755557557,0.4077616311728556,0.12021021233399781,2.7900149310163525e-16,0.9999999999999998,0.9716692061317436,0.04162352851406172,0.027420616396425075,0.15582795698693386,0.12075305620585212,0.95,0.21120650666906066,191
Int_Med_Cdt1_ring,0.9998812565851269,0.031265294046383146,0.10060994951046015,0.014920637739199272,0.4077616311728556,0.12021021233399781,2.7900149310163525e-16,0.9999999999999998,0.9716692061317436,0.04162352851406172,0.027401182926419836,0.15582795698693386,0.12075305620585212,0.95,0.21120164830155935,192
Int_Med_RSK1_ring,0.9999480752096218,0.019208524958733302,0.3131730569103203,0.0,0.24431181101444532,0.2833474590801634,3.3768152413626477e-16,0.9999999999999996,0.9876113621378091,0.02523708555920178,0.0,0.08947425902421262,0.288138280807015,0.9,0.21118600152947614,193
Int_Med_RSK1_cyto,0.9999480752096218,0.019208524958733302,0.3131730569103203,0.0,0.24431181101444532,0.2833474590801634,3.3768152413626477e-16,0.9999999999999996,0.9876113621378091,0.02523708555920178,0.0,0.08947425902421262,0.288138280807015,0.9,0.21118600152947614,194
Int_Med_p38_cell,0.9999920924278516,0.014812627105964612,0.4367217973022507,0.006294119858874403,0.3799673077264506,0.17786898316118085,2.799437623991885e-16,0.9999999999999998,0.9981133646150675,0.019262588670680345,0.01155891139697926,0.14454463993431463,0.17991322040889215,0.95,0.2109126225266184,195
Int_MeanEdge_pSTAT3_cell,0.9999964993673278,0.08502977241594063,7.735859852632783e-06,0.019771756192360712,0.02787924208529948,0.1513117300149534,1.0567952872640782e-16,1.0,0.9991648097349047,0.11469522387422264,0.03631007720133312,0.0016118111236760573,0.15266443528266097,1.0,0.21088983375951376,196
Int_Med_CDK6_cell,0.9999825411521999,0.024196064758184237,0.2038934065640662,0.0063583948238115084,0.05002627057728399,0.34429324043425114,3.9509792680496313e-16,0.9999999999999996,0.9958345399962166,0.03201568734004812,0.011676949922048723,0.010602565826891357,0.3506710469528131,0.9,0.21022778352344612,197
Int_Med_bCat_cell,0.9999991815832361,0.031841814111548766,0.09448586330162212,0.0,0.19964120232706112,0.261872052865054,3.4073094921290875e-16,0.9999999999999996,0.9998047556298525,0.042407081146735554,0.0,0.07133988558910616,0.26610367029093557,0.9,0.2097657735111307,198
Int_MeanEdge_Skp2_cell,0.9998664569852536,0.05182641907682962,0.006472334085183413,0.03673384258516865,0.04108086098756177,0.17177676025656613,4.678867733865494e-17,1.0,0.9681381916609662,0.0695683037643629,0.06746030282754754,0.0069711087503769986,0.1736623603536408,1.0,0.20851454661719576,199
Int_Med_pH2AX_ring,0.999972711787448,0.02817152204108812,0.13904263190551683,0.004510861114533249,0.1431559842024219,0.2271444701275695,3.321141247847406e-17,1.0,0.9934893665135218,0.037418760378289825,0.008284024631887677,0.04840928157150432,0.23047180600298484,1.0,0.20502726011864514,200
Int_Med_pp53_cyto,0.9999860047885702,0.01916019613975552,0.31439235085744727,0.0020962101656225585,0.18919017895054213,0.22732867677336632,1.0509435583758215e-16,1.0,0.9966609238342908,0.025171401508234395,0.003849610130908992,0.06709721314165533,0.2306608092587999,1.0,0.204939909310366,201
Int_Med_BP1_cell,0.9999875067482079,0.04615938155588986,0.015318092118134948,0.010625528259382122,0.15274840029063289,0.48517788640009124,4.531637210902865e-15,0.9999999999999956,0.9970192741451426,0.06186619166576989,0.019513377954366033,0.052303395858280734,0.49522422887907197,0.0,0.2047911333230652,202
Int_Med_pp27_cyto,0.9999993165748919,0.02033282533024232,0.28568649261260076,0.018551352581622105,0.2640186322606861,0.1655441412056059,4.680144667242451e-16,0.9999999999999996,0.9998369630877791,0.026765130408358918,0.034068852451665924,0.09747439303176977,0.16726744833626617,0.9,0.20477718788057803,203
Int_Med_pH2AX_cyto,0.999972711787448,0.02817152204108812,0.13904263190551683,0.0033266944931193976,0.1431559842024219,0.2271444701275695,3.321141247847406e-17,1.0,0.9934893665135218,0.037418760378289825,0.006109347732958904,0.04840928157150432,0.23047180600298484,1.0,0.20448359089391294,204
Int_Med_pp53_ring,0.9999860047885702,0.01916019613975552,0.31439235085744727,0.0006500982122341625,0.18919017895054213,0.22732867677336632,1.0509435583758215e-16,1.0,0.9966609238342908,0.025171401508234395,0.0011938806065083629,0.06709721314165533,0.2306608092587999,1.0,0.2042759769292658,205
Int_Med_pERK_nuc,0.9999793051156446,0.056669584157894144,0.002904380081296741,0.04829635036018587,0.03537789330959671,0.09685789399257368,1.470469821833602e-16,0.9999999999999998,0.9950624588587261,0.07615068481063565,0.0886944079756832,0.004655945635311409,0.09679266010686005,0.95,0.2036676072255436,206
Int_Med_YAP_cyto,0.9999982836542747,0.017352106705966312,0.3622450504453738,0.02365813009257689,0.22947242324730807,0.14752630119481955,1.376282283563086e-16,0.9999999999999998,0.9995905200975689,0.022714013948708107,0.04344725484894232,0.08345009666723947,0.14878043658887577,0.95,0.20300645403094875,207
Int_Med_YAP_ring,0.9999982836542747,0.017352106705966312,0.3622450504453738,0.023481611336865882,0.22947242324730807,0.14752630119481955,1.376282283563086e-16,0.9999999999999998,0.9995905200975689,0.022714013948708107,0.0431230848771405,0.08345009666723947,0.14878043658887577,0.95,0.2029254115379983,208
Int_Med_pRSK_cyto,0.9998491335545308,0.004010748176244789,0.8332191740370734,0.025634716829176618,0.13855967286695411,0.25211682352791526,4.724664871588248e-16,0.9999999999999996,0.9640050201503131,0.0045816760978030086,0.047077181108542726,0.04654337401773227,0.2560944217213952,0.9,0.2020380543783735,209
Int_MeanEdge_CDK4_cell,0.9999505728284296,0.025680893296036525,0.1774878351709645,0.03747002842075009,0.07845941089263174,0.1679240906781649,1.3710774958171736e-16,0.9999999999999998,0.9882072652857444,0.034033728654133476,0.06881228007551797,0.022145215447354587,0.16970937000007577,0.95,0.20191767730046956,210
Int_Med_pRSK_ring,0.9998491335545308,0.004010748176244789,0.8332191740370734,0.024940847317150627,0.13855967286695411,0.25211682352791526,4.724664871588248e-16,0.9999999999999996,0.9640050201503131,0.0045816760978030086,0.045802916177082084,0.04654337401773227,0.2560944217213952,0.9,0.20171948814550833,211
Int_Med_GSK3b_cyto,0.9999082178217059,0.022486152945546824,0.23771164700775643,0.01659018603182627,0.22875946732228958,0.15349721750341705,1.892816504679524e-16,0.9999999999999998,0.9781018473737284,0.029691733702723728,0.03046724477782294,0.08316066678555736,0.15490683131064292,0.95,0.20021808741121744,212
Int_Med_GSK3b_ring,0.9999082178217059,0.022486152945546824,0.23771164700775643,0.01609416145150977,0.22875946732228958,0.15349721750341705,1.892816504679524e-16,0.9999999999999998,0.9781018473737284,0.029691733702723728,0.029556314528136274,0.08316066678555736,0.15490683131064292,0.95,0.19999035484879574,213
Int_Med_pRSK_cell,0.9998665066371069,0.0008842577220871109,0.9629709966366915,0.02863281840747156,0.10185944439321792,0.21933419591475062,3.536211376869655e-16,0.9999999999999996,0.9681500380226237,0.00033244007913796943,0.052583080468529234,0.03164463706623828,0.22245815780562683,0.9,0.19474153502327088,214
Int_Med_pp21_ring,0.9999954556194779,0.01570829577172672,0.4095000135678166,0.037820543207629065,0.2683048444681777,0.03087377600509153,5.402136056163964e-16,0.9999999999999996,0.9989157834913938,0.020479898498153137,0.06945598713158119,0.09921441348541352,0.02909036262583475,0.9,0.1915819868475309,215
Int_Med_YAP_cell,0.9999994238359116,0.025676934856547522,0.17755467404199632,0.01684061970496309,0.2991861992248321,0.05201780285899497,5.246742163350921e-16,0.9999999999999996,0.9998625543345476,0.03402834871010326,0.030927156680283313,0.11175093438348961,0.05078496489787433,0.9,0.1911930633924305,216
Int_Med_Bcl2_cell,0.9999744820535584,0.0174444398225427,0.35969609829805704,0.00476079986468303,0.023908849381004568,0.39700039823192224,2.5477174754372833e-15,0.9999999999999976,0.9939117316657359,0.022839504562041094,0.008743027627132464,0.0,0.40475066164546125,0.45,0.19049940546068614,217
Int_Med_RSK1_cell,0.9999969407480627,0.000639655932626892,0.9732093093402778,0.005216993629155731,0.15837314311571432,0.17553585720393483,1.6290269756677676e-18,1.0,0.9992701181064292,0.0,0.00958081010055638,0.054586802999210725,0.17751934151142562,1.0,0.189867476162338,218
Int_Med_pp21_cyto,0.9999954556194779,0.01570829577172672,0.4095000135678166,0.031511264324981525,0.2683048444681777,0.03087377600509153,5.402136056163964e-16,0.9999999999999996,0.9989157834913938,0.020479898498153137,0.057869236764803586,0.09921441348541352,0.02909036262583475,0.9,0.1886852992558365,219
Int_Med_E2F1_cell,0.9987287371502185,0.04258511651955446,0.02529714475208228,0.0,0.02631065883223752,0.3798655372150531,3.5126169121492937e-16,0.9999999999999996,0.6966913123149643,0.0570083819409859,0.0,0.0009750328188594233,0.3871696210368686,0.9,0.1871916764360451,220
Int_MeanEdge_cFos_cell,0.9999472437517141,0.02778292807872155,0.144578458604616,0.016842272501707,0.17802642025384197,0.07662356260256276,2.3375793712027397e-16,0.9999999999999998,0.9874129858351245,0.03689061948493512,0.03093019197855352,0.06256520036873439,0.07603144112146643,0.95,0.18711425769135143,221
Int_Med_p53_cell,0.9999626800794705,0.010507576260270388,0.5811621298786404,0.017765181879549452,0.05812595563827444,0.15188679721308207,6.515041844119636e-17,1.0,0.9910959162623032,0.013411562613210186,0.03262507990015562,0.013890694596988823,0.1532544768215457,1.0,0.1863850626972014,222
Int_Med_Bcl2_cyto,0.9999909102280367,0.02313296833418339,0.2244811194543851,0.0,0.056050750812968245,0.4284974585231698,3.4646630819662066e-15,0.9999999999999964,0.9978313053236282,0.03057082522311086,0.0,0.01304824941071883,0.43706788298075855,0.2,0.1855956691673981,223
Int_Med_Bcl2_ring,0.9999909102280367,0.02313296833418339,0.2244811194543851,0.0,0.056050750812968245,0.4284974585231698,3.4646630819662066e-15,0.9999999999999964,0.9978313053236282,0.03057082522311086,0.0,0.01304824941071883,0.43706788298075855,0.2,0.1855956691673981,224
Int_Med_GSK3b_cell,0.9999564535568124,0.0016042554104090533,0.9328757261600937,0.011894226262231022,0.3215601597959528,0.039005774899864815,3.243728335731259e-16,0.9999999999999998,0.9896103395037013,0.0013109941977039318,0.02184329351575757,0.12083381389065063,0.03743411298700129,0.95,0.18203148560491583,225
Int_MeanEdge_pRSK_cell,0.9999143713038072,0.0062326797835976075,0.7434911271722532,0.0022315857030514863,0.06896362555818092,0.2138605605099941,6.130140132865238e-16,0.9999999999999993,0.9795699974947651,0.007601519578987594,0.004098222149355565,0.018290329150200305,0.21684199282868802,0.85,0.1795662999359056,226
Int_Med_pCHK1_ring,0.9998137420587692,0.017677204479120315,0.3533205093487797,0.006182884681953382,0.17325029036618983,0.06995569838205992,4.598000471200207e-16,0.9999999999999996,0.9555610159376452,0.023155856707395166,0.011354632231172697,0.06062629410570606,0.06918995045995287,0.9,0.17168747521854064,227
Int_Med_E2F1_cyto,0.9986893625679188,0.02744206382322652,0.1495719509284946,0.00970795108838196,0.06750340026083279,0.3117251706761456,1.0600304363934042e-15,0.9999999999999989,0.6872969894231089,0.03642734838490704,0.017828282427542287,0.01769753958185536,0.31725492782602044,0.75,0.17092135373569736,228
Int_Med_pp53_cell,0.9999957338213794,0.014458091164460613,0.447778449178044,0.004028212053185598,0.20845959915007892,0.014716053842561458,1.1766917246057616e-16,0.9999999999999998,0.9989821592683373,0.01878073628231091,0.00739765801335455,0.07491978086670788,0.012511904872244819,0.95,0.1708035564049284,229
Int_Med_E2F1_ring,0.9986893625679188,0.02744206382322652,0.1495719509284946,0.008206086396192802,0.06750340026083279,0.3117251706761456,1.0600304363934042e-15,0.9999999999999989,0.6872969894231089,0.03642734838490704,0.015070165121785968,0.01769753958185536,0.31725492782602044,0.75,0.1702318244092583,230
Int_Med_pCHK1_cyto,0.9998137420587692,0.017677204479120315,0.3533205093487797,0.00019643733572038968,0.17325029036618983,0.06995569838205992,4.598000471200207e-16,0.9999999999999996,0.9555610159376452,0.023155856707395166,0.0003607496853510369,0.06062629410570606,0.06918995045995287,0.9,0.16893900458208522,231
Int_Med_cycE_cell,0.9999999953536942,0.002735073666657465,0.8858178022559287,0.0,0.15145778132080673,0.0513620029912997,8.859972410664464e-17,1.0,0.9999989119103014,0.00284789755163063,0.0,0.05177945926889931,0.05011208846813794,1.0,0.16858457070293836,232
Int_MeanEdge_E2F1_cell,0.9988849902241085,0.011910869126136321,0.5317274763326361,0.01071562911115631,0.1740105211663031,0.14900497767482815,1.1439023167929434e-16,0.9999999999999998,0.7339715002747296,0.015318788199791966,0.019678844736982476,0.06093491558258371,0.1502976167525438,0.95,0.1643781838910649,233
Int_Med_pp38_cyto,0.9999996904305792,0.011615245616402948,0.5419620872430448,0.0,0.12138122931692819,0.14153732327673715,1.79126384574599e-15,0.9999999999999982,0.9999261607588731,0.014917004127861492,0.0,0.03956965417097215,0.14263550994616114,0.6,0.1630311244339713,234
Int_Med_pp38_ring,0.9999996904305792,0.011615245616402948,0.5419620872430448,0.0,0.12138122931692819,0.14153732327673715,1.79126384574599e-15,0.9999999999999982,0.9999261607588731,0.014917004127861492,0.0,0.03956965417097215,0.14263550994616114,0.6,0.1630311244339713,235
Int_Med_cycE_cyto,0.9999996906831767,0.007352359463790062,0.6994806738305119,0.0104986344271909,0.14347772947225954,0.002521681745074819,5.010520312380446e-16,0.9999999999999996,0.9999262210257337,0.009123284412817206,0.019280342264546203,0.04853989651152108,0.0,0.9,0.16180150807421845,236
Int_Med_cycE_ring,0.9999996906831767,0.007352359463790062,0.6994806738305119,0.0101457406260268,0.14347772947225954,0.002521681745074819,5.010520312380446e-16,0.9999999999999996,0.9999262210257337,0.009123284412817206,0.018632266239357747,0.04853989651152108,0.0,0.9,0.16163948906792133,237
Int_Med_bCat_cyto,0.9999999087027154,0.0029651066378347164,0.876288808627367,0.013120359305246687,0.10619772421976395,0.030041424943754683,1.063547192261286e-15,0.9999999999999989,0.9999782379824388,0.003160537043399127,0.02409504014958497,0.03340579476594952,0.028236337734966848,0.75,0.15522832770992484,238
Int_Med_bCat_ring,0.9999999087027154,0.0029651066378347164,0.876288808627367,0.011973247130856457,0.10619772421976395,0.030041424943754683,1.063547192261286e-15,0.9999999999999989,0.9999782379824388,0.003160537043399127,0.021988412331324116,0.03340579476594952,0.028236337734966848,0.75,0.15470167075535962,239
Int_Med_pRB_cell,0.9958086832272297,0.06250447855968039,0.0010203811026625645,0.007287782780593055,0.33584173364198144,0.34518820896179125,1.9853485167820613e-15,0.999999999999998,0.0,0.08408093242236454,0.013383735507123146,0.12663152744269532,0.35158931982416025,0.55,0.12993087044453502,240
Int_Med_DNA_cell,0.9968644240066924,0.03112834804134601,0.10211016547440761,0.0,0.3726022009894375,0.23467264306367824,3.4448128411863915e-15,0.9999999999999964,0.25188761869008514,0.04143740419807597,0.0,0.14155471882325232,0.2381960072070644,0.2,0.10958845776423765,241
