hour,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
154,148112.65340603175,297451.69394528575,241507.63941656865,119251.31138353032,-155292.22030699812,-309887.1430885595,-238505.000718419,-93567.0247756755,52090.20176274086,46187.64231271987,39771.58921948832,33928.83023776584,28174.863715414667,23011.091339045655,17203.364488475523,13052.126958813209,8687.233877313889,4621.993389223369,-150000.0,-150000.0,76391.21036369898,150000.0,150000.0
155,150924.4784804675,300401.0686789667,240442.50782291946,114593.38192329799,-154190.877269928,-307829.56884458824,-251115.18636238977,-105123.77261367117,41437.21133393003,36763.01018610913,31494.881085819892,26868.035567354003,22311.504260718673,18222.344130595113,13623.240345021448,10335.900439286865,6879.367993588741,3660.128625227425,-150000.0,-150000.0,60681.033146753965,150000.0,150000.0
156,148276.72859089964,297817.5886762891,244799.01294810278,121089.4291406959,-153676.27626831003,-306868.1701420843,-258807.27805821516,-112323.64696045047,34659.61637906793,30559.363938762835,27627.600726908233,23568.889082278045,19571.857714026373,15984.808660702256,11950.432320521399,9066.747377505115,6034.645174955542,3210.6986526276773,-150000.0,-150000.0,51540.47470190941,150000.0,150000.0
157,150922.79230626865,300397.30843785894,248074.75446567292,126408.12984322896,-154207.48406605606,-307860.59434240125,-250925.04144379703,-104949.51214369125,41597.84433768158,36905.12117155192,31619.682895937964,26974.50301087238,22399.915965167,18294.55210388118,13677.223881269745,10376.857542141395,6906.628219646707,3674.632273501208,-150000.0,-150000.0,60917.921837557835,150000.0,150000.0
158,148096.32983281874,297415.2916737625,243621.2105512969,123408.78701152965,-155452.9879504714,-310187.49579551857,-236664.23924673896,-91880.03802078382,53645.26327358444,47563.39523129151,40979.774877887576,34959.5239290163,29030.76278649422,23710.124771844145,17725.97016401153,13448.62588965094,8951.135611886464,4762.40080656991,-150000.0,-150000.0,78684.49055406987,150000.0,150000.0
159,150161.98501445365,318448.6488990453,252092.51576719026,122432.6713043442,-156542.71071463134,-312223.36056892236,-225987.1037004206,-82245.22545573348,62385.8539759471,55088.58804271797,49169.155445054144,41945.82013866593,34832.25792213547,28448.345897514817,21268.32040941662,16136.193496939803,10739.926698525891,5714.116933234793,-150000.0,-150000.0,92428.90965516586,150000.0,150000.0
160,152649.00050644923,323115.38012372545,253514.04412000312,125054.34144272705,-156730.0815257808,-312573.4144051175,-222041.74059979944,-78479.08307886265,65998.24066259102,58491.99488954948,50577.26669146334,43147.06877803124,35829.78764730626,29263.052504480926,21877.40472029522,16598.303438255894,11047.497805511943,5877.758391871935,-150000.0,-150000.0,96901.67240878701,150000.0,150000.0
161,148044.84660363127,306203.8242015633,247244.3092805029,127722.4803724737,-155960.03609041334,-311134.7839319865,-230858.62649949922,-86559.41828851347,58549.801460085895,51902.40862547238,44790.2946912087,38210.248438673676,31730.19920661601,25914.81966069233,19374.226181073056,14699.15143712315,9783.460330664318,5205.234440636632,-150000.0,-150000.0,85917.31072715748,150000.0,150000.0
162,148151.41661365292,297538.13756829186,249147.2092403007,126442.16765557161,-154910.44914320955,-309173.9025383745,-244676.21394340636,-99373.07277636009,46597.43355434053,41120.674025684486,36902.53898702407,31481.266029464015,26142.380204477937,21351.11299140661,15962.34501066591,12110.570218933513,8060.552598936265,4288.571178342702,-150000.0,-150000.0,69145.41151850595,150000.0,150000.0
163,148195.58396920678,297636.63267401134,252424.10539902997,127263.51542664114,-154475.45359547104,-308361.2260105872,-247856.8370795692,-102137.62141076042,44189.84041518439,39198.24343307346,33633.50194144132,28692.47621398951,23826.5392977534,19459.70981836548,14548.309591786243,11037.746945100087,7346.502948773808,3908.6651220263498,-150000.0,-150000.0,64740.39009145458,150000.0,150000.0
164,150833.7877645884,300198.82447538537,253055.6267652639,127652.0671778259,-155084.0721903369,-309498.2722378275,-240888.26034252602,-95751.19012311033,50076.84187401294,44406.435766394956,38207.334348671146,32594.376699395587,27066.71921663131,22106.042976223805,16526.7396106757,12538.774247228746,8345.556610370342,4440.205942106856,-150000.0,-150000.0,73422.06842512544,150000.0,150000.0
165,148002.91748073863,323849.2588296456,257585.95497440413,132293.3980354997,-156372.98772743493,-311906.27712143067,-226130.40229546133,-82226.18352176758,62544.16987090867,55436.20067210259,47893.66944176835,40857.71305203925,33928.68215313182,27710.373754603766,20716.603692908786,15717.608130456185,10461.324675442675,5565.888310971311,-150000.0,-150000.0,91807.88539941853,150000.0,150000.0
166,166019.23582343746,336154.73960668745,267888.7023609858,137175.86687090388,-157008.24514800683,-313054.20900963893,-221605.68565646216,-78467.88863317402,65562.23135033257,58173.80734596798,50238.14949690226,42374.39111748464,35339.93976130038,29201.989610160228,21124.946057620524,15923.562946414326,10933.181107344772,5602.795259246127,-150000.0,-150000.0,97748.79165879625,150000.0,150000.0
167,156731.21062841025,341843.54421732516,269873.0952404237,136740.62798215056,-157626.30675110413,-314247.77913831477,-213580.11811730606,-70874.70262110274,72867.18251455648,64361.35199896672,57312.49301274245,48892.8374272668,40601.1354213984,33159.92741216389,24790.754566032905,18808.65084369977,12518.66069887004,6660.48224432039,-150000.0,-150000.0,107885.93366273915,150000.0,150000.0
