ISO3,Country,sample_count,estimated_mangrove_area_ha,mean_composite_risk,mean_hazard_index,mean_tc_hazard,mean_slr_cm_2100,mean_service_index,p90_composite_risk,high_risk_area_ha,high_risk_area_share,scenario
ECU,Ecuador,884.0,1315346.1204000001,0.21906022730114327,0.1076007326007329,0.0,8.051923076923076,0.5508662033359227,0.23668843242934817,0.0,0.0,ssp585
GIN,Guinea,963.0,1432894.0203000004,0.2167319598973993,0.15315747988080872,0.01526022010874734,8.211214953271025,0.46717739985664963,0.2352369364465164,0.0,0.0,ssp585
KNA,Saint Kitts and Nevis,5.0,7439.7405,0.21409733491843663,0.42819466983687327,0.18972267300707873,9.000000000000002,0.0,0.21478965096315725,0.0,0.0,ssp585
SLE,Sierra Leone,753.0,1120424.9193,0.21383666837482368,0.1821918674508317,0.0,8.365205843293493,0.409135782164693,0.21797882988750333,0.0,0.0,ssp585
IRN,"Iran, Islamic Republic of",320.0,476143.39199999993,0.20642283869637318,0.1160821075172962,0.03767016741554489,8.007812500000002,0.494605949792417,0.2196666053871539,0.0,0.0,ssp585
MAF,Saint Martin (French part),17.0,25295.117700000003,0.20591135148626194,0.4118227029725239,0.156978739278381,8.999999999999998,0.0,0.20698354354817874,0.0,0.0,ssp585
ERI,Eritrea,377.0,560956.4336999999,0.20419344377049542,0.18225735685300187,0.14574497769488864,8.059416445623343,0.37688255114664815,0.21749092524664,0.0,0.0,ssp585
AIA,Anguilla,15.0,22319.221500000003,0.20290611385483723,0.40581222770967446,0.14495778875268225,8.999999999999996,0.0,0.20376171390816822,0.0,0.0,ssp585
MAC,Macao,2.0,2975.8962,0.20272913906027423,0.40545827812054847,0.23948798481252517,8.8,0.0,0.20388757213234826,0.0,0.0,ssp585
COG,Congo,102.0,151770.70620000004,0.2026837180165954,0.24136321195144728,0.0,8.613725490196073,0.2733403734695724,0.21295449299325284,0.0,0.0,ssp585
PAK,Pakistan,82.0,122011.74419999997,0.19885985896508915,0.07161467589344582,0.0567020579425244,7.741463414634149,0.5435084033945541,0.2349363968782789,0.0,0.0,ssp585
TGO,Togo,32.0,47614.3392,0.1966953843508114,0.1793154761904763,0.0,8.353125,0.3567921541852442,0.20227574149366853,0.0,0.0,ssp585
SDN,Sudan,91.0,135403.2771,0.19406116139318208,0.18059567829249612,0.1450741404677764,8.053846153846157,0.3458777408231133,0.2117771727291474,0.0,0.0,ssp585
DJI,Djibouti,41.0,61005.8721,0.19401131686270712,0.18409005351220803,0.08711158205345249,8.190243902439024,0.3398876336886769,0.21112295695498626,0.0,0.0,ssp585
GLP,Guadeloupe,134.0,199385.04539999994,0.1935921772594291,0.3821662830402252,0.1900610664358158,8.805970149253735,0.008363452464388294,0.1968845411382629,0.0,0.0,ssp585
GAB,Gabon,938.0,1395695.3178000003,0.19337660076417845,0.22240836633160746,0.0,8.53411513859275,0.2739080586612492,0.21312479855075583,0.0,0.0,ssp585
VIR,"Virgin Islands, U.S.",22.0,32734.85820000001,0.19297623955912166,0.3859524791182433,0.1528573391888667,8.899999999999999,0.0,0.20103494534363817,0.0,0.0,ssp585
NCL,New Caledonia,680.0,1011804.7079999999,0.19104962717745638,0.3545313783697118,0.07061737858816258,8.940735294117648,0.045946459975334926,0.22314783872452734,0.0,0.0,ssp585
VGB,"Virgin Islands, British",16.0,23807.1696,0.19052347828733435,0.3810469565746687,0.13709391314933647,8.912500000000003,0.0,0.19502389586739477,0.0,0.0,ssp585
EGY,Egypt,146.0,217240.42259999996,0.18857091079054084,0.12497050236357209,0.05946481425095377,7.998630136986302,0.42028553202918256,0.20838540292949365,0.0,0.0,ssp585
CRI,Costa Rica,336.0,499950.5615999999,0.1881781351940385,0.16098278762507953,0.06771387456988712,8.133928571428575,0.35895580460499577,0.2059390973094105,0.0,0.0,ssp585
GNQ,Equatorial Guinea,109.0,162186.34290000005,0.1875103925746438,0.1913499344692009,0.0,8.403669724770646,0.30611808446681105,0.18707352057813886,0.0,0.0,ssp585
QAT,Qatar,167.0,248487.3326999999,0.18650571095995688,0.13429268286723575,0.07810917525828111,8.0,0.3978645650877966,0.19270641510918315,0.0,0.0,ssp585
GTM,Guatemala,175.0,260390.91750000004,0.18290190375107912,0.20486872228676314,0.17490751260073742,8.093142857142857,0.26822514202565845,0.22222096852616274,0.0,0.0,ssp585
SOM,Somalia,74.0,110108.15939999997,0.18064406801461214,0.13227085393334204,0.03995998328495958,8.071621621621624,0.38169547015980376,0.23134308816213253,0.0,0.0,ssp585
MDV,Maldives,24.0,35710.754400000005,0.18024481725164537,0.36048963450329075,0.16542371345102558,8.766666666666667,0.0,0.2230513646918336,0.0,0.0,ssp585
MRT,Mauritania,21.0,31246.91010000001,0.17939184238904515,0.08616780045351466,0.0,7.961904761904759,0.45435980720762603,0.1839269897813354,0.0,0.0,ssp585
BRB,Barbados,5.0,7439.7405,0.17327958406441307,0.34655916812882614,0.31216595530527125,8.400000000000002,0.0,0.1761017533147626,0.0,0.0,ssp585
DMA,Dominica,9.0,13391.5329,0.17215411296931965,0.3443082259386393,0.16480692806775502,8.7,0.0,0.1737799148101796,0.0,0.0,ssp585
GNB,Guinea-Bissau,1409.0,2096518.8728999996,0.16692770296067774,0.16106988490748428,0.026218988443513145,8.221433640880058,0.28797586835645206,0.18999095333383928,0.0,0.0,ssp585
PER,Peru,52.0,77373.30119999997,0.16394279027674807,0.12087912087912119,0.0,8.107692307692313,0.3450107661239583,0.18683656317052083,0.0,0.0,ssp585
ANT,ANT,42.0,62493.8202,0.15942988534408223,0.2744395981927987,0.21327828935611873,8.304761904761905,0.07403362082560944,0.16250032996615243,0.0,0.0,ssp585
MTQ,Martinique,95.0,141355.06950000004,0.15027069521010744,0.2980431185516928,0.1770386180557666,8.479999999999995,0.0041637864475369026,0.15326840994838298,0.0,0.0,ssp585
SLV,El Salvador,198.0,294613.72380000004,0.15005020681119585,0.1368982284226226,0.025840708889497504,8.120707070707072,0.27200364199961513,0.16077286853956016,0.0,0.0,ssp585
ABW,Aruba,15.0,22319.221500000003,0.1450462898845939,0.2900925797691878,0.27224865160186734,8.246666666666666,0.0,0.1521787767628301,0.0,0.0,ssp585
STP,Sao Tome and Principe,5.0,7439.7405,0.14285714285714296,0.2857142857142859,0.0,8.8,0.0,0.14285714285714296,0.0,0.0,ssp585
GUF,French Guiana,460.0,684456.1260000002,0.14034775360047635,0.22572536538218813,0.06335549266913815,8.415000000000001,0.09161690303127416,0.16532280457636875,0.0,0.0,ssp585
GMB,Gambia,318.0,473167.4957999999,0.13538415126334408,0.10827691336599148,0.002118367013504456,8.050314465408805,0.27081898193449455,0.15359525584180966,0.0,0.0,ssp585
COD,"Congo, The Democratic Republic of the",106.0,157722.49860000002,0.1199601169973319,0.23045822102425884,0.0,8.567924528301885,0.01577002161734172,0.13568338743758362,0.0,0.0,ssp585
MUS,Mauritius,56.0,83325.0936,0.11423570103484004,0.22847140206968009,0.19928974291487,8.141071428571431,0.0,0.14030036609655128,0.0,0.0,ssp585
BHR,Bahrain,89.0,132427.3809,0.07991286849893556,0.15982573699787112,0.13987619309686591,7.977528089887642,0.0,0.09002938111714892,0.0,0.0,ssp585
BMU,Bermuda,25.0,37198.70250000001,0.002779059232278933,0.005558118464557866,0.011116236929115732,6.999999999999999,0.0,0.0035101796949588383,0.0,0.0,ssp585
