repetition,cell_ids,unique_presented_mutations,n_unique_mutations,n_presentations,selected_mutation_hits,covered_ge_1,covered_ge_2,covered_ge_3
6,82,"['mut12', 'mut15', 'mut19', 'mut20', 'mut26', 'mut44']",6,37,6,True,True,True
6,83,"['mut12', 'mut20', 'mut28', 'mut33']",4,24,4,True,True,True
6,84,"['mut15', 'mut20', 'mut28', 'mut39']",4,23,4,True,True,True
6,85,"['mut15', 'mut19', 'mut20', 'mut28']",4,28,4,True,True,True
6,86,['mut15'],1,18,1,True,False,False
6,87,"['mut19', 'mut28', 'mut33']",3,30,3,True,True,True
6,88,"['mut19', 'mut28', 'mut33', 'mut39']",4,19,4,True,True,True
6,89,"['mut15', 'mut19', 'mut26']",3,29,3,True,True,True
6,90,"['mut26', 'mut28', 'mut44']",3,27,3,True,True,True
6,91,"['mut15', 'mut19', 'mut28']",3,33,3,True,True,True
6,92,"['mut12', 'mut15', 'mut19', 'mut28', 'mut33']",5,34,5,True,True,True
6,93,"['mut11', 'mut15', 'mut19', 'mut28']",4,19,4,True,True,True
6,94,"['mut15', 'mut19', 'mut28', 'mut33']",4,29,4,True,True,True
6,95,"['mut15', 'mut20', 'mut28', 'mut33']",4,30,4,True,True,True
6,96,"['mut11', 'mut15', 'mut19', 'mut20', 'mut28', 'mut33']",6,31,6,True,True,True
6,97,"['mut19', 'mut20', 'mut26', 'mut28', 'mut33']",5,25,5,True,True,True
6,98,"['mut11', 'mut15', 'mut28', 'mut44']",4,29,4,True,True,True
6,99,"['mut12', 'mut15', 'mut20', 'mut33']",4,25,4,True,True,True
7,0,"['mut19', 'mut20', 'mut26', 'mut28', 'mut39']",5,23,5,True,True,True
7,1,"['mut15', 'mut19', 'mut20', 'mut28']",4,29,4,True,True,True
7,2,"['mut11', 'mut33', 'mut39', 'mut44']",4,33,4,True,True,True
7,3,"['mut11', 'mut12', 'mut26', 'mut33']",4,28,4,True,True,True
7,4,"['mut15', 'mut20', 'mut28']",3,33,3,True,True,True
7,5,"['mut11', 'mut15', 'mut19', 'mut28']",4,21,4,True,True,True
7,6,"['mut12', 'mut19', 'mut26', 'mut28', 'mut33']",5,35,5,True,True,True
7,7,"['mut11', 'mut15', 'mut20', 'mut28', 'mut33']",5,27,5,True,True,True
7,8,"['mut11', 'mut15', 'mut28', 'mut33']",4,22,4,True,True,True
7,9,"['mut12', 'mut15', 'mut19', 'mut33']",4,32,4,True,True,True
7,10,"['mut11', 'mut28', 'mut33']",3,36,3,True,True,True
7,11,"['mut12', 'mut26', 'mut28', 'mut33']",4,24,4,True,True,True
7,12,"['mut15', 'mut19', 'mut33']",3,28,3,True,True,True
7,13,"['mut11', 'mut12', 'mut20', 'mut33']",4,35,4,True,True,True
7,14,"['mut15', 'mut19', 'mut20', 'mut28', 'mut33']",5,26,5,True,True,True
7,15,"['mut15', 'mut19', 'mut20', 'mut26', 'mut28', 'mut33', 'mut39']",7,34,7,True,True,True
7,16,"['mut12', 'mut15', 'mut19', 'mut28', 'mut33', 'mut39']",6,27,6,True,True,True
7,17,['mut19'],1,28,1,True,False,False
7,18,"['mut15', 'mut20', 'mut28', 'mut39']",4,31,4,True,True,True
7,19,"['mut11', 'mut12', 'mut26', 'mut33']",4,29,4,True,True,True
7,20,"['mut15', 'mut19', 'mut33', 'mut39']",4,21,4,True,True,True
7,21,"['mut11', 'mut15', 'mut28', 'mut39', 'mut8']",5,29,4,True,True,True
7,22,"['mut11', 'mut15', 'mut19', 'mut20', 'mut28', 'mut33']",6,29,6,True,True,True
7,23,"['mut15', 'mut28']",2,24,2,True,True,False
7,24,"['mut19', 'mut28']",2,30,2,True,True,False
7,25,"['mut11', 'mut19', 'mut28', 'mut39']",4,22,4,True,True,True
7,26,"['mut15', 'mut28', 'mut33']",3,22,3,True,True,True
7,27,"['mut12', 'mut15', 'mut19', 'mut26', 'mut28']",5,28,5,True,True,True
7,28,"['mut11', 'mut12', 'mut15', 'mut19', 'mut33']",5,32,5,True,True,True
7,29,"['mut11', 'mut15', 'mut33', 'mut39']",4,23,4,True,True,True
7,30,"['mut11', 'mut15', 'mut19', 'mut28']",4,28,4,True,True,True
7,31,"['mut15', 'mut19', 'mut20', 'mut28']",4,20,4,True,True,True
7,32,"['mut12', 'mut15', 'mut28', 'mut33']",4,28,4,True,True,True
7,33,"['mut12', 'mut15', 'mut28']",3,27,3,True,True,True
7,34,"['mut12', 'mut26', 'mut28']",3,29,3,True,True,True
7,35,"['mut19', 'mut20', 'mut28']",3,24,3,True,True,True
7,36,"['mut15', 'mut26']",2,18,2,True,True,False
7,37,"['mut11', 'mut15', 'mut19', 'mut28', 'mut39']",5,35,5,True,True,True
7,38,"['mut19', 'mut20', 'mut26', 'mut28']",4,26,4,True,True,True
7,39,"['mut11', 'mut15', 'mut19', 'mut20']",4,36,4,True,True,True
7,40,"['mut11', 'mut15', 'mut19', 'mut20', 'mut28', 'mut33']",6,31,6,True,True,True
7,41,"['mut20', 'mut26', 'mut28']",3,25,3,True,True,True
7,42,"['mut11', 'mut12', 'mut15', 'mut20', 'mut26', 'mut39']",6,37,6,True,True,True
7,43,"['mut15', 'mut19', 'mut33']",3,21,3,True,True,True
7,44,"['mut11', 'mut15', 'mut19', 'mut28', 'mut33']",5,28,5,True,True,True
7,45,"['mut11', 'mut19', 'mut28', 'mut39']",4,33,4,True,True,True
7,46,"['mut12', 'mut19']",2,37,2,True,True,False
7,47,"['mut19', 'mut28', 'mut33', 'mut39', 'mut44']",5,27,5,True,True,True
7,48,"['mut12', 'mut19']",2,19,2,True,True,False
7,49,"['mut11', 'mut15', 'mut26']",3,30,3,True,True,True
7,50,"['mut11', 'mut12', 'mut15', 'mut20']",4,39,4,True,True,True
7,51,"['mut11', 'mut15', 'mut19', 'mut20', 'mut39']",5,25,5,True,True,True
7,52,"['mut11', 'mut15', 'mut19', 'mut26', 'mut28', 'mut33', 'mut39']",7,34,7,True,True,True
7,53,"['mut12', 'mut19', 'mut20', 'mut28', 'mut39']",5,30,5,True,True,True
7,54,"['mut11', 'mut15', 'mut19', 'mut28', 'mut33']",5,28,5,True,True,True
7,55,"['mut15', 'mut20']",2,37,2,True,True,False
7,56,"['mut12', 'mut19', 'mut26', 'mut28']",4,25,4,True,True,True
7,57,"['mut12', 'mut15', 'mut19', 'mut26', 'mut33', 'mut39']",6,29,6,True,True,True
7,58,"['mut11', 'mut15', 'mut19', 'mut20', 'mut28']",5,38,5,True,True,True
7,59,"['mut11', 'mut12', 'mut26', 'mut39']",4,36,4,True,True,True
7,60,"['mut19', 'mut28', 'mut33']",3,32,3,True,True,True
7,61,"['mut15', 'mut19', 'mut26', 'mut28']",4,27,4,True,True,True
7,62,"['mut15', 'mut19', 'mut26', 'mut39']",4,23,4,True,True,True
7,63,"['mut12', 'mut19', 'mut20', 'mut28']",4,26,4,True,True,True
7,64,"['mut11', 'mut15', 'mut19', 'mut20', 'mut26', 'mut33']",6,30,6,True,True,True
7,65,"['mut15', 'mut20', 'mut28', 'mut33']",4,30,4,True,True,True
7,66,"['mut11', 'mut15', 'mut19', 'mut20', 'mut26', 'mut39']",6,32,6,True,True,True
7,67,"['mut11', 'mut12', 'mut15', 'mut20', 'mut28', 'mut33', 'mut39']",7,24,7,True,True,True
7,68,"['mut11', 'mut15', 'mut19', 'mut28']",4,32,4,True,True,True
7,69,"['mut19', 'mut20', 'mut33']",3,28,3,True,True,True
7,70,"['mut12', 'mut19', 'mut20', 'mut28', 'mut33']",5,38,5,True,True,True
7,71,"['mut12', 'mut26', 'mut33']",3,33,3,True,True,True
7,72,"['mut12', 'mut28']",2,35,2,True,True,False
7,73,"['mut11', 'mut15', 'mut28', 'mut33']",4,33,4,True,True,True
7,74,"['mut11', 'mut12', 'mut28']",3,30,3,True,True,True
7,75,"['mut19', 'mut20', 'mut26', 'mut33']",4,33,4,True,True,True
7,76,"['mut11', 'mut19', 'mut28']",3,28,3,True,True,True
7,77,"['mut12', 'mut15', 'mut19', 'mut26', 'mut33', 'mut39']",6,35,6,True,True,True
7,78,"['mut12', 'mut28', 'mut39']",3,25,3,True,True,True
7,79,"['mut15', 'mut26', 'mut28', 'mut39']",4,30,4,True,True,True
7,80,"['mut19', 'mut20', 'mut28', 'mut44']",4,29,4,True,True,True
7,81,"['mut19', 'mut20', 'mut26', 'mut28', 'mut33', 'mut44']",6,37,6,True,True,True
7,82,"['mut15', 'mut19']",2,25,2,True,True,False
7,83,"['mut11', 'mut19', 'mut20', 'mut28', 'mut33']",5,28,5,True,True,True
7,84,"['mut11', 'mut15', 'mut19', 'mut39']",4,38,4,True,True,True
7,85,"['mut15', 'mut19', 'mut28', 'mut39']",4,25,4,True,True,True
7,86,"['mut11', 'mut19', 'mut28', 'mut33']",4,36,4,True,True,True
7,87,"['mut15', 'mut19', 'mut20', 'mut33', 'mut39']",5,38,5,True,True,True
7,88,"['mut12', 'mut19', 'mut28', 'mut33']",4,26,4,True,True,True
7,89,"['mut15', 'mut19', 'mut28']",3,26,3,True,True,True
7,90,"['mut11', 'mut19', 'mut28']",3,28,3,True,True,True
7,91,"['mut11', 'mut19', 'mut28']",3,31,3,True,True,True
7,92,"['mut11', 'mut15', 'mut19', 'mut20']",4,23,4,True,True,True
7,93,"['mut11', 'mut20', 'mut28', 'mut33']",4,25,4,True,True,True
7,94,"['mut15', 'mut19', 'mut20', 'mut39', 'mut44']",5,32,5,True,True,True
7,95,"['mut12', 'mut19', 'mut26', 'mut28']",4,37,4,True,True,True
7,96,"['mut15', 'mut19', 'mut26', 'mut33']",4,23,4,True,True,True
7,97,"['mut12', 'mut19', 'mut20', 'mut28', 'mut33']",5,21,5,True,True,True
7,98,"['mut20', 'mut26', 'mut28']",3,30,3,True,True,True
7,99,"['mut15', 'mut19', 'mut28', 'mut33']",4,35,4,True,True,True
8,0,"['mut19', 'mut33', 'mut39']",3,23,3,True,True,True
8,1,"['mut12', 'mut19', 'mut20', 'mut26', 'mut28', 'mut33', 'mut39']",7,31,7,True,True,True
8,2,"['mut12', 'mut15', 'mut19', 'mut20', 'mut33']",5,21,5,True,True,True
8,3,['mut19'],1,26,1,True,False,False
8,4,"['mut15', 'mut19', 'mut28', 'mut33']",4,25,4,True,True,True
8,5,"['mut15', 'mut19']",2,33,2,True,True,False
8,6,"['mut15', 'mut19', 'mut26', 'mut28']",4,27,4,True,True,True
8,7,"['mut11', 'mut19', 'mut20', 'mut28', 'mut39']",5,22,5,True,True,True
8,8,"['mut15', 'mut28', 'mut33']",3,20,3,True,True,True
8,9,"['mut11', 'mut12', 'mut15', 'mut19', 'mut26', 'mut28', 'mut33']",7,33,7,True,True,True
8,10,"['mut12', 'mut15', 'mut19', 'mut33']",4,26,4,True,True,True
8,11,"['mut12', 'mut19', 'mut28', 'mut44']",4,21,4,True,True,True
8,12,"['mut15', 'mut28']",2,35,2,True,True,False
8,13,"['mut11', 'mut19', 'mut28', 'mut33']",4,34,4,True,True,True
8,14,"['mut12', 'mut19', 'mut20', 'mut28', 'mut33']",5,20,5,True,True,True
8,15,"['mut15', 'mut19', 'mut20', 'mut28']",4,26,4,True,True,True
8,16,"['mut11', 'mut15', 'mut19', 'mut20', 'mut33', 'mut39']",6,27,6,True,True,True
8,17,"['mut15', 'mut19']",2,33,2,True,True,False
8,18,"['mut11', 'mut20']",2,33,2,True,True,False
8,19,"['mut12', 'mut15', 'mut19', 'mut28']",4,20,4,True,True,True
8,20,"['mut19', 'mut28', 'mut33']",3,34,3,True,True,True
8,21,"['mut12', 'mut20', 'mut26']",3,24,3,True,True,True
8,22,"['mut15', 'mut28', 'mut33']",3,39,3,True,True,True
8,23,"['mut15', 'mut28', 'mut33']",3,28,3,True,True,True
8,24,"['mut12', 'mut15', 'mut19', 'mut20', 'mut28']",5,32,5,True,True,True
8,25,"['mut11', 'mut33', 'mut8']",3,37,2,True,True,False
8,26,"['mut11', 'mut12', 'mut15', 'mut19', 'mut28']",5,37,5,True,True,True
8,27,"['mut15', 'mut19', 'mut28', 'mut33']",4,31,4,True,True,True
8,28,"['mut15', 'mut19', 'mut20', 'mut28']",4,20,4,True,True,True
8,29,['mut33'],1,22,1,True,False,False
8,30,"['mut11', 'mut15', 'mut26', 'mut33', 'mut44']",5,21,5,True,True,True
8,31,"['mut15', 'mut20', 'mut28']",3,24,3,True,True,True
8,32,"['mut11', 'mut15', 'mut19', 'mut20', 'mut33', 'mut39']",6,35,6,True,True,True
8,33,"['mut11', 'mut15', 'mut19', 'mut28', 'mut33']",5,19,5,True,True,True
8,34,"['mut15', 'mut19', 'mut20', 'mut28', 'mut33']",5,29,5,True,True,True
8,35,"['mut19', 'mut26', 'mut28']",3,27,3,True,True,True
8,36,"['mut11', 'mut19', 'mut28']",3,27,3,True,True,True
8,38,"['mut12', 'mut20', 'mut33']",3,27,3,True,True,True
8,39,['mut26'],1,2,1,True,False,False
8,40,"['mut15', 'mut19', 'mut28']",3,24,3,True,True,True
8,41,"['mut12', 'mut15', 'mut19']",3,26,3,True,True,True
8,42,"['mut11', 'mut19']",2,30,2,True,True,False
8,43,"['mut15', 'mut28', 'mut33', 'mut39']",4,23,4,True,True,True
8,44,"['mut12', 'mut15', 'mut20', 'mut28', 'mut33']",5,35,5,True,True,True
8,45,"['mut15', 'mut19', 'mut20', 'mut33']",4,33,4,True,True,True
8,46,"['mut12', 'mut15', 'mut20', 'mut39']",4,26,4,True,True,True
8,47,"['mut11', 'mut12', 'mut20', 'mut26', 'mut33']",5,46,5,True,True,True
8,48,"['mut12', 'mut19', 'mut28', 'mut33', 'mut39']",5,25,5,True,True,True
8,49,"['mut15', 'mut20', 'mut39']",3,32,3,True,True,True
8,50,"['mut15', 'mut28', 'mut33']",3,23,3,True,True,True
8,51,"['mut11', 'mut12', 'mut15', 'mut19', 'mut20', 'mut28', 'mut33']",7,29,7,True,True,True
8,52,"['mut12', 'mut15', 'mut26', 'mut28']",4,24,4,True,True,True
8,53,"['mut19', 'mut28']",2,15,2,True,True,False
8,54,"['mut19', 'mut39']",2,25,2,True,True,False
8,55,"['mut19', 'mut26', 'mut39', 'mut44']",4,29,4,True,True,True
8,56,"['mut19', 'mut28', 'mut33', 'mut39']",4,20,4,True,True,True
8,57,"['mut12', 'mut15', 'mut28']",3,27,3,True,True,True
8,58,"['mut15', 'mut19', 'mut26', 'mut28', 'mut33']",5,29,5,True,True,True
8,59,"['mut12', 'mut15', 'mut20', 'mut33']",4,28,4,True,True,True
8,60,"['mut12', 'mut15', 'mut26', 'mut33']",4,25,4,True,True,True
8,61,"['mut15', 'mut19', 'mut33']",3,29,3,True,True,True
8,62,"['mut11', 'mut19', 'mut28', 'mut33', 'mut39']",5,22,5,True,True,True
8,63,"['mut15', 'mut19', 'mut28']",3,28,3,True,True,True
8,64,"['mut15', 'mut19', 'mut20', 'mut28']",4,28,4,True,True,True
8,65,"['mut15', 'mut33']",2,33,2,True,True,False
8,66,['mut28'],1,32,1,True,False,False
8,67,"['mut12', 'mut26', 'mut28', 'mut39']",4,24,4,True,True,True
8,68,"['mut19', 'mut26', 'mut33']",3,42,3,True,True,True
8,69,"['mut11', 'mut15', 'mut19', 'mut28', 'mut33', 'mut39']",6,30,6,True,True,True
8,70,"['mut15', 'mut19', 'mut28', 'mut33']",4,37,4,True,True,True
8,71,"['mut15', 'mut19', 'mut20', 'mut26', 'mut33']",5,29,5,True,True,True
8,72,"['mut12', 'mut19', 'mut20', 'mut26']",4,24,4,True,True,True
8,73,"['mut11', 'mut28']",2,24,2,True,True,False
8,74,"['mut15', 'mut20', 'mut28', 'mut33']",4,24,4,True,True,True
8,75,"['mut11', 'mut12', 'mut15', 'mut19', 'mut20', 'mut33']",6,20,6,True,True,True
8,76,"['mut15', 'mut19']",2,24,2,True,True,False
8,77,"['mut15', 'mut28', 'mut33']",3,22,3,True,True,True
8,78,"['mut12', 'mut15', 'mut19', 'mut20', 'mut28']",5,33,5,True,True,True
8,79,['mut33'],1,19,1,True,False,False
8,80,"['mut15', 'mut19', 'mut20', 'mut26', 'mut28', 'mut33', 'mut8']",7,33,6,True,True,True
8,81,"['mut12', 'mut15', 'mut19']",3,29,3,True,True,True
8,82,"['mut11', 'mut12', 'mut19', 'mut20', 'mut26', 'mut39']",6,35,6,True,True,True
8,83,"['mut15', 'mut19', 'mut28', 'mut33']",4,32,4,True,True,True
8,84,"['mut15', 'mut19', 'mut28', 'mut33', 'mut39']",5,29,5,True,True,True
8,85,"['mut11', 'mut15', 'mut20', 'mut28']",4,25,4,True,True,True
8,86,"['mut15', 'mut28', 'mut33']",3,31,3,True,True,True
8,87,"['mut15', 'mut20', 'mut28', 'mut44']",4,37,4,True,True,True
8,88,"['mut12', 'mut15', 'mut26', 'mut28', 'mut44']",5,37,5,True,True,True
8,89,"['mut11', 'mut19']",2,20,2,True,True,False
8,90,"['mut15', 'mut19', 'mut28', 'mut33']",4,27,4,True,True,True
8,91,"['mut12', 'mut15', 'mut20']",3,38,3,True,True,True
8,92,"['mut19', 'mut20', 'mut26', 'mut28']",4,19,4,True,True,True
8,93,"['mut15', 'mut19', 'mut28', 'mut39']",4,33,4,True,True,True
8,94,"['mut19', 'mut28', 'mut33', 'mut39']",4,15,4,True,True,True
8,95,"['mut15', 'mut28']",2,36,2,True,True,False
8,96,"['mut11', 'mut15', 'mut19', 'mut20', 'mut33']",5,24,5,True,True,True
8,97,"['mut15', 'mut33']",2,28,2,True,True,False
8,98,"['mut15', 'mut19', 'mut20', 'mut28', 'mut33', 'mut39']",6,34,6,True,True,True
8,99,"['mut11', 'mut12', 'mut15']",3,24,3,True,True,True
9,0,"['mut12', 'mut19', 'mut26', 'mut8']",4,31,3,True,True,True
9,1,"['mut11', 'mut19', 'mut33']",3,39,3,True,True,True
9,2,"['mut12', 'mut15', 'mut20', 'mut33']",4,23,4,True,True,True
9,3,"['mut19', 'mut26', 'mut33', 'mut44']",4,31,4,True,True,True
9,4,"['mut12', 'mut28', 'mut33', 'mut8']",4,34,3,True,True,True
9,5,"['mut28', 'mut33']",2,26,2,True,True,False
9,6,"['mut19', 'mut20', 'mut26', 'mut39']",4,31,4,True,True,True
9,7,"['mut12', 'mut19', 'mut28', 'mut33']",4,26,4,True,True,True
9,8,"['mut11', 'mut12', 'mut15', 'mut33']",4,20,4,True,True,True
9,9,"['mut12', 'mut33']",2,25,2,True,True,False
9,10,"['mut11', 'mut12', 'mut15', 'mut19', 'mut20', 'mut28', 'mut39']",7,34,7,True,True,True
9,11,['mut28'],1,24,1,True,False,False
9,12,"['mut11', 'mut15', 'mut19', 'mut33', 'mut39']",5,24,5,True,True,True
9,13,"['mut12', 'mut15', 'mut20', 'mut28', 'mut33', 'mut39']",6,30,6,True,True,True
9,14,"['mut15', 'mut19', 'mut28']",3,18,3,True,True,True
9,15,"['mut15', 'mut20', 'mut28', 'mut33', 'mut39']",5,21,5,True,True,True
9,16,"['mut11', 'mut15', 'mut19', 'mut26', 'mut28', 'mut33']",6,25,6,True,True,True
9,17,"['mut15', 'mut19', 'mut28', 'mut33']",4,41,4,True,True,True
9,18,"['mut15', 'mut20', 'mut28', 'mut33']",4,26,4,True,True,True
9,19,"['mut11', 'mut15', 'mut19', 'mut26', 'mut28', 'mut33']",6,28,6,True,True,True
9,20,"['mut19', 'mut28', 'mut33']",3,22,3,True,True,True
9,21,"['mut12', 'mut15', 'mut19', 'mut20', 'mut28', 'mut33']",6,27,6,True,True,True
9,22,"['mut15', 'mut19', 'mut20', 'mut26', 'mut28']",5,32,5,True,True,True
9,23,"['mut15', 'mut19']",2,27,2,True,True,False
9,24,"['mut11', 'mut19', 'mut33', 'mut44']",4,32,4,True,True,True
9,25,"['mut15', 'mut19', 'mut20', 'mut28', 'mut33']",5,31,5,True,True,True
9,26,"['mut11', 'mut20', 'mut26', 'mut33']",4,31,4,True,True,True
9,27,"['mut12', 'mut15', 'mut19', 'mut28', 'mut39']",5,25,5,True,True,True
9,28,"['mut12', 'mut15', 'mut19']",3,21,3,True,True,True
9,29,"['mut15', 'mut19', 'mut20', 'mut26', 'mut33', 'mut39']",6,44,6,True,True,True
9,30,"['mut12', 'mut15', 'mut19', 'mut28', 'mut39']",5,30,5,True,True,True
9,31,"['mut11', 'mut19', 'mut28', 'mut33']",4,27,4,True,True,True
9,32,"['mut11', 'mut12', 'mut33', 'mut39']",4,35,4,True,True,True
9,33,"['mut19', 'mut20', 'mut28', 'mut33']",4,34,4,True,True,True
9,34,"['mut11', 'mut15', 'mut19', 'mut33']",4,30,4,True,True,True
9,35,"['mut15', 'mut20', 'mut28']",3,27,3,True,True,True
9,36,"['mut11', 'mut15', 'mut19', 'mut28', 'mut39']",5,32,5,True,True,True
9,37,"['mut26', 'mut33']",2,22,2,True,True,False
9,38,"['mut11', 'mut15', 'mut19', 'mut20', 'mut33', 'mut39']",6,32,6,True,True,True
9,39,"['mut19', 'mut28']",2,30,2,True,True,False
9,40,"['mut15', 'mut19', 'mut20', 'mut28']",4,22,4,True,True,True
9,41,"['mut20', 'mut26']",2,20,2,True,True,False
9,42,"['mut19', 'mut28', 'mut33']",3,27,3,True,True,True
9,43,"['mut20', 'mut26']",2,22,2,True,True,False
9,44,"['mut11', 'mut12', 'mut19', 'mut33', 'mut39']",5,35,5,True,True,True
9,45,['mut12'],1,6,1,True,False,False
9,46,"['mut12', 'mut19', 'mut33']",3,23,3,True,True,True
9,47,"['mut15', 'mut28', 'mut33']",3,22,3,True,True,True
9,48,"['mut11', 'mut15', 'mut19', 'mut33', 'mut44']",5,34,5,True,True,True
9,49,"['mut12', 'mut19', 'mut28', 'mut33']",4,27,4,True,True,True
9,50,"['mut12', 'mut15', 'mut19', 'mut20', 'mut28']",5,30,5,True,True,True
9,51,"['mut11', 'mut15', 'mut20', 'mut28', 'mut44']",5,31,5,True,True,True
9,52,"['mut28', 'mut33']",2,25,2,True,True,False
9,53,"['mut12', 'mut15', 'mut20', 'mut28']",4,25,4,True,True,True
9,54,"['mut11', 'mut20', 'mut28', 'mut33']",4,28,4,True,True,True
9,55,"['mut11', 'mut15', 'mut44']",3,35,3,True,True,True
9,56,"['mut11', 'mut15', 'mut19', 'mut20', 'mut26', 'mut28']",6,31,6,True,True,True
9,57,"['mut12', 'mut19', 'mut28', 'mut33']",4,26,4,True,True,True
9,58,"['mut15', 'mut19', 'mut28']",3,33,3,True,True,True
9,59,"['mut19', 'mut28', 'mut33']",3,34,3,True,True,True
9,60,"['mut15', 'mut19', 'mut28', 'mut33']",4,34,4,True,True,True
9,61,"['mut12', 'mut15', 'mut19', 'mut20', 'mut26']",5,39,5,True,True,True
9,62,"['mut11', 'mut19', 'mut20', 'mut33']",4,29,4,True,True,True
9,63,"['mut12', 'mut19', 'mut28']",3,33,3,True,True,True
9,64,"['mut15', 'mut19', 'mut33']",3,26,3,True,True,True
9,65,"['mut15', 'mut20', 'mut28', 'mut33']",4,35,4,True,True,True
9,66,"['mut12', 'mut26', 'mut28', 'mut33']",4,35,4,True,True,True
9,67,"['mut11', 'mut15', 'mut28']",3,22,3,True,True,True
9,68,"['mut11', 'mut15', 'mut19', 'mut28', 'mut33']",5,32,5,True,True,True
9,69,"['mut12', 'mut15', 'mut19', 'mut20']",4,32,4,True,True,True
9,70,"['mut15', 'mut19', 'mut20', 'mut33', 'mut39']",5,25,5,True,True,True
9,71,"['mut20', 'mut28', 'mut33']",3,29,3,True,True,True
9,72,"['mut12', 'mut15', 'mut19', 'mut20', 'mut28']",5,29,5,True,True,True
9,73,"['mut11', 'mut19', 'mut20', 'mut28', 'mut33']",5,22,5,True,True,True
9,74,"['mut15', 'mut19', 'mut28', 'mut39']",4,31,4,True,True,True
9,75,"['mut11', 'mut15', 'mut19', 'mut20', 'mut33']",5,24,5,True,True,True
9,76,"['mut12', 'mut15', 'mut19', 'mut20']",4,28,4,True,True,True
9,77,"['mut12', 'mut15', 'mut19', 'mut28']",4,25,4,True,True,True
9,78,"['mut12', 'mut15', 'mut20', 'mut28', 'mut39']",5,31,5,True,True,True
9,79,"['mut11', 'mut12', 'mut15', 'mut19', 'mut28', 'mut33']",6,25,6,True,True,True
9,80,"['mut19', 'mut20', 'mut28', 'mut33']",4,27,4,True,True,True
9,81,"['mut11', 'mut12', 'mut15', 'mut19', 'mut20', 'mut28', 'mut33']",7,24,7,True,True,True
9,82,"['mut15', 'mut33']",2,28,2,True,True,False
9,83,"['mut11', 'mut15', 'mut19', 'mut39']",4,28,4,True,True,True
9,84,"['mut15', 'mut19', 'mut33']",3,37,3,True,True,True
9,85,"['mut11', 'mut12', 'mut19', 'mut33']",4,27,4,True,True,True
9,86,"['mut11', 'mut19', 'mut28']",3,23,3,True,True,True
9,87,"['mut15', 'mut19', 'mut20']",3,24,3,True,True,True
9,88,"['mut11', 'mut12', 'mut15', 'mut19', 'mut28', 'mut33', 'mut39']",7,34,7,True,True,True
9,89,"['mut11', 'mut12', 'mut15', 'mut19', 'mut20', 'mut28']",6,32,6,True,True,True
9,90,"['mut15', 'mut19', 'mut20', 'mut28', 'mut33']",5,21,5,True,True,True
9,91,"['mut11', 'mut15']",2,32,2,True,True,False
9,92,"['mut19', 'mut20', 'mut28', 'mut33', 'mut44']",5,25,5,True,True,True
9,93,"['mut26', 'mut28']",2,26,2,True,True,False
9,94,"['mut11', 'mut15', 'mut20', 'mut28']",4,36,4,True,True,True
9,95,"['mut19', 'mut26', 'mut28', 'mut39']",4,28,4,True,True,True
9,96,"['mut12', 'mut15', 'mut19', 'mut20', 'mut33']",5,29,5,True,True,True
9,97,"['mut19', 'mut20', 'mut26', 'mut28', 'mut33', 'mut39']",6,31,6,True,True,True
9,98,"['mut11', 'mut15', 'mut26', 'mut28', 'mut33']",5,28,5,True,True,True
9,99,"['mut12', 'mut19', 'mut28']",3,33,3,True,True,True
