feature,dynamic_r2,age_abs_spearman,age_spearman,graph_smoothness,batch_penalty,phase_penalty,state_penalty,mean,std,fitted_age_std,dynamic_r2_rank,age_abs_spearman_rank,graph_smoothness_rank,batch_penalty_rank,phase_penalty_rank,state_penalty_rank,trajectory_score
Int_Med_pp65_cell,0.011156063077696765,0.051860092169872266,0.051860092169872266,0.8266196395207056,4.652615911709658e-05,0.006877500984045248,0.0015327264879975804,1.0816525879639075e-16,1.0000000000000022,0.14666040663114807,0.44398340248962653,0.33195020746887965,0.5394190871369294,0.6970954356846473,0.6639004149377593,0.3112033195020747,0.12946352272186568
Int_Med_BP1_ring,-0.002308224719520369,0.06471022969012238,-0.06471022969012238,0.7930911247556524,9.499259090675167e-06,0.002976672194041792,0.0034923640179403905,-9.271307896833493e-17,0.999999999999995,0.08529362573672898,0.17634854771784234,0.3921161825726141,0.2966804979253112,0.4211618257261411,0.3962655601659751,0.5954356846473029,0.1290960770312335
Int_Med_BP1_cyto,-0.002308224719520369,0.06471022969012238,-0.06471022969012238,0.7930911247556524,9.499259090675167e-06,0.002976672194041792,0.0034923640179403905,-9.271307896833493e-17,0.999999999999995,0.08529362573672898,0.17634854771784234,0.3921161825726141,0.2966804979253112,0.4211618257261411,0.3962655601659751,0.5954356846473029,0.1290960770312335
Int_Med_pCHK1_cell,-0.0018716972033256062,0.050714029650198375,0.050714029650198375,0.8905176964040664,1.093007072386477e-05,0.0021645522448359056,0.0014087951864666015,-1.0816525879639075e-16,0.9999999999999969,0.0746410440791319,0.2033195020746888,0.3278008298755187,0.8713692946058091,0.46887966804979253,0.2987551867219917,0.2946058091286307,0.1280659715825304
Int_Med_STAT3_cell,0.0007075673856798304,0.056873499520277905,-0.056873499520277905,0.8255373853212021,1.9385868806700367e-06,0.0020892945803480272,0.0016299149187896094,4.120581287481552e-17,0.9999999999999977,0.09512876256601842,0.26556016597510373,0.34854771784232363,0.5269709543568465,0.2157676348547718,0.29045643153526973,0.3360995850622407,0.12805902580499276
Int_Med_pp38_cell,-0.0003809491714755309,0.04607951551245458,0.04607951551245458,0.9027005937091499,9.625832654592275e-06,0.0008709689115240515,0.00409902683908686,-2.5753633046759702e-17,1.000000000000001,0.07770598603845218,0.25311203319502074,0.2863070539419087,0.91701244813278,0.4315352697095436,0.12448132780082988,0.6307053941908713,0.12672994591242306
Int_Med_p21_cell,0.022530794242568052,0.037143232133353896,-0.037143232133353896,0.8425171657338729,9.379514199582677e-06,0.006694555664950496,0.0037277295245005744,6.180871931222328e-17,0.9999999999999986,0.1590563543275341,0.5809128630705395,0.26556016597510373,0.6680497925311203,0.4149377593360996,0.6514522821576764,0.6099585062240664,0.1261449297412012
Int_Med_RB_nuc,0.008658756703024562,0.0758886216652919,0.0758886216652919,0.7376391190739179,6.745830979430037e-06,0.07048366816545862,0.05560434800554477,9.271307896833493e-17,1.0000000000000009,0.13345342506638747,0.3983402489626556,0.45228215767634855,0.13278008298755187,0.3775933609958506,0.946058091286307,0.979253112033195,0.1255726550452504
Int_Med_cMyc_ring,0.029955566976645764,0.03383750528771295,0.03383750528771295,0.8178177855058254,6.0014374992789674e-05,0.007202620281049782,0.0020117438605957998,-2.0602906437407761e-16,1.0000000000000036,0.2059912941678033,0.6369294605809128,0.24688796680497926,0.47925311203319504,0.7448132780082988,0.6867219917012448,0.3921161825726141,0.12537859747303112
Int_Med_cMyc_cyto,0.029955566976645764,0.03383750528771295,0.03383750528771295,0.8178177855058254,6.0014374992789674e-05,0.007202620281049782,0.0020117438605957998,-2.0602906437407761e-16,1.0000000000000036,0.2059912941678033,0.6369294605809128,0.24688796680497926,0.47925311203319504,0.7448132780082988,0.6867219917012448,0.3921161825726141,0.12537859747303112
Int_Med_E2F1_cell,-0.0016665450303533723,0.04396401281832011,0.04396401281832011,0.9128343528139786,3.953239384363457e-06,0.0010432114747780923,0.004447569608670366,0.0,0.9999999999999957,0.04726793012157712,0.22821576763485477,0.27385892116182575,0.950207468879668,0.2946058091286307,0.17842323651452283,0.6721991701244814,0.1252456808989479
Int_Med_cMyc_cell,0.012590383714644627,0.0445129865216665,0.0445129865216665,0.8328357837213346,2.7017072391432125e-05,0.007040547163987348,0.0010815524810596719,5.923335600754731e-17,0.9999999999999988,0.14031721431420188,0.47717842323651455,0.27800829875518673,0.5643153526970954,0.6016597510373444,0.6763485477178424,0.23651452282157676,0.12503738667821682
Int_Med_CDK6_ring,0.005876707525397773,0.0484252437261092,-0.0484252437261092,0.8290255770790073,3.844246908202056e-05,0.006339691146007884,0.00871732181429873,1.0301453218703881e-16,1.000000000000001,0.10317916893834783,0.33402489626556015,0.3049792531120332,0.553941908713693,0.6659751037344398,0.6244813278008299,0.8526970954356846,0.12389699472791699
Int_Med_CDK6_cyto,0.005876707525397773,0.0484252437261092,-0.0484252437261092,0.8290255770790073,3.844246908202056e-05,0.006339691146007884,0.00871732181429873,1.0301453218703881e-16,1.000000000000001,0.10317916893834783,0.33402489626556015,0.3049792531120332,0.553941908713693,0.6659751037344398,0.6244813278008299,0.8526970954356846,0.12389699472791699
Int_Med_pRB_ring,-0.010707759986952215,0.07797778424554547,-0.07797778424554547,0.6852084482505698,3.543935230941048e-07,0.007949448403806283,0.003086988850661082,-6.180871931222328e-17,0.9999999999999991,0.10028542131390362,0.014522821576763486,0.45850622406639,0.07261410788381743,0.07676348547717843,0.7033195020746889,0.558091286307054,0.12288849110920846
Int_Med_pRB_cyto,-0.010707759986952215,0.07797778424554547,-0.07797778424554547,0.6852084482505698,3.543935230941048e-07,0.007949448403806283,0.003086988850661082,-6.180871931222328e-17,0.9999999999999991,0.10028542131390362,0.014522821576763486,0.45850622406639,0.07261410788381743,0.07676348547717843,0.7033195020746889,0.558091286307054,0.12288849110920846
Int_Med_Fra1_nuc,0.01423368015761164,0.0616491710298524,-0.0616491710298524,0.66214442551888,1.344077336189992e-05,0.009441929866810854,0.009550335140692114,1.5967252488991015e-16,1.0000000000000024,0.1682679913173932,0.4896265560165975,0.3775933609958506,0.03734439834024896,0.5020746887966805,0.7634854771784232,0.8630705394190872,0.12218425741963855
Int_Med_pSTAT3_cyto,-0.001780780408614624,0.0590357736561028,-0.0590357736561028,0.7601522101301091,2.5765293491494012e-06,0.0005387731159855556,0.0018592995312544656,-5.4082629398195373e-17,1.000000000000003,0.07771344918525672,0.21369294605809128,0.35892116182572614,0.16804979253112035,0.23443983402489627,0.08091286307053942,0.35892116182572614,0.12206735941659236
Int_Med_pSTAT3_ring,-0.001780780408614624,0.0590357736561028,-0.0590357736561028,0.7601522101301091,2.5765293491494012e-06,0.0005387731159855556,0.0018592995312544656,-5.4082629398195373e-17,1.000000000000003,0.07771344918525672,0.21369294605809128,0.35892116182572614,0.16804979253112035,0.23443983402489627,0.08091286307053942,0.35892116182572614,0.12206735941659236
Int_Med_pRB_cell,-0.009379101243874644,0.05814899491813319,-0.05814899491813319,0.8081215879767458,3.8988205033040877e-08,0.0032370460963443114,0.0008482994153146963,2.5753633046759702e-17,1.0000000000000053,0.04809301722637386,0.029045643153526972,0.35269709543568467,0.3900414937759336,0.024896265560165973,0.4149377593360996,0.1950207468879668,0.12105648086776698
Int_Med_DNA_ring,0.0024093108068328206,0.04945690942483249,-0.04945690942483249,0.8130085970819865,8.7900215979862e-07,0.006509112616225581,0.0003994926873700519,-1.030145321870388e-17,1.000000000000004,0.07620807848723918,0.3008298755186722,0.3215767634854772,0.43775933609958506,0.11410788381742738,0.6410788381742739,0.10995850622406639,0.12101006330870324
Int_Med_DNA_cyto,0.0024093108068328206,0.04945690942483249,-0.04945690942483249,0.8130085970819865,8.7900215979862e-07,0.006509112616225581,0.0003994926873700519,-1.030145321870388e-17,1.000000000000004,0.07620807848723918,0.3008298755186722,0.3215767634854772,0.43775933609958506,0.11410788381742738,0.6410788381742739,0.10995850622406639,0.12101006330870324
Int_Med_p16_cell,-0.006190218236098088,0.04706970134742349,-0.04706970134742349,0.8788285350139861,6.767643040606508e-08,0.005834189869899767,0.0019414925259930206,-4.120581287481552e-17,1.0,0.06715105771141364,0.07468879668049792,0.2987551867219917,0.8091286307053942,0.03319502074688797,0.5850622406639004,0.3817427385892116,0.12065763889605556
Int_Med_p38_cyto,0.0007090891584607296,0.036855516536157346,-0.036855516536157346,0.9145103269435044,4.937934134683703e-06,0.003957542244108756,0.0018817338670718063,-1.030145321870388e-17,1.0,0.11087206036560472,0.2717842323651452,0.25933609958506226,0.9564315352697096,0.3381742738589212,0.46680497925311204,0.3755186721991701,0.12056889717611755
Int_Med_p38_ring,0.0007090891584607296,0.036855516536157346,-0.036855516536157346,0.9145103269435044,4.937934134683703e-06,0.003957542244108756,0.0018817338670718063,-1.030145321870388e-17,1.0,0.11087206036560472,0.2717842323651452,0.25933609958506226,0.9564315352697096,0.3381742738589212,0.46680497925311204,0.3755186721991701,0.12056889717611755
Int_Med_Cdt1_cyto,0.010593222121855561,0.03169742840929819,-0.03169742840929819,0.904700265605596,4.571089148214464e-05,0.008745992845572764,0.015070799324841504,-8.241162574963105e-17,1.0000000000000027,0.13661517045105187,0.42946058091286304,0.23029045643153526,0.9315352697095436,0.6825726141078838,0.7282157676348547,0.9190871369294605,0.12043013290284874
Int_Med_Cdt1_ring,0.010593222121855561,0.03169742840929819,-0.03169742840929819,0.904700265605596,4.571089148214464e-05,0.008745992845572764,0.015070799324841504,-8.241162574963105e-17,1.0000000000000027,0.13661517045105187,0.42946058091286304,0.23029045643153526,0.9315352697095436,0.6825726141078838,0.7282157676348547,0.9190871369294605,0.12043013290284874
Int_Med_BP1_cell,0.0020436472148823936,0.04571271175415493,-0.04571271175415493,0.7990628140226724,7.367019229704302e-06,0.002508809777270074,0.0023191652896585456,-4.120581287481552e-17,1.0000000000000029,0.07621902820199783,0.29045643153526973,0.2821576763485477,0.31950207468879666,0.3941908713692946,0.33195020746887965,0.45228215767634855,0.11720014047714364
Int_Med_pp65_cyto,0.006786901338182228,0.04625381596583965,0.04625381596583965,0.7710092003051913,5.970342359642019e-05,0.005922514063124517,0.0024424745651458885,2.060290643740776e-17,0.9999999999999964,0.16281781870089235,0.34647302904564314,0.2925311203319502,0.23443983402489627,0.7365145228215768,0.5995850622406639,0.46265560165975106,0.11698564045111565
Int_Med_pp65_ring,0.006786901338182228,0.04625381596583965,0.04625381596583965,0.7710092003051913,5.970342359642019e-05,0.005922514063124517,0.0024424745651458885,2.060290643740776e-17,0.9999999999999964,0.16281781870089235,0.34647302904564314,0.2925311203319502,0.23443983402489627,0.7365145228215768,0.5995850622406639,0.46265560165975106,0.11698564045111565
Int_Med_bCat_cell,-0.0016827424745600617,0.03179761300010028,0.03179761300010028,0.8876452495441924,3.843013266916669e-05,0.0005106795863433108,0.0003697722958947839,-7.211017253092716e-17,1.0,0.11061898604218467,0.22406639004149378,0.23651452282157676,0.8506224066390041,0.6597510373443983,0.06639004149377593,0.0995850622406639,0.11308699093922786
Int_Med_p27_cell,0.03368290521519102,0.024158415798324062,-0.024158415798324062,0.7507574856581652,1.5164133470647033e-05,0.007642086494747315,0.0020417962406701195,2.7363235112182183e-17,0.999999999999998,0.1460520954629345,0.6763485477178424,0.17427385892116182,0.16182572614107885,0.5145228215767634,0.6929460580912863,0.4066390041493776,0.11308229062129387
Int_Med_E2F1_ring,-0.0023398342028355668,0.028438183784505227,0.028438183784505227,0.9163668295742903,3.172605924896547e-06,0.0010391973344073915,0.004130239006477805,-6.180871931222328e-17,0.9999999999999988,0.04253166687913938,0.16804979253112035,0.21369294605809128,0.9647302904564315,0.2676348547717842,0.17219917012448133,0.6369294605809128,0.11277517273585791
Int_Med_E2F1_cyto,-0.0023398342028355668,0.028438183784505227,0.028438183784505227,0.9163668295742903,3.172605924896547e-06,0.0010391973344073915,0.004130239006477805,-6.180871931222328e-17,0.9999999999999988,0.04253166687913938,0.16804979253112035,0.21369294605809128,0.9647302904564315,0.2676348547717842,0.17219917012448133,0.6369294605809128,0.11277517273585791
Int_Med_pp21_cell,0.0023410066313114706,0.0350453150133394,0.0350453150133394,0.834603064144619,3.1289361117875747e-06,0.007157660593015817,0.0009229166218669673,4.120581287481552e-17,1.000000000000004,0.09844938099224723,0.2946058091286307,0.25311203319502074,0.5809128630705395,0.2572614107883817,0.6804979253112033,0.2074688796680498,0.11146931739170597
Int_Med_pH2AX_cyto,-0.0022128361973069665,0.02813812094666046,0.02813812094666046,0.9043101274342108,1.0019515615828302e-05,0.0007401669778027671,0.0038091161914134883,1.2361743862444657e-16,1.0000000000000033,0.07658481211299677,0.18464730290456433,0.2053941908713693,0.9232365145228216,0.43775933609958506,0.1016597510373444,0.6203319502074689,0.11146477243524314
Int_Med_pH2AX_ring,-0.0022128361973069665,0.02813812094666046,0.02813812094666046,0.9043101274342108,1.0019515615828302e-05,0.0007401669778027671,0.0038091161914134883,1.2361743862444657e-16,1.0000000000000033,0.07658481211299677,0.18464730290456433,0.2053941908713693,0.9232365145228216,0.43775933609958506,0.1016597510373444,0.6203319502074689,0.11146477243524314
Int_Med_Cdt1_cell,0.009962193072963177,0.021134028369449515,-0.021134028369449515,0.9005634955834986,3.691235828634688e-05,0.00979020697360347,0.012069335160510215,-1.030145321870388e-17,1.0,0.1268923785947862,0.4190871369294606,0.14522821576763487,0.9045643153526971,0.6514522821576764,0.7800829875518672,0.8962655601659751,0.11097915546713805
Int_MeanEdge_cFos_cell,0.012249003449913087,0.02744291432543554,-0.02744291432543554,0.8112101461159468,7.779914056953262e-06,0.00262351319024578,0.006886319105214585,-4.120581287481552e-17,0.9999999999999994,0.13662850564347684,0.46887966804979253,0.1991701244813278,0.4107883817427386,0.3983402489626556,0.34854771784232363,0.7883817427385892,0.1098992675124361
Int_Med_YAP_cell,0.004974793368284281,0.025633598053227194,0.025633598053227194,0.8791969775218356,2.239747120217757e-06,0.00865883389373565,0.0012953442279212554,-9.271307896833493e-17,1.0,0.1023069659547829,0.3236514522821577,0.18672199170124482,0.8132780082987552,0.21991701244813278,0.7219917012448133,0.27385892116182575,0.10967946146227672
Int_MeanEdge_cycA_cell,0.0210143125618087,0.03378840063731623,0.03378840063731623,0.7000035390848376,1.543516966807026e-05,0.003647805859412369,8.776593873638121e-05,4.506885783182948e-18,1.0000000000000013,0.15073605865448234,0.5684647302904564,0.24066390041493776,0.08713692946058091,0.5228215767634855,0.45228215767634855,0.029045643153526972,0.10890855726657268
Int_MeanEdge_CDK4_cell,0.01880638868987461,0.025407566050300624,-0.025407566050300624,0.744345414426826,3.177183636348701e-05,0.000487504915156389,0.0019795216534310377,5.1507266093519403e-17,0.9999999999999986,0.1637361151468271,0.5518672199170125,0.1825726141078838,0.14937759336099585,0.6265560165975104,0.06224066390041494,0.38589211618257263,0.10594374933018023
Int_Med_CDK6_cell,0.00447759262691132,0.024208970597518368,-0.024208970597518368,0.8453551938011873,2.4182302875389848e-05,0.006161421765647296,0.007205390070943562,-4.635653948416746e-17,1.0000000000000033,0.09029017458224696,0.31950207468879666,0.17842323651452283,0.6887966804979253,0.5933609958506224,0.6099585062240664,0.7925311203319502,0.10535454885086322
Int_MeanEdge_p16_cell,-0.0023529862471501684,0.055480953598460246,-0.055480953598460246,0.6220183531107869,8.916064122782627e-07,0.0006726459871438545,0.000570488899530839,-1.030145321870388e-17,1.0,0.07158969872733043,0.16182572614107885,0.34024896265560167,0.008298755186721992,0.12033195020746888,0.0954356846473029,0.15352697095435686,0.1050401880834868
Int_Med_YAP_ring,0.008624591461187636,0.017320961051890734,0.017320961051890734,0.864269411470656,3.354092549001896e-07,0.008254712220407162,0.0026187098627935257,8.241162574963105e-17,0.9999999999999981,0.11624199652712988,0.3921161825726141,0.10580912863070539,0.7489626556016598,0.06016597510373444,0.7157676348547718,0.495850622406639,0.10380748888028385
Int_Med_YAP_cyto,0.008624591461187636,0.017320961051890734,0.017320961051890734,0.864269411470656,3.354092549001896e-07,0.008254712220407162,0.0026187098627935257,8.241162574963105e-17,0.9999999999999981,0.11624199652712988,0.3921161825726141,0.10580912863070539,0.7489626556016598,0.06016597510373444,0.7157676348547718,0.495850622406639,0.10380748888028385
Int_Med_Bcl2_ring,-0.002380045113701845,0.023220854545899543,-0.023220854545899543,0.8802999337336904,2.4083311003536952e-05,0.007039711486893032,0.006523859819554393,-1.1331598540574269e-16,0.9999999999999957,0.06399091802287557,0.15560165975103735,0.16804979253112035,0.8195020746887967,0.58298755186722,0.6701244813278008,0.7697095435684648,0.10376829931338862
Int_Med_Bcl2_cyto,-0.002380045113701845,0.023220854545899543,-0.023220854545899543,0.8802999337336904,2.4083311003536952e-05,0.007039711486893032,0.006523859819554393,-1.1331598540574269e-16,0.9999999999999957,0.06399091802287557,0.15560165975103735,0.16804979253112035,0.8195020746887967,0.58298755186722,0.6701244813278008,0.7697095435684648,0.10376829931338862
Int_Med_p38_cell,0.0006328446810864863,0.015064807256720804,-0.015064807256720804,0.9229393950874593,1.0820454385350346e-05,0.005429709324703242,0.0013417442061341876,-1.0301453218703881e-16,1.000000000000003,0.10742889323773874,0.26141078838174275,0.07468879668049792,0.9875518672199171,0.4605809128630705,0.5684647302904564,0.2821576763485477,0.10363846821239527
Int_Med_GSK3b_cyto,-0.003785583336026166,0.02171518649091654,-0.02171518649091654,0.8769834738032161,5.562666223180599e-07,0.003860133845307808,0.0021544310994968878,1.0301453218703881e-16,1.0,0.08821409811107937,0.10580912863070539,0.15145228215767634,0.7946058091286307,0.08921161825726141,0.45850622406639,0.4170124481327801,0.10202706417571536
Int_Med_GSK3b_ring,-0.003785583336026166,0.02171518649091654,-0.02171518649091654,0.8769834738032161,5.562666223180599e-07,0.003860133845307808,0.0021544310994968878,1.0301453218703881e-16,1.0,0.08821409811107937,0.10580912863070539,0.15145228215767634,0.7946058091286307,0.08921161825726141,0.45850622406639,0.4170124481327801,0.10202706417571536
Int_Med_pp27_ring,0.007655280118913144,0.02034600823852023,0.02034600823852023,0.8143190025622153,4.6401834930002704e-05,0.002534979228582855,0.003080951231087291,1.4422034506185433e-16,0.9999999999999984,0.11213608302975818,0.36721991701244816,0.13900414937759337,0.4460580912863071,0.6908713692946058,0.3381742738589212,0.5456431535269709,0.10179023888917604
Int_Med_pp27_cyto,0.007655280118913144,0.02034600823852023,0.02034600823852023,0.8143190025622153,4.6401834930002704e-05,0.002534979228582855,0.003080951231087291,1.4422034506185433e-16,0.9999999999999984,0.11213608302975818,0.36721991701244816,0.13900414937759337,0.4460580912863071,0.6908713692946058,0.3381742738589212,0.5456431535269709,0.10179023888917604
Int_Med_pp53_cyto,-0.0024338253968430924,0.019313854239664852,-0.019313854239664852,0.8728031134818063,1.6696809595883348e-06,0.0009196454708248002,0.003033099271821303,6.695944592157522e-17,1.0000000000000009,0.06814356381138649,0.13900414937759337,0.12240663900414937,0.7821576763485477,0.2012448132780083,0.13900414937759337,0.5373443983402489,0.10108700343954574
Int_Med_pp53_ring,-0.0024338253968430924,0.019313854239664852,-0.019313854239664852,0.8728031134818063,1.6696809595883348e-06,0.0009196454708248002,0.003033099271821303,6.695944592157522e-17,1.0000000000000009,0.06814356381138649,0.13900414937759337,0.12240663900414937,0.7821576763485477,0.2012448132780083,0.13900414937759337,0.5373443983402489,0.10108700343954574
Int_Med_pCHK1_ring,-0.003925233404612194,0.01866619100179283,0.01866619100179283,0.8776061643966423,4.816618210319728e-06,0.0012634176856334855,0.001555372273720681,1.1331598540574269e-16,1.0000000000000027,0.06102505995583033,0.0975103734439834,0.11410788381742738,0.8029045643153527,0.3257261410788382,0.2012448132780083,0.31742738589211617,0.10008526399938346
Int_Med_pCHK1_cyto,-0.003925233404612194,0.01866619100179283,0.01866619100179283,0.8776061643966423,4.816618210319728e-06,0.0012634176856334855,0.001555372273720681,1.1331598540574269e-16,1.0000000000000027,0.06102505995583033,0.0975103734439834,0.11410788381742738,0.8029045643153527,0.3257261410788382,0.2012448132780083,0.31742738589211617,0.10008526399938346
Int_Med_Bcl2_cell,-0.0019341912738446876,0.0168932715547858,-0.0168932715547858,0.8829559283952205,2.027902300850167e-05,0.005548036631850296,0.005002005808404903,2.060290643740776e-17,1.0000000000000027,0.05856933786365611,0.1991701244813278,0.0995850622406639,0.8298755186721992,0.5643153526970954,0.5726141078838174,0.7095435684647303,0.09953806009037298
Int_Med_pSTAT3_cell,-0.002551149823646992,0.02975553623307318,-0.02975553623307318,0.7727129366253225,1.3122097823670817e-06,0.0003573390046349733,0.0014205412871469134,1.6933013728244504e-16,0.9999999999999998,0.07540867442507247,0.13278008298755187,0.22406639004149378,0.25311203319502074,0.15767634854771784,0.029045643153526972,0.3029045643153527,0.09947343373289738
Int_Med_pp53_cell,-0.0010891291282401072,0.014484472811277701,0.014484472811277701,0.8877085070813148,4.580556701684955e-06,0.001440180902552538,0.0024893080112766263,5.15072660935194e-18,0.9999999999999879,0.06728397845266214,0.24481327800829875,0.07053941908713693,0.8547717842323651,0.3153526970954357,0.21991701244813278,0.46887966804979253,0.09941645724402891
Int_Med_p53_ring,-0.007430971865797775,0.023092906349823264,-0.023092906349823264,0.8366518700967248,1.0557506620571024e-06,0.0003828075425792454,0.0010605018732992738,1.030145321870388e-17,1.0000000000000027,0.06977935033076411,0.05186721991701245,0.15975103734439833,0.6037344398340249,0.13900414937759337,0.04771784232365145,0.22199170124481327,0.09760426188647038
Int_Med_p53_cyto,-0.007430971865797775,0.023092906349823264,-0.023092906349823264,0.8366518700967248,1.0557506620571024e-06,0.0003828075425792454,0.0010605018732992738,1.030145321870388e-17,1.0000000000000027,0.06977935033076411,0.05186721991701245,0.15975103734439833,0.6037344398340249,0.13900414937759337,0.04771784232365145,0.22199170124481327,0.09760426188647038
Int_Med_DNA_cell,-0.02493421522723298,0.028943728751336665,-0.028943728751336665,0.8964033575711295,1.58558090592985e-06,0.0020203232946055,0.0003703170442067011,-5.15072660935194e-18,1.0000000000000038,0.05015723512760944,0.008298755186721992,0.21991701244813278,0.8921161825726142,0.1825726141078838,0.27800829875518673,0.1037344398340249,0.09743056640483082
Int_Med_pp38_ring,-0.0023878994234973307,0.01195164677237723,0.01195164677237723,0.8832304845645258,5.69540431242583e-06,0.00036631072609573715,0.005029061621680021,-1.0301453218703881e-16,1.0000000000000018,0.07029385079538514,0.14730290456431536,0.06431535269709543,0.8360995850622407,0.35892116182572614,0.03941908713692946,0.7157676348547718,0.09637779453460557
Int_Med_pp38_cyto,-0.0023878994234973307,0.01195164677237723,0.01195164677237723,0.8832304845645258,5.69540431242583e-06,0.00036631072609573715,0.005029061621680021,-1.0301453218703881e-16,1.0000000000000018,0.07029385079538514,0.14730290456431536,0.06431535269709543,0.8360995850622407,0.35892116182572614,0.03941908713692946,0.7157676348547718,0.09637779453460557
Int_Med_RSK1_cyto,-0.0029028110832648667,0.02011618487608783,-0.02011618487608783,0.8042628753820913,4.391293672724718e-06,0.001579492398129526,0.0035750681784493693,-7.919242161878608e-17,1.0000000000000044,0.056362566020756316,0.12655601659751037,0.13070539419087138,0.3506224066390041,0.3091286307053942,0.23443983402489627,0.6037344398340249,0.0944612111801273
Int_Med_RSK1_ring,-0.0029028110832648667,0.02011618487608783,-0.02011618487608783,0.8042628753820913,4.391293672724718e-06,0.001579492398129526,0.0035750681784493693,-7.919242161878608e-17,1.0000000000000044,0.056362566020756316,0.12655601659751037,0.13070539419087138,0.3506224066390041,0.3091286307053942,0.23443983402489627,0.6037344398340249,0.0944612111801273
Int_MeanEdge_E2F1_cell,-0.0039702162732720755,0.011847915902740426,-0.011847915902740426,0.8755188068412005,5.910912877928914e-06,0.0009314511618194912,0.0029317470636229456,1.030145321870388e-17,1.0000000000000013,0.04136258044461031,0.0912863070539419,0.058091286307053944,0.7883817427385892,0.3651452282157676,0.14522821576763487,0.5228215767634855,0.09446120231869748
Int_Med_pp21_ring,-0.001225253157864281,0.01572091851764839,-0.01572091851764839,0.797462091326842,1.1126143045175837e-06,0.005379664596252912,0.001231195582388983,-6.695944592157522e-17,0.9999999999999902,0.07759761517092163,0.23858921161825727,0.08091286307053942,0.3091286307053942,0.14730290456431536,0.558091286307054,0.25933609958506226,0.09051174787140331
Int_Med_pp21_cyto,-0.001225253157864281,0.01572091851764839,-0.01572091851764839,0.797462091326842,1.1126143045175837e-06,0.005379664596252912,0.001231195582388983,-6.695944592157522e-17,0.9999999999999902,0.07759761517092163,0.23858921161825727,0.08091286307053942,0.3091286307053942,0.14730290456431536,0.558091286307054,0.25933609958506226,0.09051174787140331
Int_Med_GSK3b_cell,-0.0019363906933117514,0.002208635052129933,0.002208635052129933,0.9013547195635593,5.9608340220892406e-06,0.004544405599042056,0.0011591253987250423,6.695944592157522e-17,1.0000000000000007,0.10207746279972756,0.1950207468879668,0.012448132780082987,0.9128630705394191,0.36929460580912865,0.5145228215767634,0.24481327800829875,0.0898310683788622
Int_Med_bCat_cyto,-0.0030349597161073217,0.0029269861185564636,-0.0029269861185564636,0.8721351711675509,3.302667271745903e-05,0.0001659796448540076,0.0005110767543255164,1.1846671201509463e-16,1.0000000000000013,0.10289272799605718,0.11825726141078838,0.022821576763485476,0.7738589211618258,0.6369294605809128,0.01037344398340249,0.13900414937759337,0.08769763158569333
Int_Med_bCat_ring,-0.0030349597161073217,0.0029269861185564636,-0.0029269861185564636,0.8721351711675509,3.302667271745903e-05,0.0001659796448540076,0.0005110767543255164,1.1846671201509463e-16,1.0000000000000013,0.10289272799605718,0.11825726141078838,0.022821576763485476,0.7738589211618258,0.6369294605809128,0.01037344398340249,0.13900414937759337,0.08769763158569333
Int_Med_p53_cell,-0.007428858737282207,0.009913395457826062,0.009913395457826062,0.8391377749085273,1.8261211623534682e-06,0.0006351445240649883,0.0008055622410409195,-1.030145321870388e-17,1.0000000000000024,0.05496776182925386,0.058091286307053944,0.05394190871369295,0.6182572614107884,0.21161825726141079,0.0912863070539419,0.1908713692946058,0.08725996709781501
Int_Med_RSK1_cell,-0.003633065510558975,0.0004180954171696553,0.0004180954171696553,0.8193662289848445,1.2908269785950028e-06,0.0008883988141395986,0.0026125000881965605,6.695944592157522e-17,0.9999999999999988,0.041289473086492716,0.11203319502074689,0.004149377593360996,0.4896265560165975,0.15352697095435686,0.12863070539419086,0.4896265560165975,0.07991345108035901
Int_Med_pRSK_cyto,-0.007151779509284561,0.004077172202488541,-0.004077172202488541,0.8045730905008318,1.050500037773482e-05,0.005267349462984755,0.004775480378280441,1.0301453218703881e-16,1.0,0.05979653630179654,0.06846473029045644,0.03112033195020747,0.35892116182572614,0.45020746887966806,0.5456431535269709,0.6908713692946058,0.07837345871386855
Int_Med_pRSK_ring,-0.007151779509284561,0.004077172202488541,-0.004077172202488541,0.8045730905008318,1.050500037773482e-05,0.005267349462984755,0.004775480378280441,1.0301453218703881e-16,1.0,0.05979653630179654,0.06846473029045644,0.03112033195020747,0.35892116182572614,0.45020746887966806,0.5456431535269709,0.6908713692946058,0.07837345871386855
Int_Med_pRSK_cell,-0.008313233686354459,0.001206207317802089,-0.001206207317802089,0.809820347524794,7.84998545426354e-06,0.005019700686728116,0.004646471373915408,8.241162574963105e-17,1.0000000000000002,0.04948069258896034,0.03319502074688797,0.008298755186721992,0.3983402489626556,0.4024896265560166,0.5269709543568465,0.6804979253112033,0.07595433525901735
Int_MeanEdge_pRSK_cell,-0.007583932824769013,0.006487175609937316,-0.006487175609937316,0.7317483160017793,7.0524018048078795e-06,0.0016978787789031474,0.0016893090012367338,-1.0301453218703881e-16,0.9999999999999998,0.03804900640589816,0.04564315352697095,0.04149377593360996,0.12033195020746888,0.3900414937759336,0.25311203319502074,0.34024896265560167,0.07347393139730528
