N,d,r,scan_type,counts_path,amplitudes_path
40,20,4,depth_scan,data/results/N40_verification/N40_d20_XEB/N40_d20_r4_XEB_counts.json,data/amplitudes/N40_verification/N40_d20_XEB/N40_d20_r4_XEB_amplitudes.json
40,20,50,depth_scan,data/results/N40_verification/N40_d20_XEB/N40_d20_r50_XEB_counts.json,data/amplitudes/N40_verification/N40_d20_XEB/N40_d20_r50_XEB_amplitudes.json
40,20,5,depth_scan,data/results/N40_verification/N40_d20_XEB/N40_d20_r5_XEB_counts.json,data/amplitudes/N40_verification/N40_d20_XEB/N40_d20_r5_XEB_amplitudes.json
40,20,6,depth_scan,data/results/N40_verification/N40_d20_XEB/N40_d20_r6_XEB_counts.json,data/amplitudes/N40_verification/N40_d20_XEB/N40_d20_r6_XEB_amplitudes.json
40,20,7,depth_scan,data/results/N40_verification/N40_d20_XEB/N40_d20_r7_XEB_counts.json,data/amplitudes/N40_verification/N40_d20_XEB/N40_d20_r7_XEB_amplitudes.json
40,20,8,depth_scan,data/results/N40_verification/N40_d20_XEB/N40_d20_r8_XEB_counts.json,data/amplitudes/N40_verification/N40_d20_XEB/N40_d20_r8_XEB_amplitudes.json
40,20,9,depth_scan,data/results/N40_verification/N40_d20_XEB/N40_d20_r9_XEB_counts.json,data/amplitudes/N40_verification/N40_d20_XEB/N40_d20_r9_XEB_amplitudes.json
40,8,10,depth_scan,data/results/N40_verification/N40_d8_XEB/N40_d8_r10_XEB_counts.json,data/amplitudes/N40_verification/N40_d8_XEB/N40_d8_r10_XEB_amplitudes.json
40,8,11,depth_scan,data/results/N40_verification/N40_d8_XEB/N40_d8_r11_XEB_counts.json,data/amplitudes/N40_verification/N40_d8_XEB/N40_d8_r11_XEB_amplitudes.json
40,8,12,depth_scan,data/results/N40_verification/N40_d8_XEB/N40_d8_r12_XEB_counts.json,data/amplitudes/N40_verification/N40_d8_XEB/N40_d8_r12_XEB_amplitudes.json
40,8,13,depth_scan,data/results/N40_verification/N40_d8_XEB/N40_d8_r13_XEB_counts.json,data/amplitudes/N40_verification/N40_d8_XEB/N40_d8_r13_XEB_amplitudes.json
40,8,14,depth_scan,data/results/N40_verification/N40_d8_XEB/N40_d8_r14_XEB_counts.json,data/amplitudes/N40_verification/N40_d8_XEB/N40_d8_r14_XEB_amplitudes.json
40,8,15,depth_scan,data/results/N40_verification/N40_d8_XEB/N40_d8_r15_XEB_counts.json,data/amplitudes/N40_verification/N40_d8_XEB/N40_d8_r15_XEB_amplitudes.json
40,8,16,depth_scan,data/results/N40_verification/N40_d8_XEB/N40_d8_r16_XEB_counts.json,data/amplitudes/N40_verification/N40_d8_XEB/N40_d8_r16_XEB_amplitudes.json
40,8,17,depth_scan,data/results/N40_verification/N40_d8_XEB/N40_d8_r17_XEB_counts.json,data/amplitudes/N40_verification/N40_d8_XEB/N40_d8_r17_XEB_amplitudes.json
40,8,18,depth_scan,data/results/N40_verification/N40_d8_XEB/N40_d8_r18_XEB_counts.json,data/amplitudes/N40_verification/N40_d8_XEB/N40_d8_r18_XEB_amplitudes.json
40,8,19,depth_scan,data/results/N40_verification/N40_d8_XEB/N40_d8_r19_XEB_counts.json,data/amplitudes/N40_verification/N40_d8_XEB/N40_d8_r19_XEB_amplitudes.json
40,8,1,depth_scan,data/results/N40_verification/N40_d8_XEB/N40_d8_r1_XEB_counts.json,data/amplitudes/N40_verification/N40_d8_XEB/N40_d8_r1_XEB_amplitudes.json
40,8,20,depth_scan,data/results/N40_verification/N40_d8_XEB/N40_d8_r20_XEB_counts.json,data/amplitudes/N40_verification/N40_d8_XEB/N40_d8_r20_XEB_amplitudes.json
40,8,21,depth_scan,data/results/N40_verification/N40_d8_XEB/N40_d8_r21_XEB_counts.json,data/amplitudes/N40_verification/N40_d8_XEB/N40_d8_r21_XEB_amplitudes.json
40,8,22,depth_scan,data/results/N40_verification/N40_d8_XEB/N40_d8_r22_XEB_counts.json,data/amplitudes/N40_verification/N40_d8_XEB/N40_d8_r22_XEB_amplitudes.json
40,8,23,depth_scan,data/results/N40_verification/N40_d8_XEB/N40_d8_r23_XEB_counts.json,data/amplitudes/N40_verification/N40_d8_XEB/N40_d8_r23_XEB_amplitudes.json
40,8,24,depth_scan,data/results/N40_verification/N40_d8_XEB/N40_d8_r24_XEB_counts.json,data/amplitudes/N40_verification/N40_d8_XEB/N40_d8_r24_XEB_amplitudes.json
40,8,25,depth_scan,data/results/N40_verification/N40_d8_XEB/N40_d8_r25_XEB_counts.json,data/amplitudes/N40_verification/N40_d8_XEB/N40_d8_r25_XEB_amplitudes.json
40,8,26,depth_scan,data/results/N40_verification/N40_d8_XEB/N40_d8_r26_XEB_counts.json,data/amplitudes/N40_verification/N40_d8_XEB/N40_d8_r26_XEB_amplitudes.json
40,8,27,depth_scan,data/results/N40_verification/N40_d8_XEB/N40_d8_r27_XEB_counts.json,data/amplitudes/N40_verification/N40_d8_XEB/N40_d8_r27_XEB_amplitudes.json
40,8,28,depth_scan,data/results/N40_verification/N40_d8_XEB/N40_d8_r28_XEB_counts.json,data/amplitudes/N40_verification/N40_d8_XEB/N40_d8_r28_XEB_amplitudes.json
40,8,29,depth_scan,data/results/N40_verification/N40_d8_XEB/N40_d8_r29_XEB_counts.json,data/amplitudes/N40_verification/N40_d8_XEB/N40_d8_r29_XEB_amplitudes.json
40,8,2,depth_scan,data/results/N40_verification/N40_d8_XEB/N40_d8_r2_XEB_counts.json,data/amplitudes/N40_verification/N40_d8_XEB/N40_d8_r2_XEB_amplitudes.json
40,8,30,depth_scan,data/results/N40_verification/N40_d8_XEB/N40_d8_r30_XEB_counts.json,data/amplitudes/N40_verification/N40_d8_XEB/N40_d8_r30_XEB_amplitudes.json
40,8,31,depth_scan,data/results/N40_verification/N40_d8_XEB/N40_d8_r31_XEB_counts.json,data/amplitudes/N40_verification/N40_d8_XEB/N40_d8_r31_XEB_amplitudes.json
40,8,32,depth_scan,data/results/N40_verification/N40_d8_XEB/N40_d8_r32_XEB_counts.json,data/amplitudes/N40_verification/N40_d8_XEB/N40_d8_r32_XEB_amplitudes.json
40,8,33,depth_scan,data/results/N40_verification/N40_d8_XEB/N40_d8_r33_XEB_counts.json,data/amplitudes/N40_verification/N40_d8_XEB/N40_d8_r33_XEB_amplitudes.json
40,8,34,depth_scan,data/results/N40_verification/N40_d8_XEB/N40_d8_r34_XEB_counts.json,data/amplitudes/N40_verification/N40_d8_XEB/N40_d8_r34_XEB_amplitudes.json
40,8,35,depth_scan,data/results/N40_verification/N40_d8_XEB/N40_d8_r35_XEB_counts.json,data/amplitudes/N40_verification/N40_d8_XEB/N40_d8_r35_XEB_amplitudes.json
40,8,36,depth_scan,data/results/N40_verification/N40_d8_XEB/N40_d8_r36_XEB_counts.json,data/amplitudes/N40_verification/N40_d8_XEB/N40_d8_r36_XEB_amplitudes.json
40,8,37,depth_scan,data/results/N40_verification/N40_d8_XEB/N40_d8_r37_XEB_counts.json,data/amplitudes/N40_verification/N40_d8_XEB/N40_d8_r37_XEB_amplitudes.json
40,8,38,depth_scan,data/results/N40_verification/N40_d8_XEB/N40_d8_r38_XEB_counts.json,data/amplitudes/N40_verification/N40_d8_XEB/N40_d8_r38_XEB_amplitudes.json
40,8,39,depth_scan,data/results/N40_verification/N40_d8_XEB/N40_d8_r39_XEB_counts.json,data/amplitudes/N40_verification/N40_d8_XEB/N40_d8_r39_XEB_amplitudes.json
40,8,3,depth_scan,data/results/N40_verification/N40_d8_XEB/N40_d8_r3_XEB_counts.json,data/amplitudes/N40_verification/N40_d8_XEB/N40_d8_r3_XEB_amplitudes.json
40,8,40,depth_scan,data/results/N40_verification/N40_d8_XEB/N40_d8_r40_XEB_counts.json,data/amplitudes/N40_verification/N40_d8_XEB/N40_d8_r40_XEB_amplitudes.json
40,8,41,depth_scan,data/results/N40_verification/N40_d8_XEB/N40_d8_r41_XEB_counts.json,data/amplitudes/N40_verification/N40_d8_XEB/N40_d8_r41_XEB_amplitudes.json
40,8,42,depth_scan,data/results/N40_verification/N40_d8_XEB/N40_d8_r42_XEB_counts.json,data/amplitudes/N40_verification/N40_d8_XEB/N40_d8_r42_XEB_amplitudes.json
40,8,43,depth_scan,data/results/N40_verification/N40_d8_XEB/N40_d8_r43_XEB_counts.json,data/amplitudes/N40_verification/N40_d8_XEB/N40_d8_r43_XEB_amplitudes.json
40,8,44,depth_scan,data/results/N40_verification/N40_d8_XEB/N40_d8_r44_XEB_counts.json,data/amplitudes/N40_verification/N40_d8_XEB/N40_d8_r44_XEB_amplitudes.json
40,8,45,depth_scan,data/results/N40_verification/N40_d8_XEB/N40_d8_r45_XEB_counts.json,data/amplitudes/N40_verification/N40_d8_XEB/N40_d8_r45_XEB_amplitudes.json
40,8,46,depth_scan,data/results/N40_verification/N40_d8_XEB/N40_d8_r46_XEB_counts.json,data/amplitudes/N40_verification/N40_d8_XEB/N40_d8_r46_XEB_amplitudes.json
40,8,47,depth_scan,data/results/N40_verification/N40_d8_XEB/N40_d8_r47_XEB_counts.json,data/amplitudes/N40_verification/N40_d8_XEB/N40_d8_r47_XEB_amplitudes.json
40,8,48,depth_scan,data/results/N40_verification/N40_d8_XEB/N40_d8_r48_XEB_counts.json,data/amplitudes/N40_verification/N40_d8_XEB/N40_d8_r48_XEB_amplitudes.json
40,8,49,depth_scan,data/results/N40_verification/N40_d8_XEB/N40_d8_r49_XEB_counts.json,data/amplitudes/N40_verification/N40_d8_XEB/N40_d8_r49_XEB_amplitudes.json
40,8,4,depth_scan,data/results/N40_verification/N40_d8_XEB/N40_d8_r4_XEB_counts.json,data/amplitudes/N40_verification/N40_d8_XEB/N40_d8_r4_XEB_amplitudes.json
40,8,50,depth_scan,data/results/N40_verification/N40_d8_XEB/N40_d8_r50_XEB_counts.json,data/amplitudes/N40_verification/N40_d8_XEB/N40_d8_r50_XEB_amplitudes.json
40,8,5,depth_scan,data/results/N40_verification/N40_d8_XEB/N40_d8_r5_XEB_counts.json,data/amplitudes/N40_verification/N40_d8_XEB/N40_d8_r5_XEB_amplitudes.json
40,8,6,depth_scan,data/results/N40_verification/N40_d8_XEB/N40_d8_r6_XEB_counts.json,data/amplitudes/N40_verification/N40_d8_XEB/N40_d8_r6_XEB_amplitudes.json
40,8,7,depth_scan,data/results/N40_verification/N40_d8_XEB/N40_d8_r7_XEB_counts.json,data/amplitudes/N40_verification/N40_d8_XEB/N40_d8_r7_XEB_amplitudes.json
40,8,8,depth_scan,data/results/N40_verification/N40_d8_XEB/N40_d8_r8_XEB_counts.json,data/amplitudes/N40_verification/N40_d8_XEB/N40_d8_r8_XEB_amplitudes.json
40,8,9,depth_scan,data/results/N40_verification/N40_d8_XEB/N40_d8_r9_XEB_counts.json,data/amplitudes/N40_verification/N40_d8_XEB/N40_d8_r9_XEB_amplitudes.json
16,12,10,qubit_scan,data/results/N_scan_depth12/N16_d12_XEB/N16_d12_r10_XEB_counts.json,data/amplitudes/N_scan_depth12/N16_d12_XEB/N16_d12_r10_XEB_amplitudes.json
16,12,11,qubit_scan,data/results/N_scan_depth12/N16_d12_XEB/N16_d12_r11_XEB_counts.json,data/amplitudes/N_scan_depth12/N16_d12_XEB/N16_d12_r11_XEB_amplitudes.json
16,12,12,qubit_scan,data/results/N_scan_depth12/N16_d12_XEB/N16_d12_r12_XEB_counts.json,data/amplitudes/N_scan_depth12/N16_d12_XEB/N16_d12_r12_XEB_amplitudes.json
16,12,13,qubit_scan,data/results/N_scan_depth12/N16_d12_XEB/N16_d12_r13_XEB_counts.json,data/amplitudes/N_scan_depth12/N16_d12_XEB/N16_d12_r13_XEB_amplitudes.json
16,12,14,qubit_scan,data/results/N_scan_depth12/N16_d12_XEB/N16_d12_r14_XEB_counts.json,data/amplitudes/N_scan_depth12/N16_d12_XEB/N16_d12_r14_XEB_amplitudes.json
16,12,15,qubit_scan,data/results/N_scan_depth12/N16_d12_XEB/N16_d12_r15_XEB_counts.json,data/amplitudes/N_scan_depth12/N16_d12_XEB/N16_d12_r15_XEB_amplitudes.json
16,12,16,qubit_scan,data/results/N_scan_depth12/N16_d12_XEB/N16_d12_r16_XEB_counts.json,data/amplitudes/N_scan_depth12/N16_d12_XEB/N16_d12_r16_XEB_amplitudes.json
16,12,17,qubit_scan,data/results/N_scan_depth12/N16_d12_XEB/N16_d12_r17_XEB_counts.json,data/amplitudes/N_scan_depth12/N16_d12_XEB/N16_d12_r17_XEB_amplitudes.json
16,12,18,qubit_scan,data/results/N_scan_depth12/N16_d12_XEB/N16_d12_r18_XEB_counts.json,data/amplitudes/N_scan_depth12/N16_d12_XEB/N16_d12_r18_XEB_amplitudes.json
16,12,19,qubit_scan,data/results/N_scan_depth12/N16_d12_XEB/N16_d12_r19_XEB_counts.json,data/amplitudes/N_scan_depth12/N16_d12_XEB/N16_d12_r19_XEB_amplitudes.json
16,12,1,qubit_scan,data/results/N_scan_depth12/N16_d12_XEB/N16_d12_r1_XEB_counts.json,data/amplitudes/N_scan_depth12/N16_d12_XEB/N16_d12_r1_XEB_amplitudes.json
16,12,20,qubit_scan,data/results/N_scan_depth12/N16_d12_XEB/N16_d12_r20_XEB_counts.json,data/amplitudes/N_scan_depth12/N16_d12_XEB/N16_d12_r20_XEB_amplitudes.json
16,12,21,qubit_scan,data/results/N_scan_depth12/N16_d12_XEB/N16_d12_r21_XEB_counts.json,data/amplitudes/N_scan_depth12/N16_d12_XEB/N16_d12_r21_XEB_amplitudes.json
16,12,22,qubit_scan,data/results/N_scan_depth12/N16_d12_XEB/N16_d12_r22_XEB_counts.json,data/amplitudes/N_scan_depth12/N16_d12_XEB/N16_d12_r22_XEB_amplitudes.json
16,12,23,qubit_scan,data/results/N_scan_depth12/N16_d12_XEB/N16_d12_r23_XEB_counts.json,data/amplitudes/N_scan_depth12/N16_d12_XEB/N16_d12_r23_XEB_amplitudes.json
16,12,24,qubit_scan,data/results/N_scan_depth12/N16_d12_XEB/N16_d12_r24_XEB_counts.json,data/amplitudes/N_scan_depth12/N16_d12_XEB/N16_d12_r24_XEB_amplitudes.json
16,12,25,qubit_scan,data/results/N_scan_depth12/N16_d12_XEB/N16_d12_r25_XEB_counts.json,data/amplitudes/N_scan_depth12/N16_d12_XEB/N16_d12_r25_XEB_amplitudes.json
16,12,26,qubit_scan,data/results/N_scan_depth12/N16_d12_XEB/N16_d12_r26_XEB_counts.json,data/amplitudes/N_scan_depth12/N16_d12_XEB/N16_d12_r26_XEB_amplitudes.json
16,12,27,qubit_scan,data/results/N_scan_depth12/N16_d12_XEB/N16_d12_r27_XEB_counts.json,data/amplitudes/N_scan_depth12/N16_d12_XEB/N16_d12_r27_XEB_amplitudes.json
16,12,28,qubit_scan,data/results/N_scan_depth12/N16_d12_XEB/N16_d12_r28_XEB_counts.json,data/amplitudes/N_scan_depth12/N16_d12_XEB/N16_d12_r28_XEB_amplitudes.json
16,12,29,qubit_scan,data/results/N_scan_depth12/N16_d12_XEB/N16_d12_r29_XEB_counts.json,data/amplitudes/N_scan_depth12/N16_d12_XEB/N16_d12_r29_XEB_amplitudes.json
16,12,2,qubit_scan,data/results/N_scan_depth12/N16_d12_XEB/N16_d12_r2_XEB_counts.json,data/amplitudes/N_scan_depth12/N16_d12_XEB/N16_d12_r2_XEB_amplitudes.json
16,12,30,qubit_scan,data/results/N_scan_depth12/N16_d12_XEB/N16_d12_r30_XEB_counts.json,data/amplitudes/N_scan_depth12/N16_d12_XEB/N16_d12_r30_XEB_amplitudes.json
16,12,31,qubit_scan,data/results/N_scan_depth12/N16_d12_XEB/N16_d12_r31_XEB_counts.json,data/amplitudes/N_scan_depth12/N16_d12_XEB/N16_d12_r31_XEB_amplitudes.json
16,12,32,qubit_scan,data/results/N_scan_depth12/N16_d12_XEB/N16_d12_r32_XEB_counts.json,data/amplitudes/N_scan_depth12/N16_d12_XEB/N16_d12_r32_XEB_amplitudes.json
16,12,33,qubit_scan,data/results/N_scan_depth12/N16_d12_XEB/N16_d12_r33_XEB_counts.json,data/amplitudes/N_scan_depth12/N16_d12_XEB/N16_d12_r33_XEB_amplitudes.json
16,12,34,qubit_scan,data/results/N_scan_depth12/N16_d12_XEB/N16_d12_r34_XEB_counts.json,data/amplitudes/N_scan_depth12/N16_d12_XEB/N16_d12_r34_XEB_amplitudes.json
16,12,35,qubit_scan,data/results/N_scan_depth12/N16_d12_XEB/N16_d12_r35_XEB_counts.json,data/amplitudes/N_scan_depth12/N16_d12_XEB/N16_d12_r35_XEB_amplitudes.json
16,12,36,qubit_scan,data/results/N_scan_depth12/N16_d12_XEB/N16_d12_r36_XEB_counts.json,data/amplitudes/N_scan_depth12/N16_d12_XEB/N16_d12_r36_XEB_amplitudes.json
16,12,37,qubit_scan,data/results/N_scan_depth12/N16_d12_XEB/N16_d12_r37_XEB_counts.json,data/amplitudes/N_scan_depth12/N16_d12_XEB/N16_d12_r37_XEB_amplitudes.json
16,12,38,qubit_scan,data/results/N_scan_depth12/N16_d12_XEB/N16_d12_r38_XEB_counts.json,data/amplitudes/N_scan_depth12/N16_d12_XEB/N16_d12_r38_XEB_amplitudes.json
16,12,39,qubit_scan,data/results/N_scan_depth12/N16_d12_XEB/N16_d12_r39_XEB_counts.json,data/amplitudes/N_scan_depth12/N16_d12_XEB/N16_d12_r39_XEB_amplitudes.json
16,12,3,qubit_scan,data/results/N_scan_depth12/N16_d12_XEB/N16_d12_r3_XEB_counts.json,data/amplitudes/N_scan_depth12/N16_d12_XEB/N16_d12_r3_XEB_amplitudes.json
16,12,40,qubit_scan,data/results/N_scan_depth12/N16_d12_XEB/N16_d12_r40_XEB_counts.json,data/amplitudes/N_scan_depth12/N16_d12_XEB/N16_d12_r40_XEB_amplitudes.json
16,12,41,qubit_scan,data/results/N_scan_depth12/N16_d12_XEB/N16_d12_r41_XEB_counts.json,data/amplitudes/N_scan_depth12/N16_d12_XEB/N16_d12_r41_XEB_amplitudes.json
16,12,42,qubit_scan,data/results/N_scan_depth12/N16_d12_XEB/N16_d12_r42_XEB_counts.json,data/amplitudes/N_scan_depth12/N16_d12_XEB/N16_d12_r42_XEB_amplitudes.json
16,12,43,qubit_scan,data/results/N_scan_depth12/N16_d12_XEB/N16_d12_r43_XEB_counts.json,data/amplitudes/N_scan_depth12/N16_d12_XEB/N16_d12_r43_XEB_amplitudes.json
16,12,44,qubit_scan,data/results/N_scan_depth12/N16_d12_XEB/N16_d12_r44_XEB_counts.json,data/amplitudes/N_scan_depth12/N16_d12_XEB/N16_d12_r44_XEB_amplitudes.json
16,12,45,qubit_scan,data/results/N_scan_depth12/N16_d12_XEB/N16_d12_r45_XEB_counts.json,data/amplitudes/N_scan_depth12/N16_d12_XEB/N16_d12_r45_XEB_amplitudes.json
16,12,46,qubit_scan,data/results/N_scan_depth12/N16_d12_XEB/N16_d12_r46_XEB_counts.json,data/amplitudes/N_scan_depth12/N16_d12_XEB/N16_d12_r46_XEB_amplitudes.json
16,12,47,qubit_scan,data/results/N_scan_depth12/N16_d12_XEB/N16_d12_r47_XEB_counts.json,data/amplitudes/N_scan_depth12/N16_d12_XEB/N16_d12_r47_XEB_amplitudes.json
16,12,48,qubit_scan,data/results/N_scan_depth12/N16_d12_XEB/N16_d12_r48_XEB_counts.json,data/amplitudes/N_scan_depth12/N16_d12_XEB/N16_d12_r48_XEB_amplitudes.json
16,12,49,qubit_scan,data/results/N_scan_depth12/N16_d12_XEB/N16_d12_r49_XEB_counts.json,data/amplitudes/N_scan_depth12/N16_d12_XEB/N16_d12_r49_XEB_amplitudes.json
16,12,4,qubit_scan,data/results/N_scan_depth12/N16_d12_XEB/N16_d12_r4_XEB_counts.json,data/amplitudes/N_scan_depth12/N16_d12_XEB/N16_d12_r4_XEB_amplitudes.json
16,12,50,qubit_scan,data/results/N_scan_depth12/N16_d12_XEB/N16_d12_r50_XEB_counts.json,data/amplitudes/N_scan_depth12/N16_d12_XEB/N16_d12_r50_XEB_amplitudes.json
16,12,5,qubit_scan,data/results/N_scan_depth12/N16_d12_XEB/N16_d12_r5_XEB_counts.json,data/amplitudes/N_scan_depth12/N16_d12_XEB/N16_d12_r5_XEB_amplitudes.json
16,12,6,qubit_scan,data/results/N_scan_depth12/N16_d12_XEB/N16_d12_r6_XEB_counts.json,data/amplitudes/N_scan_depth12/N16_d12_XEB/N16_d12_r6_XEB_amplitudes.json
16,12,7,qubit_scan,data/results/N_scan_depth12/N16_d12_XEB/N16_d12_r7_XEB_counts.json,data/amplitudes/N_scan_depth12/N16_d12_XEB/N16_d12_r7_XEB_amplitudes.json
16,12,8,qubit_scan,data/results/N_scan_depth12/N16_d12_XEB/N16_d12_r8_XEB_counts.json,data/amplitudes/N_scan_depth12/N16_d12_XEB/N16_d12_r8_XEB_amplitudes.json
16,12,9,qubit_scan,data/results/N_scan_depth12/N16_d12_XEB/N16_d12_r9_XEB_counts.json,data/amplitudes/N_scan_depth12/N16_d12_XEB/N16_d12_r9_XEB_amplitudes.json
24,12,10,qubit_scan,data/results/N_scan_depth12/N24_d12_XEB/N24_d12_r10_XEB_counts.json,data/amplitudes/N_scan_depth12/N24_d12_XEB/N24_d12_r10_XEB_amplitudes.json
24,12,11,qubit_scan,data/results/N_scan_depth12/N24_d12_XEB/N24_d12_r11_XEB_counts.json,data/amplitudes/N_scan_depth12/N24_d12_XEB/N24_d12_r11_XEB_amplitudes.json
24,12,12,qubit_scan,data/results/N_scan_depth12/N24_d12_XEB/N24_d12_r12_XEB_counts.json,data/amplitudes/N_scan_depth12/N24_d12_XEB/N24_d12_r12_XEB_amplitudes.json
24,12,13,qubit_scan,data/results/N_scan_depth12/N24_d12_XEB/N24_d12_r13_XEB_counts.json,data/amplitudes/N_scan_depth12/N24_d12_XEB/N24_d12_r13_XEB_amplitudes.json
24,12,14,qubit_scan,data/results/N_scan_depth12/N24_d12_XEB/N24_d12_r14_XEB_counts.json,data/amplitudes/N_scan_depth12/N24_d12_XEB/N24_d12_r14_XEB_amplitudes.json
24,12,15,qubit_scan,data/results/N_scan_depth12/N24_d12_XEB/N24_d12_r15_XEB_counts.json,data/amplitudes/N_scan_depth12/N24_d12_XEB/N24_d12_r15_XEB_amplitudes.json
24,12,16,qubit_scan,data/results/N_scan_depth12/N24_d12_XEB/N24_d12_r16_XEB_counts.json,data/amplitudes/N_scan_depth12/N24_d12_XEB/N24_d12_r16_XEB_amplitudes.json
24,12,17,qubit_scan,data/results/N_scan_depth12/N24_d12_XEB/N24_d12_r17_XEB_counts.json,data/amplitudes/N_scan_depth12/N24_d12_XEB/N24_d12_r17_XEB_amplitudes.json
24,12,18,qubit_scan,data/results/N_scan_depth12/N24_d12_XEB/N24_d12_r18_XEB_counts.json,data/amplitudes/N_scan_depth12/N24_d12_XEB/N24_d12_r18_XEB_amplitudes.json
24,12,19,qubit_scan,data/results/N_scan_depth12/N24_d12_XEB/N24_d12_r19_XEB_counts.json,data/amplitudes/N_scan_depth12/N24_d12_XEB/N24_d12_r19_XEB_amplitudes.json
24,12,1,qubit_scan,data/results/N_scan_depth12/N24_d12_XEB/N24_d12_r1_XEB_counts.json,data/amplitudes/N_scan_depth12/N24_d12_XEB/N24_d12_r1_XEB_amplitudes.json
24,12,20,qubit_scan,data/results/N_scan_depth12/N24_d12_XEB/N24_d12_r20_XEB_counts.json,data/amplitudes/N_scan_depth12/N24_d12_XEB/N24_d12_r20_XEB_amplitudes.json
24,12,21,qubit_scan,data/results/N_scan_depth12/N24_d12_XEB/N24_d12_r21_XEB_counts.json,data/amplitudes/N_scan_depth12/N24_d12_XEB/N24_d12_r21_XEB_amplitudes.json
24,12,22,qubit_scan,data/results/N_scan_depth12/N24_d12_XEB/N24_d12_r22_XEB_counts.json,data/amplitudes/N_scan_depth12/N24_d12_XEB/N24_d12_r22_XEB_amplitudes.json
24,12,23,qubit_scan,data/results/N_scan_depth12/N24_d12_XEB/N24_d12_r23_XEB_counts.json,data/amplitudes/N_scan_depth12/N24_d12_XEB/N24_d12_r23_XEB_amplitudes.json
24,12,24,qubit_scan,data/results/N_scan_depth12/N24_d12_XEB/N24_d12_r24_XEB_counts.json,data/amplitudes/N_scan_depth12/N24_d12_XEB/N24_d12_r24_XEB_amplitudes.json
24,12,25,qubit_scan,data/results/N_scan_depth12/N24_d12_XEB/N24_d12_r25_XEB_counts.json,data/amplitudes/N_scan_depth12/N24_d12_XEB/N24_d12_r25_XEB_amplitudes.json
24,12,26,qubit_scan,data/results/N_scan_depth12/N24_d12_XEB/N24_d12_r26_XEB_counts.json,data/amplitudes/N_scan_depth12/N24_d12_XEB/N24_d12_r26_XEB_amplitudes.json
24,12,27,qubit_scan,data/results/N_scan_depth12/N24_d12_XEB/N24_d12_r27_XEB_counts.json,data/amplitudes/N_scan_depth12/N24_d12_XEB/N24_d12_r27_XEB_amplitudes.json
24,12,28,qubit_scan,data/results/N_scan_depth12/N24_d12_XEB/N24_d12_r28_XEB_counts.json,data/amplitudes/N_scan_depth12/N24_d12_XEB/N24_d12_r28_XEB_amplitudes.json
24,12,29,qubit_scan,data/results/N_scan_depth12/N24_d12_XEB/N24_d12_r29_XEB_counts.json,data/amplitudes/N_scan_depth12/N24_d12_XEB/N24_d12_r29_XEB_amplitudes.json
24,12,2,qubit_scan,data/results/N_scan_depth12/N24_d12_XEB/N24_d12_r2_XEB_counts.json,data/amplitudes/N_scan_depth12/N24_d12_XEB/N24_d12_r2_XEB_amplitudes.json
24,12,30,qubit_scan,data/results/N_scan_depth12/N24_d12_XEB/N24_d12_r30_XEB_counts.json,data/amplitudes/N_scan_depth12/N24_d12_XEB/N24_d12_r30_XEB_amplitudes.json
24,12,31,qubit_scan,data/results/N_scan_depth12/N24_d12_XEB/N24_d12_r31_XEB_counts.json,data/amplitudes/N_scan_depth12/N24_d12_XEB/N24_d12_r31_XEB_amplitudes.json
24,12,32,qubit_scan,data/results/N_scan_depth12/N24_d12_XEB/N24_d12_r32_XEB_counts.json,data/amplitudes/N_scan_depth12/N24_d12_XEB/N24_d12_r32_XEB_amplitudes.json
24,12,33,qubit_scan,data/results/N_scan_depth12/N24_d12_XEB/N24_d12_r33_XEB_counts.json,data/amplitudes/N_scan_depth12/N24_d12_XEB/N24_d12_r33_XEB_amplitudes.json
24,12,34,qubit_scan,data/results/N_scan_depth12/N24_d12_XEB/N24_d12_r34_XEB_counts.json,data/amplitudes/N_scan_depth12/N24_d12_XEB/N24_d12_r34_XEB_amplitudes.json
24,12,35,qubit_scan,data/results/N_scan_depth12/N24_d12_XEB/N24_d12_r35_XEB_counts.json,data/amplitudes/N_scan_depth12/N24_d12_XEB/N24_d12_r35_XEB_amplitudes.json
24,12,36,qubit_scan,data/results/N_scan_depth12/N24_d12_XEB/N24_d12_r36_XEB_counts.json,data/amplitudes/N_scan_depth12/N24_d12_XEB/N24_d12_r36_XEB_amplitudes.json
24,12,37,qubit_scan,data/results/N_scan_depth12/N24_d12_XEB/N24_d12_r37_XEB_counts.json,data/amplitudes/N_scan_depth12/N24_d12_XEB/N24_d12_r37_XEB_amplitudes.json
24,12,38,qubit_scan,data/results/N_scan_depth12/N24_d12_XEB/N24_d12_r38_XEB_counts.json,data/amplitudes/N_scan_depth12/N24_d12_XEB/N24_d12_r38_XEB_amplitudes.json
24,12,39,qubit_scan,data/results/N_scan_depth12/N24_d12_XEB/N24_d12_r39_XEB_counts.json,data/amplitudes/N_scan_depth12/N24_d12_XEB/N24_d12_r39_XEB_amplitudes.json
24,12,3,qubit_scan,data/results/N_scan_depth12/N24_d12_XEB/N24_d12_r3_XEB_counts.json,data/amplitudes/N_scan_depth12/N24_d12_XEB/N24_d12_r3_XEB_amplitudes.json
