N,d,r,scan_type,counts_path,amplitudes_path,matched_keys,total_shots_subset,weighted_mean_prob,mean_log_prob,fxeb,analytic_se,bootstrap_mean,bootstrap_se,ci95_low,ci95_high,uniform_baseline,ideal_subset_mean_fxeb,max_prob,min_prob
40,18,19,depth_scan,data/results/N40_verification/N40_d18_XEB/N40_d18_r19_XEB_counts.json,data/amplitudes/N40_verification/N40_d18_XEB/N40_d18_r19_XEB_amplitudes.json,20,20,9.933109300338527e-13,-27.972958989224885,0.09215691756921385,0.2062255676889573,0.09244044059490472,0.19814433082921779,-0.2659466294002894,0.509509389588542,0.0,0.09215691756921385,3.0669641952444766e-12,2.1762261254335863e-13
40,18,20,depth_scan,data/results/N40_verification/N40_d18_XEB/N40_d18_r20_XEB_counts.json,data/amplitudes/N40_verification/N40_d18_XEB/N40_d18_r20_XEB_amplitudes.json,20,20,8.514235986714225e-13,-28.048279982354785,-0.06384985309788449,0.13847933707771098,-0.06711020212253577,0.1362513610842431,-0.31783742802330633,0.2131112042616844,0.0,-0.06384985309788449,2.187938482907668e-12,9.697705549654409e-14
40,18,21,depth_scan,data/results/N40_verification/N40_d18_XEB/N40_d18_r21_XEB_counts.json,data/amplitudes/N40_verification/N40_d18_XEB/N40_d18_r21_XEB_amplitudes.json,20,20,1.2514713911481275e-12,-27.809039024399834,0.3760073463963729,0.27213480905192616,0.3735554472650428,0.25634429681269943,-0.09584001330645193,0.8880608133910765,0.0,0.3760073463963729,4.050471273880821e-12,7.838953790026702e-14
40,18,22,depth_scan,data/results/N40_verification/N40_d18_XEB/N40_d18_r22_XEB_counts.json,data/amplitudes/N40_verification/N40_d18_XEB/N40_d18_r22_XEB_amplitudes.json,20,20,1.590815658342874e-12,-27.75559350082191,0.7491203139961224,0.34457797418700487,0.7503630857464004,0.3418490377482839,0.117226569505422,1.44595849550404,0.0,0.7491203139961224,5.22832264185463e-12,4.2882316532946314e-14
40,18,23,depth_scan,data/results/N40_verification/N40_d18_XEB/N40_d18_r23_XEB_counts.json,data/amplitudes/N40_verification/N40_d18_XEB/N40_d18_r23_XEB_amplitudes.json,20,20,1.2455082609188384e-12,-27.902508646828817,0.36945081537132696,0.2953433437621622,0.37045079911340417,0.28653655373159176,-0.15286508910337385,0.9605107381941009,0.0,0.36945081537132696,3.897685044829593e-12,1.1035769524807685e-13
40,18,24,depth_scan,data/results/N40_verification/N40_d18_XEB/N40_d18_r24_XEB_counts.json,data/amplitudes/N40_verification/N40_d18_XEB/N40_d18_r24_XEB_amplitudes.json,20,20,1.067057032871482e-12,-27.862151638155346,0.17324161514235192,0.16385602435810617,0.17654825141272287,0.15591784492993327,-0.11625743865996577,0.49411108017797956,0.0,0.17324161514235192,2.744537178373379e-12,6.28126689427526e-14
40,18,25,depth_scan,data/results/N40_verification/N40_d18_XEB/N40_d18_r25_XEB_counts.json,data/amplitudes/N40_verification/N40_d18_XEB/N40_d18_r25_XEB_amplitudes.json,20,20,1.2077074739111218e-12,-27.96421829071075,0.3278884105172586,0.2987182883160251,0.3263853534300933,0.287262059943896,-0.18646489895665497,0.9509341565501261,0.0,0.3278884105172586,4.948087402831263e-12,5.1628014875118675e-14
40,18,26,depth_scan,data/results/N40_verification/N40_d18_XEB/N40_d18_r26_XEB_counts.json,data/amplitudes/N40_verification/N40_d18_XEB/N40_d18_r26_XEB_amplitudes.json,20,20,1.5027716411622852e-12,-27.59051403946727,0.6523148933499552,0.2433679768504146,0.6599490398785434,0.23588660992045613,0.2071363830833829,1.1251079185811197,0.0,0.6523148933499552,3.3985364480066617e-12,6.768987759791922e-14
40,18,27,depth_scan,data/results/N40_verification/N40_d18_XEB/N40_d18_r27_XEB_counts.json,data/amplitudes/N40_verification/N40_d18_XEB/N40_d18_r27_XEB_amplitudes.json,20,20,1.4207895538863677e-12,-27.68344949324404,0.5621746351207371,0.2833730916287836,0.5586607626226971,0.2749046009170362,0.03870879743103765,1.1151286145738843,0.0,0.5621746351207371,4.257759206985139e-12,1.1089089246893334e-13
40,18,28,depth_scan,data/results/N40_verification/N40_d18_XEB/N40_d18_r28_XEB_counts.json,data/amplitudes/N40_verification/N40_d18_XEB/N40_d18_r28_XEB_amplitudes.json,20,20,1.3897440257428603e-12,-27.662113053604333,0.5280397159365036,0.2858621138493397,0.5368804089642069,0.28307685199573823,0.008277153136411768,1.1350923958024444,0.0,0.5280397159365036,4.537466468964529e-12,1.648015564482723e-13
40,18,29,depth_scan,data/results/N40_verification/N40_d18_XEB/N40_d18_r29_XEB_counts.json,data/amplitudes/N40_verification/N40_d18_XEB/N40_d18_r29_XEB_amplitudes.json,20,20,8.443737104524724e-13,-28.48685803714857,-0.07160128716914116,0.21885786634665647,-0.0728211784635304,0.21188279548528438,-0.45099263867537065,0.37867844651436006,0.0,-0.07160128716914116,3.356269658972797e-12,2.758933197972533e-15
40,18,30,depth_scan,data/results/N40_verification/N40_d18_XEB/N40_d18_r30_XEB_counts.json,data/amplitudes/N40_verification/N40_d18_XEB/N40_d18_r30_XEB_amplitudes.json,20,20,1.1189172176899303e-12,-28.09627657897862,0.23026249136884824,0.29951347685733487,0.23599221849762858,0.2886594664071017,-0.28438996266199656,0.8567916000023237,0.0,0.23026249136884824,4.9110567300129916e-12,1.700375676046145e-14
40,18,31,depth_scan,data/results/N40_verification/N40_d18_XEB/N40_d18_r31_XEB_counts.json,data/amplitudes/N40_verification/N40_d18_XEB/N40_d18_r31_XEB_amplitudes.json,20,20,1.1067188253064142e-12,-28.254554768905717,0.216850217102998,0.35950991893750095,0.2174155173320566,0.35309969215782483,-0.38606016985806624,0.9751972879980376,0.0,0.216850217102998,5.7429843553841815e-12,7.602959264597508e-15
40,18,32,depth_scan,data/results/N40_verification/N40_d18_XEB/N40_d18_r32_XEB_counts.json,data/amplitudes/N40_verification/N40_d18_XEB/N40_d18_r32_XEB_amplitudes.json,20,20,1.547255947555891e-12,-27.938643831508053,0.701225905483275,0.337024190981723,0.695486126859687,0.3350751605543601,0.08488246626359326,1.369654121557874,0.0,0.701225905483275,5.2842525268874736e-12,8.277519984777393e-15
40,18,33,depth_scan,data/results/N40_verification/N40_d18_XEB/N40_d18_r33_XEB_counts.json,data/amplitudes/N40_verification/N40_d18_XEB/N40_d18_r33_XEB_amplitudes.json,20,20,6.702922159051488e-13,-28.37044318166595,-0.2630059146045478,0.15502651752383798,-0.26669689688987713,0.1506851812956934,-0.51903116105382,0.06128614244780054,0.0,-0.2630059146045478,2.653561701997866e-12,7.016175472555873e-14
40,18,34,depth_scan,data/results/N40_verification/N40_d18_XEB/N40_d18_r34_XEB_counts.json,data/amplitudes/N40_verification/N40_d18_XEB/N40_d18_r34_XEB_amplitudes.json,20,20,1.0142509297682935e-12,-28.028172820264366,0.11518069076285786,0.21356684317486596,0.11086055250289999,0.20519464309351138,-0.2710506520294167,0.5266259611015129,0.0,0.11518069076285786,3.081618666669685e-12,3.643581940228309e-14
40,18,35,depth_scan,data/results/N40_verification/N40_d18_XEB/N40_d18_r35_XEB_counts.json,data/amplitudes/N40_verification/N40_d18_XEB/N40_d18_r35_XEB_amplitudes.json,20,20,1.144705222045411e-12,-28.08166533960802,0.25861670201483733,0.2862482532437049,0.25734875539793084,0.2825928847959585,-0.23254393754453648,0.8527660580454937,0.0,0.25861670201483733,5.000345673719234e-12,3.542292661040197e-14
40,18,36,depth_scan,data/results/N40_verification/N40_d18_XEB/N40_d18_r36_XEB_counts.json,data/amplitudes/N40_verification/N40_d18_XEB/N40_d18_r36_XEB_amplitudes.json,20,20,1.0347582195253032e-12,-28.253929351377174,0.13772869430486168,0.27416742133568184,0.13255709405331725,0.26476605270976206,-0.3411771678190379,0.6741834802857998,0.0,0.13772869430486168,3.3802210185963293e-12,4.183225776596215e-14
40,18,37,depth_scan,data/results/N40_verification/N40_d18_XEB/N40_d18_r37_XEB_counts.json,data/amplitudes/N40_verification/N40_d18_XEB/N40_d18_r37_XEB_amplitudes.json,20,20,9.843571175061027e-13,-28.11861925467243,0.08231209658202632,0.19109760118282185,0.08455835948028996,0.18614954502622535,-0.2639037111165193,0.45153764918902944,0.0,0.08231209658202632,2.964846250274459e-12,4.6872410840430947e-14
40,18,38,depth_scan,data/results/N40_verification/N40_d18_XEB/N40_d18_r38_XEB_counts.json,data/amplitudes/N40_verification/N40_d18_XEB/N40_d18_r38_XEB_amplitudes.json,20,20,6.727282389923886e-13,-28.52654096703868,-0.26032747889459684,0.14305027782504273,-0.2619604403059625,0.13648328701352958,-0.5122321097905278,0.014620352773631533,0.0,-0.26032747889459684,2.1426704873176144e-12,2.1315523643190048e-14
40,18,39,depth_scan,data/results/N40_verification/N40_d18_XEB/N40_d18_r39_XEB_counts.json,data/amplitudes/N40_verification/N40_d18_XEB/N40_d18_r39_XEB_amplitudes.json,20,20,1.6465315156104426e-12,-27.502971611797186,0.8103805469133221,0.31675627235898624,0.8060795121142752,0.29931015191684957,0.2419277347892589,1.3963122857119306,0.0,0.8103805469133221,4.339316652379827e-12,1.2104981040214122e-13
40,18,40,depth_scan,data/results/N40_verification/N40_d18_XEB/N40_d18_r40_XEB_counts.json,data/amplitudes/N40_verification/N40_d18_XEB/N40_d18_r40_XEB_amplitudes.json,20,20,9.873882618205841e-13,-28.24421800347589,0.08564487500126572,0.36486068507447555,0.09877079126396629,0.36446387059035035,-0.4423532568315026,0.9020447600539665,0.0,0.08564487500126572,6.795190125436177e-12,1.2163115887081955e-13
40,18,41,depth_scan,data/results/N40_verification/N40_d18_XEB/N40_d18_r41_XEB_counts.json,data/amplitudes/N40_verification/N40_d18_XEB/N40_d18_r41_XEB_amplitudes.json,20,20,1.3333420347520919e-12,-27.929293517284798,0.4660250710124365,0.29102090813983894,0.4619841500018525,0.29303608616404897,-0.07252318123544134,1.0572189453760044,0.0,0.4660250710124365,3.824683239468518e-12,3.7410171358547476e-14
40,18,42,depth_scan,data/results/N40_verification/N40_d18_XEB/N40_d18_r42_XEB_counts.json,data/amplitudes/N40_verification/N40_d18_XEB/N40_d18_r42_XEB_amplitudes.json,20,20,1.53655303356859e-12,-27.69651134477404,0.6894579271031511,0.444861090501382,0.7035207324152726,0.43368266645603504,-0.0399910366376785,1.6737652250685588,0.0,0.6894579271031511,7.553808350276826e-12,9.951493338253396e-14
40,18,43,depth_scan,data/results/N40_verification/N40_d18_XEB/N40_d18_r43_XEB_counts.json,data/amplitudes/N40_verification/N40_d18_XEB/N40_d18_r43_XEB_amplitudes.json,20,20,1.3615311009161215e-12,-27.84128513605417,0.49701927703593407,0.23233596779117907,0.4998535792705325,0.22469803444952255,0.05847557537923831,0.9394458778177511,0.0,0.49701927703593407,2.986397925357858e-12,9.313449329360411e-15
40,18,44,depth_scan,data/results/N40_verification/N40_d18_XEB/N40_d18_r44_XEB_counts.json,data/amplitudes/N40_verification/N40_d18_XEB/N40_d18_r44_XEB_amplitudes.json,20,20,1.2677039973305394e-12,-27.781789385780883,0.3938552856430433,0.24389868609790397,0.39096684199738135,0.24217413574381655,-0.06679744701019316,0.8878209894576949,0.0,0.3938552856430433,3.3935333423834404e-12,1.245710711098948e-13
40,18,45,depth_scan,data/results/N40_verification/N40_d18_XEB/N40_d18_r45_XEB_counts.json,data/amplitudes/N40_verification/N40_d18_XEB/N40_d18_r45_XEB_amplitudes.json,20,20,5.675847636693507e-13,-29.106101470372515,-0.375933952597056,0.15286197751257244,-0.3752011514668457,0.14988794417632978,-0.6429449918728751,-0.07201884800217348,0.0,-0.375933952597056,1.7751258615031496e-12,8.39646689108093e-15
40,18,46,depth_scan,data/results/N40_verification/N40_d18_XEB/N40_d18_r46_XEB_counts.json,data/amplitudes/N40_verification/N40_d18_XEB/N40_d18_r46_XEB_amplitudes.json,20,20,1.3907927578969733e-12,-27.79892219635314,0.5291928091343734,0.3488128117805337,0.5378380811965449,0.34291702726822976,-0.05303362589118122,1.2862785185105277,0.0,0.5291928091343734,4.965428967335951e-12,8.796152991774637e-14
40,18,47,depth_scan,data/results/N40_verification/N40_d18_XEB/N40_d18_r47_XEB_counts.json,data/amplitudes/N40_verification/N40_d18_XEB/N40_d18_r47_XEB_amplitudes.json,20,20,1.2162679363793127e-12,-27.93838448215418,0.3373007385401745,0.20724224555356924,0.34284047999031875,0.2004216815459783,-0.03186804581708842,0.7430592196188067,0.0,0.3373007385401745,2.6868773628568877e-12,5.0185784044495693e-14
40,18,48,depth_scan,data/results/N40_verification/N40_d18_XEB/N40_d18_r48_XEB_counts.json,data/amplitudes/N40_verification/N40_d18_XEB/N40_d18_r48_XEB_amplitudes.json,20,20,9.258855178697902e-13,-28.666896787796787,0.018021892887237767,0.273342395761716,0.01890938225160161,0.26553177418359486,-0.47178651329124494,0.5567212199406496,0.0,0.018021892887237767,3.66344989440893e-12,7.198228470387238e-15
40,18,49,depth_scan,data/results/N40_verification/N40_d18_XEB/N40_d18_r49_XEB_counts.json,data/amplitudes/N40_verification/N40_d18_XEB/N40_d18_r49_XEB_amplitudes.json,20,20,1.272402088153346e-12,-27.730031612279635,0.39902089113106687,0.26579645685280534,0.40032976580439394,0.2517194265929778,-0.04940120990763892,0.9258177513176449,0.0,0.39902089113106687,4.509353916642522e-12,1.1398154174659523e-13
40,18,50,depth_scan,data/results/N40_verification/N40_d18_XEB/N40_d18_r50_XEB_counts.json,data/amplitudes/N40_verification/N40_d18_XEB/N40_d18_r50_XEB_amplitudes.json,20,20,7.52806500607489e-13,-28.377529606140023,-0.1722804991167054,0.14389112961564393,-0.17516549350484453,0.14025692905735487,-0.4412697641100481,0.0962926065448722,0.0,-0.1722804991167054,1.7434976392703158e-12,2.5645396674013422e-14
40,20,1,depth_scan,data/results/N40_verification/N40_d20_XEB/N40_d20_r1_XEB_counts.json,data/amplitudes/N40_verification/N40_d20_XEB/N40_d20_r1_XEB_amplitudes.json,20,20,1.0813658647345587e-12,-28.1178383552925,0.18897434215569642,0.2645065735395795,0.1924070602850194,0.2632837452000325,-0.28039696492728156,0.7444502431996168,0.0,0.18897434215569642,3.990470888226781e-12,3.963785664852362e-14
40,20,2,depth_scan,data/results/N40_verification/N40_d20_XEB/N40_d20_r2_XEB_counts.json,data/amplitudes/N40_verification/N40_d20_XEB/N40_d20_r2_XEB_amplitudes.json,20,20,1.0110685900630561e-12,-28.029357816427147,0.1116816712534161,0.2761743259245721,0.09514569631819343,0.27049526656495737,-0.3249305806952871,0.7155078266155736,0.0,0.1116816712534161,5.240590642337718e-12,5.064845511722324e-14
40,20,3,depth_scan,data/results/N40_verification/N40_d20_XEB/N40_d20_r3_XEB_counts.json,data/amplitudes/N40_verification/N40_d20_XEB/N40_d20_r3_XEB_amplitudes.json,20,20,8.861114310614597e-13,-28.30650584624695,-0.0257101780426936,0.22086745707701286,-0.03696322267383809,0.2104932211735312,-0.42936029220782157,0.41611806813119145,0.0,-0.0257101780426936,3.1441262929917382e-12,2.9062678587145135e-14
40,20,4,depth_scan,data/results/N40_verification/N40_d20_XEB/N40_d20_r4_XEB_counts.json,data/amplitudes/N40_verification/N40_d20_XEB/N40_d20_r4_XEB_amplitudes.json,20,20,9.17297758168574e-13,-28.561009960157424,0.008579551239204397,0.236433279857252,0.009654160002805893,0.22967377947796244,-0.4217834711294331,0.47484285622883915,0.0,0.008579551239204397,3.3737507563524756e-12,6.7445546989625496e-15
40,20,5,depth_scan,data/results/N40_verification/N40_d20_XEB/N40_d20_r5_XEB_counts.json,data/amplitudes/N40_verification/N40_d20_XEB/N40_d20_r5_XEB_amplitudes.json,20,20,1.268177272814521e-12,-28.044233432152133,0.3943756575408224,0.3642476523581081,0.39058519889073784,0.3518929018051212,-0.23525585173105043,1.1538151781121082,0.0,0.3943756575408224,5.860165303453188e-12,6.2415908522174e-14
40,20,6,depth_scan,data/results/N40_verification/N40_d20_XEB/N40_d20_r6_XEB_counts.json,data/amplitudes/N40_verification/N40_d20_XEB/N40_d20_r6_XEB_amplitudes.json,20,20,1.6417431575279408e-12,-27.605363670519967,0.8051156915236561,0.3408019267849582,0.8005802789390325,0.3304414007456303,0.17039427219369474,1.4780050940259117,0.0,0.8051156915236561,4.100054187532181e-12,1.178323112800885e-13
40,20,7,depth_scan,data/results/N40_verification/N40_d20_XEB/N40_d20_r7_XEB_counts.json,data/amplitudes/N40_verification/N40_d20_XEB/N40_d20_r7_XEB_amplitudes.json,20,20,1.2470018935792879e-12,-27.89802118349142,0.37109308184911716,0.257944510839298,0.37259879560340525,0.24955330903534295,-0.08826825531830355,0.8576059142942851,0.0,0.37109308184911716,3.4571747965513037e-12,3.153822406923997e-14
40,20,8,depth_scan,data/results/N40_verification/N40_d20_XEB/N40_d20_r8_XEB_counts.json,data/amplitudes/N40_verification/N40_d20_XEB/N40_d20_r8_XEB_amplitudes.json,20,20,1.001533100989942e-12,-28.13565164878035,0.1011972901409961,0.23035808504768418,0.09786751044685431,0.22242014758825865,-0.30100989324050276,0.5751060072727667,0.0,0.1011972901409961,3.3448908596851488e-12,1.5532288163589894e-14
40,20,9,depth_scan,data/results/N40_verification/N40_d20_XEB/N40_d20_r9_XEB_counts.json,data/amplitudes/N40_verification/N40_d20_XEB/N40_d20_r9_XEB_amplitudes.json,20,20,9.146254234303061e-13,-28.278136672848337,0.005641288121169152,0.23263472302786486,0.008923872887516199,0.23585460333365463,-0.39594777478246185,0.5192882308458628,0.0,0.005641288121169152,3.831387453803904e-12,4.323456887266999e-14
40,20,10,depth_scan,data/results/N40_verification/N40_d20_XEB/N40_d20_r10_XEB_counts.json,data/amplitudes/N40_verification/N40_d20_XEB/N40_d20_r10_XEB_amplitudes.json,20,20,1.145704542546318e-12,-27.986373960462554,0.2597154665254595,0.3064116240662128,0.26111660722422353,0.28913874387320454,-0.2405274570005427,0.8784338389477468,0.0,0.2597154665254595,5.445035065988526e-12,1.1786066423207957e-13
40,20,11,depth_scan,data/results/N40_verification/N40_d20_XEB/N40_d20_r11_XEB_counts.json,data/amplitudes/N40_verification/N40_d20_XEB/N40_d20_r11_XEB_amplitudes.json,20,20,1.382090384181228e-12,-27.71126110429982,0.5196244480446592,0.2991834327728703,0.5156479549587659,0.29700151883739345,0.0037655848923760617,1.153671368544821,0.0,0.5196244480446592,5.164333410781653e-12,1.0288680844553985e-13
40,20,12,depth_scan,data/results/N40_verification/N40_d20_XEB/N40_d20_r12_XEB_counts.json,data/amplitudes/N40_verification/N40_d20_XEB/N40_d20_r12_XEB_amplitudes.json,20,20,9.408072698312593e-13,-28.22446239433479,0.03442853267566237,0.21937289683936073,0.042655358740832386,0.21835948558736767,-0.3577789945729928,0.5050938248261645,0.0,0.03442853267566237,2.6883693061554498e-12,5.99103432021006e-14
40,20,13,depth_scan,data/results/N40_verification/N40_d20_XEB/N40_d20_r13_XEB_counts.json,data/amplitudes/N40_verification/N40_d20_XEB/N40_d20_r13_XEB_amplitudes.json,20,20,1.0960776840690047e-12,-28.16830326654423,0.20515015857965957,0.28074119758481153,0.20878474478584025,0.2822299117044128,-0.3073044738548013,0.7979024971258797,0.0,0.20515015857965957,3.873923941324933e-12,3.6730459356228466e-14
40,20,14,depth_scan,data/results/N40_verification/N40_d20_XEB/N40_d20_r14_XEB_counts.json,data/amplitudes/N40_verification/N40_d20_XEB/N40_d20_r14_XEB_amplitudes.json,20,20,1.2768510686299148e-12,-27.843878111946264,0.4039125968968027,0.2944837104403803,0.40427746625661043,0.28632204274544304,-0.12268721507734735,0.9974052966769921,0.0,0.4039125968968027,4.13607563613203e-12,1.0633731177889132e-13
40,20,15,depth_scan,data/results/N40_verification/N40_d20_XEB/N40_d20_r15_XEB_counts.json,data/amplitudes/N40_verification/N40_d20_XEB/N40_d20_r15_XEB_amplitudes.json,20,20,1.4498141330616508e-12,-28.049084977493216,0.5940874974152659,0.48349513561112856,0.595546676752566,0.4858032896344664,-0.21895345799929175,1.676306326809102,0.0,0.5940874974152659,8.459194185591448e-12,3.801164253882063e-14
40,20,16,depth_scan,data/results/N40_verification/N40_d20_XEB/N40_d20_r16_XEB_counts.json,data/amplitudes/N40_verification/N40_d20_XEB/N40_d20_r16_XEB_amplitudes.json,20,20,6.441542383173178e-13,-28.69833209325703,-0.29174492488891646,0.16219577085024028,-0.28952370723288073,0.1564495257602923,-0.5767432701759818,0.04019378291568195,0.0,-0.29174492488891646,2.16735879900145e-12,1.1812877456436223e-14
40,20,17,depth_scan,data/results/N40_verification/N40_d20_XEB/N40_d20_r17_XEB_counts.json,data/amplitudes/N40_verification/N40_d20_XEB/N40_d20_r17_XEB_amplitudes.json,20,20,1.0162979772479165e-12,-27.905402662405443,0.11743144326931287,0.21373143803946704,0.11897637138391226,0.21241927313002895,-0.24690251275628852,0.5634185821335832,0.0,0.11743144326931287,3.639857420803195e-12,9.580376243945667e-14
40,20,18,depth_scan,data/results/N40_verification/N40_d20_XEB/N40_d20_r18_XEB_counts.json,data/amplitudes/N40_verification/N40_d20_XEB/N40_d20_r18_XEB_amplitudes.json,20,20,1.6958888077432018e-12,-27.55148167549866,0.8646494635288278,0.47787328985822897,0.8651719089709162,0.4575108488148719,0.13305516464713377,1.8273102034865085,0.0,0.8646494635288278,9.165554088047025e-12,8.377858735910879e-14
40,20,19,depth_scan,data/results/N40_verification/N40_d20_XEB/N40_d20_r19_XEB_counts.json,data/amplitudes/N40_verification/N40_d20_XEB/N40_d20_r19_XEB_amplitudes.json,20,20,1.2122383369211837e-12,-28.028420849803627,0.33287014708068186,0.2915662196733039,0.32995644529735646,0.283138199369355,-0.18486215803506928,0.928705073366116,0.0,0.33287014708068186,4.074794926569644e-12,7.794852867338629e-15
40,20,20,depth_scan,data/results/N40_verification/N40_d20_XEB/N40_d20_r20_XEB_counts.json,data/amplitudes/N40_verification/N40_d20_XEB/N40_d20_r20_XEB_amplitudes.json,20,20,1.0440176510577852e-12,-27.967984686640573,0.14790954694142133,0.18316247842004754,0.15659916658985973,0.1795572105294414,-0.17254661752751385,0.55558152166148,0.0,0.14790954694142133,3.4015390639980305e-12,2.903345624487976e-14
40,20,21,depth_scan,data/results/N40_verification/N40_d20_XEB/N40_d20_r21_XEB_counts.json,data/amplitudes/N40_verification/N40_d20_XEB/N40_d20_r21_XEB_amplitudes.json,20,20,1.0191015582122621e-12,-28.272083832877104,0.12051401313902232,0.30447562209199586,0.1301358900458572,0.29596698561516294,-0.3913529751611871,0.7275053299585909,0.0,0.12051401313902232,4.721220761370801e-12,4.325691161278961e-14
40,20,22,depth_scan,data/results/N40_verification/N40_d20_XEB/N40_d20_r22_XEB_counts.json,data/amplitudes/N40_verification/N40_d20_XEB/N40_d20_r22_XEB_amplitudes.json,20,20,1.1965943414570644e-12,-27.930302315823173,0.3156693921630076,0.27385316569876744,0.32591265153073085,0.26600318820532404,-0.13721857577881533,0.9019264686112757,0.0,0.3156693921630076,4.206678493010762e-12,5.192479580961264e-14
40,20,23,depth_scan,data/results/N40_verification/N40_d20_XEB/N40_d20_r23_XEB_counts.json,data/amplitudes/N40_verification/N40_d20_XEB/N40_d20_r23_XEB_amplitudes.json,20,20,1.4281803517606278e-12,-27.600821080359452,0.5703009033220281,0.3032831324930874,0.566278677362963,0.29833387031938285,0.03853875839332428,1.1942546383520534,0.0,0.5703009033220281,5.201335767664818e-12,1.68560263290089e-13
40,20,24,depth_scan,data/results/N40_verification/N40_d20_XEB/N40_d20_r24_XEB_counts.json,data/amplitudes/N40_verification/N40_d20_XEB/N40_d20_r24_XEB_amplitudes.json,20,20,8.004626945299457e-13,-28.4092449327071,-0.11988195976341631,0.1826671631357222,-0.12115897544546855,0.17274685733277712,-0.43957184893034745,0.24666733857747544,0.0,-0.11988195976341631,2.308855433978577e-12,7.545920065870101e-15
40,20,25,depth_scan,data/results/N40_verification/N40_d20_XEB/N40_d20_r25_XEB_counts.json,data/amplitudes/N40_verification/N40_d20_XEB/N40_d20_r25_XEB_amplitudes.json,20,20,1.7442836321967938e-12,-27.434665848687764,0.9178601357397305,0.3595074859906266,0.9078263512792811,0.34797808985960615,0.26575459585748656,1.6064290342041585,0.0,0.9178601357397305,5.3582137996119435e-12,2.0088649578047573e-13
40,20,26,depth_scan,data/results/N40_verification/N40_d20_XEB/N40_d20_r26_XEB_counts.json,data/amplitudes/N40_verification/N40_d20_XEB/N40_d20_r26_XEB_amplitudes.json,20,20,1.0863074524134404e-12,-28.2382723771022,0.1944076752683015,0.21949763605227135,0.1967045720473302,0.21272592129840032,-0.2022374666212632,0.6381031076382008,0.0,0.1944076752683015,2.9090666379151376e-12,6.41768483616339e-15
40,20,27,depth_scan,data/results/N40_verification/N40_d20_XEB/N40_d20_r27_XEB_counts.json,data/amplitudes/N40_verification/N40_d20_XEB/N40_d20_r27_XEB_amplitudes.json,20,20,1.051129242213168e-12,-27.906576124195333,0.15572882410875377,0.19074413193818554,0.15446523374641907,0.18786047725717928,-0.19059839706208828,0.5338497172558712,0.0,0.15572882410875377,2.626491068408788e-12,1.45494043275491e-13
40,20,28,depth_scan,data/results/N40_verification/N40_d20_XEB/N40_d20_r28_XEB_counts.json,data/amplitudes/N40_verification/N40_d20_XEB/N40_d20_r28_XEB_amplitudes.json,20,20,1.153210847617605e-12,-27.94307359766371,0.26796873623297346,0.24730518955491607,0.27041056511709893,0.24434882192336244,-0.1716206683627849,0.777351084500341,0.0,0.26796873623297346,3.4309054241417716e-12,1.2449370918646376e-13
40,20,29,depth_scan,data/results/N40_verification/N40_d20_XEB/N40_d20_r29_XEB_counts.json,data/amplitudes/N40_verification/N40_d20_XEB/N40_d20_r29_XEB_amplitudes.json,20,20,1.1371285519105e-12,-28.33030864986829,0.2502860651016796,0.26168460755171574,0.2536512193868881,0.2578057694897039,-0.24190364927790775,0.8000209877524048,0.0,0.2502860651016796,3.861742969807466e-12,4.6262634225277254e-15
40,20,30,depth_scan,data/results/N40_verification/N40_d20_XEB/N40_d20_r30_XEB_counts.json,data/amplitudes/N40_verification/N40_d20_XEB/N40_d20_r30_XEB_amplitudes.json,20,20,1.305929005925629e-12,-27.72160624240346,0.43588412706518187,0.27803693112561184,0.43459302488227053,0.2698002457772879,-0.07033014449680865,0.9774247133709103,0.0,0.43588412706518187,4.302733287982197e-12,1.211870463125593e-13
40,20,31,depth_scan,data/results/N40_verification/N40_d20_XEB/N40_d20_r31_XEB_counts.json,data/amplitudes/N40_verification/N40_d20_XEB/N40_d20_r31_XEB_amplitudes.json,20,20,8.890362791390738e-13,-28.267553195930155,-0.02249427357187861,0.2505230139219599,-0.020255990339464933,0.2438602007650064,-0.4542843990171411,0.47205631502898765,0.0,-0.02249427357187861,3.9294163817551006e-12,5.874374305347689e-14
40,20,32,depth_scan,data/results/N40_verification/N40_d20_XEB/N40_d20_r32_XEB_counts.json,data/amplitudes/N40_verification/N40_d20_XEB/N40_d20_r32_XEB_amplitudes.json,20,20,1.1083012226397487e-12,-27.837287966985155,0.21859008137076108,0.21635460561561226,0.21006506384913776,0.20483287660508048,-0.13677748679413596,0.6447515160154595,0.0,0.21859008137076108,4.134772051736416e-12,1.1410604654813436e-13
40,20,33,depth_scan,data/results/N40_verification/N40_d20_XEB/N40_d20_r33_XEB_counts.json,data/amplitudes/N40_verification/N40_d20_XEB/N40_d20_r33_XEB_amplitudes.json,20,20,1.0992393133125855e-12,-28.013644047523492,0.20862640669569332,0.23924317317932273,0.20847079751531458,0.23402989738097055,-0.22320567921104728,0.6850704189525688,0.0,0.20862640669569332,3.849268674198619e-12,5.5515480134833014e-14
40,20,34,depth_scan,data/results/N40_verification/N40_d20_XEB/N40_d20_r34_XEB_counts.json,data/amplitudes/N40_verification/N40_d20_XEB/N40_d20_r34_XEB_amplitudes.json,20,20,1.069477367130289e-12,-27.955077781984556,0.1759028008030148,0.18383416444492803,0.1687419364381064,0.17708258285552614,-0.17969522526549708,0.5234729609404731,0.0,0.1759028008030148,2.514240185051469e-12,3.1998426929582964e-14
