N,d,r,counts_path,ideal_path,ideal_bitstring,subset_shots,success_count,mb_success_rate,mb_success_se
56,18,15,data/results/N56_depths/N56_d18_MB/N56_d18_r15_MB_counts.json,data/results/N56_depths/N56_d18_MB/N56_d18_r15_MB_ideal_bitstring.json,11010011101001001001010111110111111000000110101011000100,20,6,0.3,0.10246950765959598
56,18,16,data/results/N56_depths/N56_d18_MB/N56_d18_r16_MB_counts.json,data/results/N56_depths/N56_d18_MB/N56_d18_r16_MB_ideal_bitstring.json,11100101111111000011110101100111101110101011100101001110,20,1,0.05,0.04873397172404482
56,18,17,data/results/N56_depths/N56_d18_MB/N56_d18_r17_MB_counts.json,data/results/N56_depths/N56_d18_MB/N56_d18_r17_MB_ideal_bitstring.json,11011110001110111011100110011001100010111110101001010011,20,6,0.3,0.10246950765959598
56,18,18,data/results/N56_depths/N56_d18_MB/N56_d18_r18_MB_counts.json,data/results/N56_depths/N56_d18_MB/N56_d18_r18_MB_ideal_bitstring.json,00011010000100101100000000011010000010000001101100000100,20,4,0.2,0.0894427190999916
56,18,19,data/results/N56_depths/N56_d18_MB/N56_d18_r19_MB_counts.json,data/results/N56_depths/N56_d18_MB/N56_d18_r19_MB_ideal_bitstring.json,11010010100110010001011110110111101100100010000000001100,20,7,0.35,0.1066536450385077
56,18,1,data/results/N56_depths/N56_d18_MB/N56_d18_r1_MB_counts.json,data/results/N56_depths/N56_d18_MB/N56_d18_r1_MB_ideal_bitstring.json,00111011010000100101100001110000100101011110110110110101,20,6,0.3,0.10246950765959598
56,18,20,data/results/N56_depths/N56_d18_MB/N56_d18_r20_MB_counts.json,data/results/N56_depths/N56_d18_MB/N56_d18_r20_MB_ideal_bitstring.json,01101100010101000111100010001000110101101001000010100111,20,1,0.05,0.04873397172404482
56,18,21,data/results/N56_depths/N56_d18_MB/N56_d18_r21_MB_counts.json,data/results/N56_depths/N56_d18_MB/N56_d18_r21_MB_ideal_bitstring.json,10000100100001110101010111111111100110110100111110011010,20,3,0.15,0.07984359711335656
56,18,22,data/results/N56_depths/N56_d18_MB/N56_d18_r22_MB_counts.json,data/results/N56_depths/N56_d18_MB/N56_d18_r22_MB_ideal_bitstring.json,10001000000010000100101000000101110111000011110110111111,20,2,0.1,0.0670820393249937
56,18,23,data/results/N56_depths/N56_d18_MB/N56_d18_r23_MB_counts.json,data/results/N56_depths/N56_d18_MB/N56_d18_r23_MB_ideal_bitstring.json,11110111110011010011010010011010000111110101100100101001,20,2,0.1,0.0670820393249937
56,18,24,data/results/N56_depths/N56_d18_MB/N56_d18_r24_MB_counts.json,data/results/N56_depths/N56_d18_MB/N56_d18_r24_MB_ideal_bitstring.json,00111101000011000011011011011111001101101010000001010111,20,5,0.25,0.09682458365518543
56,18,25,data/results/N56_depths/N56_d18_MB/N56_d18_r25_MB_counts.json,data/results/N56_depths/N56_d18_MB/N56_d18_r25_MB_ideal_bitstring.json,00010010011111011111011011000100000011010000011111101110,20,4,0.2,0.0894427190999916
56,18,26,data/results/N56_depths/N56_d18_MB/N56_d18_r26_MB_counts.json,data/results/N56_depths/N56_d18_MB/N56_d18_r26_MB_ideal_bitstring.json,11011100010000111011000101100010010100101000010010100000,20,3,0.15,0.07984359711335656
56,18,27,data/results/N56_depths/N56_d18_MB/N56_d18_r27_MB_counts.json,data/results/N56_depths/N56_d18_MB/N56_d18_r27_MB_ideal_bitstring.json,10110101000010110001010110100101001010010110001101100011,20,4,0.2,0.0894427190999916
56,18,28,data/results/N56_depths/N56_d18_MB/N56_d18_r28_MB_counts.json,data/results/N56_depths/N56_d18_MB/N56_d18_r28_MB_ideal_bitstring.json,10100101000100111100100101001010010111111010000010010101,20,4,0.2,0.0894427190999916
56,18,29,data/results/N56_depths/N56_d18_MB/N56_d18_r29_MB_counts.json,data/results/N56_depths/N56_d18_MB/N56_d18_r29_MB_ideal_bitstring.json,00110000001001101100001100001100110100111101101010000100,20,0,0.0,0.0
56,18,2,data/results/N56_depths/N56_d18_MB/N56_d18_r2_MB_counts.json,data/results/N56_depths/N56_d18_MB/N56_d18_r2_MB_ideal_bitstring.json,11010100100110111100100110100011111001110000111111001000,20,3,0.15,0.07984359711335656
56,18,30,data/results/N56_depths/N56_d18_MB/N56_d18_r30_MB_counts.json,data/results/N56_depths/N56_d18_MB/N56_d18_r30_MB_ideal_bitstring.json,10001011101010110001110100100100111110010001011000001100,20,4,0.2,0.0894427190999916
56,18,31,data/results/N56_depths/N56_d18_MB/N56_d18_r31_MB_counts.json,data/results/N56_depths/N56_d18_MB/N56_d18_r31_MB_ideal_bitstring.json,01010000000000111111100001111100000110111111101110100000,20,4,0.2,0.0894427190999916
56,18,32,data/results/N56_depths/N56_d18_MB/N56_d18_r32_MB_counts.json,data/results/N56_depths/N56_d18_MB/N56_d18_r32_MB_ideal_bitstring.json,10000011111010110001111110111001111011111001111100110111,20,2,0.1,0.0670820393249937
56,18,33,data/results/N56_depths/N56_d18_MB/N56_d18_r33_MB_counts.json,data/results/N56_depths/N56_d18_MB/N56_d18_r33_MB_ideal_bitstring.json,10111011001100100100011101010010010011010110110000101000,20,3,0.15,0.07984359711335656
56,18,34,data/results/N56_depths/N56_d18_MB/N56_d18_r34_MB_counts.json,data/results/N56_depths/N56_d18_MB/N56_d18_r34_MB_ideal_bitstring.json,00010100110100000001101101101100001001110101101111111010,20,2,0.1,0.0670820393249937
56,18,35,data/results/N56_depths/N56_d18_MB/N56_d18_r35_MB_counts.json,data/results/N56_depths/N56_d18_MB/N56_d18_r35_MB_ideal_bitstring.json,00100111011011000011000011100100011010100100111110011111,20,5,0.25,0.09682458365518543
56,18,36,data/results/N56_depths/N56_d18_MB/N56_d18_r36_MB_counts.json,data/results/N56_depths/N56_d18_MB/N56_d18_r36_MB_ideal_bitstring.json,00101110001101000111011000100110101101001000011111001010,20,6,0.3,0.10246950765959598
56,18,37,data/results/N56_depths/N56_d18_MB/N56_d18_r37_MB_counts.json,data/results/N56_depths/N56_d18_MB/N56_d18_r37_MB_ideal_bitstring.json,00100111010110111100011111111101010101110110100011010001,20,4,0.2,0.0894427190999916
56,18,38,data/results/N56_depths/N56_d18_MB/N56_d18_r38_MB_counts.json,data/results/N56_depths/N56_d18_MB/N56_d18_r38_MB_ideal_bitstring.json,10010001011010011111010010010011110111101111101001110100,20,6,0.3,0.10246950765959598
56,18,39,data/results/N56_depths/N56_d18_MB/N56_d18_r39_MB_counts.json,data/results/N56_depths/N56_d18_MB/N56_d18_r39_MB_ideal_bitstring.json,11101101101111001011010100100110100010101011100111111110,20,4,0.2,0.0894427190999916
56,18,3,data/results/N56_depths/N56_d18_MB/N56_d18_r3_MB_counts.json,data/results/N56_depths/N56_d18_MB/N56_d18_r3_MB_ideal_bitstring.json,01001010111001111001011110110100111011100110111001110011,20,4,0.2,0.0894427190999916
56,18,40,data/results/N56_depths/N56_d18_MB/N56_d18_r40_MB_counts.json,data/results/N56_depths/N56_d18_MB/N56_d18_r40_MB_ideal_bitstring.json,00100111101110101101101010001100101010110100011101100100,20,3,0.15,0.07984359711335656
56,18,41,data/results/N56_depths/N56_d18_MB/N56_d18_r41_MB_counts.json,data/results/N56_depths/N56_d18_MB/N56_d18_r41_MB_ideal_bitstring.json,00000001000011101001010001110000111011100001100111101101,20,7,0.35,0.1066536450385077
56,18,42,data/results/N56_depths/N56_d18_MB/N56_d18_r42_MB_counts.json,data/results/N56_depths/N56_d18_MB/N56_d18_r42_MB_ideal_bitstring.json,11100000111011100110010010011000101100001111101001100100,20,4,0.2,0.0894427190999916
56,18,43,data/results/N56_depths/N56_d18_MB/N56_d18_r43_MB_counts.json,data/results/N56_depths/N56_d18_MB/N56_d18_r43_MB_ideal_bitstring.json,10010101101111001001100011101101000011000011001001001011,20,7,0.35,0.1066536450385077
56,18,44,data/results/N56_depths/N56_d18_MB/N56_d18_r44_MB_counts.json,data/results/N56_depths/N56_d18_MB/N56_d18_r44_MB_ideal_bitstring.json,11100100100111111011111100010111111000110111110000111111,20,3,0.15,0.07984359711335656
56,18,45,data/results/N56_depths/N56_d18_MB/N56_d18_r45_MB_counts.json,data/results/N56_depths/N56_d18_MB/N56_d18_r45_MB_ideal_bitstring.json,01000010100010011101011000110110100100100001100111101101,20,7,0.35,0.1066536450385077
56,18,46,data/results/N56_depths/N56_d18_MB/N56_d18_r46_MB_counts.json,data/results/N56_depths/N56_d18_MB/N56_d18_r46_MB_ideal_bitstring.json,10001011000111010100110100001011100001101000010100111000,20,4,0.2,0.0894427190999916
56,18,47,data/results/N56_depths/N56_d18_MB/N56_d18_r47_MB_counts.json,data/results/N56_depths/N56_d18_MB/N56_d18_r47_MB_ideal_bitstring.json,00111010001010101110101111100001001100001111011110111111,20,6,0.3,0.10246950765959598
56,18,48,data/results/N56_depths/N56_d18_MB/N56_d18_r48_MB_counts.json,data/results/N56_depths/N56_d18_MB/N56_d18_r48_MB_ideal_bitstring.json,01010000100000100000010101011111011100001100100011001100,20,8,0.4,0.10954451150103323
56,18,49,data/results/N56_depths/N56_d18_MB/N56_d18_r49_MB_counts.json,data/results/N56_depths/N56_d18_MB/N56_d18_r49_MB_ideal_bitstring.json,10100011000011100110001010010001101000110001110100010111,20,4,0.2,0.0894427190999916
56,18,4,data/results/N56_depths/N56_d18_MB/N56_d18_r4_MB_counts.json,data/results/N56_depths/N56_d18_MB/N56_d18_r4_MB_ideal_bitstring.json,00010101010111101111001101110100100001101001010101100101,20,5,0.25,0.09682458365518543
56,18,50,data/results/N56_depths/N56_d18_MB/N56_d18_r50_MB_counts.json,data/results/N56_depths/N56_d18_MB/N56_d18_r50_MB_ideal_bitstring.json,10010010110111100011100001010111001111110010100100101110,20,5,0.25,0.09682458365518543
56,18,5,data/results/N56_depths/N56_d18_MB/N56_d18_r5_MB_counts.json,data/results/N56_depths/N56_d18_MB/N56_d18_r5_MB_ideal_bitstring.json,00010100110000010111100101001000000010110111011011001010,20,4,0.2,0.0894427190999916
56,18,6,data/results/N56_depths/N56_d18_MB/N56_d18_r6_MB_counts.json,data/results/N56_depths/N56_d18_MB/N56_d18_r6_MB_ideal_bitstring.json,00100110011110101111000101000110100110110001001001111001,20,5,0.25,0.09682458365518543
56,18,7,data/results/N56_depths/N56_d18_MB/N56_d18_r7_MB_counts.json,data/results/N56_depths/N56_d18_MB/N56_d18_r7_MB_ideal_bitstring.json,10001011111001011011010100110111111111100001111111111000,20,3,0.15,0.07984359711335656
56,18,8,data/results/N56_depths/N56_d18_MB/N56_d18_r8_MB_counts.json,data/results/N56_depths/N56_d18_MB/N56_d18_r8_MB_ideal_bitstring.json,10011010101100010101111001011110110101010000111011101111,20,3,0.15,0.07984359711335656
56,18,9,data/results/N56_depths/N56_d18_MB/N56_d18_r9_MB_counts.json,data/results/N56_depths/N56_d18_MB/N56_d18_r9_MB_ideal_bitstring.json,10111111001001100011101000100100110111010101110100000101,20,4,0.2,0.0894427190999916
56,20,10,data/results/N56_depths/N56_d20_MB/N56_d20_r10_MB_counts.json,data/results/N56_depths/N56_d20_MB/N56_d20_r10_MB_ideal_bitstring.json,11101100111010001011001001100111011010010111010001011000,20,3,0.15,0.07984359711335656
56,20,11,data/results/N56_depths/N56_d20_MB/N56_d20_r11_MB_counts.json,data/results/N56_depths/N56_d20_MB/N56_d20_r11_MB_ideal_bitstring.json,01101011001100001110011100100011111010110000010100010000,20,3,0.15,0.07984359711335656
56,20,12,data/results/N56_depths/N56_d20_MB/N56_d20_r12_MB_counts.json,data/results/N56_depths/N56_d20_MB/N56_d20_r12_MB_ideal_bitstring.json,11001001100001111100110101100101000110011001001110110010,20,3,0.15,0.07984359711335656
56,20,13,data/results/N56_depths/N56_d20_MB/N56_d20_r13_MB_counts.json,data/results/N56_depths/N56_d20_MB/N56_d20_r13_MB_ideal_bitstring.json,11110111100100011101101000101100110110101010101111000001,20,2,0.1,0.0670820393249937
56,20,14,data/results/N56_depths/N56_d20_MB/N56_d20_r14_MB_counts.json,data/results/N56_depths/N56_d20_MB/N56_d20_r14_MB_ideal_bitstring.json,10000000101101110111111010001100011111111011000110010101,20,3,0.15,0.07984359711335656
56,20,15,data/results/N56_depths/N56_d20_MB/N56_d20_r15_MB_counts.json,data/results/N56_depths/N56_d20_MB/N56_d20_r15_MB_ideal_bitstring.json,01111010001110011011001000101101111101010010100001001011,20,5,0.25,0.09682458365518543
56,20,16,data/results/N56_depths/N56_d20_MB/N56_d20_r16_MB_counts.json,data/results/N56_depths/N56_d20_MB/N56_d20_r16_MB_ideal_bitstring.json,00100110101001111101011010011111110110011000001000001001,20,5,0.25,0.09682458365518543
56,20,17,data/results/N56_depths/N56_d20_MB/N56_d20_r17_MB_counts.json,data/results/N56_depths/N56_d20_MB/N56_d20_r17_MB_ideal_bitstring.json,10100111111101111111111000001110011000001011010000010010,20,3,0.15,0.07984359711335656
56,20,18,data/results/N56_depths/N56_d20_MB/N56_d20_r18_MB_counts.json,data/results/N56_depths/N56_d20_MB/N56_d20_r18_MB_ideal_bitstring.json,01111010011101001110110011000001001011111100011101000010,20,6,0.3,0.10246950765959598
56,20,19,data/results/N56_depths/N56_d20_MB/N56_d20_r19_MB_counts.json,data/results/N56_depths/N56_d20_MB/N56_d20_r19_MB_ideal_bitstring.json,10011101010001100110011101101001010011110100010001111011,20,2,0.1,0.0670820393249937
56,20,1,data/results/N56_depths/N56_d20_MB/N56_d20_r1_MB_counts.json,data/results/N56_depths/N56_d20_MB/N56_d20_r1_MB_ideal_bitstring.json,00011100001101111001110100101111111111010100111011010100,20,4,0.2,0.0894427190999916
56,20,20,data/results/N56_depths/N56_d20_MB/N56_d20_r20_MB_counts.json,data/results/N56_depths/N56_d20_MB/N56_d20_r20_MB_ideal_bitstring.json,01000101011010011110001111101010011111101100111001101001,20,5,0.25,0.09682458365518543
56,20,21,data/results/N56_depths/N56_d20_MB/N56_d20_r21_MB_counts.json,data/results/N56_depths/N56_d20_MB/N56_d20_r21_MB_ideal_bitstring.json,01000110111111001010110111110111101000111111111110001011,20,5,0.25,0.09682458365518543
56,20,22,data/results/N56_depths/N56_d20_MB/N56_d20_r22_MB_counts.json,data/results/N56_depths/N56_d20_MB/N56_d20_r22_MB_ideal_bitstring.json,00010001101100000101001001010111111000110010111010000011,20,1,0.05,0.04873397172404482
56,20,23,data/results/N56_depths/N56_d20_MB/N56_d20_r23_MB_counts.json,data/results/N56_depths/N56_d20_MB/N56_d20_r23_MB_ideal_bitstring.json,10101010111111111010001000011011110101011010111101000100,20,4,0.2,0.0894427190999916
56,20,24,data/results/N56_depths/N56_d20_MB/N56_d20_r24_MB_counts.json,data/results/N56_depths/N56_d20_MB/N56_d20_r24_MB_ideal_bitstring.json,10101011101001101010011111100001010110011011101101110111,20,4,0.2,0.0894427190999916
56,20,25,data/results/N56_depths/N56_d20_MB/N56_d20_r25_MB_counts.json,data/results/N56_depths/N56_d20_MB/N56_d20_r25_MB_ideal_bitstring.json,11111110110000010011101011110100011100111110100001101000,20,4,0.2,0.0894427190999916
56,20,26,data/results/N56_depths/N56_d20_MB/N56_d20_r26_MB_counts.json,data/results/N56_depths/N56_d20_MB/N56_d20_r26_MB_ideal_bitstring.json,00111010011110011011110011101111010010010001000101011100,20,3,0.15,0.07984359711335656
56,20,27,data/results/N56_depths/N56_d20_MB/N56_d20_r27_MB_counts.json,data/results/N56_depths/N56_d20_MB/N56_d20_r27_MB_ideal_bitstring.json,11000011110101101111101000011011101100111011000011101001,20,4,0.2,0.0894427190999916
56,20,28,data/results/N56_depths/N56_d20_MB/N56_d20_r28_MB_counts.json,data/results/N56_depths/N56_d20_MB/N56_d20_r28_MB_ideal_bitstring.json,11011011000010011001101101101000101010100011011011111011,20,4,0.2,0.0894427190999916
56,20,29,data/results/N56_depths/N56_d20_MB/N56_d20_r29_MB_counts.json,data/results/N56_depths/N56_d20_MB/N56_d20_r29_MB_ideal_bitstring.json,00111000110110111011010101010110100011111100000001110110,20,3,0.15,0.07984359711335656
56,20,2,data/results/N56_depths/N56_d20_MB/N56_d20_r2_MB_counts.json,data/results/N56_depths/N56_d20_MB/N56_d20_r2_MB_ideal_bitstring.json,00010001010000110100111010001001111010001000010001011101,20,1,0.05,0.04873397172404482
56,20,30,data/results/N56_depths/N56_d20_MB/N56_d20_r30_MB_counts.json,data/results/N56_depths/N56_d20_MB/N56_d20_r30_MB_ideal_bitstring.json,01000001010101010010111001100100011000100111001001000110,20,5,0.25,0.09682458365518543
56,20,31,data/results/N56_depths/N56_d20_MB/N56_d20_r31_MB_counts.json,data/results/N56_depths/N56_d20_MB/N56_d20_r31_MB_ideal_bitstring.json,00010010011001100100100101010011000010101001000101000110,20,3,0.15,0.07984359711335656
56,20,32,data/results/N56_depths/N56_d20_MB/N56_d20_r32_MB_counts.json,data/results/N56_depths/N56_d20_MB/N56_d20_r32_MB_ideal_bitstring.json,11000011101101010100000101110100110000011000111100011100,20,4,0.2,0.0894427190999916
56,20,33,data/results/N56_depths/N56_d20_MB/N56_d20_r33_MB_counts.json,data/results/N56_depths/N56_d20_MB/N56_d20_r33_MB_ideal_bitstring.json,00001010100010011000001010111100011111100001100000010110,20,5,0.25,0.09682458365518543
56,20,34,data/results/N56_depths/N56_d20_MB/N56_d20_r34_MB_counts.json,data/results/N56_depths/N56_d20_MB/N56_d20_r34_MB_ideal_bitstring.json,11000110010110010111001101010010110100011000011011010101,20,8,0.4,0.10954451150103323
56,20,35,data/results/N56_depths/N56_d20_MB/N56_d20_r35_MB_counts.json,data/results/N56_depths/N56_d20_MB/N56_d20_r35_MB_ideal_bitstring.json,10010011000110101001010100001101101000001101010010111010,20,3,0.15,0.07984359711335656
56,20,36,data/results/N56_depths/N56_d20_MB/N56_d20_r36_MB_counts.json,data/results/N56_depths/N56_d20_MB/N56_d20_r36_MB_ideal_bitstring.json,01001111000110011010011101010000011111110011000010011110,20,6,0.3,0.10246950765959598
56,20,37,data/results/N56_depths/N56_d20_MB/N56_d20_r37_MB_counts.json,data/results/N56_depths/N56_d20_MB/N56_d20_r37_MB_ideal_bitstring.json,11100011000100011101101101010001110100011110110001111001,20,2,0.1,0.0670820393249937
56,20,38,data/results/N56_depths/N56_d20_MB/N56_d20_r38_MB_counts.json,data/results/N56_depths/N56_d20_MB/N56_d20_r38_MB_ideal_bitstring.json,11011001010111010100111011000010101110100010001001101101,20,2,0.1,0.0670820393249937
56,20,39,data/results/N56_depths/N56_d20_MB/N56_d20_r39_MB_counts.json,data/results/N56_depths/N56_d20_MB/N56_d20_r39_MB_ideal_bitstring.json,11010111100100001110101110001001111111011101100111011100,20,0,0.0,0.0
56,20,3,data/results/N56_depths/N56_d20_MB/N56_d20_r3_MB_counts.json,data/results/N56_depths/N56_d20_MB/N56_d20_r3_MB_ideal_bitstring.json,00100000110000110101001100111001010001001001001111101110,20,1,0.05,0.04873397172404482
56,20,40,data/results/N56_depths/N56_d20_MB/N56_d20_r40_MB_counts.json,data/results/N56_depths/N56_d20_MB/N56_d20_r40_MB_ideal_bitstring.json,00111111111001110000110101100001100101011110001010101011,20,2,0.1,0.0670820393249937
56,20,41,data/results/N56_depths/N56_d20_MB/N56_d20_r41_MB_counts.json,data/results/N56_depths/N56_d20_MB/N56_d20_r41_MB_ideal_bitstring.json,11110001001000101111110000001001011011011100011101001111,20,4,0.2,0.0894427190999916
56,20,42,data/results/N56_depths/N56_d20_MB/N56_d20_r42_MB_counts.json,data/results/N56_depths/N56_d20_MB/N56_d20_r42_MB_ideal_bitstring.json,10111111100101110110001110101000110001001100011111010000,20,2,0.1,0.0670820393249937
56,20,43,data/results/N56_depths/N56_d20_MB/N56_d20_r43_MB_counts.json,data/results/N56_depths/N56_d20_MB/N56_d20_r43_MB_ideal_bitstring.json,01010000100001100000011010100011100100011110101110001010,20,7,0.35,0.1066536450385077
56,20,44,data/results/N56_depths/N56_d20_MB/N56_d20_r44_MB_counts.json,data/results/N56_depths/N56_d20_MB/N56_d20_r44_MB_ideal_bitstring.json,11010100011111000011101001101010011111010001010111111011,20,3,0.15,0.07984359711335656
56,20,45,data/results/N56_depths/N56_d20_MB/N56_d20_r45_MB_counts.json,data/results/N56_depths/N56_d20_MB/N56_d20_r45_MB_ideal_bitstring.json,11101110111100110011111100010111111101111010001001010011,20,5,0.25,0.09682458365518543
56,20,46,data/results/N56_depths/N56_d20_MB/N56_d20_r46_MB_counts.json,data/results/N56_depths/N56_d20_MB/N56_d20_r46_MB_ideal_bitstring.json,11010101001111110111000010111000101010101110010011110101,20,2,0.1,0.0670820393249937
56,20,47,data/results/N56_depths/N56_d20_MB/N56_d20_r47_MB_counts.json,data/results/N56_depths/N56_d20_MB/N56_d20_r47_MB_ideal_bitstring.json,11111011101111000011100110001101001100010000100010101001,20,3,0.15,0.07984359711335656
56,20,48,data/results/N56_depths/N56_d20_MB/N56_d20_r48_MB_counts.json,data/results/N56_depths/N56_d20_MB/N56_d20_r48_MB_ideal_bitstring.json,01110110110110110001110011111101001001100000101010100101,20,1,0.05,0.04873397172404482
56,20,49,data/results/N56_depths/N56_d20_MB/N56_d20_r49_MB_counts.json,data/results/N56_depths/N56_d20_MB/N56_d20_r49_MB_ideal_bitstring.json,11011001111110011011100001111010101111100110001110100110,20,4,0.2,0.0894427190999916
56,20,4,data/results/N56_depths/N56_d20_MB/N56_d20_r4_MB_counts.json,data/results/N56_depths/N56_d20_MB/N56_d20_r4_MB_ideal_bitstring.json,10011001001011001011000111110000011000100011111000010010,20,5,0.25,0.09682458365518543
56,20,50,data/results/N56_depths/N56_d20_MB/N56_d20_r50_MB_counts.json,data/results/N56_depths/N56_d20_MB/N56_d20_r50_MB_ideal_bitstring.json,10110111001011110110011010110111110000001111101010001001,20,1,0.05,0.04873397172404482
56,20,5,data/results/N56_depths/N56_d20_MB/N56_d20_r5_MB_counts.json,data/results/N56_depths/N56_d20_MB/N56_d20_r5_MB_ideal_bitstring.json,01010101101101101110000100011111111101011011011001100011,20,1,0.05,0.04873397172404482
56,20,6,data/results/N56_depths/N56_d20_MB/N56_d20_r6_MB_counts.json,data/results/N56_depths/N56_d20_MB/N56_d20_r6_MB_ideal_bitstring.json,00110010010100100100011011001110000010001011010101011101,20,5,0.25,0.09682458365518543
56,20,7,data/results/N56_depths/N56_d20_MB/N56_d20_r7_MB_counts.json,data/results/N56_depths/N56_d20_MB/N56_d20_r7_MB_ideal_bitstring.json,00100111000101111000101010110100010100000000101011001011,20,4,0.2,0.0894427190999916
56,20,8,data/results/N56_depths/N56_d20_MB/N56_d20_r8_MB_counts.json,data/results/N56_depths/N56_d20_MB/N56_d20_r8_MB_ideal_bitstring.json,00001101011101101100110111100100111011101000100111001011,20,5,0.25,0.09682458365518543
56,20,9,data/results/N56_depths/N56_d20_MB/N56_d20_r9_MB_counts.json,data/results/N56_depths/N56_d20_MB/N56_d20_r9_MB_ideal_bitstring.json,00011100101001011110011010110101100101001111001110001001,20,2,0.1,0.0670820393249937
56,24,10,data/results/N56_depths/N56_d24_MB/N56_d24_r10_MB_counts.json,data/results/N56_depths/N56_d24_MB/N56_d24_r10_MB_ideal_bitstring.json,11001110001111001101010100111010001101110110001101010000,100,10,0.1,0.030000000000000002
56,24,11,data/results/N56_depths/N56_d24_MB/N56_d24_r11_MB_counts.json,data/results/N56_depths/N56_d24_MB/N56_d24_r11_MB_ideal_bitstring.json,11100110100100000001001011010101011000101011011000001100,100,16,0.16,0.03666060555964672
56,24,12,data/results/N56_depths/N56_d24_MB/N56_d24_r12_MB_counts.json,data/results/N56_depths/N56_d24_MB/N56_d24_r12_MB_ideal_bitstring.json,10000001110111011000101000010001001010011010001001000101,100,13,0.13,0.03363034344160047
56,24,13,data/results/N56_depths/N56_d24_MB/N56_d24_r13_MB_counts.json,data/results/N56_depths/N56_d24_MB/N56_d24_r13_MB_ideal_bitstring.json,01000110001110100001110000100111000110100100110100101111,100,12,0.12,0.03249615361854384
56,24,14,data/results/N56_depths/N56_d24_MB/N56_d24_r14_MB_counts.json,data/results/N56_depths/N56_d24_MB/N56_d24_r14_MB_ideal_bitstring.json,00100011100001011010110010110101101111000001101100110111,100,9,0.09,0.02861817604250837
56,24,15,data/results/N56_depths/N56_d24_MB/N56_d24_r15_MB_counts.json,data/results/N56_depths/N56_d24_MB/N56_d24_r15_MB_ideal_bitstring.json,01011111001101100000000010101000010110011000100000111000,100,19,0.19,0.039230090491866064
56,24,16,data/results/N56_depths/N56_d24_MB/N56_d24_r16_MB_counts.json,data/results/N56_depths/N56_d24_MB/N56_d24_r16_MB_ideal_bitstring.json,10011100001010111000011110110011010011000001000010000010,100,15,0.15,0.035707142142714254
56,24,17,data/results/N56_depths/N56_d24_MB/N56_d24_r17_MB_counts.json,data/results/N56_depths/N56_d24_MB/N56_d24_r17_MB_ideal_bitstring.json,01100111010111010110001111010011001101110000100000111111,100,16,0.16,0.03666060555964672
56,24,18,data/results/N56_depths/N56_d24_MB/N56_d24_r18_MB_counts.json,data/results/N56_depths/N56_d24_MB/N56_d24_r18_MB_ideal_bitstring.json,10000111010000000111100011000011110101101000111100111001,100,11,0.11,0.03128897569432403
56,24,19,data/results/N56_depths/N56_d24_MB/N56_d24_r19_MB_counts.json,data/results/N56_depths/N56_d24_MB/N56_d24_r19_MB_ideal_bitstring.json,10011011010001110001101100101001011111011001110100000011,100,15,0.15,0.035707142142714254
56,24,1,data/results/N56_depths/N56_d24_MB/N56_d24_r1_MB_counts.json,data/results/N56_depths/N56_d24_MB/N56_d24_r1_MB_ideal_bitstring.json,11010001001010001111101000100100000000110111000001010101,100,11,0.11,0.03128897569432403
56,24,20,data/results/N56_depths/N56_d24_MB/N56_d24_r20_MB_counts.json,data/results/N56_depths/N56_d24_MB/N56_d24_r20_MB_ideal_bitstring.json,10101010000001001011010100101100010011111000001001001000,100,13,0.13,0.03363034344160047
56,24,21,data/results/N56_depths/N56_d24_MB/N56_d24_r21_MB_counts.json,data/results/N56_depths/N56_d24_MB/N56_d24_r21_MB_ideal_bitstring.json,11100000001011000000000111011000010000011101110011010101,100,18,0.18,0.03841874542459709
56,24,22,data/results/N56_depths/N56_d24_MB/N56_d24_r22_MB_counts.json,data/results/N56_depths/N56_d24_MB/N56_d24_r22_MB_ideal_bitstring.json,00011101011110100111100100101010011110110111001110101100,100,17,0.17,0.0375632799419859
56,24,23,data/results/N56_depths/N56_d24_MB/N56_d24_r23_MB_counts.json,data/results/N56_depths/N56_d24_MB/N56_d24_r23_MB_ideal_bitstring.json,10000001000111010101110001011001100100100110010101010101,100,19,0.19,0.039230090491866064
56,24,24,data/results/N56_depths/N56_d24_MB/N56_d24_r24_MB_counts.json,data/results/N56_depths/N56_d24_MB/N56_d24_r24_MB_ideal_bitstring.json,10001000110010011100011110101001101101101001111010000010,100,21,0.21,0.0407308237088326
56,24,25,data/results/N56_depths/N56_d24_MB/N56_d24_r25_MB_counts.json,data/results/N56_depths/N56_d24_MB/N56_d24_r25_MB_ideal_bitstring.json,01101111000110100001011101010001101001100110001100001100,100,7,0.07,0.02551470164434615
56,24,26,data/results/N56_depths/N56_d24_MB/N56_d24_r26_MB_counts.json,data/results/N56_depths/N56_d24_MB/N56_d24_r26_MB_ideal_bitstring.json,00100001000001000100100111100101100111011101010101100100,100,10,0.1,0.030000000000000002
56,24,27,data/results/N56_depths/N56_d24_MB/N56_d24_r27_MB_counts.json,data/results/N56_depths/N56_d24_MB/N56_d24_r27_MB_ideal_bitstring.json,01010101010101100001011011010110100101101000010010000111,100,10,0.1,0.030000000000000002
56,24,28,data/results/N56_depths/N56_d24_MB/N56_d24_r28_MB_counts.json,data/results/N56_depths/N56_d24_MB/N56_d24_r28_MB_ideal_bitstring.json,00101111100011011000111101001100001010001111100000010100,100,8,0.08,0.027129319932501072
