dataset,coupling_GeV,mu_ev,exclusion_prob,survival_prob
Combined,100000000000000.0,8.587519484845179e-11,0.0,1.0
Combined,100000000000000.0,9.034660211810535e-11,0.0,1.0
Combined,100000000000000.0,9.505082962189512e-11,0.0,1.0
Combined,100000000000000.0,1e-10,0.0,1.0
M33 X-7,300000000000000.0,1e-21,1.6101047144171415e-06,0.9999983898952856
M33 X-7,300000000000000.0,1.0520686710236272e-21,1.6101047154678543e-06,0.9999983898952846
M33 X-7,300000000000000.0,1.106848488549412e-21,1.6101047165732764e-06,0.9999983898952834
M33 X-7,300000000000000.0,1.1644806183726902e-21,1.6101047177362562e-06,0.9999983898952822
M33 X-7,300000000000000.0,1.2251135766041178e-21,1.610104718959791e-06,0.999998389895281
M33 X-7,300000000000000.0,1.2889036123908968e-21,1.6101047202470334e-06,0.9999983898952798
M33 X-7,300000000000000.0,1.356015110565632e-21,1.610104721601301e-06,0.9999983898952785
M33 X-7,300000000000000.0,1.4266210152607413e-21,1.610104723026083e-06,0.999998389895277
M33 X-7,300000000000000.0,1.5009032755797336e-21,1.6101047245250523e-06,0.9999983898952755
M33 X-7,300000000000000.0,1.579053314474179e-21,1.6101047261020707e-06,0.9999983898952739
M33 X-7,300000000000000.0,1.6612725220342896e-21,1.610104727761202e-06,0.9999983898952722
M33 X-7,300000000000000.0,1.7477727744646842e-21,1.6101047295067226e-06,0.9999983898952705
M33 X-7,300000000000000.0,1.838776980082323e-21,1.6101047313431296e-06,0.9999983898952687
M33 X-7,300000000000000.0,1.934519653744048e-21,1.6101047332751565e-06,0.9999983898952667
M33 X-7,300000000000000.0,2.0352475211835716e-21,1.6101047353077812e-06,0.9999983898952647
M33 X-7,300000000000000.0,2.1412201548157315e-21,1.6101047374462417e-06,0.9999983898952626
M33 X-7,300000000000000.0,2.2527106426459734e-21,1.6101047396960495e-06,0.9999983898952604
M33 X-7,300000000000000.0,2.3700062920093305e-21,1.6101047420630011e-06,0.9999983898952579
M33 X-7,300000000000000.0,2.4934093699518704e-21,1.6101047445531971e-06,0.9999983898952555
M33 X-7,300000000000000.0,2.6232378821631235e-21,1.6101047471730543e-06,0.9999983898952528
M33 X-7,300000000000000.0,2.759826392466169e-21,1.610104749929324e-06,0.99999838989525
M33 X-7,300000000000000.0,2.903526884977814e-21,1.610104752829109e-06,0.9999983898952471
M33 X-7,300000000000000.0,3.0547096711599806e-21,1.6101047558798818e-06,0.9999983898952441
M33 X-7,300000000000000.0,3.2137643441002756e-21,1.6101047590895045e-06,0.9999983898952409
M33 X-7,300000000000000.0,3.3811007824806957e-21,1.6101047624662484e-06,0.9999983898952375
M33 X-7,300000000000000.0,3.557150206821382e-21,1.610104766018814e-06,0.9999983898952339
M33 X-7,300000000000000.0,3.742366290721992e-21,1.6101047697563573e-06,0.9999983898952303
M33 X-7,300000000000000.0,3.937226329963475e-21,1.6101047736885096e-06,0.9999983898952263
M33 X-7,300000000000000.0,4.142232472483907e-21,1.610104777825404e-06,0.9999983898952222
M33 X-7,300000000000000.0,4.357913012397021e-21,1.610104782177701e-06,0.9999983898952178
M33 X-7,300000000000000.0,4.5848237513891054e-21,1.610104786756616e-06,0.9999983898952133
M33 X-7,300000000000000.0,4.823549431001458e-21,1.6101047915739495e-06,0.9999983898952084
M33 X-7,300000000000000.0,5.074705239490476e-21,1.610104796642115e-06,0.9999983898952034
M33 X-7,300000000000000.0,5.338938397147339e-21,1.610104801974173e-06,0.9999983898951981
M33 X-7,300000000000000.0,5.616929824163815e-21,1.6101048075838643e-06,0.9999983898951924
M33 X-7,300000000000000.0,5.909395895340953e-21,1.6101048134856445e-06,0.9999983898951865
M33 X-7,300000000000000.0,6.217090286163833e-21,1.6101048196947227e-06,0.9999983898951803
M33 X-7,300000000000000.0,6.540805914998232e-21,1.6101048262270999e-06,0.9999983898951738
M33 X-7,300000000000000.0,6.88137698641567e-21,1.6101048330996086e-06,0.9999983898951669
M33 X-7,300000000000000.0,7.239681140910847e-21,1.6101048403299602e-06,0.9999983898951597
M33 X-7,300000000000000.0,7.616641716552892e-21,1.6101048479367868e-06,0.9999983898951521
M33 X-7,300000000000000.0,8.013230128396918e-21,1.6101048559396903e-06,0.9999983898951441
M33 X-7,300000000000000.0,8.430468371788967e-21,1.6101048643592946e-06,0.9999983898951357
M33 X-7,300000000000000.0,8.86943165601474e-21,1.6101048732172966e-06,0.9999983898951268
M33 X-7,300000000000000.0,9.33125117507824e-21,1.610104882536523e-06,0.9999983898951175
M33 X-7,300000000000000.0,9.817117022752223e-21,1.610104892340989e-06,0.9999983898951077
M33 X-7,300000000000000.0,1.0328281259410275e-20,1.6101049026559608e-06,0.9999983898950974
M33 X-7,300000000000000.0,1.0866061138546001e-20,1.6101049135080194e-06,0.9999983898950865
M33 X-7,300000000000000.0,1.1431842501291479e-20,1.6101049249251306e-06,0.9999983898950751
M33 X-7,300000000000000.0,1.2027083347685145e-20,1.6101049369367155e-06,0.9999983898950631
M33 X-7,300000000000000.0,1.2653317593889404e-20,1.610104949573728e-06,0.9999983898950504
M33 X-7,300000000000000.0,1.3312159025043105e-20,1.6101049628687327e-06,0.9999983898950371
M33 X-7,300000000000000.0,1.400530545393217e-20,1.6101049768559908e-06,0.9999983898950231
M33 X-7,300000000000000.0,1.4734543096198373e-20,1.610104991571547e-06,0.9999983898950084
M33 X-7,300000000000000.0,1.5501751173357655e-20,1.6101050070533232e-06,0.9999983898949929
M33 X-7,300000000000000.0,1.6308906755493344e-20,1.6101050233412147e-06,0.9999983898949767
M33 X-7,300000000000000.0,1.7158089856099995e-20,1.610105040477195e-06,0.9999983898949595
M33 X-7,300000000000000.0,1.80514887922111e-20,1.610105058505424e-06,0.9999983898949415
M33 X-7,300000000000000.0,1.8991405823619278e-20,1.6101050774723578e-06,0.9999983898949225
M33 X-7,300000000000000.0,1.9980263085725508e-20,1.6101050974268762e-06,0.9999983898949025
M33 X-7,300000000000000.0,2.102060883130167e-20,1.6101051184203996e-06,0.9999983898948815
M33 X-7,300000000000000.0,2.2115123997254888e-20,1.6101051405070278e-06,0.9999983898948595
M33 X-7,300000000000000.0,2.3266629113314675e-20,1.6101051637436782e-06,0.9999983898948362
M33 X-7,300000000000000.0,2.4478091570444402e-20,1.6101051881902305e-06,0.9999983898948118
M33 X-7,300000000000000.0,2.575263326771209e-20,1.6101052139096825e-06,0.9999983898947861
M33 X-7,300000000000000.0,2.7093538657320487e-20,1.6101052409683126e-06,0.999998389894759
M33 X-7,300000000000000.0,2.8504263208534436e-20,1.6101052694358503e-06,0.9999983898947306
M33 X-7,300000000000000.0,2.998844231231025e-20,1.6101052993856548e-06,0.9999983898947006
M33 X-7,300000000000000.0,3.154990064958095e-20,1.610105330894907e-06,0.9999983898946692
M33 X-7,300000000000000.0,3.319266204733183e-20,1.6101053640448047e-06,0.999998389894636
M33 X-7,300000000000000.0,3.4920959847872786e-20,1.6101053989207739e-06,0.9999983898946011
M33 X-7,300000000000000.0,3.6739247818020665e-20,1.6101054356126896e-06,0.9999983898945644
M33 X-7,300000000000000.0,3.8652211626312696e-20,1.6101054742151055e-06,0.9999983898945258
M33 X-7,300000000000000.0,4.066478091781846e-20,1.6101055148274988e-06,0.9999983898944852
M33 X-7,300000000000000.0,4.2782142017676215e-20,1.6101055575545266e-06,0.9999983898944425
M33 X-7,300000000000000.0,4.500975129608033e-20,1.6101056025062951e-06,0.9999983898943975
M33 X-7,300000000000000.0,4.735334922917121e-20,1.6101056497986438e-06,0.9999983898943502
M33 X-7,300000000000000.0,4.9818975192051443e-20,1.6101056995534438e-06,0.9999983898943005
M33 X-7,300000000000000.0,5.2412983022060616e-20,1.6101057518989112e-06,0.999998389894248
M33 X-7,300000000000000.0,5.514205739240325e-20,1.6101058069699397e-06,0.999998389894193
M33 X-7,300000000000000.0,5.801323103833379e-20,1.6101058649084457e-06,0.9999983898941351
M33 X-7,300000000000000.0,6.103390288028647e-20,1.6101059258637348e-06,0.9999983898940742
M33 X-7,300000000000000.0,6.421185709064758e-20,1.610105989992887e-06,0.99999838989401
M33 X-7,300000000000000.0,6.755528315331668e-20,1.6101060574611621e-06,0.9999983898939425
M33 X-7,300000000000000.0,7.107279696773412e-20,1.6101061284424236e-06,0.9999983898938716
M33 X-7,300000000000000.0,7.477346305177611e-20,1.610106203119588e-06,0.9999983898937969
M33 X-7,300000000000000.0,7.866681790071574e-20,1.6101062816850973e-06,0.9999983898937184
M33 X-7,300000000000000.0,8.276289456246369e-20,1.6101063643414121e-06,0.9999983898936357
M33 X-7,300000000000000.0,8.707224849239904e-20,1.6101064513015355e-06,0.9999983898935487
M33 X-7,300000000000000.0,9.160598475443728e-20,1.6101065427895625e-06,0.9999983898934572
M33 X-7,300000000000000.0,9.637578663841069e-20,1.6101066390412548e-06,0.999998389893361
M33 X-7,300000000000000.0,1.0139394576752938e-19,1.6101067403046508e-06,0.9999983898932597
M33 X-7,300000000000000.0,1.066733937734855e-19,1.6101068468407049e-06,0.9999983898931532
M33 X-7,300000000000000.0,1.1222773562085094e-19,1.6101069589239565e-06,0.9999983898930411
M33 X-7,300000000000000.0,1.1807128466661867e-19,1.6101070768432424e-06,0.9999983898929231
M33 X-7,300000000000000.0,1.2421909954526187e-19,1.610107200902438e-06,0.9999983898927991
M33 X-7,300000000000000.0,1.3068702297433424e-19,1.6101073314212418e-06,0.9999983898926685
M33 X-7,300000000000000.0,1.3749172258064205e-19,1.6101074687359967e-06,0.9999983898925313
M33 X-7,300000000000000.0,1.446507338521653e-19,1.6101076132005616e-06,0.9999983898923868
M33 X-7,300000000000000.0,1.521825053264387e-19,1.6101077651872177e-06,0.9999983898922348
M33 X-7,300000000000000.0,1.6010644613183113e-19,1.610107925087633e-06,0.9999983898920749
M33 X-7,300000000000000.0,1.684429760042315e-19,1.6101080933138667e-06,0.9999983898919067
M33 X-7,300000000000000.0,1.7721357790803658e-19,1.610108270299436e-06,0.9999983898917297
M33 X-7,300000000000000.0,1.8644085339704852e-19,1.610108456500429e-06,0.9999983898915435
M33 X-7,300000000000000.0,1.9614858085794373e-19,1.6101086523966836e-06,0.9999983898913476
M33 X-7,300000000000000.0,2.0636177678638564e-19,1.6101088584930215e-06,0.9999983898911415
M33 X-7,300000000000000.0,2.1710676025372716e-19,1.610109075320549e-06,0.9999983898909247
M33 X-7,300000000000000.0,2.284112207303821e-19,1.6101093034380296e-06,0.9999983898906966
M33 X-7,300000000000000.0,2.4030428944069744e-19,1.6101095434333188e-06,0.9999983898904565
M33 X-7,300000000000000.0,2.528166144331495e-19,1.6101097959248815e-06,0.9999983898902041
M33 X-7,300000000000000.0,2.6598043955937637e-19,1.610110061563387e-06,0.9999983898899384
M33 X-7,300000000000000.0,2.7982968756551103e-19,1.610110341033383e-06,0.999998389889659
M33 X-7,300000000000000.0,2.94400047510004e-19,1.6101106350550622e-06,0.999998389889365
M33 X-7,300000000000000.0,3.0972906673314004e-19,1.6101109443861165e-06,0.9999983898890556
M33 X-7,300000000000000.0,3.25856247615323e-19,1.6101112698236916e-06,0.9999983898887301
M33 X-7,300000000000000.0,3.42823149373396e-19,1.6101116122064383e-06,0.9999983898883877
M33 X-7,300000000000000.0,3.6067349515740315e-19,1.6101119724166776e-06,0.9999983898880276
M33 X-7,300000000000000.0,3.7945328472369576e-19,1.6101123513826716e-06,0.9999983898876487
M33 X-7,300000000000000.0,3.9921091297480534e-19,1.610112750081016e-06,0.9999983898872499
M33 X-7,300000000000000.0,4.199972946715289e-19,1.610113169539159e-06,0.9999983898868304
M33 X-7,300000000000000.0,4.418659956385941e-19,1.6101136108380466e-06,0.9999983898863891
M33 X-7,300000000000000.0,4.648733708020276e-19,1.6101140751149095e-06,0.9999983898859249
M33 X-7,300000000000000.0,4.89078709413959e-19,1.610114563566195e-06,0.9999983898854364
M33 X-7,300000000000000.0,5.145443878390945e-19,1.6101150774506478e-06,0.9999983898849225
M33 X-7,300000000000000.0,5.413360302965375e-19,1.6101156180925563e-06,0.9999983898843819
M33 X-7,300000000000000.0,5.695226779712843e-19,1.6101161868851641e-06,0.9999983898838131
M33 X-7,300000000000000.0,5.991769669310613e-19,1.6101167852942612e-06,0.9999983898832147
M33 X-7,300000000000000.0,6.303753153071294e-19,1.610117414861962e-06,0.9999983898825852
M33 X-7,300000000000000.0,6.631981202212662e-19,1.610118077210679e-06,0.9999983898819228
M33 X-7,300000000000000.0,6.977299649665552e-19,1.6101187740473044e-06,0.9999983898812259
M33 X-7,300000000000000.0,7.340598369757197e-19,1.610119507167609e-06,0.9999983898804928
M33 X-7,300000000000000.0,7.722813571388658e-19,1.6101202784608693e-06,0.9999983898797216
M33 X-7,300000000000000.0,8.12493021061403e-19,1.610121089914739e-06,0.9999983898789101
M33 X-7,300000000000000.0,8.547984528840423e-19,1.6101219436203696e-06,0.9999983898780563
M33 X-7,300000000000000.0,8.993066723187596e-19,1.610122841777801e-06,0.9999983898771582
M33 X-7,300000000000000.0,9.46132375589078e-19,1.6101237867016308e-06,0.9999983898762133
M33 X-7,300000000000000.0,9.953962309984285e-19,1.6101247808269802e-06,0.9999983898752192
M33 X-7,300000000000000.0,1.0472251898884355e-18,1.6101258267157705e-06,0.9999983898741733
M33 X-7,300000000000000.0,1.1017528137883828e-18,1.6101269270633255e-06,0.999998389873073
M33 X-7,300000000000000.0,1.1591196185988857e-18,1.6101280847053174e-06,0.9999983898719152
M33 X-7,300000000000000.0,1.2194734366967433e-18,1.6101293026250777e-06,0.9999983898706973
M33 X-7,300000000000000.0,1.2829697978941475e-18,1.610130583961284e-06,0.999998389869416
M33 X-7,300000000000000.0,1.3497723302339474e-18,1.6101319320160522e-06,0.999998389868068
M33 X-7,300000000000000.0,1.4200531816536816e-18,1.610133350263445e-06,0.9999983898666497
M33 X-7,300000000000000.0,1.4939934636052623e-18,1.6101348423584275e-06,0.9999983898651577
M33 X-7,300000000000000.0,1.5717837177731612e-18,1.6101364121462885e-06,0.9999983898635878
M33 X-7,300000000000000.0,1.6536244070941854e-18,1.6101380636725503e-06,0.9999983898619363
M33 X-7,300000000000000.0,1.739726432343799e-18,1.6101398011933974e-06,0.9999983898601988
M33 X-7,300000000000000.0,1.8303116756206166e-18,1.6101416291866466e-06,0.9999983898583709
M33 X-7,300000000000000.0,1.925613572129195e-18,1.61014355236329e-06,0.9999983898564476
M33 X-7,300000000000000.0,2.0258777117350213e-18,1.610145575679636e-06,0.9999983898544244
M33 X-7,300000000000000.0,2.131362471841433e-18,1.610147704350089e-06,0.9999983898522956
M33 X-7,300000000000000.0,2.2423396832198497e-18,1.6101499438605857e-06,0.9999983898500562
M33 X-7,300000000000000.0,2.359095330508629e-18,1.6101522999827426e-06,0.9999983898477001
M33 X-7,300000000000000.0,2.4819302891862577e-18,1.6101547787887274e-06,0.9999983898452212
M33 X-7,300000000000000.0,2.6111611009174516e-18,1.610157386666918e-06,0.9999983898426134
M33 X-7,300000000000000.0,2.7471207892708144e-18,1.610160130338367e-06,0.9999983898398697
M33 X-7,300000000000000.0,2.8901597179095e-18,1.6101630168741318e-06,0.9999983898369831
M33 X-7,300000000000000.0,3.0406464934670687e-18,1.610166053713499e-06,0.9999983898339463
M33 X-7,300000000000000.0,3.1989689154345506e-18,1.6101692486831688e-06,0.9999983898307513
M33 X-7,300000000000000.0,3.3655349755070943e-18,1.6101726100174277e-06,0.99999838982739
M33 X-7,300000000000000.0,3.5407739089652844e-18,1.6101761463793824e-06,0.9999983898238536
M33 X-7,300000000000000.0,3.72513730080021e-18,1.6101798668832924e-06,0.9999983898201331
M33 X-7,300000000000000.0,3.919100249433418e-18,1.6101837811180705e-06,0.9999983898162189
M33 X-7,300000000000000.0,4.123162591029748e-18,1.6101878991720048e-06,0.9999983898121009
M33 X-7,300000000000000.0,4.337850187559002e-18,1.610192231658774e-06,0.9999983898077683
M33 X-7,300000000000000.0,4.563716281924754e-18,1.610196789744811e-06,0.9999983898032102
M33 X-7,300000000000000.0,4.801342923653465e-18,1.6102015851780988e-06,0.9999983897984148
M33 X-7,300000000000000.0,5.051342468816756e-18,1.6102066303184653e-06,0.9999983897933696
M33 X-7,300000000000000.0,5.314359158053252e-18,1.6102119381694546e-06,0.9999983897880619
M33 X-7,300000000000000.0,5.591070776755282e-18,1.6102175224118612e-06,0.9999983897824776
M33 X-7,300000000000000.0,5.882190401699968e-18,1.6102233974390148e-06,0.9999983897766026
M33 X-7,300000000000000.0,6.18846823862437e-18,1.6102295783938985e-06,0.9999983897704217
M33 X-7,300000000000000.0,6.510693555481468e-18,1.6102360812082072e-06,0.9999983897639187
M33 X-7,300000000000000.0,6.849696716357426e-18,1.6102429226434381e-06,0.9999983897570773
M33 X-7,300000000000000.0,7.20635132129306e-18,1.610250120334128e-06,0.9999983897498796
M33 X-7,300000000000000.0,7.581576457522086e-18,1.6102576928333387e-06,0.9999983897423071
M33 X-7,300000000000000.0,7.976339067929282e-18,1.6102656596605206e-06,0.9999983897343403
M33 X-7,300000000000000.0,8.391656442830195e-18,1.6102740413518677e-06,0.9999983897259587
M33 X-7,300000000000000.0,8.82859884149515e-18,1.6102828595133e-06,0.9999983897171405
M33 X-7,300000000000000.0,9.288292250172537e-18,1.6102921368762098e-06,0.9999983897078631
M33 X-7,300000000000000.0,9.771921283717997e-18,1.6103018973561137e-06,0.9999983896981026
M33 X-7,300000000000000.0,1.028073223830869e-17,1.6103121661143668e-06,0.9999983896878338
M33 X-7,300000000000000.0,1.0816036303107094e-17,1.610322969623093e-06,0.9999983896770304
M33 X-7,300000000000000.0,1.1379212939153186e-17,1.610334335733505e-06,0.9999983896656642
M33 X-7,300000000000000.0,1.1971713434189656e-17,1.61034629374779e-06,0.9999983896537062
M33 X-7,300000000000000.0,1.2595064642583615e-17,1.6103588744947439e-06,0.9999983896411255
M33 X-7,300000000000000.0,1.325087291997951e-17,1.6103721104093555e-06,0.9999983896278896
M33 X-7,300000000000000.0,1.3940828262825815e-17,1.61038603561654e-06,0.9999983896139644
M33 X-7,300000000000000.0,1.4666708663439656e-17,1.6104006860192518e-06,0.999998389599314
M33 X-7,300000000000000.0,1.543038469183568e-17,1.6104160993911885e-06,0.9999983895839006
M33 X-7,300000000000000.0,1.623382431612275e-17,1.6104323154743424e-06,0.9999983895676845
M33 X-7,300000000000000.0,1.7079097973894304e-17,1.6104493760816409e-06,0.9999983895506239
M33 X-7,300000000000000.0,1.7968383907677302e-17,1.610467325204955e-06,0.9999983895326748
M33 X-7,300000000000000.0,1.8903973778192233e-17,1.610486209128742e-06,0.9999983895137908
M33 X-7,300000000000000.0,1.9888278569888036e-17,1.6105060765496324e-06,0.9999983894939235
M33 X-7,300000000000000.0,2.092383480396979e-17,1.610526978702264e-06,0.9999983894730213
M33 X-7,300000000000000.0,2.2013311074930414e-17,1.6105489694916913e-06,0.9999983894510305
M33 X-7,300000000000000.0,2.3159514927431543e-17,1.6105721056327218e-06,0.9999983894278943
M33 X-7,300000000000000.0,2.4365400091254562e-17,1.6105964467965327e-06,0.9999983894035532
M33 X-7,300000000000000.0,2.563407409296515e-17,1.6106220557649598e-06,0.9999983893779443
M33 X-7,300000000000000.0,2.6968806263907035e-17,1.6106489985928563e-06,0.9999983893510014
M33 X-7,300000000000000.0,2.8373036165162115e-17,1.6106773447789472e-06,0.9999983893226552
M33 X-7,300000000000000.0,2.985038245118742e-17,1.6107071674456278e-06,0.9999983892928326
M33 X-7,300000000000000.0,3.140465219496749e-17,1.6107385435281708e-06,0.9999983892614565
M33 X-7,300000000000000.0,3.303985069871868e-17,1.610771553973848e-06,0.999998389228446
M33 X-7,300000000000000.0,3.476019181541974e-17,1.6108062839514782e-06,0.9999983891937161
M33 X-7,300000000000000.0,3.657010880777501e-17,1.6108428230719577e-06,0.999998389157177
M33 X-7,300000000000000.0,3.847426577258498e-17,1.6108812656203492e-06,0.9999983891187344
M33 X-7,300000000000000.0,4.04775696599733e-17,1.6109217108001417e-06,0.9999983890782892
M33 X-7,300000000000000.0,4.258518291843406e-17,1.6109642629903211e-06,0.999998389035737
M33 X-7,300000000000000.0,4.480253679829499e-17,1.6110090320159325e-06,0.9999983889909679
M33 X-7,300000000000000.0,4.713534534786936e-17,1.6110561334328458e-06,0.9999983889438666
M33 X-7,300000000000000.0,4.958962013837222e-17,1.6111056888274735e-06,0.9999983888943111
M33 X-7,300000000000000.0,5.217168575554333e-17,1.61115782613224e-06,0.9999983888421738
M33 X-7,300000000000000.0,5.488819609789677e-17,1.6112126799576326e-06,0.9999983887873201
M33 X-7,300000000000000.0,5.77461515235985e-17,1.611270391941711e-06,0.9999983887296081
M33 X-7,300000000000000.0,6.075291689016078e-17,1.6113311111180152e-06,0.9999983886688889
M33 X-7,300000000000000.0,6.39162405334398e-17,1.6113949943028357e-06,0.9999983886050057
M33 X-7,300000000000000.0,6.72442742348425e-17,1.611462206502888e-06,0.9999983885377935
M33 X-7,300000000000000.0,7.074559422819907e-17,1.611532921344472e-06,0.9999983884670787
M33 X-7,300000000000000.0,7.442922330043758e-17,1.6116073215252665e-06,0.9999983883926785
M33 X-7,300000000000000.0,7.830465404301215e-17,1.6116855992899685e-06,0.9999983883144007
M33 X-7,300000000000000.0,8.238187331399601e-17,1.6117679569310501e-06,0.9999983882320431
M33 X-7,300000000000000.0,8.66713879738926e-17,1.611854607315982e-06,0.9999983881453927
M33 X-7,300000000000000.0,9.118425196146562e-17,1.6119457744423416e-06,0.9999983880542256
M33 X-7,300000000000000.0,9.59320947793827e-17,1.612041694022304e-06,0.999998387958306
M33 X-7,300000000000000.0,1.0092715146305697e-16,1.6121426140980997e-06,0.9999983878573859
M33 X-7,300000000000000.0,1.0618229410993868e-16,1.6122487956901024e-06,0.9999983877512043
M33 X-7,300000000000000.0,1.117110650504822e-16,1.6123605134793192e-06,0.9999983876394866
M33 X-7,300000000000000.0,1.1752771174629476e-16,1.6124780565261322e-06,0.9999983875219435
M33 X-7,300000000000000.0,1.2364722350537125e-16,1.6126017290272641e-06,0.999998387398271
M33 X-7,300000000000000.0,1.3008537010905731e-16,1.6127318511130457e-06,0.9999983872681489
M33 X-7,300000000000000.0,1.3685874245025204e-16,1.6128687596871668e-06,0.9999983871312403
M33 X-7,300000000000000.0,1.4398479528760096e-16,1.613012809311241e-06,0.9999983869871907
M33 X-7,300000000000000.0,1.5148189222583472e-16,1.6131643731366286e-06,0.9999983868356269
M33 X-7,300000000000000.0,1.593693530381776e-16,1.6133238438861033e-06,0.9999983866761561
M33 X-7,300000000000000.0,1.6766750345277008e-16,1.6134916348881052e-06,0.9999983865083651
M33 X-7,300000000000000.0,1.7639772753140453e-16,1.6136681811664792e-06,0.9999983863318188
M33 X-7,300000000000000.0,1.855825227755519e-16,1.6138539405887499e-06,0.9999983861460594
M33 X-7,300000000000000.0,1.9524555810168608e-16,1.6140493950761934e-06,0.999998385950605
M33 X-7,300000000000000.0,2.0541173483530643e-16,1.6142550518791197e-06,0.9999983857449481
M33 X-7,300000000000000.0,2.1610725088083765e-16,1.614471444921015e-06,0.9999983855285551
M33 X-7,300000000000000.0,2.273596682327724e-16,1.6146991362153778e-06,0.9999983853008638
M33 X-7,300000000000000.0,2.3919798400202374e-16,1.6149387173593397e-06,0.9999983850612827
M33 X-7,300000000000000.0,2.516527051405399e-16,1.615190811108381e-06,0.9999983848091889
M33 X-7,300000000000000.0,2.647559270567064e-16,1.6154560730367308e-06,0.999998384543927
M33 X-7,300000000000000.0,2.7854141632417746e-16,1.615735193288302e-06,0.9999983842648067
M33 X-7,300000000000000.0,2.930446976972138e-16,1.616028898423321e-06,0.9999983839711015
M33 X-7,300000000000000.0,3.0830314565682834e-16,1.6163379533661207e-06,0.9999983836620466
M33 X-7,300000000000000.0,3.2435608072358047e-16,1.6166631634598995e-06,0.9999983833368365
M33 X-7,300000000000000.0,3.4124487078528964e-16,1.6170053766346265e-06,0.9999983829946234
M33 X-7,300000000000000.0,3.590130377007076e-16,1.6173654856946314e-06,0.9999983826345143
M33 X-7,300000000000000.0,3.777063694539372e-16,1.6177444307328618e-06,0.9999983822555693
M33 X-7,300000000000000.0,3.9737303814856124e-16,1.6181432016792066e-06,0.9999983818567983
M33 X-7,300000000000000.0,4.1806372414557623e-16,1.6185628409907807e-06,0.999998381437159
M33 X-7,300000000000000.0,4.398317466650228e-16,1.6190044464925538e-06,0.9999983809955535
M33 X-7,300000000000000.0,4.627332011878694e-16,1.6194691743772713e-06,0.9999983805308256
M33 X-7,300000000000000.0,4.868271040122284e-16,1.6199582423741904e-06,0.9999983800417577
M33 X-7,300000000000000.0,5.121755443364241e-16,1.620472933096785e-06,0.9999983795270669
M33 X-7,300000000000000.0,5.388438442608223e-16,1.6210145975802592e-06,0.9999983789854024
M33 X-7,300000000000000.0,5.669007271207434e-16,1.621584659020429e-06,0.999998378415341
M33 X-7,300000000000000.0,5.964184945842484e-16,1.6221846167263236e-06,0.9999983778153833
M33 X-7,300000000000000.0,6.274732129711575e-16,1.622816050299702e-06,0.9999983771839497
M33 X-7,300000000000000.0,6.60144909273491e-16,1.6234806240555986e-06,0.999998376519376
M33 X-7,300000000000000.0,6.945177773823689e-16,1.6241800916989952e-06,0.9999983758199082
M33 X-7,300000000000000.0,7.306803950529522e-16,1.6249163012737768e-06,0.9999983750836987
M33 X-7,300000000000000.0,7.68725952166372e-16,1.6256912004012977e-06,0.9999983743087996
M33 X-7,300000000000000.0,8.087524908770474e-16,1.6265068418271147e-06,0.9999983734931581
M33 X-7,300000000000000.0,8.508631582640565e-16,1.6273653892958049e-06,0.9999983726346107
M33 X-7,300000000000000.0,8.95166472137832e-16,1.6282691237752518e-06,0.9999983717308762
M33 X-7,300000000000000.0,9.417766006869538e-16,1.6292204500533602e-06,0.9999983707795499
M33 X-7,300000000000000.0,9.908136566858687e-16,1.6302219037319068e-06,0.9999983697780963
M33 X-7,300000000000000.0,1.0424040070215578e-15,1.631276158644085e-06,0.9999983687238414
M33 X-7,300000000000000.0,1.0966805983368696e-15,1.6323860347243629e-06,0.9999983676139653
M33 X-7,300000000000000.0,1.153783299629662e-15,1.6335545063614796e-06,0.9999983664454937
M33 X-7,300000000000000.0,1.213859262690629e-15,1.6347847112678326e-06,0.9999983652152887
M33 X-7,300000000000000.0,1.2770633013086446e-15,1.6360799599011416e-06,0.99999836392004
M33 X-7,300000000000000.0,1.3435582902208262e-15,1.6374437454771571e-06,0.9999983625562545
M33 X-7,300000000000000.0,1.4135155848353956e-15,1.6388797546153331e-06,0.9999983611202454
M33 X-7,300000000000000.0,1.4871154628089536e-15,1.6403918786628121e-06,0.9999983596081213
M33 X-7,300000000000000.0,1.5645475886161023e-15,1.6419842257458417e-06,0.9999983580157743
M33 X-7,300000000000000.0,1.6460115023085498e-15,1.6436611336018734e-06,0.9999983563388664
M33 X-7,300000000000000.0,1.73171713372336e-15,1.6454271832501013e-06,0.9999983545728167
M33 X-7,300000000000000.0,1.821885343465165e-15,1.6472872135631716e-06,0.9999983527127865
M33 X-7,300000000000000.0,1.916748492056821e-15,1.6492463368082475e-06,0.9999983507536632
M33 X-7,300000000000000.0,2.0165510387247442e-15,1.6513099552315898e-06,0.9999983486900448
M33 X-7,300000000000000.0,2.1215501713624566e-15,1.6534837787674355e-06,0.9999983465162212
M33 X-7,300000000000000.0,2.23201646929523e-15,1.6557738439591958e-06,0.9999983442261561
M33 X-7,300000000000000.0,2.348234600554281e-15,1.6581865341890276e-06,0.9999983418134658
M33 X-7,300000000000000.0,2.4705040554568205e-15,1.6607286013206478e-06,0.9999983392713987
M33 X-7,300000000000000.0,2.5991399183829384e-15,1.66340718887006e-06,0.9999983365928111
M33 X-7,300000000000000.0,2.7344736797375856e-15,1.666229856829622e-06,0.9999983337701431
M33 X-7,300000000000000.0,2.8768540901905973e-15,1.6692046082828726e-06,0.9999983307953917
