year,region,region_code,method_group,gt,gt_error,mwe,mwe_error,annual_variability_native,combined_gt,combined_mwe,gt_diff_vs_combined,abs_gt_diff_vs_combined
2017,Southern Andes,17_southern_andes,gravimetry,-37.57953470766476,8.79902010793949,-1.3230703773037298,0.2929737021264708,,-31.06411163875642,-1.0936805425137912,-6.515423068908344,6.515423068908344
2018,Southern Andes,17_southern_andes,altimetry,-36.32224996302968,13.045789839782222,-1.2811871454627817,0.4403015124286812,1.0,-38.40283046316067,-1.3545750273969002,2.080580500130992,2.080580500130992
2018,Southern Andes,17_southern_andes,demdiff_and_glaciological,-33.508196631499686,11.334946902589904,-1.1819276293625238,0.3820780563588617,1.0,-38.40283046316067,-1.3545750273969002,4.8946338316609825,4.8946338316609825
2018,Southern Andes,17_southern_andes,gravimetry,-45.37804479495265,8.890450981887467,-1.6006103073653948,0.2929737021264708,,-38.40283046316067,-1.3545750273969002,-6.975214331791982,6.975214331791982
2019,Southern Andes,17_southern_andes,altimetry,28.186769196505196,14.614457304243164,0.9960816020486972,0.4957733687320306,1.0,-18.707812818625538,-0.6611083389264112,46.89458201513074,46.89458201513074
2019,Southern Andes,17_southern_andes,demdiff_and_glaciological,-37.73230599751248,11.447629866523318,-1.3334077256237615,0.3848270083647155,1.0,-18.707812818625538,-0.6611083389264112,-19.024493178886946,19.024493178886946
2019,Southern Andes,17_southern_andes,gravimetry,-46.57790165486935,38.3162577389855,-1.6459988932041696,1.303493072173518,1.0,-18.707812818625538,-0.6611083389264112,-27.870088836243813,27.870088836243813
2020,Southern Andes,17_southern_andes,demdiff_and_glaciological,-40.67465270733872,13.920000388982642,-1.4400738859035875,0.4693353339159969,1.0,-40.20692008924375,-1.4235139527739713,-0.4677326180949706,0.4677326180949706
2020,Southern Andes,17_southern_andes,gravimetry,-43.0620541446115,38.36903364694154,-1.5245991181095633,1.305645662061111,1.0,-40.20692008924375,-1.4235139527739713,-2.855134055367749,2.855134055367749
2021,Southern Andes,17_southern_andes,demdiff_and_glaciological,-30.20330221501544,25.82508436832835,-1.071342097425373,0.8786729837865117,1.0,-30.07257477164229,-1.0667050609722923,-0.13072744337315,0.13072744337315
2021,Southern Andes,17_southern_andes,gravimetry,-33.258500777806034,56.98748268141547,-1.1797131229844198,1.9414393575231952,1.0,-30.07257477164229,-1.0667050609722923,-3.1859260061637436,3.1859260061637436
2022,Southern Andes,17_southern_andes,demdiff_and_glaciological,-35.6802415522482,25.842690532880432,-1.2679901295912683,0.878677988146844,1.0,-37.13189139374586,-1.3195782800791618,1.4516498414976624,1.4516498414976624
2000,New Zealand,18_new_zealand,demdiff_and_glaciological,0.1084391161893368,0.4183792057458937,0.1110309943140451,0.3611040276972963,1.0,0.108439116189337,0.1110309943140452,-2.0816681711721685e-16,2.0816681711721685e-16
2001,New Zealand,18_new_zealand,demdiff_and_glaciological,-1.2875902953381066,0.4230939963622384,-1.3292455019982463,0.3609513573538513,1.0,-1.2875902953381066,-1.3292455019982463,0.0,0.0
2002,New Zealand,18_new_zealand,demdiff_and_glaciological,-0.9326986503579552,0.4225423390742014,-0.9708847397589446,0.3624996884921095,1.0,-0.9326986503579552,-0.9708847397589446,0.0,0.0
2003,New Zealand,18_new_zealand,demdiff_and_glaciological,-1.6898136387505522,0.4306110571969978,-1.77375662667536,0.3644674973587541,1.0,-1.6898136387505522,-1.77375662667536,0.0,0.0
2004,New Zealand,18_new_zealand,demdiff_and_glaciological,0.8806993749405823,0.3895241111724327,0.9322714390885388,0.3340719855992782,1.0,0.8806993749405824,0.9322714390885388,-1.1102230246251565e-16,1.1102230246251565e-16
2005,New Zealand,18_new_zealand,demdiff_and_glaciological,0.1090407779772262,0.3913419411451673,0.1164110487964602,0.3377636880984771,1.0,0.1090407779772262,0.1164110487964602,0.0,0.0
2006,New Zealand,18_new_zealand,demdiff_and_glaciological,0.2584583592993786,0.4267878936368269,0.2783030999069331,0.3682236029219649,1.0,0.2584583592993786,0.2783030999069331,0.0,0.0
2007,New Zealand,18_new_zealand,demdiff_and_glaciological,-1.9860339297456708,0.405643733215226,-2.157091176685236,0.3394878487359815,1.0,-1.9860339297456708,-2.157091176685236,0.0,0.0
2008,New Zealand,18_new_zealand,demdiff_and_glaciological,-1.066385697612768,0.3944112706144728,-1.1683777211808124,0.3373205799229667,1.0,-1.066385697612768,-1.1683777211808124,0.0,0.0
2009,New Zealand,18_new_zealand,demdiff_and_glaciological,-0.2094401518767804,0.3933155294065436,-0.2314991130940998,0.339379667690762,1.0,-0.2094401518767805,-0.2314991130940998,1.1102230246251565e-16,1.1102230246251565e-16
2010,New Zealand,18_new_zealand,demdiff_and_glaciological,-2.332820389708613,0.4020931466659918,-2.601507175605492,0.3321526962989739,1.0,-2.3328203897086124,-2.601507175605492,-4.440892098500626e-16,4.440892098500626e-16
2011,New Zealand,18_new_zealand,demdiff_and_glaciological,-0.9814289390931764,0.3942067993556903,-1.104311098925901,0.3376227060538618,1.0,-0.9814289390931764,-1.104311098925901,0.0,0.0
2012,New Zealand,18_new_zealand,demdiff_and_glaciological,0.0247902704838955,0.3971277735859905,0.0281473706280938,0.3427889858897688,1.0,0.0247902704838956,0.0281473706280939,-1.0061396160665481e-16,1.0061396160665481e-16
2013,New Zealand,18_new_zealand,demdiff_and_glaciological,-0.0091225440150239,0.4003370283750516,-0.0104527918163097,0.345560578921685,1.0,-0.0091225440150239,-0.0104527918163097,0.0,0.0
2014,New Zealand,18_new_zealand,demdiff_and_glaciological,-0.0329632890786223,0.4102892220365053,-0.0381191384130642,0.3541484277438751,1.0,-0.0329632890786224,-0.0381191384130642,9.71445146547012e-17,9.71445146547012e-17
2015,New Zealand,18_new_zealand,demdiff_and_glaciological,-1.3932606755969124,0.4406904458242873,-1.6262160122679754,0.3756100917945926,1.0,-1.3932606755969124,-1.6262160122679754,0.0,0.0
2016,New Zealand,18_new_zealand,demdiff_and_glaciological,0.1073568191796496,0.4357138951134207,0.1264872104569602,0.3760686784177343,1.0,0.1073568191796497,0.1264872104569603,-9.71445146547012e-17,9.71445146547012e-17
2017,New Zealand,18_new_zealand,demdiff_and_glaciological,-2.320350459298972,0.4605775810751426,-2.759816546049924,0.3847393924390974,1.0,-2.320350459298972,-2.759816546049924,0.0,0.0
2018,New Zealand,18_new_zealand,demdiff_and_glaciological,-1.8310142365173856,0.4686378809017791,-2.198706506825281,0.3967223991735637,1.0,-1.8310142365173856,-2.198706506825281,0.0,0.0
2019,New Zealand,18_new_zealand,demdiff_and_glaciological,-1.429733974561088,0.4686547856538126,-1.7334834795378444,0.3997971123040401,1.0,-1.429733974561088,-1.7334834795378444,0.0,0.0
2020,New Zealand,18_new_zealand,demdiff_and_glaciological,-0.4583548493330218,0.5643824705500863,-0.5611720431142585,0.4867588747023095,1.0,-0.4583548493330218,-0.5611720431142585,0.0,0.0
2021,New Zealand,18_new_zealand,demdiff_and_glaciological,-1.3967113496650432,0.7565810700591944,-1.7269198655001528,0.6502736431238879,1.0,-1.3967113496650432,-1.7269198655001528,0.0,0.0
2022,New Zealand,18_new_zealand,demdiff_and_glaciological,-1.3729018895743004,0.7606805259635517,-1.7144261376615355,0.6539212040187952,1.0,-1.3729018895743004,-1.7144261376615355,0.0,0.0
2000,Antarctic & Subantarctic,19_antarctic_and_subantarctic,demdiff_and_glaciological,-0.1340362833502666,23.65424642014456,-0.0010538036423347,0.1785651947884745,1.0,9.194446739768964,0.072287452482557,-9.32848302311923,9.32848302311923
2001,Antarctic & Subantarctic,19_antarctic_and_subantarctic,demdiff_and_glaciological,-48.939583593313095,20.03189782222587,-0.3858518075585001,0.1500877336302145,1.0,-39.63733214689856,-0.3125105514336084,-9.302251446414537,9.302251446414537
2002,Antarctic & Subantarctic,19_antarctic_and_subantarctic,demdiff_and_glaciological,-44.82697918351864,20.61970321558592,-0.354426468224724,0.154735203071842,1.0,-35.550959313808775,-0.2810852120998323,-9.276019869709863,9.276019869709863
2003,Antarctic & Subantarctic,19_antarctic_and_subantarctic,altimetry,20.82549087547755,13.52554188751182,0.165124607379394,0.1018008879945629,,3.4345322319301674,0.0272322890115951,17.390958643547382,17.390958643547382
2003,Antarctic & Subantarctic,19_antarctic_and_subantarctic,demdiff_and_glaciological,-13.95642641161722,19.66964635593823,-0.1106600293562037,0.1483921016697159,1.0,3.4345322319301674,0.0272322890115951,-17.39095864354739,17.39095864354739
2004,Antarctic & Subantarctic,19_antarctic_and_subantarctic,altimetry,20.154143616941877,13.522999091830778,0.160255989576747,0.1018008879945629,,2.7631849733944907,0.0219715087235308,17.390958643547386,17.390958643547386
2004,Antarctic & Subantarctic,19_antarctic_and_subantarctic,demdiff_and_glaciological,-14.627773670152898,19.95602621499468,-0.1163129721296854,0.1505462371272633,1.0,2.7631849733944907,0.0219715087235308,-17.39095864354739,17.39095864354739
2005,Antarctic & Subantarctic,19_antarctic_and_subantarctic,altimetry,-44.83741776746178,13.670479719287837,-0.3575422734926498,0.1018008879945629,,-60.10874719780268,-0.4793188189685065,15.271329430340899,15.271329430340899
2005,Antarctic & Subantarctic,19_antarctic_and_subantarctic,demdiff_and_glaciological,-75.38007662814357,20.87727880090346,-0.6010953644443633,0.1550124340033878,1.0,-60.10874719780268,-0.4793188189685065,-15.271329430340892,15.271329430340892
2006,Antarctic & Subantarctic,19_antarctic_and_subantarctic,altimetry,-12.966123614016489,13.500975208452912,-0.1036901200932476,0.1018008879945629,,-28.237453044357395,-0.22581497635359,15.271329430340906,15.271329430340906
2006,Antarctic & Subantarctic,19_antarctic_and_subantarctic,demdiff_and_glaciological,-43.508782474698286,20.31280701467281,-0.3479398326139323,0.1524588489623033,1.0,-28.237453044357395,-0.22581497635359,-15.271329430340892,15.271329430340892
2007,Antarctic & Subantarctic,19_antarctic_and_subantarctic,altimetry,6.076741299741463,13.48882306346203,0.0487351083856981,0.1018008879945629,,-9.194588130599428,-0.0737400568830667,15.271329430340892,15.271329430340892
2007,Antarctic & Subantarctic,19_antarctic_and_subantarctic,demdiff_and_glaciological,-24.465917560940323,20.01739265484733,-0.1962152221518316,0.1508282656620034,1.0,-9.194588130599428,-0.0737400568830667,-15.271329430340895,15.271329430340895
2008,Antarctic & Subantarctic,19_antarctic_and_subantarctic,altimetry,-16.550824595182476,13.510768118884895,-0.1331184850360028,0.1018008879945629,,-31.82215402552337,-0.2559459747820078,15.271329430340895,15.271329430340895
2008,Antarctic & Subantarctic,19_antarctic_and_subantarctic,demdiff_and_glaciological,-47.09348345586426,19.916683924340703,-0.3787734645280128,0.1492959992620156,1.0,-31.82215402552337,-0.2559459747820078,-15.271329430340888,15.271329430340888
2009,Antarctic & Subantarctic,19_antarctic_and_subantarctic,altimetry,37.38485983541977,22.14759263052991,0.3015543676437326,0.1665949792598332,,43.90093277449207,0.3541144217221144,-6.516072939072302,6.516072939072302
2009,Antarctic & Subantarctic,19_antarctic_and_subantarctic,demdiff_and_glaciological,50.41700571356438,19.663885797486323,0.4066744758004962,0.1472172524640709,1.0,43.90093277449207,0.3541144217221144,6.516072939072309,6.516072939072309
2010,Antarctic & Subantarctic,19_antarctic_and_subantarctic,altimetry,4.009841678168695,22.069480896507912,0.0324378336768342,0.1665949792598332,,2.9478322977909954,0.0238466506803866,1.0620093803776998,1.0620093803776998
2010,Antarctic & Subantarctic,19_antarctic_and_subantarctic,demdiff_and_glaciological,1.8858229174132808,19.50229794883,0.015255467683939,0.1472205458194677,1.0,2.9478322977909954,0.0238466506803866,-1.0620093803777146,1.0620093803777146
2011,Antarctic & Subantarctic,19_antarctic_and_subantarctic,altimetry,-10.122832949678072,14.963899940024143,-0.0821268325798268,0.1128973980971179,1.0,-14.723003723332994,-0.1194481493342028,4.600170773654922,4.600170773654922
2011,Antarctic & Subantarctic,19_antarctic_and_subantarctic,demdiff_and_glaciological,-19.32317449698789,19.61082381096333,-0.1567694660885787,0.1478617528342424,1.0,-14.723003723332994,-0.1194481493342028,-4.600170773654895,4.600170773654895
2012,Antarctic & Subantarctic,19_antarctic_and_subantarctic,altimetry,2.821650293092335,15.099061911195133,0.0229587497529924,0.113977393007333,1.0,2.9744381638977377,0.024201929497733,-0.1527878708054029,0.1527878708054029
2012,Antarctic & Subantarctic,19_antarctic_and_subantarctic,demdiff_and_glaciological,3.1272260347031278,19.428602601000616,0.0254451092424735,0.146661192706828,1.0,2.9744381638977377,0.024201929497733,0.15278787080539002,0.15278787080539002
2013,Antarctic & Subantarctic,19_antarctic_and_subantarctic,altimetry,-85.91066171382604,21.998425797531038,-0.7010642676697145,0.1628687716287053,1.0,-32.00184844976529,-0.2611474757608724,-53.908813264060754,53.908813264060754
2013,Antarctic & Subantarctic,19_antarctic_and_subantarctic,demdiff_and_glaciological,21.906964814295453,19.87974890577488,0.1787693161479697,0.1498436607392499,1.0,-32.00184844976529,-0.2611474757608724,53.90881326406074,53.90881326406074
2014,Antarctic & Subantarctic,19_antarctic_and_subantarctic,altimetry,-1.235701821142857,14.995988890649944,-0.0101133229506547,0.1132033128104119,1.0,11.230908571175664,0.091916839051453,-12.466610392318522,12.466610392318522
2014,Antarctic & Subantarctic,19_antarctic_and_subantarctic,demdiff_and_glaciological,23.69751896349417,20.284877528744385,0.1939470010535607,0.1528684784634805,1.0,11.230908571175664,0.091916839051453,12.466610392318504,12.466610392318504
2015,Antarctic & Subantarctic,19_antarctic_and_subantarctic,altimetry,26.7351627525891,16.525211335813278,0.2194502923525123,0.1243395117137798,1.0,9.27573329226935,0.0761380209879332,17.45942946031975,17.45942946031975
2015,Antarctic & Subantarctic,19_antarctic_and_subantarctic,demdiff_and_glaciological,-8.18369616805039,20.549534281803226,-0.0671742503766457,0.1550970658990697,1.0,9.27573329226935,0.0761380209879332,-17.45942946031974,17.45942946031974
2016,Antarctic & Subantarctic,19_antarctic_and_subantarctic,altimetry,49.00930115616609,18.949677597078487,0.4034676575133614,0.1418494496738181,1.0,4.835788675492361,0.039810490725291,44.17351248067373,44.17351248067373
2016,Antarctic & Subantarctic,19_antarctic_and_subantarctic,demdiff_and_glaciological,-39.33772380518136,20.23553325072564,-0.3238466760627794,0.1520341172211807,1.0,4.835788675492361,0.039810490725291,-44.17351248067372,44.17351248067372
2017,Antarctic & Subantarctic,19_antarctic_and_subantarctic,altimetry,-68.8786626025629,19.586173118643945,-0.5687161666088022,0.1455518008494568,1.0,-51.4931573818285,-0.4251678236227483,-17.385505220734395,17.385505220734395
2017,Antarctic & Subantarctic,19_antarctic_and_subantarctic,demdiff_and_glaciological,-34.10765216109411,20.17890508188762,-0.2816194806366945,0.1517849726831768,1.0,-51.4931573818285,-0.4251678236227483,17.385505220734395,17.385505220734395
2018,Antarctic & Subantarctic,19_antarctic_and_subantarctic,altimetry,1.1907387164428809,14.293097855604003,0.0098607916166416,0.1078972340906703,1.0,10.72591298251679,0.0888238463722636,-9.53517426607391,9.53517426607391
2018,Antarctic & Subantarctic,19_antarctic_and_subantarctic,demdiff_and_glaciological,20.261087248590695,20.156981134312645,0.1677869011278857,0.1519721535599405,1.0,10.72591298251679,0.0888238463722636,9.535174266073904,9.535174266073904
2019,Antarctic & Subantarctic,19_antarctic_and_subantarctic,altimetry,17.67640742156002,13.88574019341594,0.1468174098048946,0.1046104911932886,1.0,-39.20275281006301,-0.3256117879346233,56.87916023162303,56.87916023162303
2019,Antarctic & Subantarctic,19_antarctic_and_subantarctic,demdiff_and_glaciological,-96.08191304168604,21.66496998730276,-0.7980409856741414,0.1594766351469773,1.0,-39.20275281006301,-0.3256117879346233,-56.879160231623025,56.879160231623025
2020,Antarctic & Subantarctic,19_antarctic_and_subantarctic,altimetry,-13.004599080276927,18.99172619097203,-0.1083359519566014,0.143283922307817,,-34.039813466970145,-0.2835716482765128,21.03521438669322,21.03521438669322
2020,Antarctic & Subantarctic,19_antarctic_and_subantarctic,demdiff_and_glaciological,-55.07502785366336,24.668107611387143,-0.4588073445964242,0.1850548695558908,1.0,-34.039813466970145,-0.2835716482765128,-21.035214386693212,21.035214386693212
2021,Antarctic & Subantarctic,19_antarctic_and_subantarctic,altimetry,13.233076960169996,18.99212074873,0.1105687528453964,0.143283922307817,,-5.837119208305811,-0.0487719517550504,19.070196168475807,19.070196168475807
2021,Antarctic & Subantarctic,19_antarctic_and_subantarctic,demdiff_and_glaciological,-24.907315376781625,39.21924792041487,-0.2081126563554974,0.2959156341637151,1.0,-5.837119208305811,-0.0487719517550504,-19.070196168475814,19.070196168475814
2022,Antarctic & Subantarctic,19_antarctic_and_subantarctic,altimetry,-88.68479442140419,19.491673776863625,-0.7432254143691412,0.143283922307817,,-107.75499058988002,-0.9030437298073904,19.07019616847583,19.07019616847583
2022,Antarctic & Subantarctic,19_antarctic_and_subantarctic,demdiff_and_glaciological,-126.82518675835584,46.00915518501808,-1.0628620452456394,0.344007061149072,1.0,-107.75499058988002,-0.9030437298073904,-19.070196168475817,19.070196168475817
1999,Alaska,1_alaska,demdiff_and_glaciological,22.89468820624756,28.626064013450183,0.2552893858198486,0.3308069648991073,1.0,34.65580634948072,0.3864328458352309,-11.761118143233158,11.761118143233158
2000,Alaska,1_alaska,demdiff_and_glaciological,-21.045695933607856,16.733187082105793,-0.235763097521153,0.1931429024956511,1.0,-9.33900641271129,-0.1046196375057706,-11.706689520896566,11.706689520896566
2001,Alaska,1_alaska,demdiff_and_glaciological,-48.98136706230754,15.715824407005169,-0.551273783582064,0.1795392158578555,1.0,-37.329106163747575,-0.4201303235666817,-11.652260898559966,11.652260898559966
2002,Alaska,1_alaska,demdiff_and_glaciological,-64.32174384473718,19.83917275831264,-0.7273235067655925,0.226413003029871,1.0,-74.59424806467634,-0.8434807087616296,10.272504219939151,10.272504219939151
2002,Alaska,1_alaska,gravimetry,-87.92738716511107,16.491154792464094,-0.9942462960586704,0.1838243757443993,1.0,-74.59424806467634,-0.8434807087616296,-13.333139100434735,13.333139100434735
2003,Alaska,1_alaska,demdiff_and_glaciological,-161.41094086201596,18.08448111740286,-1.833773634161669,0.1871718328472648,1.0,-148.7976291355962,-1.690475055020471,-12.613311726419767,12.613311726419767
2003,Alaska,1_alaska,gravimetry,-139.23058873137472,17.393167580296534,-1.5817848611802765,0.1843436386769596,1.0,-148.7976291355962,-1.690475055020471,9.567040404221473,9.567040404221473
2004,Alaska,1_alaska,demdiff_and_glaciological,-106.725633163949,17.096658781277263,-1.2182434696756597,0.1878513234535369,1.0,-73.79956970645225,-0.8424015973898998,-32.92606345749675,32.92606345749675
2004,Alaska,1_alaska,gravimetry,-43.90541401285668,16.145678100088492,-0.5011681104051438,0.1849970818037723,1.0,-73.79956970645225,-0.8424015973898998,29.894155693595565,29.894155693595565
2005,Alaska,1_alaska,demdiff_and_glaciological,-37.5256273835286,16.60769232116822,-0.4303835445854282,0.1908448199312478,1.0,-24.311876487913214,-0.2788342876043163,-13.213750895615387,13.213750895615387
2005,Alaska,1_alaska,gravimetry,-14.115669797901775,16.041041289446458,-0.1618934159242079,0.185341345710142,1.0,-24.311876487913214,-0.2788342876043163,10.196206690011438,10.196206690011438
2006,Alaska,1_alaska,demdiff_and_glaciological,-38.55937779516261,16.003299550087803,-0.4443548225774259,0.1837364590159578,1.0,-52.05742149008191,-0.5999050714185954,13.498043694919296,13.498043694919296
2006,Alaska,1_alaska,gravimetry,-68.55864583230799,16.377931374861824,-0.7900637055607688,0.1852218828442745,1.0,-52.05742149008191,-0.5999050714185954,-16.50122434222608,16.50122434222608
2007,Alaska,1_alaska,demdiff_and_glaciological,63.078341247808574,16.115073440827757,0.7304025214790832,0.1827729366372741,1.0,48.57453326851466,0.5624586962363299,14.503807979293917,14.503807979293917
2007,Alaska,1_alaska,gravimetry,31.081908200211178,16.13556985704052,0.3599064856925728,0.1857466805336919,1.0,48.57453326851466,0.5624586962363299,-17.49262506830348,17.49262506830348
2008,Alaska,1_alaska,demdiff_and_glaciological,-89.19131748833063,16.82676975788512,-1.0377595243187558,0.18764921253669,1.0,-93.20537856965062,-1.0844639596342458,4.014061081319994,4.014061081319994
2008,Alaska,1_alaska,gravimetry,-100.19389318168297,16.82744102911807,-1.1657767802507395,0.1857914405182419,1.0,-93.20537856965062,-1.0844639596342458,-6.988514612032347,6.988514612032347
2009,Alaska,1_alaska,demdiff_and_glaciological,-64.67011676105935,18.42078565359033,-0.7561014493426157,0.2097357772277761,1.0,-68.22039220935531,-0.7976100865071377,3.550275448295963,3.550275448295963
2009,Alaska,1_alaska,gravimetry,-74.73075763006644,16.55093325639213,-0.8737271089726635,0.1864762600580102,1.0,-68.22039220935531,-0.7976100865071377,-6.510365420711125,6.510365420711125
2010,Alaska,1_alaska,altimetry,-99.26949330057543,31.17053865805975,-1.1662851160637888,0.355899860630874,1.0,-74.6718663264441,-0.8772955657338057,-24.59762697413133,24.59762697413133
2010,Alaska,1_alaska,demdiff_and_glaciological,-94.88385834495244,17.216485101717666,-1.1147597118014247,0.1914064390259945,1.0,-74.6718663264441,-0.8772955657338057,-20.21199201850834,20.21199201850834
2010,Alaska,1_alaska,gravimetry,-29.862247333804408,17.446163458748593,-0.3508418693362037,0.2010314919291468,1.0,-74.6718663264441,-0.8772955657338057,44.8096189926397,44.8096189926397
2011,Alaska,1_alaska,altimetry,86.80720215590523,30.222009505922337,1.0248670147225876,0.3459061337859154,1.0,76.93457700155211,0.9083083926482934,9.872625154353116,9.872625154353116
2011,Alaska,1_alaska,demdiff_and_glaciological,44.34960183816178,18.488626286381056,0.5236022232162247,0.21228476492768,1.0,76.93457700155211,0.9083083926482934,-32.58497516339033,32.58497516339033
2011,Alaska,1_alaska,gravimetry,99.64692701058928,18.26333653565352,1.1764559400060672,0.2032108607982255,1.0,76.93457700155211,0.9083083926482934,22.712350009037166,22.712350009037166
2012,Alaska,1_alaska,altimetry,-102.24804532795106,31.65165218330084,-1.2131095650206136,0.3612572366572795,1.0,-114.37725520851748,-1.3570151083986182,12.129209880566421,12.129209880566421
2012,Alaska,1_alaska,demdiff_and_glaciological,-122.22225053191283,16.859062222127335,-1.450091106417246,0.1817211578565336,1.0,-114.37725520851748,-1.3570151083986182,-7.844995323395352,7.844995323395352
2012,Alaska,1_alaska,gravimetry,-118.66146976568842,18.20829723892076,-1.4078446537579945,0.199093097948342,1.0,-114.37725520851748,-1.3570151083986182,-4.284214557170941,4.284214557170941
2013,Alaska,1_alaska,altimetry,-111.3533510613561,33.811135447245,-1.3276759553427495,0.3857010302740773,1.0,-94.8737408036014,-1.131188089606361,-16.4796102577547,16.4796102577547
2013,Alaska,1_alaska,demdiff_and_glaciological,-95.55134250000305,17.858628491256084,-1.1392671951836708,0.1990140527671543,1.0,-94.8737408036014,-1.131188089606361,-0.677601696401652,0.677601696401652
2013,Alaska,1_alaska,gravimetry,-77.71652884944501,17.82772153257045,-0.9266211182926628,0.2012272697313413,1.0,-94.8737408036014,-1.131188089606361,17.15721195415638,17.15721195415638
2014,Alaska,1_alaska,altimetry,-95.87992987234615,30.054926336605774,-1.1488701021895762,0.3431467412397818,1.0,-99.37698208356984,-1.1907731233601166,3.4970522112236893,3.4970522112236893
2014,Alaska,1_alaska,demdiff_and_glaciological,-98.85583239477504,17.08986604467684,-1.184528507860096,0.1892037860943219,1.0,-99.37698208356984,-1.1907731233601166,0.5211496887948073,0.5211496887948073
2014,Alaska,1_alaska,gravimetry,-103.39518398358835,18.25857248329396,-1.238920760030678,0.2025262639746188,1.0,-99.37698208356984,-1.1907731233601166,-4.018201900018511,4.018201900018511
2015,Alaska,1_alaska,altimetry,-98.51002872748924,30.723590421249064,-1.1862844223250446,0.3507345399568016,1.0,-77.05378799107663,-0.9279025654110226,-21.45624073641261,21.45624073641261
2015,Alaska,1_alaska,demdiff_and_glaciological,-79.85795011157167,17.7775391172999,-0.9616710444601912,0.2003511513206369,1.0,-77.05378799107663,-0.9279025654110226,-2.804162120495036,2.804162120495036
2015,Alaska,1_alaska,gravimetry,-52.79338513416899,19.54412149355177,-0.6357522294478319,0.2239643863375168,1.0,-77.05378799107663,-0.9279025654110226,24.26040285690764,24.26040285690764
2016,Alaska,1_alaska,altimetry,-60.32982765083345,21.613952204831666,-0.7301573759142488,0.2475275117429081,1.0,-78.19442937267391,-0.946368348544004,17.864601721840458,17.864601721840458
2016,Alaska,1_alaska,demdiff_and_glaciological,-101.55508369918616,17.141503187935392,-1.229096722332925,0.1893504969763925,1.0,-78.19442937267391,-0.946368348544004,-23.360654326512247,23.360654326512247
2016,Alaska,1_alaska,gravimetry,-72.69837676800213,13.6790969545033,-0.8798509473848383,0.1525164333595797,,-78.19442937267391,-0.946368348544004,5.496052604671775,5.496052604671775
2017,Alaska,1_alaska,altimetry,-106.8201360519176,32.569289638020834,-1.2993450219416804,0.3715773644339464,1.0,-111.1621356369558,-1.3521604905846918,4.341999585038195,4.341999585038195
2017,Alaska,1_alaska,demdiff_and_glaciological,-121.00018782666582,19.02324995132671,-1.471829165525241,0.2085884059277936,1.0,-111.1621356369558,-1.3521604905846918,-9.838052189710027,9.838052189710027
2017,Alaska,1_alaska,gravimetry,-105.66608303228402,14.206278938814672,-1.2853072842871542,0.1525164333595797,,-111.1621356369558,-1.3521604905846918,5.496052604671775,5.496052604671775
2018,Alaska,1_alaska,altimetry,-123.9585941747834,37.30510172987869,-1.5154654477148948,0.4254519897967247,1.0,-163.54290808689328,-1.9994065605087168,39.58431391210988,39.58431391210988
2018,Alaska,1_alaska,demdiff_and_glaciological,-165.75505781237266,19.87504702610264,-2.026451369272916,0.2089245443742284,1.0,-163.54290808689328,-1.9994065605087168,-2.212149725479378,2.212149725479378
2018,Alaska,1_alaska,gravimetry,-200.91507227352372,22.52046433808029,-2.4563028645383405,0.2331092126542333,1.0,-163.54290808689328,-1.9994065605087168,-37.37216418663044,37.37216418663044
2019,Alaska,1_alaska,demdiff_and_glaciological,-73.9843227729038,20.964470519831934,-0.9091139406893568,0.2386580133024283,1.0,-38.27966617127253,-0.4703777348622846,-35.704656601631264,35.704656601631264
2019,Alaska,1_alaska,gravimetry,-5.391463959084393,20.455702253816213,-0.0662499143362163,0.2365577667737007,1.0,-38.27966617127253,-0.4703777348622846,32.88820221218814,32.88820221218814
2020,Alaska,1_alaska,demdiff_and_glaciological,-52.991824273038354,19.31115966442928,-0.6544975101661452,0.2212290053199726,1.0,-44.473764972181016,-0.5492916849216041,-8.518059300857338,8.518059300857338
2020,Alaska,1_alaska,gravimetry,-38.7577965024696,20.645655556242723,-0.4786942449780667,0.237721004050517,1.0,-44.473764972181016,-0.5492916849216041,5.715968469711413,5.715968469711413
2021,Alaska,1_alaska,demdiff_and_glaciological,-91.50651771360866,29.43536132786405,-1.1360124261185371,0.3362939919849698,1.0,-44.17885969038288,-0.5484607526766203,-47.32765802322578,47.32765802322578
2021,Alaska,1_alaska,gravimetry,0.3610710599941789,25.239495617317456,0.0044825354642927,0.2919047041447866,1.0,-44.17885969038288,-0.5484607526766203,44.53993075037706,44.53993075037706
2022,Alaska,1_alaska,demdiff_and_glaciological,-108.36891537840911,36.966166040652766,-1.3523192642889026,0.4229106566698471,1.0,-97.8596555489177,-1.2211758042735203,-10.509259829491413,10.509259829491413
1999,Western Canada & US,2_western_canada_us,demdiff_and_glaciological,12.353077923441012,6.963329428014312,0.849646831012543,0.4789832242202416,1.0,13.768861010322814,0.9470246360118656,-1.4157830868818024,1.4157830868818024
2000,Western Canada & US,2_western_canada_us,demdiff_and_glaciological,-10.674516847545156,4.180834991679316,-0.7381651237031885,0.2863608243153939,1.0,-9.26634815105145,-0.640787318703866,-1.408168696493707,1.408168696493707
2001,Western Canada & US,2_western_canada_us,demdiff_and_glaciological,0.5712549844800465,4.261974753001897,0.0397182431563593,0.2943199635759451,1.0,1.9718092905856663,0.137096048155682,-1.4005543061056198,1.4005543061056198
