channel,family,wavenumber,power
U300,U,15,34915.441893276125
U300,U,16,33055.54063378241
U300,U,17,33210.362158332646
U300,U,18,33103.15960922497
U300,U,19,29632.810307727912
U300,U,20,36341.26008580053
U300,U,21,38878.30226759134
U300,U,22,34905.655785545845
U300,U,23,33579.337208169316
U300,U,24,31671.85837234036
U300,U,25,32810.94070636359
U300,U,26,33391.38416325171
U300,U,27,34875.98171491919
U300,U,28,32484.040938652866
U300,U,29,38328.004183578276
U300,U,30,32946.96673991697
U300,U,31,31707.067295336423
U300,U,32,36653.976339738096
U300,U,33,37551.92170391931
U300,U,34,36874.9834534258
U300,U,35,36919.4211592212
U300,U,36,33916.31911860033
U300,U,37,34454.200808105365
U300,U,38,30428.91515425642
U300,U,39,35628.19723493649
U300,U,40,34550.908894879285
U300,U,41,33628.27910060714
U300,U,42,38846.6908298378
U300,U,43,37321.28707922099
U300,U,44,39208.42237007975
U300,U,45,33556.633655461
U300,U,46,35806.05525287208
U300,U,47,38689.68778321782
U300,U,48,35473.18984390149
U300,U,49,33687.215099659865
U300,U,50,31677.68227606226
U300,U,51,36066.14663422686
U300,U,52,34638.119380969525
U300,U,53,39204.535825858686
U300,U,54,36632.067372160534
U300,U,55,40126.70742088337
U300,U,56,34030.833549149276
U300,U,57,35894.14271514796
U300,U,58,38496.805046613896
U300,U,59,36942.38867067929
U300,U,60,35976.68353515112
U300,U,61,36763.78856863192
U300,U,62,34263.09989674449
U300,U,63,40146.740775668135
U300,U,64,36997.710840119056
U300,U,65,34518.48734442903
U300,U,66,34472.266763554464
U300,U,67,37772.40999058649
U300,U,68,35990.25308359868
U300,U,69,34813.42073583465
U300,U,70,34332.92038079534
U300,U,71,33715.90370743903
U300,U,72,37105.7527818843
U300,U,73,30179.073313284265
U300,U,74,38289.6779728787
U300,U,75,41185.031499192606
U300,U,76,36061.09956268011
U300,U,77,36618.75486160505
U300,U,78,31886.529695328016
U300,U,79,37078.54990635875
U300,U,80,32795.181139348846
U300,U,81,37915.62638628015
U300,U,82,34347.37027155594
U300,U,83,36335.718804169344
U300,U,84,35858.057170731445
U300,U,85,38440.73621287149
U300,U,86,36310.19829154142
U300,U,87,34678.14882565734
U300,U,88,38183.689691623076
U300,U,89,35902.217109210345
U300,U,90,33064.21050108975
U300,U,91,37581.82107318053
U300,U,92,37073.43307920365
U300,U,93,40121.69476959734
U300,U,94,37292.48774252593
U300,U,95,35742.38721162143
U300,U,96,37282.144082454695
U300,U,97,29530.36681429218
U300,U,98,38541.42477634033
U300,U,99,36674.28933524584
U300,U,100,36331.878302158824
U300,U,101,38280.61869345647
U300,U,102,39601.94204096126
U300,U,103,38132.40694411762
U300,U,104,34985.1055983352
U300,U,105,33091.603311500796
U300,U,106,37285.274102923366
U300,U,107,34006.44831002303
U300,U,108,34351.74191554858
U300,U,109,38393.82023141462
U300,U,110,40234.51973346168
U300,U,111,32059.700877217827
U300,U,112,34721.40247233872
U300,U,113,37787.70540940599
U300,U,114,33237.66115387947
U300,U,115,33102.159793916166
U300,U,116,37873.56021845376
U300,U,117,32721.557774720823
U300,U,118,35059.41767544708
U300,U,119,40190.263199072695
U300,U,120,33947.5532435977
U300,U,121,40343.35594458689
U300,U,122,35786.171927343945
U300,U,123,36038.6522396138
U300,U,124,33517.351033470506
U300,U,125,33982.98829129847
U300,U,126,37338.25228394263
U300,U,127,38010.07523395528
U300,U,128,37999.49107778544
U300,U,129,36669.076507200654
U300,U,130,36712.53415002724
U300,U,131,37020.91890139208
U300,U,132,39545.10691739994
U300,U,133,35906.00703754335
U300,U,134,41001.33915789795
U300,U,135,31652.217283386206
U300,U,136,32608.281589667524
U300,U,137,33943.67674896524
U300,U,138,36065.41581060968
U300,U,139,34200.376377818444
U300,U,140,37780.652148581146
U300,U,141,35303.54893975119
U300,U,142,40770.39879895424
U300,U,143,34362.04178093597
U300,U,144,41436.802893810745
U300,U,145,30663.130517001144
U300,U,146,38473.43013741291
U300,U,147,34240.37331409733
U300,U,148,36429.02767491081
U300,U,149,37844.84526927144
U300,U,150,38364.84212753933
U300,U,151,36504.4763047435
U300,U,152,36381.851642316076
U300,U,153,37198.30660938031
U300,U,154,36024.56636178698
U300,U,155,34982.20271036741
U300,U,156,32770.02598346354
U300,U,157,35568.816924401515
U300,U,158,34329.417799962335
U300,U,159,35194.09795435521
U300,U,160,37030.523385369896
U300,U,161,38286.5487448652
U300,U,162,36443.59769407718
U300,U,163,31457.42322772231
U300,U,164,38035.20061207265
U300,U,165,34260.918826906076
U300,U,166,32837.467392824394
U300,U,167,36730.59763601582
U300,U,168,39875.83205356561
U300,U,169,35988.68114071463
U300,U,170,33167.8569996107
U300,U,171,35990.69147192321
U300,U,172,33503.41443231873
U300,U,173,36551.06356299364
U300,U,174,38891.67964250263
U300,U,175,34681.23684557296
U300,U,176,39810.09910671271
U300,U,177,38270.50109210982
U300,U,178,40891.73152945725
U300,U,179,34543.47103100309
U300,U,180,37801.53475331963
U400,U,0,9.144928881466405e-27
U400,U,1,35359.551323181644
U400,U,2,41434.09987415698
U400,U,3,35990.458501568835
U400,U,4,31866.005199460327
U400,U,5,28548.57824896122
U400,U,6,34917.18537850331
U400,U,7,38128.80848442906
U400,U,8,42592.36208735883
U400,U,9,33725.334024422846
U400,U,10,38350.54274310203
U400,U,11,33595.862570126905
U400,U,12,36870.181017796305
U400,U,13,34257.9908636444
U400,U,14,34164.204364090336
U400,U,15,38326.06308292292
U400,U,16,34659.654149802715
U400,U,17,38012.484766146415
U400,U,18,33161.75810460992
U400,U,19,33203.50956806108
U400,U,20,34292.05978278455
U400,U,21,36054.03689762414
U400,U,22,32517.392646514287
U400,U,23,34977.675415864716
U400,U,24,37755.137922116686
U400,U,25,38186.24166621456
U400,U,26,39779.303750180865
U400,U,27,41127.71001558615
U400,U,28,35606.4267855653
U400,U,29,36705.39245952354
U400,U,30,35580.418114109416
U400,U,31,36407.203378358216
U400,U,32,34454.15048990242
U400,U,33,37127.08472375574
U400,U,34,31746.85837215615
U400,U,35,34090.40020242454
U400,U,36,34464.51280847481
U400,U,37,33713.18601218693
U400,U,38,35690.17197599625
U400,U,39,36456.18280260122
U400,U,40,33278.88560906305
U400,U,41,38916.96655727893
U400,U,42,31434.995748895097
U400,U,43,35734.93209404266
U400,U,44,33535.79799178528
U400,U,45,36340.94542349902
U400,U,46,37111.92830773772
U400,U,47,37154.16917009807
U400,U,48,34128.89135190949
U400,U,49,36081.68044764374
U400,U,50,40877.899389104285
U400,U,51,31491.719728942
U400,U,52,35920.36566324487
U400,U,53,40632.25866997439
U400,U,54,35548.11018607516
U400,U,55,42553.145087623096
U400,U,56,33226.011151297294
U400,U,57,34295.43494353694
U400,U,58,35594.56417960605
U400,U,59,37714.2404185687
U400,U,60,37032.51861187508
U400,U,61,36350.84094422423
U400,U,62,36432.85764087741
U400,U,63,34132.90956413705
U400,U,64,40107.03487394057
U400,U,65,41418.47181037507
U400,U,66,38759.55549955011
U400,U,67,37902.85735412396
U400,U,68,35074.35205557692
U400,U,69,35157.091911540054
U400,U,70,30853.637848331495
U400,U,71,37520.33300957118
U400,U,72,37854.332708999296
U400,U,73,36209.998558073756
U400,U,74,35109.996113840665
U400,U,75,37522.41340418622
U400,U,76,35431.525228672435
U400,U,77,36802.464097398246
U400,U,78,39678.100421373594
U400,U,79,33276.04126976148
U400,U,80,35945.31105577601
U400,U,81,33418.58803109142
U400,U,82,39120.40522207266
U400,U,83,32919.39529578558
U400,U,84,36541.56748437198
U400,U,85,34151.283538955555
U400,U,86,36391.26548014727
U400,U,87,37199.64734857491
U400,U,88,31931.96346178555
U400,U,89,39108.02665574916
U400,U,90,37148.92265073073
U400,U,91,35007.30103809188
U400,U,92,39195.78455530707
U400,U,93,28628.406734264398
U400,U,94,33850.36044567062
U400,U,95,32816.38057321866
U400,U,96,36025.08974683923
U400,U,97,34256.77499107374
U400,U,98,37983.26968837083
U400,U,99,37431.00377742208
U400,U,100,37443.48636185237
U400,U,101,34122.91030272935
U400,U,102,31750.000204764692
U400,U,103,40480.86741479907
U400,U,104,33570.85396973275
U400,U,105,37638.20375977923
U400,U,106,37294.20496601987
U400,U,107,32992.7456480199
U400,U,108,34823.13253852703
U400,U,109,37789.66773924583
U400,U,110,38169.37239340012
U400,U,111,38023.1033650011
U400,U,112,30914.813131720464
U400,U,113,39726.79849053573
U400,U,114,40476.563218933064
U400,U,115,35157.30317461571
U400,U,116,32846.529274650835
U400,U,117,34030.46696319481
U400,U,118,37085.06527592924
U400,U,119,30251.25100314325
U400,U,120,32920.66588531079
U400,U,121,35843.93937973026
U400,U,122,34170.83500172898
U400,U,123,34164.30690118459
U400,U,124,38612.10318210591
U400,U,125,34919.103353966886
U400,U,126,34443.57787374589
U400,U,127,35237.97020917219
U400,U,128,36180.45865370471
U400,U,129,35486.34636243899
U400,U,130,38862.760060827335
U400,U,131,39249.21189106244
U400,U,132,32948.68312679213
U400,U,133,36762.197797249246
U400,U,134,37346.172391826345
U400,U,135,34141.47469054234
U400,U,136,36607.51916247871
U400,U,137,40692.03486436719
U400,U,138,33092.3681807049
U400,U,139,37526.28746892841
U400,U,140,33078.38189322513
U400,U,141,39179.12985702525
U400,U,142,33570.724282740055
U400,U,143,33030.39686962295
U400,U,144,36673.5603382022
U400,U,145,36465.518183329244
U400,U,146,36005.15637386243
U400,U,147,31623.44656991618
U400,U,148,32109.307966429194
U400,U,149,36906.74221741213
U400,U,150,40937.84387109881
U400,U,151,35903.68226244788
U400,U,152,35035.957536888825
U400,U,153,38051.62796076516
U400,U,154,36515.58904227458
U400,U,155,32260.96170551795
U400,U,156,39558.816458649075
U400,U,157,30282.266449693452
U400,U,158,41193.01595953511
U400,U,159,37519.07065242562
U400,U,160,32061.034720275253
U400,U,161,36377.81249108121
U400,U,162,33193.03822944335
U400,U,163,32993.93871945206
U400,U,164,33631.986039762945
U400,U,165,33796.25490949755
U400,U,166,38028.93140461684
U400,U,167,34702.02618153803
U400,U,168,34274.98954570984
U400,U,169,42107.47826791458
U400,U,170,39544.49121057731
U400,U,171,34332.79711721526
U400,U,172,38003.18147996462
U400,U,173,34201.377264006194
U400,U,174,36250.21747450551
U400,U,175,36949.862634740515
U400,U,176,34023.791098269015
U400,U,177,33993.694499130506
U400,U,178,28634.94725680088
U400,U,179,38952.24143650453
U400,U,180,32123.61680684025
U500,U,0,9.996271057058956e-27
U500,U,1,39785.18544822084
U500,U,2,31918.162625876354
U500,U,3,36379.13921388356
U500,U,4,35484.85850297601
U500,U,5,38140.07683201845
U500,U,6,33033.88608314549
U500,U,7,39527.25412293917
U500,U,8,35941.03561872018
U500,U,9,35895.92175456072
U500,U,10,31998.757228485854
U500,U,11,32789.8105262973
U500,U,12,39578.7773311552
U500,U,13,34782.42336250426
U500,U,14,39205.07104237446
U500,U,15,37197.508718766316
U500,U,16,30503.24168784135
U500,U,17,34904.27062228808
U500,U,18,35942.28821228032
U500,U,19,36588.50879501951
U500,U,20,35435.95188503014
U500,U,21,38071.57842899879
U500,U,22,32470.730576559192
U500,U,23,38367.56682236716
U500,U,24,41515.618438256104
U500,U,25,37048.784135063426
U500,U,26,38391.71145142706
U500,U,27,34362.7594978397
U500,U,28,33088.00720919508
U500,U,29,31174.397349162646
U500,U,30,36678.22978763772
U500,U,31,35480.20343166937
U500,U,32,32127.509394482247
U500,U,33,36513.79769252969
U500,U,34,35693.31070177864
U500,U,35,34514.98051834462
U500,U,36,34174.6694358228
U500,U,37,40247.072271125784
U500,U,38,36688.33706816751
U500,U,39,32579.11617254405
U500,U,40,35262.411108458444
U500,U,41,37368.62220714669
U500,U,42,36367.50064346731
U500,U,43,34527.1240643962
U500,U,44,33289.41102766692
U500,U,45,35918.096682577176
U500,U,46,34682.36831182173
U500,U,47,35630.593528299214
U500,U,48,32317.81357495299
U500,U,49,35382.27334840065
U500,U,50,36175.63949957283
U500,U,51,37818.48121350451
U500,U,52,34377.03383902389
U500,U,53,37112.15086328983
U500,U,54,38003.462344562824
U500,U,55,33371.799234069455
U500,U,56,36124.47638504296
U500,U,57,38720.02079400647
U500,U,58,36068.743754463816
U500,U,59,35913.79726172501
U500,U,60,36423.43280152374
U500,U,61,34103.209191076225
U500,U,62,36708.98537056429
U500,U,63,36704.4249113981
U500,U,64,39922.35434204086
U500,U,65,35882.38945286698
U500,U,66,36899.67505980933
U500,U,67,40695.72898982713
U500,U,68,37936.26733299481
U500,U,69,31065.697939364487
U500,U,70,34964.73535004171
U500,U,71,32329.41342475659
U500,U,72,40905.61676953135
U500,U,73,38552.56698466325
U500,U,74,37745.043306167245
U500,U,75,37094.90664727383
U500,U,76,32271.482786142366
U500,U,77,36011.15677508699
U500,U,78,38476.412860517754
U500,U,79,32980.88674797233
U500,U,80,31438.20204815276
U500,U,81,34435.504653200216
U500,U,82,42098.87265670306
U500,U,83,34207.47392912622
U500,U,84,38233.63393502775
U500,U,85,33109.24635202003
U500,U,86,33149.108143819154
U500,U,87,36771.9938895135
U500,U,88,36276.03065421733
U500,U,89,36008.13448749505
U500,U,90,35902.60829949753
U500,U,91,34076.53949833788
U500,U,92,38177.81306488211
U500,U,93,34345.11300922891
U500,U,94,38008.55573882331
U500,U,95,34017.50445298353
U500,U,96,35615.859098650944
U500,U,97,41850.14379251029
U500,U,98,37289.72989477434
U500,U,99,37596.75865288884
U500,U,100,32840.52596475679
U500,U,101,36378.75438373326
U500,U,102,34719.850926464744
U500,U,103,39777.9425819171
U500,U,104,38017.77285289433
U500,U,105,35936.91678836988
U500,U,106,34550.51800743836
U500,U,107,34866.58666248074
U500,U,108,37053.67633296963
U500,U,109,37233.23012152003
U500,U,110,40040.00250240485
U500,U,111,37060.794394952485
U500,U,112,37359.10536271041
U500,U,113,33595.835777139466
U500,U,114,37790.726316023174
U500,U,115,35747.05550676173
U500,U,116,31752.374508475434
U500,U,117,38987.50894666506
U500,U,118,33568.79909570027
U500,U,119,38152.34994004984
U500,U,120,35297.58993503382
U500,U,121,37912.56282796224
U500,U,122,36899.991207118626
U500,U,123,37562.68013153609
U500,U,124,32675.765757189576
U500,U,125,43241.86435045157
U500,U,126,31782.249399187476
U500,U,127,32493.27648897865
U500,U,128,34609.0401056698
U500,U,129,33771.120702348395
U500,U,130,34345.9524621746
U500,U,131,34399.10741395444
U500,U,132,35164.099681068205
U500,U,133,34252.26399708976
U500,U,134,35234.12070467848
U500,U,135,35556.750069177506
U500,U,136,38818.74513047555
U500,U,137,34724.803325768895
U500,U,138,35659.87851459075
U500,U,139,34309.49368022537
U500,U,140,35184.74631505051
U500,U,141,34687.48757999562
U500,U,142,35355.13116334702
U500,U,143,36951.383424520245
U500,U,144,32753.17183699649
U500,U,145,38480.458663913436
U500,U,146,34515.26376406474
U500,U,147,34600.878473776465
U500,U,148,33868.25623843252
U500,U,149,36506.897413362654
U500,U,150,36494.84352186885
U500,U,151,33343.05728101856
U500,U,152,35462.55637485462
U500,U,153,32860.958826315895
U500,U,154,35816.08030630532
U500,U,155,39908.43666129483
U500,U,156,33878.67438030673
U500,U,157,33376.95098214313
U500,U,158,40501.764491083726
U500,U,159,36412.23563645162
U500,U,160,31641.824865275183
U500,U,161,34206.47838982363
U500,U,162,33022.66312246493
U500,U,163,38054.14587310394
U500,U,164,35665.44246793446
U500,U,165,35358.73920678399
U500,U,166,32649.08192600697
U500,U,167,37428.7660511392
U500,U,168,33111.691204563554
U500,U,169,36558.74916507275
U500,U,170,34892.59447227477
U500,U,171,39375.594932689295
U500,U,172,37355.80499786198
U500,U,173,39747.34070843776
U500,U,174,39337.2429865651
U500,U,175,33542.299746487195
U500,U,176,34268.46970231586
U500,U,177,33459.606526315
U500,U,178,35132.376914640736
U500,U,179,39257.945131137305
U500,U,180,38019.78533025703
U600,U,0,9.175820848848762e-27
U600,U,1,40371.02273287097
U600,U,2,37061.34208870879
U600,U,3,37775.55252693154
U600,U,4,39925.554988856755
U600,U,5,38762.355290405416
U600,U,6,38990.28992921927
U600,U,7,33821.12977779412
U600,U,8,34135.3253501407
U600,U,9,34970.28621075227
U600,U,10,33085.253177643186
U600,U,11,31127.481148085324
U600,U,12,42357.1914121007
U600,U,13,34125.47410404418
U600,U,14,39604.85781308597
U600,U,15,37442.83748658726
U600,U,16,33815.72389218683
U600,U,17,37229.438160370155
U600,U,18,39017.69282931485
U600,U,19,36948.74233597564
U600,U,20,36025.93861311074
U600,U,21,35560.57874460746
U600,U,22,40419.88142966809
U600,U,23,37091.20834213911
U600,U,24,40507.25715633038
U600,U,25,35307.88885054519
U600,U,26,37364.12120922002
U600,U,27,36661.92184073542
U600,U,28,35473.96741228747
U600,U,29,30958.904080345557
U600,U,30,40821.25864181196
U600,U,31,34976.171173103
U600,U,32,32408.113566632604
U600,U,33,29844.95022062242
U600,U,34,36110.85711655721
U600,U,35,37507.45026343024
U600,U,36,37848.85868207525
U600,U,37,37285.063401817475
U600,U,38,38736.56176461532
U600,U,39,37485.49934931048
U600,U,40,34355.276532116
U600,U,41,39014.81244203869
U600,U,42,34723.70290976606
U600,U,43,36328.8488886678
U600,U,44,32997.04991475332
U600,U,45,37933.17035263669
U600,U,46,34808.600447678844
U600,U,47,37557.83029005583
U600,U,48,33368.33861258486
U600,U,49,37422.07114687054
U600,U,50,34499.910481436986
U600,U,51,38056.93692937691
U600,U,52,36348.463740328014
U600,U,53,37167.85388396413
U600,U,54,36856.68449276592
U600,U,55,36224.82481318451
U600,U,56,36385.80327239679
U600,U,57,38515.56459059121
U600,U,58,34267.06567185675
U600,U,59,32801.683389906924
U600,U,60,35548.36980039203
U600,U,61,36325.891462894186
U600,U,62,36082.506945079855
U600,U,63,33200.55725832671
U600,U,64,37658.8569280188
U600,U,65,33095.65873090602
U600,U,66,33069.36779519744
U600,U,67,36430.64973032713
U600,U,68,36365.73881133893
U600,U,69,35619.242928733765
U600,U,70,32030.611910429834
U600,U,71,37218.229395322174
U600,U,72,36636.90218075006
U600,U,73,37324.72840750078
U600,U,74,36904.01701259379
U600,U,75,38245.586920065914
U600,U,76,38720.93193504387
U600,U,77,40073.207162687686
U600,U,78,34569.84282457251
U600,U,79,36940.84961673982
U600,U,80,33784.20318631794
U600,U,81,34948.680277844
U600,U,82,35773.27685396577
U600,U,83,34524.51148188554
U600,U,84,36854.24877227211
U600,U,85,39751.99604342162
U600,U,86,39294.628253305455
U600,U,87,32209.483868907504
U600,U,88,32104.479292587883
U600,U,89,36622.26628855846
U600,U,90,36097.444460533196
U600,U,91,36074.334749375856
U600,U,92,40447.36316149141
U600,U,93,42528.881121911116
U600,U,94,39213.912352131265
U600,U,95,31024.58806475134
U600,U,96,35358.757845072505
U600,U,97,41531.738190359465
U600,U,98,36071.152164750754
U600,U,99,34185.475951341396
U600,U,100,36169.39089358622
U600,U,101,33852.64858351536
U600,U,102,35984.406604070035
U600,U,103,37964.08886592976
U600,U,104,35006.5632251527
U600,U,105,36226.443880870225
U600,U,106,38353.84287420618
U600,U,107,31535.73839968459
U600,U,108,42876.0387369167
U600,U,109,36004.30612908465
U600,U,110,36641.041499542975
U600,U,111,38658.70422736301
U600,U,112,35843.98300491188
U600,U,113,33428.69579073212
U600,U,114,35990.8639742791
U600,U,115,36379.895592363246
U600,U,116,38282.25030262683
U600,U,117,30546.63526862292
U600,U,118,38117.914965319236
U600,U,119,34552.60188127837
U600,U,120,32221.768372120943
U600,U,121,34120.26357247883
U600,U,122,35293.58142913194
U600,U,123,36652.05302308975
U600,U,124,33972.73744357645
U600,U,125,34625.482585488426
U600,U,126,36743.72418141778
U600,U,127,32930.98722194111
U600,U,128,37172.36832921724
U600,U,129,38337.054952057064
U600,U,130,36989.192786737585
U600,U,131,36266.395154682104
U600,U,132,38365.29472965951
U600,U,133,39189.725457833105
U600,U,134,37675.43883793412
U600,U,135,32144.93435676603
U600,U,136,35273.964610622694
U600,U,137,36689.37221112705
U600,U,138,35671.735772014945
U600,U,139,39189.638450648206
U600,U,140,34595.44879411401
U600,U,141,30601.314770189834
U600,U,142,35779.357806709915
U600,U,143,37381.15416792049
U600,U,144,41130.3741447422
U600,U,145,31849.212833649428
U600,U,146,33187.35939654185
U600,U,147,36927.97899988541
U600,U,148,36089.81319160304
U600,U,149,36203.46633497253
U600,U,150,34809.14597718387
U600,U,151,40069.44225539033
U600,U,152,32493.961343563435
U600,U,153,35974.1160926165
U600,U,154,39363.44215046716
U600,U,155,38650.279647369534
U600,U,156,26309.110124760493
U600,U,157,33197.94095284198
U600,U,158,37397.98885842947
U600,U,159,36220.83616079124
U600,U,160,32648.023019502016
U600,U,161,35190.16564376886
U600,U,162,31915.30828963657
U600,U,163,41529.578710383656
U600,U,164,38317.370403555105
U600,U,165,34647.961431402226
U600,U,166,42726.26277741733
U600,U,167,36009.05194404716
U600,U,168,33935.92506404701
U600,U,169,32761.02237983841
U600,U,170,38167.20769478776
U600,U,171,38527.18532000298
U600,U,172,32007.61485028658
U600,U,173,35395.12251243921
U600,U,174,32027.036924678978
U600,U,175,33479.008536608555
U600,U,176,35797.99257189747
U600,U,177,36050.376286889965
U600,U,178,30525.809465581933
U600,U,179,34878.09979212999
U600,U,180,34149.1444229394
U700,U,0,1.0080282564291221e-26
U700,U,1,36370.853167891655
U700,U,2,38326.69562102607
U700,U,3,35498.5600637917
U700,U,4,30150.477866832975
U700,U,5,40976.3041438713
U700,U,6,34359.09274690593
U700,U,7,35158.68150606303
U700,U,8,35378.65801786423
U700,U,9,35004.04873959716
U700,U,10,37362.85417423196
U700,U,11,36915.65305947545
U700,U,12,39638.961245862105
U700,U,13,40012.008245270976
U700,U,14,35347.65326764546
U700,U,15,38484.86634794873
U700,U,16,39613.8674243465
U700,U,17,33136.51534868089
U700,U,18,36946.27434227237
U700,U,19,33128.47383320384
U700,U,20,34975.97869555181
U700,U,21,35932.599519870455
U700,U,22,37162.55876920472
U700,U,23,37375.30172559339
U700,U,24,33829.02779797036
U700,U,25,30934.910372177237
U700,U,26,36053.895170431715
U700,U,27,37838.40292355662
U700,U,28,37558.09728907698
U700,U,29,35230.45408393155
U700,U,30,29865.47977945709
U700,U,31,35416.30667471095
U700,U,32,37592.05029507372
U700,U,33,38959.738801803745
U700,U,34,36146.82253348506
U700,U,35,30964.73145191466
U700,U,36,36581.709542129305
U700,U,37,36317.848021248225
U700,U,38,33719.274984037474
U700,U,39,38554.87910560601
U700,U,40,33562.02917789702
U700,U,41,35528.85652982169
U700,U,42,37204.578462266894
U700,U,43,36552.44033071818
U700,U,44,40622.95545560548
U700,U,45,32106.77558795468
U700,U,46,33963.34300943103
U700,U,47,34192.794675821555
U700,U,48,36075.199195986635
U700,U,49,34241.88487965119
U700,U,50,35894.46477455762
U700,U,51,34861.5981665294
U700,U,52,35710.48983893158
U700,U,53,40648.983058335594
U700,U,54,36502.57672626548
U700,U,55,36717.18304491764
U700,U,56,37642.18196671917
U700,U,57,32234.152394762026
U700,U,58,34538.74548948168
U700,U,59,38989.0111763387
U700,U,60,35479.46702663181
U700,U,61,35797.97813783917
U700,U,62,33433.90003215017
U700,U,63,33783.55762492528
U700,U,64,39917.37265882807
U700,U,65,35726.9401587908
U700,U,66,32934.541625045356
U700,U,67,34945.337944706924
U700,U,68,34199.76295176082
U700,U,69,35301.75476601538
U700,U,70,35396.09189363884
U700,U,71,39717.40058763644
U700,U,72,35534.54590565386
U700,U,73,35390.76386836128
U700,U,74,39983.13878973805
U700,U,75,36764.54473871679
U700,U,76,33863.98882345123
U700,U,77,40386.47804458331
U700,U,78,32986.99159842703
U700,U,79,36509.701789030114
U700,U,80,33101.27718917729
U700,U,81,38880.02671567791
U700,U,82,31594.555499038408
U700,U,83,33749.852161499504
U700,U,84,34466.557187450584
U700,U,85,39724.37698031516
U700,U,86,37402.37099890079
U700,U,87,36264.660734947014
U700,U,88,33464.299535151615
U700,U,89,39126.65116668243
U700,U,90,37736.202308907225
U700,U,91,36707.43586970216
U700,U,92,32987.96527969997
U700,U,93,35029.926703846904
U700,U,94,39993.60278574023
U700,U,95,36902.337294990124
U700,U,96,29192.932700313617
U700,U,97,30873.30669173951
U700,U,98,36998.81924763712
U700,U,99,35317.05552424818
U700,U,100,37444.55087758188
U700,U,101,35160.64292532375
U700,U,102,32852.56079048199
U700,U,103,32847.25516688314
U700,U,104,33261.06690261253
U700,U,105,33034.89993906804
U700,U,106,39404.423898065244
U700,U,107,34964.14142930562
U700,U,108,32221.84234933283
U700,U,109,34802.76643791013
U700,U,110,34963.93516246343
U700,U,111,38983.01342319528
U700,U,112,33668.47289483076
U700,U,113,34342.40015638633
U700,U,114,39183.63047598297
U700,U,115,32816.97437690343
U700,U,116,36188.247136797385
U700,U,117,40304.04759532464
U700,U,118,36935.22082120835
U700,U,119,34979.155151814644
U700,U,120,36567.14089700076
U700,U,121,33686.80487040491
U700,U,122,32413.408902404448
U700,U,123,42666.69770461863
U700,U,124,37089.2702019075
U700,U,125,42088.507740304565
U700,U,126,34264.86879631171
U700,U,127,37394.9648272423
U700,U,128,34610.63544797248
U700,U,129,37306.28971576755
U700,U,130,36908.5176482657
U700,U,131,37833.74236705522
U700,U,132,37359.91073906752
U700,U,133,37180.942895592765
U700,U,134,38751.75472645352
U700,U,135,34262.54600956485
U700,U,136,37485.07135252828
U700,U,137,34118.311510334854
U700,U,138,38225.87349251864
U700,U,139,37359.79034669611
U700,U,140,34968.24553672094
U700,U,141,36718.590240440266
U700,U,142,28839.58062900363
U700,U,143,41108.10842593191
U700,U,144,34308.206732153056
U700,U,145,36099.38628512049
U700,U,146,34071.17137203299
U700,U,147,37619.83777870967
U700,U,148,38601.68026520879
U700,U,149,44250.48365931704
U700,U,150,37169.90656759661
U700,U,151,34923.137273009685
U700,U,152,30073.323335962195
U700,U,153,35975.45275012299
U700,U,154,39869.369397890805
U700,U,155,34331.64279946093
U700,U,156,37255.01272127534
U700,U,157,39411.48330417083
U700,U,158,35258.299708540384
U700,U,159,37248.858322980224
U700,U,160,33138.56291867376
U700,U,161,35089.63683998175
U700,U,162,37829.894159825635
U700,U,163,38375.211101125555
U700,U,164,34367.64353749069
U700,U,165,39860.6192300183
U700,U,166,38785.77032080204
U700,U,167,32599.318376684583
U700,U,168,38339.22202576435
U700,U,169,31129.665923499797
U700,U,170,33802.034158521215
U700,U,171,34174.28511441271
U700,U,172,34755.79921323171
U700,U,173,31789.81186392659
U700,U,174,33318.64786023953
U700,U,175,36630.82408626701
U700,U,176,38628.351319497895
U700,U,177,33767.73659474526
U700,U,178,36013.8694907769
U700,U,179,39250.03004205048
U700,U,180,37402.398219437506
U850,U,0,8.638262262937383e-27
U850,U,1,34687.50025429201
U850,U,2,33243.09230425957
U850,U,3,36812.149922921315
U850,U,4,37524.373707735365
U850,U,5,33973.78838864352
U850,U,6,32064.32366527338
U850,U,7,40684.61857340839
U850,U,8,35925.547115335416
U850,U,9,36551.37796001532
U850,U,10,37723.54275497158
U850,U,11,36374.77583680048
U850,U,12,34431.03015061364
U850,U,13,32324.235415425286
U850,U,14,33688.56774356885
U850,U,15,33196.113576046206
U850,U,16,37020.80005263191
U850,U,17,33452.87134627279
U850,U,18,40115.53488688536
U850,U,19,36505.54311912325
U850,U,20,34815.999492029354
U850,U,21,34892.5057564581
U850,U,22,41012.37190704375
U850,U,23,39484.880916315546
U850,U,24,33111.55025364855
U850,U,25,39338.84969379647
U850,U,26,34979.513921737635
U850,U,27,34581.33977162595
U850,U,28,35641.626287609564
U850,U,29,39653.79664180229
U850,U,30,35381.533506877495
U850,U,31,40952.095908140225
U850,U,32,36382.75897923602
U850,U,33,33720.33257733397
U850,U,34,33221.30946594374
U850,U,35,39658.83335751577
U850,U,36,36806.682850143916
U850,U,37,40847.199544157666
U850,U,38,35582.18203824162
U850,U,39,35976.111988692435
U850,U,40,39172.62986761052
