family,scenario,map_file,nominal_agent_count,height,width,obstacle_density,free_cells,obstacle_cells,component_count,largest_component_ratio,mean_branching,corridor_ratio
random_medium,maps_375_25_25_0.175,eval_map_7.npy,375,25,25,0.160000,525,100,1,1.000000,3.234286,0.167619
random_medium,maps_375_25_25_0.175,eval_map_70.npy,375,25,25,0.166400,521,104,2,0.998081,3.228407,0.161228
random_medium,maps_375_25_25_0.175,eval_map_71.npy,375,25,25,0.166400,521,104,2,0.998081,3.209213,0.174664
random_medium,maps_375_25_25_0.175,eval_map_72.npy,375,25,25,0.188800,507,118,2,0.998028,3.092702,0.207101
random_medium,maps_375_25_25_0.175,eval_map_73.npy,375,25,25,0.177600,514,111,2,0.998054,3.190661,0.186770
random_medium,maps_375_25_25_0.175,eval_map_74.npy,375,25,25,0.200000,500,125,4,0.986000,3.092000,0.228000
random_medium,maps_375_25_25_0.175,eval_map_75.npy,375,25,25,0.185600,509,116,3,0.996071,3.127701,0.202358
random_medium,maps_375_25_25_0.175,eval_map_76.npy,375,25,25,0.139200,538,87,1,1.000000,3.327138,0.131970
random_medium,maps_375_25_25_0.175,eval_map_77.npy,375,25,25,0.168000,520,105,3,0.996154,3.226923,0.161538
random_medium,maps_375_25_25_0.175,eval_map_78.npy,375,25,25,0.142400,536,89,1,1.000000,3.250000,0.166045
random_medium,maps_375_25_25_0.175,eval_map_79.npy,375,25,25,0.177600,514,111,2,0.998054,3.159533,0.180934
random_medium,maps_375_25_25_0.175,eval_map_8.npy,375,25,25,0.179200,513,112,2,0.998051,3.126706,0.216374
random_medium,maps_375_25_25_0.175,eval_map_80.npy,375,25,25,0.172800,517,108,3,0.990329,3.191489,0.214700
random_medium,maps_375_25_25_0.175,eval_map_81.npy,375,25,25,0.164800,522,103,1,1.000000,3.203065,0.183908
random_medium,maps_375_25_25_0.175,eval_map_82.npy,375,25,25,0.160000,525,100,1,1.000000,3.245714,0.182857
random_medium,maps_375_25_25_0.175,eval_map_83.npy,375,25,25,0.155200,528,97,3,0.996212,3.212121,0.159091
random_medium,maps_375_25_25_0.175,eval_map_84.npy,375,25,25,0.147200,533,92,3,0.994371,3.264540,0.155722
random_medium,maps_375_25_25_0.175,eval_map_85.npy,375,25,25,0.164800,522,103,1,1.000000,3.245211,0.178161
random_medium,maps_375_25_25_0.175,eval_map_86.npy,375,25,25,0.166400,521,104,2,0.998081,3.182342,0.170825
random_medium,maps_375_25_25_0.175,eval_map_87.npy,375,25,25,0.142400,536,89,2,0.998134,3.309701,0.139925
random_medium,maps_375_25_25_0.175,eval_map_88.npy,375,25,25,0.180800,512,113,3,0.994141,3.125000,0.222656
random_medium,maps_375_25_25_0.175,eval_map_89.npy,375,25,25,0.164800,522,103,2,0.998084,3.160920,0.183908
random_medium,maps_375_25_25_0.175,eval_map_9.npy,375,25,25,0.200000,500,125,6,0.984000,3.060000,0.226000
random_medium,maps_375_25_25_0.175,eval_map_90.npy,375,25,25,0.166400,521,104,2,0.998081,3.201536,0.166987
random_medium,maps_375_25_25_0.175,eval_map_91.npy,375,25,25,0.150400,531,94,1,1.000000,3.261770,0.145009
random_medium,maps_375_25_25_0.175,eval_map_92.npy,375,25,25,0.174400,516,109,3,0.994186,3.170543,0.203488
random_medium,maps_375_25_25_0.175,eval_map_93.npy,375,25,25,0.172800,517,108,3,0.996132,3.168279,0.183752
random_medium,maps_375_25_25_0.175,eval_map_94.npy,375,25,25,0.168000,520,105,5,0.992308,3.173077,0.180769
random_medium,maps_375_25_25_0.175,eval_map_95.npy,375,25,25,0.188800,507,118,4,0.994083,3.143984,0.185404
random_medium,maps_375_25_25_0.175,eval_map_96.npy,375,25,25,0.158400,526,99,1,1.000000,3.228137,0.171103
random_medium,maps_375_25_25_0.175,eval_map_97.npy,375,25,25,0.174400,516,109,1,1.000000,3.217054,0.178295
random_medium,maps_375_25_25_0.175,eval_map_98.npy,375,25,25,0.185600,509,116,1,1.000000,3.104126,0.233792
random_medium,maps_375_25_25_0.175,eval_map_99.npy,375,25,25,0.171200,518,107,3,0.996139,3.169884,0.200772
random_medium,maps_406_25_25_0.175,eval_map_1.npy,406,25,25,0.190400,506,119,3,0.996047,3.090909,0.227273
random_medium,maps_406_25_25_0.175,eval_map_10.npy,406,25,25,0.144000,535,90,3,0.996262,3.304673,0.123364
random_medium,maps_406_25_25_0.175,eval_map_100.npy,406,25,25,0.185600,509,116,1,1.000000,3.104126,0.233792
random_medium,maps_406_25_25_0.175,eval_map_11.npy,406,25,25,0.166400,521,104,1,1.000000,3.190019,0.182342
random_medium,maps_406_25_25_0.175,eval_map_12.npy,406,25,25,0.150400,531,94,1,1.000000,3.306968,0.135593
random_medium,maps_406_25_25_0.175,eval_map_13.npy,406,25,25,0.184000,510,115,4,0.994118,3.121569,0.201961
random_medium,maps_406_25_25_0.175,eval_map_14.npy,406,25,25,0.209600,494,131,2,0.997976,3.056680,0.251012
random_medium,maps_406_25_25_0.175,eval_map_15.npy,406,25,25,0.166400,521,104,2,0.992322,3.190019,0.191939
random_medium,maps_406_25_25_0.175,eval_map_16.npy,406,25,25,0.168000,520,105,1,1.000000,3.180769,0.200000
random_medium,maps_406_25_25_0.175,eval_map_17.npy,406,25,25,0.174400,516,109,3,0.992248,3.220930,0.186047
random_medium,maps_406_25_25_0.175,eval_map_18.npy,406,25,25,0.187200,508,117,1,1.000000,3.118110,0.216535
random_medium,maps_406_25_25_0.175,eval_map_19.npy,406,25,25,0.177600,514,111,2,0.994163,3.124514,0.227626
random_medium,maps_406_25_25_0.175,eval_map_2.npy,406,25,25,0.184000,510,115,2,0.996078,3.121569,0.200000
random_medium,maps_406_25_25_0.175,eval_map_20.npy,406,25,25,0.192000,505,120,4,0.994059,3.089109,0.227723
random_medium,maps_406_25_25_0.175,eval_map_21.npy,406,25,25,0.203200,498,127,2,0.997992,3.076305,0.228916
random_medium,maps_406_25_25_0.175,eval_map_22.npy,406,25,25,0.177600,514,111,2,0.998054,3.155642,0.190661
random_medium,maps_406_25_25_0.175,eval_map_23.npy,406,25,25,0.177600,514,111,3,0.996109,3.167315,0.182879
random_medium,maps_406_25_25_0.175,eval_map_24.npy,406,25,25,0.176000,515,110,3,0.996117,3.184466,0.192233
random_medium,maps_406_25_25_0.175,eval_map_25.npy,406,25,25,0.168000,520,105,3,0.996154,3.188462,0.169231
random_medium,maps_406_25_25_0.175,eval_map_26.npy,406,25,25,0.161600,524,101,1,1.000000,3.248092,0.150763
random_medium,maps_406_25_25_0.175,eval_map_27.npy,406,25,25,0.184000,510,115,3,0.982353,3.156863,0.196078
random_medium,maps_406_25_25_0.175,eval_map_28.npy,406,25,25,0.184000,510,115,2,0.996078,3.137255,0.186275
random_medium,maps_406_25_25_0.175,eval_map_29.npy,406,25,25,0.161600,524,101,3,0.994275,3.217557,0.175573
random_medium,maps_406_25_25_0.175,eval_map_3.npy,406,25,25,0.224000,485,140,3,0.993814,2.940206,0.290722
random_medium,maps_406_25_25_0.175,eval_map_30.npy,406,25,25,0.176000,515,110,4,0.994175,3.145631,0.205825
random_medium,maps_406_25_25_0.175,eval_map_31.npy,406,25,25,0.196800,502,123,4,0.994024,3.107570,0.217131
random_medium,maps_406_25_25_0.175,eval_map_32.npy,406,25,25,0.158400,526,99,3,0.990494,3.220532,0.188213
random_medium,maps_406_25_25_0.175,eval_map_33.npy,406,25,25,0.179200,513,112,4,0.976608,3.177388,0.210526
random_medium,maps_406_25_25_0.175,eval_map_34.npy,406,25,25,0.185600,509,116,1,1.000000,3.123772,0.208251
random_medium,maps_406_25_25_0.175,eval_map_35.npy,406,25,25,0.192000,505,120,2,0.998020,3.077228,0.217822
random_medium,maps_406_25_25_0.175,eval_map_36.npy,406,25,25,0.171200,518,107,3,0.992278,3.181467,0.179537
random_medium,maps_406_25_25_0.175,eval_map_37.npy,406,25,25,0.171200,518,107,3,0.992278,3.189189,0.166023
random_medium,maps_406_25_25_0.175,eval_map_38.npy,406,25,25,0.187200,508,117,1,1.000000,3.133858,0.198819
random_medium,maps_406_25_25_0.175,eval_map_39.npy,406,25,25,0.180800,512,113,3,0.996094,3.152344,0.203125
random_medium,maps_406_25_25_0.175,eval_map_4.npy,406,25,25,0.185600,509,116,2,0.998035,3.151277,0.208251
random_medium,maps_406_25_25_0.175,eval_map_40.npy,406,25,25,0.163200,523,102,1,1.000000,3.196941,0.177820
random_medium,maps_406_25_25_0.175,eval_map_41.npy,406,25,25,0.164800,522,103,1,1.000000,3.229885,0.153257
random_medium,maps_406_25_25_0.175,eval_map_42.npy,406,25,25,0.163200,523,102,2,0.988528,3.196941,0.173996
random_medium,maps_406_25_25_0.175,eval_map_43.npy,406,25,25,0.163200,523,102,2,0.996176,3.185468,0.181644
random_medium,maps_406_25_25_0.175,eval_map_44.npy,406,25,25,0.152000,530,95,1,1.000000,3.249057,0.162264
random_medium,maps_406_25_25_0.175,eval_map_45.npy,406,25,25,0.192000,505,120,1,1.000000,3.104950,0.221782
random_medium,maps_406_25_25_0.175,eval_map_46.npy,406,25,25,0.192000,505,120,2,0.998020,3.093069,0.211881
random_medium,maps_406_25_25_0.175,eval_map_47.npy,406,25,25,0.187200,508,117,2,0.998031,3.094488,0.214567
random_medium,maps_406_25_25_0.175,eval_map_48.npy,406,25,25,0.144000,535,90,2,0.998131,3.304673,0.145794
random_medium,maps_406_25_25_0.175,eval_map_49.npy,406,25,25,0.161600,524,101,2,0.998092,3.251908,0.167939
random_medium,maps_406_25_25_0.175,eval_map_5.npy,406,25,25,0.180800,512,113,3,0.996094,3.097656,0.228516
random_medium,maps_406_25_25_0.175,eval_map_50.npy,406,25,25,0.134400,541,84,2,0.994455,3.327172,0.142329
random_medium,maps_406_25_25_0.175,eval_map_51.npy,406,25,25,0.174400,516,109,2,0.998062,3.131783,0.218992
random_medium,maps_406_25_25_0.175,eval_map_52.npy,406,25,25,0.160000,525,100,1,1.000000,3.234286,0.184762
random_medium,maps_406_25_25_0.175,eval_map_53.npy,406,25,25,0.169600,519,106,3,0.996146,3.179191,0.192678
random_medium,maps_406_25_25_0.175,eval_map_54.npy,406,25,25,0.201600,499,126,1,1.000000,3.050100,0.222445
random_medium,maps_406_25_25_0.175,eval_map_55.npy,406,25,25,0.179200,513,112,2,0.998051,3.118908,0.202729
random_medium,maps_406_25_25_0.175,eval_map_56.npy,406,25,25,0.187200,508,117,4,0.994094,3.173228,0.190945
random_medium,maps_406_25_25_0.175,eval_map_57.npy,406,25,25,0.172800,517,108,1,1.000000,3.199226,0.174081
random_medium,maps_406_25_25_0.175,eval_map_58.npy,406,25,25,0.188800,507,118,1,1.000000,3.084813,0.236686
random_medium,maps_406_25_25_0.175,eval_map_59.npy,406,25,25,0.179200,513,112,1,1.000000,3.134503,0.214425
random_medium,maps_406_25_25_0.175,eval_map_6.npy,406,25,25,0.174400,516,109,2,0.998062,3.155039,0.201550
random_medium,maps_406_25_25_0.175,eval_map_60.npy,406,25,25,0.188800,507,118,5,0.992110,3.143984,0.216963
random_medium,maps_406_25_25_0.175,eval_map_61.npy,406,25,25,0.193600,504,121,2,0.998016,3.059524,0.212302
random_medium,maps_406_25_25_0.175,eval_map_62.npy,406,25,25,0.152000,530,95,1,1.000000,3.275472,0.162264
random_medium,maps_406_25_25_0.175,eval_map_63.npy,406,25,25,0.174400,516,109,3,0.994186,3.201550,0.178295
random_medium,maps_406_25_25_0.175,eval_map_64.npy,406,25,25,0.174400,516,109,1,1.000000,3.158915,0.205426
random_medium,maps_406_25_25_0.175,eval_map_65.npy,406,25,25,0.169600,519,106,3,0.996146,3.156069,0.183044
random_medium,maps_406_25_25_0.175,eval_map_66.npy,406,25,25,0.172800,517,108,1,1.000000,3.187621,0.214700
random_medium,maps_406_25_25_0.175,eval_map_67.npy,406,25,25,0.163200,523,102,2,0.998088,3.216061,0.173996
random_medium,maps_406_25_25_0.175,eval_map_68.npy,406,25,25,0.168000,520,105,1,1.000000,3.165385,0.190385
random_medium,maps_406_25_25_0.175,eval_map_69.npy,406,25,25,0.152000,530,95,3,0.996226,3.237736,0.177358
random_medium,maps_406_25_25_0.175,eval_map_7.npy,406,25,25,0.160000,525,100,1,1.000000,3.234286,0.167619
random_medium,maps_406_25_25_0.175,eval_map_70.npy,406,25,25,0.188800,507,118,2,0.998028,3.076923,0.214990
random_medium,maps_406_25_25_0.175,eval_map_71.npy,406,25,25,0.176000,515,110,2,0.984466,3.149515,0.196117
random_medium,maps_406_25_25_0.175,eval_map_72.npy,406,25,25,0.166400,521,104,2,0.998081,3.228407,0.161228
random_medium,maps_406_25_25_0.175,eval_map_73.npy,406,25,25,0.166400,521,104,2,0.998081,3.209213,0.174664
random_medium,maps_406_25_25_0.175,eval_map_74.npy,406,25,25,0.188800,507,118,2,0.998028,3.092702,0.207101
random_medium,maps_406_25_25_0.175,eval_map_75.npy,406,25,25,0.177600,514,111,2,0.998054,3.190661,0.186770
random_medium,maps_406_25_25_0.175,eval_map_76.npy,406,25,25,0.200000,500,125,4,0.986000,3.092000,0.228000
random_medium,maps_406_25_25_0.175,eval_map_77.npy,406,25,25,0.185600,509,116,3,0.996071,3.127701,0.202358
random_medium,maps_406_25_25_0.175,eval_map_78.npy,406,25,25,0.139200,538,87,1,1.000000,3.327138,0.131970
random_medium,maps_406_25_25_0.175,eval_map_79.npy,406,25,25,0.168000,520,105,3,0.996154,3.226923,0.161538
random_medium,maps_406_25_25_0.175,eval_map_8.npy,406,25,25,0.179200,513,112,2,0.998051,3.126706,0.216374
random_medium,maps_406_25_25_0.175,eval_map_80.npy,406,25,25,0.142400,536,89,1,1.000000,3.250000,0.166045
random_medium,maps_406_25_25_0.175,eval_map_81.npy,406,25,25,0.177600,514,111,2,0.998054,3.159533,0.180934
random_medium,maps_406_25_25_0.175,eval_map_82.npy,406,25,25,0.172800,517,108,3,0.990329,3.191489,0.214700
random_medium,maps_406_25_25_0.175,eval_map_83.npy,406,25,25,0.164800,522,103,1,1.000000,3.203065,0.183908
random_medium,maps_406_25_25_0.175,eval_map_84.npy,406,25,25,0.160000,525,100,1,1.000000,3.245714,0.182857
random_medium,maps_406_25_25_0.175,eval_map_85.npy,406,25,25,0.155200,528,97,3,0.996212,3.212121,0.159091
random_medium,maps_406_25_25_0.175,eval_map_86.npy,406,25,25,0.147200,533,92,3,0.994371,3.264540,0.155722
random_medium,maps_406_25_25_0.175,eval_map_87.npy,406,25,25,0.164800,522,103,1,1.000000,3.245211,0.178161
random_medium,maps_406_25_25_0.175,eval_map_88.npy,406,25,25,0.166400,521,104,2,0.998081,3.182342,0.170825
random_medium,maps_406_25_25_0.175,eval_map_89.npy,406,25,25,0.142400,536,89,2,0.998134,3.309701,0.139925
random_medium,maps_406_25_25_0.175,eval_map_9.npy,406,25,25,0.200000,500,125,6,0.984000,3.060000,0.226000
random_medium,maps_406_25_25_0.175,eval_map_90.npy,406,25,25,0.180800,512,113,3,0.994141,3.125000,0.222656
random_medium,maps_406_25_25_0.175,eval_map_91.npy,406,25,25,0.164800,522,103,2,0.998084,3.160920,0.183908
random_medium,maps_406_25_25_0.175,eval_map_92.npy,406,25,25,0.166400,521,104,2,0.998081,3.201536,0.166987
random_medium,maps_406_25_25_0.175,eval_map_93.npy,406,25,25,0.150400,531,94,1,1.000000,3.261770,0.145009
random_medium,maps_406_25_25_0.175,eval_map_94.npy,406,25,25,0.174400,516,109,3,0.994186,3.170543,0.203488
random_medium,maps_406_25_25_0.175,eval_map_95.npy,406,25,25,0.172800,517,108,3,0.996132,3.168279,0.183752
random_medium,maps_406_25_25_0.175,eval_map_96.npy,406,25,25,0.168000,520,105,5,0.992308,3.173077,0.180769
random_medium,maps_406_25_25_0.175,eval_map_97.npy,406,25,25,0.188800,507,118,4,0.994083,3.143984,0.185404
random_medium,maps_406_25_25_0.175,eval_map_98.npy,406,25,25,0.158400,526,99,1,1.000000,3.228137,0.171103
random_medium,maps_406_25_25_0.175,eval_map_99.npy,406,25,25,0.174400,516,109,1,1.000000,3.217054,0.178295
random_small,maps_50_10_10_0.175,eval_map_1.npy,50,10,10,0.160000,84,16,1,1.000000,2.976190,0.238095
random_small,maps_50_10_10_0.175,eval_map_10.npy,50,10,10,0.210000,79,21,2,0.974684,2.962025,0.227848
random_small,maps_50_10_10_0.175,eval_map_100.npy,50,10,10,0.150000,85,15,3,0.964706,3.105882,0.235294
random_small,maps_50_10_10_0.175,eval_map_11.npy,50,10,10,0.230000,77,23,1,1.000000,2.701299,0.350649
random_small,maps_50_10_10_0.175,eval_map_12.npy,50,10,10,0.150000,85,15,2,0.988235,3.035294,0.235294
random_small,maps_50_10_10_0.175,eval_map_13.npy,50,10,10,0.260000,74,26,1,1.000000,2.810811,0.310811
random_small,maps_50_10_10_0.175,eval_map_14.npy,50,10,10,0.210000,79,21,2,0.962025,2.708861,0.392405
random_small,maps_50_10_10_0.175,eval_map_15.npy,50,10,10,0.240000,76,24,2,0.986842,2.710526,0.368421
random_small,maps_50_10_10_0.175,eval_map_16.npy,50,10,10,0.160000,84,16,1,1.000000,3.023810,0.226190
random_small,maps_50_10_10_0.175,eval_map_17.npy,50,10,10,0.280000,72,28,1,1.000000,2.694444,0.347222
random_small,maps_50_10_10_0.175,eval_map_18.npy,50,10,10,0.240000,76,24,3,0.894737,2.736842,0.381579
random_small,maps_50_10_10_0.175,eval_map_19.npy,50,10,10,0.150000,85,15,2,0.976471,3.082353,0.223529
random_small,maps_50_10_10_0.175,eval_map_2.npy,50,10,10,0.170000,83,17,1,1.000000,3.060241,0.253012
random_small,maps_50_10_10_0.175,eval_map_20.npy,50,10,10,0.160000,84,16,1,1.000000,3.071429,0.202381
random_small,maps_50_10_10_0.175,eval_map_21.npy,50,10,10,0.150000,85,15,2,0.988235,2.988235,0.235294
random_small,maps_50_10_10_0.175,eval_map_22.npy,50,10,10,0.180000,82,18,2,0.987805,2.975610,0.231707
random_small,maps_50_10_10_0.175,eval_map_23.npy,50,10,10,0.210000,79,21,2,0.974684,2.886076,0.316456
random_small,maps_50_10_10_0.175,eval_map_24.npy,50,10,10,0.230000,77,23,3,0.974026,2.623377,0.480519
random_small,maps_50_10_10_0.175,eval_map_25.npy,50,10,10,0.220000,78,22,1,1.000000,2.743590,0.346154
random_small,maps_50_10_10_0.175,eval_map_26.npy,50,10,10,0.130000,87,13,1,1.000000,3.264368,0.160920
random_small,maps_50_10_10_0.175,eval_map_27.npy,50,10,10,0.190000,81,19,1,1.000000,2.888889,0.333333
random_small,maps_50_10_10_0.175,eval_map_28.npy,50,10,10,0.130000,87,13,1,1.000000,3.057471,0.229885
random_small,maps_50_10_10_0.175,eval_map_29.npy,50,10,10,0.220000,78,22,2,0.961538,2.846154,0.346154
random_small,maps_50_10_10_0.175,eval_map_3.npy,50,10,10,0.170000,83,17,2,0.987952,2.987952,0.277108
random_small,maps_50_10_10_0.175,eval_map_30.npy,50,10,10,0.220000,78,22,3,0.974359,2.794872,0.397436
random_small,maps_50_10_10_0.175,eval_map_31.npy,50,10,10,0.150000,85,15,1,1.000000,3.058824,0.200000
random_small,maps_50_10_10_0.175,eval_map_32.npy,50,10,10,0.150000,85,15,2,0.988235,3.082353,0.211765
random_small,maps_50_10_10_0.175,eval_map_33.npy,50,10,10,0.130000,87,13,1,1.000000,3.103448,0.195402
random_small,maps_50_10_10_0.175,eval_map_34.npy,50,10,10,0.150000,85,15,2,0.976471,3.082353,0.235294
random_small,maps_50_10_10_0.175,eval_map_35.npy,50,10,10,0.180000,82,18,2,0.987805,3.024390,0.182927
random_small,maps_50_10_10_0.175,eval_map_36.npy,50,10,10,0.250000,75,25,2,0.973333,2.506667,0.440000
random_small,maps_50_10_10_0.175,eval_map_37.npy,50,10,10,0.190000,81,19,2,0.987654,2.938272,0.271605
random_small,maps_50_10_10_0.175,eval_map_38.npy,50,10,10,0.150000,85,15,1,1.000000,3.011765,0.211765
random_small,maps_50_10_10_0.175,eval_map_39.npy,50,10,10,0.160000,84,16,1,1.000000,2.952381,0.309524
random_small,maps_50_10_10_0.175,eval_map_4.npy,50,10,10,0.180000,82,18,1,1.000000,2.853659,0.353659
random_small,maps_50_10_10_0.175,eval_map_40.npy,50,10,10,0.200000,80,20,1,1.000000,3.050000,0.237500
random_small,maps_50_10_10_0.175,eval_map_41.npy,50,10,10,0.180000,82,18,1,1.000000,2.926829,0.304878
random_small,maps_50_10_10_0.175,eval_map_42.npy,50,10,10,0.140000,86,14,1,1.000000,3.116279,0.209302
random_small,maps_50_10_10_0.175,eval_map_43.npy,50,10,10,0.110000,89,11,1,1.000000,3.213483,0.191011
random_small,maps_50_10_10_0.175,eval_map_44.npy,50,10,10,0.230000,77,23,1,1.000000,2.727273,0.350649
random_small,maps_50_10_10_0.175,eval_map_45.npy,50,10,10,0.140000,86,14,1,1.000000,3.232558,0.186047
random_small,maps_50_10_10_0.175,eval_map_46.npy,50,10,10,0.210000,79,21,1,1.000000,2.886076,0.329114
random_small,maps_50_10_10_0.175,eval_map_47.npy,50,10,10,0.210000,79,21,1,1.000000,2.784810,0.329114
random_small,maps_50_10_10_0.175,eval_map_48.npy,50,10,10,0.180000,82,18,2,0.987805,2.829268,0.280488
random_small,maps_50_10_10_0.175,eval_map_49.npy,50,10,10,0.120000,88,12,1,1.000000,3.113636,0.181818
random_small,maps_50_10_10_0.175,eval_map_5.npy,50,10,10,0.180000,82,18,1,1.000000,3.000000,0.256098
random_small,maps_50_10_10_0.175,eval_map_50.npy,50,10,10,0.190000,81,19,1,1.000000,2.864198,0.333333
random_small,maps_50_10_10_0.175,eval_map_51.npy,50,10,10,0.260000,74,26,3,0.783784,2.918919,0.283784
random_small,maps_50_10_10_0.175,eval_map_52.npy,50,10,10,0.200000,80,20,1,1.000000,2.975000,0.212500
random_small,maps_50_10_10_0.175,eval_map_53.npy,50,10,10,0.160000,84,16,1,1.000000,2.976190,0.273810
random_small,maps_50_10_10_0.175,eval_map_54.npy,50,10,10,0.190000,81,19,1,1.000000,2.814815,0.358025
random_small,maps_50_10_10_0.175,eval_map_55.npy,50,10,10,0.210000,79,21,2,0.987342,2.810127,0.291139
random_small,maps_50_10_10_0.175,eval_map_56.npy,50,10,10,0.180000,82,18,1,1.000000,2.878049,0.317073
random_small,maps_50_10_10_0.175,eval_map_57.npy,50,10,10,0.080000,92,8,1,1.000000,3.282609,0.152174
random_small,maps_50_10_10_0.175,eval_map_58.npy,50,10,10,0.120000,88,12,1,1.000000,3.136364,0.170455
random_small,maps_50_10_10_0.175,eval_map_59.npy,50,10,10,0.160000,84,16,2,0.988095,2.976190,0.250000
random_small,maps_50_10_10_0.175,eval_map_6.npy,50,10,10,0.280000,72,28,2,0.986111,2.638889,0.388889
random_small,maps_50_10_10_0.175,eval_map_60.npy,50,10,10,0.140000,86,14,1,1.000000,3.093023,0.220930
random_small,maps_50_10_10_0.175,eval_map_61.npy,50,10,10,0.170000,83,17,1,1.000000,2.915663,0.240964
random_small,maps_50_10_10_0.175,eval_map_62.npy,50,10,10,0.190000,81,19,1,1.000000,2.962963,0.259259
random_small,maps_50_10_10_0.175,eval_map_63.npy,50,10,10,0.120000,88,12,1,1.000000,3.113636,0.193182
random_small,maps_50_10_10_0.175,eval_map_64.npy,50,10,10,0.130000,87,13,1,1.000000,3.149425,0.183908
random_small,maps_50_10_10_0.175,eval_map_65.npy,50,10,10,0.190000,81,19,1,1.000000,2.962963,0.283951
random_small,maps_50_10_10_0.175,eval_map_66.npy,50,10,10,0.190000,81,19,2,0.975309,2.962963,0.345679
random_small,maps_50_10_10_0.175,eval_map_67.npy,50,10,10,0.190000,81,19,1,1.000000,2.864198,0.320988
random_small,maps_50_10_10_0.175,eval_map_68.npy,50,10,10,0.170000,83,17,1,1.000000,3.060241,0.253012
random_small,maps_50_10_10_0.175,eval_map_69.npy,50,10,10,0.170000,83,17,1,1.000000,2.939759,0.253012
random_small,maps_50_10_10_0.175,eval_map_7.npy,50,10,10,0.240000,76,24,2,0.986842,2.736842,0.407895
random_small,maps_50_10_10_0.175,eval_map_70.npy,50,10,10,0.200000,80,20,1,1.000000,2.850000,0.275000
random_small,maps_50_10_10_0.175,eval_map_71.npy,50,10,10,0.180000,82,18,1,1.000000,2.975610,0.243902
random_small,maps_50_10_10_0.175,eval_map_72.npy,50,10,10,0.120000,88,12,1,1.000000,3.204545,0.215909
random_small,maps_50_10_10_0.175,eval_map_73.npy,50,10,10,0.060000,94,6,1,1.000000,3.425532,0.117021
random_small,maps_50_10_10_0.175,eval_map_74.npy,50,10,10,0.160000,84,16,1,1.000000,3.095238,0.214286
random_small,maps_50_10_10_0.175,eval_map_75.npy,50,10,10,0.100000,90,10,1,1.000000,3.200000,0.155556
random_small,maps_50_10_10_0.175,eval_map_76.npy,50,10,10,0.220000,78,22,2,0.987179,2.871795,0.333333
random_small,maps_50_10_10_0.175,eval_map_77.npy,50,10,10,0.190000,81,19,1,1.000000,2.913580,0.283951
random_small,maps_50_10_10_0.175,eval_map_78.npy,50,10,10,0.220000,78,22,2,0.910256,2.846154,0.346154
random_small,maps_50_10_10_0.175,eval_map_79.npy,50,10,10,0.210000,79,21,2,0.987342,2.987342,0.227848
random_small,maps_50_10_10_0.175,eval_map_8.npy,50,10,10,0.140000,86,14,1,1.000000,3.023256,0.267442
random_small,maps_50_10_10_0.175,eval_map_80.npy,50,10,10,0.160000,84,16,1,1.000000,2.976190,0.250000
random_small,maps_50_10_10_0.175,eval_map_81.npy,50,10,10,0.220000,78,22,1,1.000000,2.923077,0.294872
random_small,maps_50_10_10_0.175,eval_map_82.npy,50,10,10,0.250000,75,25,2,0.986667,2.800000,0.373333
random_small,maps_50_10_10_0.175,eval_map_83.npy,50,10,10,0.200000,80,20,1,1.000000,2.925000,0.275000
random_small,maps_50_10_10_0.175,eval_map_84.npy,50,10,10,0.210000,79,21,2,0.987342,2.936709,0.265823
random_small,maps_50_10_10_0.175,eval_map_85.npy,50,10,10,0.150000,85,15,1,1.000000,2.988235,0.270588
random_small,maps_50_10_10_0.175,eval_map_86.npy,50,10,10,0.200000,80,20,1,1.000000,2.800000,0.375000
random_small,maps_50_10_10_0.175,eval_map_87.npy,50,10,10,0.250000,75,25,2,0.986667,2.800000,0.306667
random_small,maps_50_10_10_0.175,eval_map_88.npy,50,10,10,0.130000,87,13,1,1.000000,3.080460,0.195402
random_small,maps_50_10_10_0.175,eval_map_89.npy,50,10,10,0.180000,82,18,1,1.000000,3.024390,0.243902
random_small,maps_50_10_10_0.175,eval_map_9.npy,50,10,10,0.140000,86,14,1,1.000000,3.116279,0.220930
random_small,maps_50_10_10_0.175,eval_map_90.npy,50,10,10,0.140000,86,14,2,0.988372,3.069767,0.255814
random_small,maps_50_10_10_0.175,eval_map_91.npy,50,10,10,0.160000,84,16,1,1.000000,2.976190,0.273810
random_small,maps_50_10_10_0.175,eval_map_92.npy,50,10,10,0.190000,81,19,2,0.962963,2.962963,0.283951
random_small,maps_50_10_10_0.175,eval_map_93.npy,50,10,10,0.180000,82,18,1,1.000000,2.951220,0.304878
random_small,maps_50_10_10_0.175,eval_map_94.npy,50,10,10,0.180000,82,18,1,1.000000,2.951220,0.292683
random_small,maps_50_10_10_0.175,eval_map_95.npy,50,10,10,0.110000,89,11,2,0.988764,3.191011,0.168539
random_small,maps_50_10_10_0.175,eval_map_96.npy,50,10,10,0.160000,84,16,1,1.000000,3.000000,0.285714
random_small,maps_50_10_10_0.175,eval_map_97.npy,50,10,10,0.170000,83,17,1,1.000000,3.012048,0.289157
random_small,maps_50_10_10_0.175,eval_map_98.npy,50,10,10,0.160000,84,16,1,1.000000,3.000000,0.250000
random_small,maps_50_10_10_0.175,eval_map_99.npy,50,10,10,0.210000,79,21,2,0.987342,2.810127,0.303797
