N,d,r,total_shots,matched_shots,unique_bitstrings,matched_unique_bitstrings,mean_ideal_prob,xeb_fidelity,xeb_std_error,xeb_sample_std,min_ideal_prob,max_ideal_prob,counts_path,amplitudes_path
40,8,20,20,20,20,20,1.9214466437661033e-12,1.1126529269720007,0.435695037997836,1.9484874448450304,4.7475435252308627e-14,5.933720416758951e-12,data/results/N40_verification/N40_d8_XEB/N40_d8_r20_XEB_counts.json,data/amplitudes/N40_verification/N40_d8_XEB/N40_d8_r20_XEB_amplitudes.json
40,8,21,20,20,20,20,9.839697750689704e-13,0.08188620906846836,0.28442481018871907,1.2719864201389013,8.317804337398022e-15,3.683483648837272e-12,data/results/N40_verification/N40_d8_XEB/N40_d8_r21_XEB_counts.json,data/amplitudes/N40_verification/N40_d8_XEB/N40_d8_r21_XEB_amplitudes.json
40,8,22,20,20,20,20,8.962408700054464e-13,-0.014572742140933076,0.16193139581913066,0.7241792174860028,2.7802800130442117e-14,2.511734471087093e-12,data/results/N40_verification/N40_d8_XEB/N40_d8_r22_XEB_counts.json,data/amplitudes/N40_verification/N40_d8_XEB/N40_d8_r22_XEB_amplitudes.json
40,8,23,20,20,20,20,1.2047368639517712e-12,0.3246221903253654,0.2501140371568321,1.1185439784191697,1.5929751021433928e-13,3.4930836087384042e-12,data/results/N40_verification/N40_d8_XEB/N40_d8_r23_XEB_counts.json,data/amplitudes/N40_verification/N40_d8_XEB/N40_d8_r23_XEB_amplitudes.json
40,8,24,20,20,20,20,1.4368944830067478e-12,0.5798821919531033,0.39247076915619156,1.7551826380297444,1.0322180722887274e-13,6.708285480175727e-12,data/results/N40_verification/N40_d8_XEB/N40_d8_r24_XEB_counts.json,data/amplitudes/N40_verification/N40_d8_XEB/N40_d8_r24_XEB_amplitudes.json
40,8,25,20,20,20,20,1.3103716798373544e-12,0.440768898689541,0.239557065972406,1.0713317680094032,6.561057762269465e-14,3.1423884260136523e-12,data/results/N40_verification/N40_d8_XEB/N40_d8_r25_XEB_counts.json,data/amplitudes/N40_verification/N40_d8_XEB/N40_d8_r25_XEB_amplitudes.json
40,8,26,20,20,20,20,1.9324496372504343e-12,1.1247508462483657,0.6396585184592468,2.86063985932336,6.986133015876533e-14,1.0913330328212847e-11,data/results/N40_verification/N40_d8_XEB/N40_d8_r26_XEB_counts.json,data/amplitudes/N40_verification/N40_d8_XEB/N40_d8_r26_XEB_amplitudes.json
40,8,27,20,20,20,20,1.2432825952641477e-12,0.36700367010445245,0.3004265089646432,1.3435481925757844,2.28323333716851e-13,5.247211968090858e-12,data/results/N40_verification/N40_d8_XEB/N40_d8_r27_XEB_counts.json,data/amplitudes/N40_verification/N40_d8_XEB/N40_d8_r27_XEB_amplitudes.json
40,8,28,20,20,20,20,1.8779445670604234e-12,1.0648218878017022,0.3096605394284297,1.3848440322224453,3.4297504536975074e-13,5.79553567778304e-12,data/results/N40_verification/N40_d8_XEB/N40_d8_r28_XEB_counts.json,data/amplitudes/N40_verification/N40_d8_XEB/N40_d8_r28_XEB_amplitudes.json
40,8,29,20,20,20,20,1.8197041105338167e-12,1.0007858286437152,0.46702633032001645,2.088605243755656,2.5775836590790033e-13,7.087529888103052e-12,data/results/N40_verification/N40_d8_XEB/N40_d8_r29_XEB_counts.json,data/amplitudes/N40_verification/N40_d8_XEB/N40_d8_r29_XEB_amplitudes.json
40,8,30,20,20,20,20,1.219940156840898e-12,0.3413383876374445,0.2952506948148118,1.3204012480199279,2.147676243239965e-14,4.005938324387814e-12,data/results/N40_verification/N40_d8_XEB/N40_d8_r30_XEB_counts.json,data/amplitudes/N40_verification/N40_d8_XEB/N40_d8_r30_XEB_amplitudes.json
40,8,31,20,20,20,20,2.20084512297482e-12,1.4198548036449155,0.4446633950839223,1.9885951570269922,4.1088437402395557e-13,6.021667652254004e-12,data/results/N40_verification/N40_d8_XEB/N40_d8_r31_XEB_counts.json,data/amplitudes/N40_verification/N40_d8_XEB/N40_d8_r31_XEB_amplitudes.json
40,8,32,20,20,20,20,7.254251749618072e-13,-0.20238658504805374,0.14114162402584748,0.631204531553025,2.544570423348348e-15,1.691357980539969e-12,data/results/N40_verification/N40_d8_XEB/N40_d8_r32_XEB_counts.json,data/amplitudes/N40_verification/N40_d8_XEB/N40_d8_r32_XEB_amplitudes.json
40,8,33,20,20,20,20,1.4991573620891388e-12,0.6483409514830032,0.33332480141239235,1.4906738290894546,5.938786706076349e-14,5.880384976690896e-12,data/results/N40_verification/N40_d8_XEB/N40_d8_r33_XEB_counts.json,data/amplitudes/N40_verification/N40_d8_XEB/N40_d8_r33_XEB_amplitudes.json
40,8,34,20,20,20,20,1.066688553348609e-12,0.17283646762235574,0.2063807177426996,0.9229626282357465,1.1342430742595438e-13,3.3241504204428584e-12,data/results/N40_verification/N40_d8_XEB/N40_d8_r34_XEB_counts.json,data/amplitudes/N40_verification/N40_d8_XEB/N40_d8_r34_XEB_amplitudes.json
40,8,35,20,20,20,20,1.179754710154371e-12,0.29715402173823546,0.20128552195321495,0.9001762199478298,1.315152931629193e-13,3.1477336829975405e-12,data/results/N40_verification/N40_d8_XEB/N40_d8_r35_XEB_counts.json,data/amplitudes/N40_verification/N40_d8_XEB/N40_d8_r35_XEB_amplitudes.json
40,8,36,20,20,20,20,1.7818919745361091e-12,0.9592109454431881,0.4198355272432578,1.8775615565707786,1.8742032206783107e-14,6.772557743240169e-12,data/results/N40_verification/N40_d8_XEB/N40_d8_r36_XEB_counts.json,data/amplitudes/N40_verification/N40_d8_XEB/N40_d8_r36_XEB_amplitudes.json
40,8,37,20,20,20,20,1.4323857689244146e-12,0.5749248083932605,0.3184494285260356,1.4241491391603525,5.4287856387454154e-14,5.1324339763815286e-12,data/results/N40_verification/N40_d8_XEB/N40_d8_r37_XEB_counts.json,data/amplitudes/N40_verification/N40_d8_XEB/N40_d8_r37_XEB_amplitudes.json
40,8,38,20,20,20,20,1.2318616083337844e-12,0.3544461621738405,0.2592698363521119,1.1594899571971369,1.3082289354700766e-14,3.5752186589388855e-12,data/results/N40_verification/N40_d8_XEB/N40_d8_r38_XEB_counts.json,data/amplitudes/N40_verification/N40_d8_XEB/N40_d8_r38_XEB_amplitudes.json
40,8,39,20,20,20,20,1.5990846593918528e-12,0.7582121767995665,0.23536361013919627,1.0525780634020032,1.9201560977737022e-13,2.9400112071593678e-12,data/results/N40_verification/N40_d8_XEB/N40_d8_r39_XEB_counts.json,data/amplitudes/N40_verification/N40_d8_XEB/N40_d8_r39_XEB_amplitudes.json
40,8,40,20,20,20,20,1.340599266075966e-12,0.47400448123849614,0.2548090309843202,1.1395406291235801,2.126056990126252e-13,4.318500313726584e-12,data/results/N40_verification/N40_d8_XEB/N40_d8_r40_XEB_counts.json,data/amplitudes/N40_verification/N40_d8_XEB/N40_d8_r40_XEB_amplitudes.json
40,8,41,20,20,20,20,1.6345606396993987e-12,0.7972184296544655,0.339712469427832,1.519240348889903,1.4394705247366663e-13,6.094447910120385e-12,data/results/N40_verification/N40_d8_XEB/N40_d8_r41_XEB_counts.json,data/amplitudes/N40_verification/N40_d8_XEB/N40_d8_r41_XEB_amplitudes.json
40,8,42,20,20,20,20,1.5836855009457164e-12,0.7412806230300744,0.3578883852020711,1.6005255153389217,4.166085492132961e-14,5.539417757753666e-12,data/results/N40_verification/N40_d8_XEB/N40_d8_r42_XEB_counts.json,data/amplitudes/N40_verification/N40_d8_XEB/N40_d8_r42_XEB_amplitudes.json
40,8,43,20,20,20,20,1.6737914049014166e-12,0.8403531121606344,0.28060923370209007,1.2549226433439968,8.146021527052896e-14,4.767313978932625e-12,data/results/N40_verification/N40_d8_XEB/N40_d8_r43_XEB_counts.json,data/amplitudes/N40_verification/N40_d8_XEB/N40_d8_r43_XEB_amplitudes.json
40,8,44,20,20,20,20,1.3067340331362765e-12,0.4367692638439646,0.3041784514889638,1.3603273896398904,4.0613061996839565e-14,5.0374710940603094e-12,data/results/N40_verification/N40_d8_XEB/N40_d8_r44_XEB_counts.json,data/amplitudes/N40_verification/N40_d8_XEB/N40_d8_r44_XEB_amplitudes.json
40,8,45,20,20,20,20,1.8017177079849023e-12,0.9810095698993239,0.5352431023738993,2.393679922791836,1.682659944409358e-13,9.33472139299636e-12,data/results/N40_verification/N40_d8_XEB/N40_d8_r45_XEB_counts.json,data/amplitudes/N40_verification/N40_d8_XEB/N40_d8_r45_XEB_amplitudes.json
40,8,46,20,20,20,20,1.7057190175947055e-12,0.8754578935640346,0.2924928196106258,1.3080676551598858,3.661456634191975e-14,4.00496403846472e-12,data/results/N40_verification/N40_d8_XEB/N40_d8_r46_XEB_counts.json,data/amplitudes/N40_verification/N40_d8_XEB/N40_d8_r46_XEB_amplitudes.json
40,8,47,20,20,20,20,1.2069271258511579e-12,0.32703040875161593,0.264323221927129,1.1820893845216467,1.7966024384840125e-13,4.036866602555318e-12,data/results/N40_verification/N40_d8_XEB/N40_d8_r47_XEB_counts.json,data/amplitudes/N40_verification/N40_d8_XEB/N40_d8_r47_XEB_amplitudes.json
40,8,48,20,20,20,20,1.52736679951537e-12,0.6793575559461641,0.2784612481895614,1.2453165601025993,1.9468881535728762e-13,4.117358470268699e-12,data/results/N40_verification/N40_d8_XEB/N40_d8_r48_XEB_counts.json,data/amplitudes/N40_verification/N40_d8_XEB/N40_d8_r48_XEB_amplitudes.json
40,8,49,20,20,20,20,1.993651196526194e-12,1.1920426723100856,0.3422229840128126,1.5304677114309455,1.0242225677607192e-13,6.38531368045157e-12,data/results/N40_verification/N40_d8_XEB/N40_d8_r49_XEB_counts.json,data/amplitudes/N40_verification/N40_d8_XEB/N40_d8_r49_XEB_amplitudes.json
40,8,50,20,20,20,20,2.122645481722917e-12,1.3338733888005359,0.3589231637457137,1.605153185669408,3.3198940611160365e-13,5.993104497074543e-12,data/results/N40_verification/N40_d8_XEB/N40_d8_r50_XEB_counts.json,data/amplitudes/N40_verification/N40_d8_XEB/N40_d8_r50_XEB_amplitudes.json
40,10,1,20,20,20,20,8.405688760585483e-13,-0.07578474682702281,0.25604409808593476,1.145064017115548,2.5992108695081178e-14,4.5557748694556794e-12,data/results/N40_verification/N40_d10_XEB/N40_d10_r1_XEB_counts.json,data/amplitudes/N40_verification/N40_d10_XEB/N40_d10_r1_XEB_amplitudes.json
40,10,2,20,20,20,20,1.150619438413946e-12,0.2651194516812249,0.2980813310402471,1.3330602380592214,6.621918687400549e-14,5.270017607499636e-12,data/results/N40_verification/N40_d10_XEB/N40_d10_r2_XEB_counts.json,data/amplitudes/N40_verification/N40_d10_XEB/N40_d10_r2_XEB_amplitudes.json
40,10,3,20,20,20,20,1.2112078774973152e-12,0.331737144962187,0.2056022207106105,0.9194810836676803,7.796945452841769e-14,2.7785346471475914e-12,data/results/N40_verification/N40_d10_XEB/N40_d10_r3_XEB_counts.json,data/amplitudes/N40_verification/N40_d10_XEB/N40_d10_r3_XEB_amplitudes.json
40,10,4,20,20,20,20,1.0212040366601972e-12,0.1228257126396756,0.24735277898722083,1.1061952564778148,2.1697281992971254e-14,3.5412088559434576e-12,data/results/N40_verification/N40_d10_XEB/N40_d10_r4_XEB_counts.json,data/amplitudes/N40_verification/N40_d10_XEB/N40_d10_r4_XEB_amplitudes.json
40,10,5,20,20,20,20,1.2937979546133444e-12,0.4225458950901778,0.22817683718259765,1.02043783766238,7.639586875778365e-17,3.4908775062373723e-12,data/results/N40_verification/N40_d10_XEB/N40_d10_r5_XEB_counts.json,data/amplitudes/N40_verification/N40_d10_XEB/N40_d10_r5_XEB_amplitudes.json
40,10,6,20,20,20,20,1.240531802436034e-12,0.3639791414043388,0.23685721124216558,1.0592576505970193,1.2519109953657583e-14,3.849449270652099e-12,data/results/N40_verification/N40_d10_XEB/N40_d10_r6_XEB_counts.json,data/amplitudes/N40_verification/N40_d10_XEB/N40_d10_r6_XEB_amplitudes.json
40,10,7,20,20,20,20,1.4416550637442011e-12,0.5851165058288996,0.2644200723440652,1.1825225127534842,1.6898295435609907e-13,4.2828789134403115e-12,data/results/N40_verification/N40_d10_XEB/N40_d10_r7_XEB_counts.json,data/amplitudes/N40_verification/N40_d10_XEB/N40_d10_r7_XEB_amplitudes.json
40,10,8,20,20,20,20,1.4492337399529306e-12,0.5934493484435471,0.3918069122672872,1.752213779767901,5.702955219924775e-14,5.926877942397841e-12,data/results/N40_verification/N40_d10_XEB/N40_d10_r8_XEB_counts.json,data/amplitudes/N40_verification/N40_d10_XEB/N40_d10_r8_XEB_amplitudes.json
40,10,9,20,20,20,20,1.4583521455965837e-12,0.6034751414755221,0.3077046783528227,1.3760971555832393,1.5929550331776807e-14,3.924704352813665e-12,data/results/N40_verification/N40_d10_XEB/N40_d10_r9_XEB_counts.json,data/amplitudes/N40_verification/N40_d10_XEB/N40_d10_r9_XEB_amplitudes.json
40,10,10,20,20,20,20,1.3238288853038464e-12,0.45556525257731967,0.2238316541793498,1.0010055885225022,1.6016745796780885e-13,3.7867057090267454e-12,data/results/N40_verification/N40_d10_XEB/N40_d10_r10_XEB_counts.json,data/amplitudes/N40_verification/N40_d10_XEB/N40_d10_r10_XEB_amplitudes.json
40,10,11,20,20,20,20,9.752028195966169e-13,0.07224683958642095,0.2387705233662575,1.0678142425403074,5.518122719379503e-14,3.7401883987859415e-12,data/results/N40_verification/N40_d10_XEB/N40_d10_r11_XEB_counts.json,data/amplitudes/N40_verification/N40_d10_XEB/N40_d10_r11_XEB_amplitudes.json
40,10,12,20,20,20,20,1.3044854495751337e-12,0.4342969200724626,0.26471023829228496,1.183820174323434,6.089827544098525e-14,3.518051345052972e-12,data/results/N40_verification/N40_d10_XEB/N40_d10_r12_XEB_counts.json,data/amplitudes/N40_verification/N40_d10_XEB/N40_d10_r12_XEB_amplitudes.json
40,10,13,20,20,20,20,1.4815412357040787e-12,0.6289718156862583,0.4048939644742043,1.8107408564874115,1.683863315188872e-14,6.297994920614315e-12,data/results/N40_verification/N40_d10_XEB/N40_d10_r13_XEB_counts.json,data/amplitudes/N40_verification/N40_d10_XEB/N40_d10_r13_XEB_amplitudes.json
40,10,14,20,20,20,20,1.1105075017120177e-12,0.22101591086483988,0.29138333721799875,1.3031058990603794,1.8176714312251601e-13,5.382077059297256e-12,data/results/N40_verification/N40_d10_XEB/N40_d10_r14_XEB_counts.json,data/amplitudes/N40_verification/N40_d10_XEB/N40_d10_r14_XEB_amplitudes.json
40,10,15,20,20,20,20,1.2940191930550127e-12,0.42278914932930267,0.21847026200411993,0.9770287138068032,1.9024677098446125e-14,3.0732095611164788e-12,data/results/N40_verification/N40_d10_XEB/N40_d10_r15_XEB_counts.json,data/amplitudes/N40_verification/N40_d10_XEB/N40_d10_r15_XEB_amplitudes.json
40,10,16,20,20,20,20,1.110561745758003e-12,0.22107555282413824,0.21868745769394413,0.978000042460537,8.271987982852567e-14,3.145479510674133e-12,data/results/N40_verification/N40_d10_XEB/N40_d10_r16_XEB_counts.json,data/amplitudes/N40_verification/N40_d10_XEB/N40_d10_r16_XEB_amplitudes.json
40,10,17,20,20,20,20,1.663296479492867e-12,0.8288138196412926,0.2868790647751124,1.2829621803174334,5.0310995928026117e-14,4.0116908368211924e-12,data/results/N40_verification/N40_d10_XEB/N40_d10_r17_XEB_counts.json,data/amplitudes/N40_verification/N40_d10_XEB/N40_d10_r17_XEB_amplitudes.json
40,10,18,20,20,20,20,1.2294431836095619e-12,0.3517870760686573,0.26520576687175085,1.1860362455003934,4.50513538463954e-14,4.0004299205130784e-12,data/results/N40_verification/N40_d10_XEB/N40_d10_r18_XEB_counts.json,data/amplitudes/N40_verification/N40_d10_XEB/N40_d10_r18_XEB_amplitudes.json
40,10,19,20,20,20,20,1.4772011046821044e-12,0.6241997911615262,0.3790833749057252,1.695312390858479,1.5419494263001305e-13,5.182823117463935e-12,data/results/N40_verification/N40_d10_XEB/N40_d10_r19_XEB_counts.json,data/amplitudes/N40_verification/N40_d10_XEB/N40_d10_r19_XEB_amplitudes.json
40,10,20,20,20,20,20,1.5163305784563364e-12,0.66722310256505,0.2932368656416068,1.3113951301672107,3.20832850951528e-14,4.029243469924617e-12,data/results/N40_verification/N40_d10_XEB/N40_d10_r20_XEB_counts.json,data/amplitudes/N40_verification/N40_d10_XEB/N40_d10_r20_XEB_amplitudes.json
40,10,21,20,20,20,20,1.3781872539348247e-12,0.5153329109540146,0.3516230261808097,1.5725059779889576,6.97186587584696e-14,4.366777836123038e-12,data/results/N40_verification/N40_d10_XEB/N40_d10_r21_XEB_counts.json,data/amplitudes/N40_verification/N40_d10_XEB/N40_d10_r21_XEB_amplitudes.json
40,10,22,20,20,20,20,1.4374185915019436e-12,0.5804584553377871,0.29133717974827955,1.3028994765804562,2.829036136587803e-13,5.123012976032066e-12,data/results/N40_verification/N40_d10_XEB/N40_d10_r22_XEB_counts.json,data/amplitudes/N40_verification/N40_d10_XEB/N40_d10_r22_XEB_amplitudes.json
40,10,23,20,20,20,20,1.1188431703941662e-12,0.23018107550615036,0.20332700327088166,0.909306001950027,7.121162259972886e-14,3.252899214339196e-12,data/results/N40_verification/N40_d10_XEB/N40_d10_r23_XEB_counts.json,data/amplitudes/N40_verification/N40_d10_XEB/N40_d10_r23_XEB_amplitudes.json
40,10,24,20,20,20,20,1.286979600496914e-12,0.41504903545686833,0.30048366433043705,1.3438037991421723,6.77286789787853e-16,4.867334324985045e-12,data/results/N40_verification/N40_d10_XEB/N40_d10_r24_XEB_counts.json,data/amplitudes/N40_verification/N40_d10_XEB/N40_d10_r24_XEB_amplitudes.json
40,10,25,20,20,20,20,1.2318103898783486e-12,0.3543898468865324,0.264636287632381,1.1834894569183816,2.4716590930673777e-13,4.386854655170573e-12,data/results/N40_verification/N40_d10_XEB/N40_d10_r25_XEB_counts.json,data/amplitudes/N40_verification/N40_d10_XEB/N40_d10_r25_XEB_amplitudes.json
40,10,26,20,20,20,20,1.5247963287326081e-12,0.6765312934316586,0.37618036334610266,1.6823297284849117,3.0699430943919484e-16,5.812952216045291e-12,data/results/N40_verification/N40_d10_XEB/N40_d10_r26_XEB_counts.json,data/amplitudes/N40_verification/N40_d10_XEB/N40_d10_r26_XEB_amplitudes.json
40,10,27,20,20,20,20,1.0196940281051548e-12,0.12116544067536497,0.26218711342035306,1.1725364168647137,1.9849811155003454e-14,3.1121283660381753e-12,data/results/N40_verification/N40_d10_XEB/N40_d10_r27_XEB_counts.json,data/amplitudes/N40_verification/N40_d10_XEB/N40_d10_r27_XEB_amplitudes.json
40,10,28,20,20,20,20,1.1920437750443224e-12,0.3106659914792311,0.21633626252668461,0.9674851780158145,6.025888999928846e-14,2.783482449944257e-12,data/results/N40_verification/N40_d10_XEB/N40_d10_r28_XEB_counts.json,data/amplitudes/N40_verification/N40_d10_XEB/N40_d10_r28_XEB_amplitudes.json
40,10,29,20,20,20,20,1.0575622539576857e-12,0.1628019953234702,0.3466168392541568,1.5501176294368244,7.496130690426519e-15,6.516668932111793e-12,data/results/N40_verification/N40_d10_XEB/N40_d10_r29_XEB_counts.json,data/amplitudes/N40_verification/N40_d10_XEB/N40_d10_r29_XEB_amplitudes.json
40,10,30,20,20,20,20,1.350141216581026e-12,0.484495966770473,0.3110513313100376,1.3910638426021056,2.6923083132349407e-14,3.9276435453386576e-12,data/results/N40_verification/N40_d10_XEB/N40_d10_r30_XEB_counts.json,data/amplitudes/N40_verification/N40_d10_XEB/N40_d10_r30_XEB_amplitudes.json
40,10,31,20,20,20,20,1.0628274188013572e-12,0.16859110529124482,0.20524485710302146,0.9178829050291731,1.4831608707155375e-14,3.0763069976007793e-12,data/results/N40_verification/N40_d10_XEB/N40_d10_r31_XEB_counts.json,data/amplitudes/N40_verification/N40_d10_XEB/N40_d10_r31_XEB_amplitudes.json
40,10,32,20,20,20,20,1.2403182577659613e-12,0.36374434655654453,0.2548563350434261,1.139752179307125,7.286399413974656e-15,3.687077077964813e-12,data/results/N40_verification/N40_d10_XEB/N40_d10_r32_XEB_counts.json,data/amplitudes/N40_verification/N40_d10_XEB/N40_d10_r32_XEB_amplitudes.json
40,10,33,20,20,20,20,1.5805621222349914e-12,0.7378464318196843,0.19223903022613067,0.85971907902853,3.017856335179853e-13,3.081248693251016e-12,data/results/N40_verification/N40_d10_XEB/N40_d10_r33_XEB_counts.json,data/amplitudes/N40_verification/N40_d10_XEB/N40_d10_r33_XEB_amplitudes.json
40,10,34,20,20,20,20,1.5281242827450914e-12,0.6801904175650877,0.31858204701451404,1.4247422270709746,1.72791450499939e-13,5.527178198770306e-12,data/results/N40_verification/N40_d10_XEB/N40_d10_r34_XEB_counts.json,data/amplitudes/N40_verification/N40_d10_XEB/N40_d10_r34_XEB_amplitudes.json
40,10,35,20,20,20,20,1.3589160986292299e-12,0.494144051614836,0.32856497984808963,1.4693872599323539,3.1097512260710295e-14,4.388689953429569e-12,data/results/N40_verification/N40_d10_XEB/N40_d10_r35_XEB_counts.json,data/amplitudes/N40_verification/N40_d10_XEB/N40_d10_r35_XEB_amplitudes.json
40,10,36,20,20,20,20,1.6338530687721965e-12,0.7964404471925304,0.29044534834019897,1.2989110852745813,4.066749456371893e-15,3.683293196976699e-12,data/results/N40_verification/N40_d10_XEB/N40_d10_r36_XEB_counts.json,data/amplitudes/N40_verification/N40_d10_XEB/N40_d10_r36_XEB_amplitudes.json
40,10,37,20,20,20,20,1.1979219838766667e-12,0.31712915044088874,0.3024672855461186,1.3526748229019216,2.5856210262405878e-14,5.290741203363071e-12,data/results/N40_verification/N40_d10_XEB/N40_d10_r37_XEB_counts.json,data/amplitudes/N40_verification/N40_d10_XEB/N40_d10_r37_XEB_amplitudes.json
40,10,38,20,20,20,20,1.225836628365564e-12,0.34782162664166505,0.2997564213802852,1.3405514697967782,8.4590501937954e-14,4.8738949351582105e-12,data/results/N40_verification/N40_d10_XEB/N40_d10_r38_XEB_counts.json,data/amplitudes/N40_verification/N40_d10_XEB/N40_d10_r38_XEB_amplitudes.json
40,10,39,20,20,20,20,2.434724236109075e-12,1.6770076080299674,0.40331773254425757,1.8036917330000783,3.013704409650245e-13,7.06102184709953e-12,data/results/N40_verification/N40_d10_XEB/N40_d10_r39_XEB_counts.json,data/amplitudes/N40_verification/N40_d10_XEB/N40_d10_r39_XEB_amplitudes.json
40,10,40,20,20,20,20,2.1649556223044526e-12,1.3803938803427718,0.47201613400053677,2.1109203242037,1.9482582341848388e-13,6.503996086956844e-12,data/results/N40_verification/N40_d10_XEB/N40_d10_r40_XEB_counts.json,data/amplitudes/N40_verification/N40_d10_XEB/N40_d10_r40_XEB_amplitudes.json
40,10,41,20,20,20,20,9.195946708780956e-13,0.011105033471309912,0.2766197606830528,1.2370811776140593,6.249978115397943e-15,4.0078443310201644e-12,data/results/N40_verification/N40_d10_XEB/N40_d10_r41_XEB_counts.json,data/amplitudes/N40_verification/N40_d10_XEB/N40_d10_r41_XEB_amplitudes.json
40,10,42,20,20,20,20,1.0416158393837025e-12,0.1452687270780391,0.22702825972611942,1.0153012431221617,1.788708857798826e-13,3.5450596647536334e-12,data/results/N40_verification/N40_d10_XEB/N40_d10_r42_XEB_counts.json,data/amplitudes/N40_verification/N40_d10_XEB/N40_d10_r42_XEB_amplitudes.json
40,10,43,20,20,20,20,1.6830866251741855e-12,0.8505733149332831,0.3682211101658605,1.646734866162606,3.241386329040817e-13,5.352269598247102e-12,data/results/N40_verification/N40_d10_XEB/N40_d10_r43_XEB_counts.json,data/amplitudes/N40_verification/N40_d10_XEB/N40_d10_r43_XEB_amplitudes.json
40,10,44,20,20,20,20,1.442685274274632e-12,0.5862492342861657,0.31088420386429166,1.390316425942918,6.335425122917135e-14,4.7262819053620685e-12,data/results/N40_verification/N40_d10_XEB/N40_d10_r44_XEB_counts.json,data/amplitudes/N40_verification/N40_d10_XEB/N40_d10_r44_XEB_amplitudes.json
40,10,45,20,20,20,20,1.0942149014420249e-12,0.2031020074212762,0.2502746123580466,1.1192620925500023,8.757453412536726e-15,3.844429426840344e-12,data/results/N40_verification/N40_d10_XEB/N40_d10_r45_XEB_counts.json,data/amplitudes/N40_verification/N40_d10_XEB/N40_d10_r45_XEB_amplitudes.json
40,10,46,20,20,20,20,8.461396863245859e-13,-0.06965957616338073,0.21629769187120726,0.9673126848006462,3.0776779483162734e-15,3.4551789881561183e-12,data/results/N40_verification/N40_d10_XEB/N40_d10_r46_XEB_counts.json,data/amplitudes/N40_verification/N40_d10_XEB/N40_d10_r46_XEB_amplitudes.json
40,10,47,20,20,20,20,1.1755856773701961e-12,0.29257012171545577,0.20513532274137702,0.9173930524721551,2.774883454639692e-15,2.8254764795412415e-12,data/results/N40_verification/N40_d10_XEB/N40_d10_r47_XEB_counts.json,data/amplitudes/N40_verification/N40_d10_XEB/N40_d10_r47_XEB_amplitudes.json
40,10,48,20,20,20,20,1.4515032133248552e-12,0.5959446608049064,0.19955892694571795,0.8924546523350797,6.396316403087846e-13,3.263987118648476e-12,data/results/N40_verification/N40_d10_XEB/N40_d10_r48_XEB_counts.json,data/amplitudes/N40_verification/N40_d10_XEB/N40_d10_r48_XEB_amplitudes.json
40,10,49,20,20,20,20,1.5855102365813868e-12,0.7432869410791111,0.27165878357986795,1.2148950135389769,1.3353250515303388e-13,3.5642617164859497e-12,data/results/N40_verification/N40_d10_XEB/N40_d10_r49_XEB_counts.json,data/amplitudes/N40_verification/N40_d10_XEB/N40_d10_r49_XEB_amplitudes.json
40,10,50,20,20,20,20,1.089771877788572e-12,0.19821685125182084,0.21007813906448702,0.9394979990696941,3.6704564506985584e-14,3.025685709541771e-12,data/results/N40_verification/N40_d10_XEB/N40_d10_r50_XEB_counts.json,data/amplitudes/N40_verification/N40_d10_XEB/N40_d10_r50_XEB_amplitudes.json
40,12,1,20,20,20,20,1.4440113321270386e-12,0.5877072503139902,0.30586708521128214,1.367879189224295,9.617123863208463e-14,4.335447163739606e-12,data/results/N_scan_depth12/N40_d12_XEB/N40_d12_r1_XEB_counts.json,data/amplitudes/N_scan_depth12/N40_d12_XEB/N40_d12_r1_XEB_amplitudes.json
40,12,2,20,20,20,20,1.3646938575338192e-12,0.500496764712918,0.2623361719295883,1.1732030267832634,1.3218422804296893e-13,3.3891599891351366e-12,data/results/N_scan_depth12/N40_d12_XEB/N40_d12_r2_XEB_counts.json,data/amplitudes/N_scan_depth12/N40_d12_XEB/N40_d12_r2_XEB_amplitudes.json
40,12,3,20,20,20,20,1.2776417086180874e-12,0.40478191475718334,0.3202952994639161,1.4324041249499369,1.6113691637292026e-13,5.504655056478636e-12,data/results/N_scan_depth12/N40_d12_XEB/N40_d12_r3_XEB_counts.json,data/amplitudes/N_scan_depth12/N40_d12_XEB/N40_d12_r3_XEB_amplitudes.json
40,12,4,20,20,20,20,1.5641309062111686e-12,0.7197801187429921,0.36107268326440195,1.614766129194907,1.3176277327985997e-13,6.299498463411375e-12,data/results/N_scan_depth12/N40_d12_XEB/N40_d12_r4_XEB_counts.json,data/amplitudes/N_scan_depth12/N40_d12_XEB/N40_d12_r4_XEB_amplitudes.json
40,12,5,20,20,20,20,9.555284606394234e-13,0.05061465314394801,0.20572381965632433,0.9200248906848973,3.892705667073284e-14,3.737765615772085e-12,data/results/N_scan_depth12/N40_d12_XEB/N40_d12_r5_XEB_counts.json,data/amplitudes/N_scan_depth12/N40_d12_XEB/N40_d12_r5_XEB_amplitudes.json
40,12,6,20,20,20,20,8.376829811913177e-13,-0.07895782179008193,0.2121239506404706,0.9486471465758046,1.3450990592486086e-14,3.3743972376199713e-12,data/results/N_scan_depth12/N40_d12_XEB/N40_d12_r6_XEB_counts.json,data/amplitudes/N_scan_depth12/N40_d12_XEB/N40_d12_r6_XEB_amplitudes.json
