z1,z2,z3,z4,z5,z6,z7,z8
0.85041124,2.971236,2.2334452,1.1712328,-3.3256662,2.3255882,1.2632995,-0.11451741
-1.5092589,-3.2247574,2.218192,1.032098,-2.1174076,0.78810936,3.9130344,-3.1386676
0.6429317,0.38646045,1.0334918,-2.3349028,-1.2298852,0.46661878,0.83532596,2.3825283
-0.17944884,-1.1995306,-0.16974759,-2.78945,1.4323207,0.3301766,-1.6488357,-3.5343642
0.8761303,0.8720749,-0.24440916,-2.729211,-0.2507617,2.2192903,1.3458754,5.220007
-1.5677949,-1.2046285,-0.34898254,-2.0099003,0.11827039,3.993556,-3.8119128,2.9095032
-0.8157194,0.19521594,-0.5972932,2.4262555,-3.1810176,-1.2426577,-2.4773602,0.5111286
-0.56711566,1.0980986,4.158391,0.68369085,6.2291465,-1.8240274,-3.677064,-4.9684625
-1.7786708,1.7736386,1.5718994,0.13271075,-4.346593,-1.1597179,2.314398,1.1826501
0.9637213,-2.2271767,-0.18854618,-1.8462448,0.3701809,-3.408792,0.0030041337,-3.0389552
0.4987872,-3.02158,2.0710046,-0.79959697,-2.792543,-0.057032295,1.3191148,1.0723196
1.4637753,0.47326747,-1.4175545,-2.905379,-3.6925902,-3.397958,1.4119197,-2.2810373
3.2669992,2.430936,0.6894186,0.30604216,0.16014314,-2.054064,3.037418,0.79628634
1.6899565,-2.0276525,0.28460962,0.565023,-2.769316,2.2135272,1.1103407,1.931438
-3.4894614,-1.2127583,-0.44568077,0.26589057,-4.9383225,-2.8286102,0.40564007,-2.359455
-1.8405625,2.5657146,1.0177758,-2.764081,-0.04443368,2.4017587,-0.9097525,3.4399388
1.4755957,2.0550208,1.3977027,1.042064,-4.7901773,-0.5661258,-0.21558194,-0.43433785
1.3378654,2.7492766,2.0120428,3.5083857,-1.8610586,1.3306637,0.9636071,-0.623128
-3.710236,0.2646018,-3.315386,0.025143646,-1.1207477,2.513697,-2.2836864,3.0225322
2.2306304,-0.250162,-0.58219707,0.3020024,0.5491772,-0.9699759,-1.384606,-2.5456078
4.8559637,-1.3069828,-2.135624,-1.2958784,-0.23717621,-1.0624079,0.39781576,1.0713055
3.648644,2.282325,1.3806143,0.5733546,2.577554,-3.758283,0.7332338,-0.86920667
-3.783563,-2.7693172,-1.2832509,-2.7110183,-1.896708,2.6397312,-0.7045891,1.8612646
-1.8121648,-0.5957696,0.08133975,2.1859171,-0.17061111,-0.011439797,1.6514941,-0.35199893
0.2756073,-1.7400422,0.67629176,-0.6118063,-1.7946547,-0.56404614,0.95219654,-0.9261067
-0.9496394,-1.2729851,0.21664934,-2.3076627,-1.451113,1.4818165,1.072224,2.849583
-0.29728258,-2.494238,0.42991787,0.63959795,1.100401,2.3275096,-1.6236504,2.804894
1.4648051,2.034881,-1.9017683,-0.10426541,-0.09796479,-1.6089733,-2.0616148,0.3220576
0.20476112,-0.37942293,0.8391916,-1.1567512,-1.0648522,-2.1091182,0.3797809,-0.14093494
0.34647658,3.665495,-1.2079253,-2.0661821,-1.3482754,0.39203215,0.16924751,1.0517381
-3.916617,-0.80696374,1.5034416,-3.7162411,-0.86838335,-1.1716633,-0.5613288,-0.73718095
-2.4962032,-2.0562248,-0.5247471,-0.5498099,-2.9308672,-1.0363134,-0.937271,-0.589525
1.2567059,0.30491465,-0.69957185,-0.3240896,-0.7790714,4.249058,1.5795155,0.97211146
-1.5859222,0.89405876,2.7068942,-1.8813692,-0.68181074,1.056189,-1.8804216,3.1455505
2.2424757,-2.1003313,-1.662735,-1.1045536,-5.0455203,0.9118772,-2.50651,-1.2528278
-0.2611766,-1.0633224,0.7351803,-0.96517515,-4.3309875,-0.5774887,-2.2451649,0.24047159
2.1827252,-1.9399662,-0.94573516,0.2102595,-2.189758,0.014735229,-0.23438458,-0.014701394
0.8528444,1.9159521,0.84557617,-0.09040017,-0.1557395,-3.547234,-3.4941068,2.7234826
-0.8544383,0.8128196,-2.2958674,-2.297421,-1.0136836,-0.15756401,1.6466697,0.06342739
-2.9383295,0.37829137,-1.7582717,-2.5759683,-3.3183131,-0.6445562,-0.31773418,1.1055329
2.8473663,-1.7338548,0.38714042,-3.3111281,0.71199024,-0.8589763,-0.5539765,-3.1110287
0.3628885,-1.4232566,-0.9739279,0.61235994,1.5557398,-2.402258,2.8504643,4.208463
-1.2766023,-2.0509977,-0.3864635,-0.9889606,-2.3466728,-0.17173669,-0.28528076,0.90615386
-0.23227105,1.4644314,-0.20376398,0.73584753,0.30636254,-3.1187758,0.09936843,0.56841356
0.40397054,2.7431705,1.4124745,3.4847429,-0.6828724,3.7537944,-1.8007497,2.0387247
1.0188018,0.41018134,1.0951555,0.8302691,-2.040407,1.9158434,0.9118454,0.6365787
4.1035957,-0.181876,1.2337555,1.9393573,-3.819938,-0.3594215,-0.52833986,-6.6064672
-0.41337246,1.4261061,-0.32445693,-0.8559291,0.07993097,0.9190748,-1.268887,-3.9351265
3.769446,-1.328523,3.1757443,1.6532567,-1.1468463,-1.7576219,2.8401947,0.3515969
1.6851355,3.0426798,0.122760236,-1.1897763,-0.7735721,0.43902004,-0.84712666,-2.5297358
3.7044678,2.0252442,-2.0746377,-1.6700249,-2.417777,-3.772373,0.44525278,1.4900498
2.3233619,1.2423023,-1.202689,-1.5074102,-1.528087,-0.32692897,-2.6278353,-0.97131866
-2.6757743,-0.68023247,-4.3371954,0.6379352,1.0603325,-1.4523523,-3.9457273,1.6074615
-2.394146,-1.3209387,-3.0033474,1.2371001,-3.0654497,0.065843925,-0.7986722,2.4192283
-4.4951987,-0.805635,-1.8373266,-1.786653,-1.459241,-0.51506746,-2.3854814,0.46100092
0.014753934,-0.11056484,2.4936888,-1.1077552,1.3859024,2.722995,-0.5433044,0.37517452
1.210164,-1.2494047,-1.5117365,-2.9605653,-6.370542,0.8917476,-3.5721252,-0.6446912
-2.6447985,-2.7115407,2.0965557,-2.3412292,1.482662,0.331784,-1.5277344,-3.8746243
-1.9819125,0.5343741,-1.0861056,-0.8722115,1.2554843,1.3341639,0.2641576,3.1169982
2.5706198,2.9093053,-1.0195875,-0.9506309,1.6623613,3.6089656,2.6317186,0.42173368
4.2755237,3.3628266,4.3381424,1.4902971,-2.8802445,-2.7269814,-0.26782018,1.0981814
3.8001633,1.0552337,0.74201167,-1.1964605,-3.335397,1.4432062,-1.8932539,4.7365146
-1.5856433,0.6980269,-3.0712123,0.31532052,-1.2422155,2.4931464,-1.9852297,3.790834
-0.74317914,-0.56587476,-3.2646232,-0.72559625,-2.506629,0.18816856,-0.28366,1.2792807
-2.6284046,-1.7193853,2.3865352,0.63991296,-1.9190449,-0.38202226,3.4836614,1.260799
-3.5132074,-0.29626903,-0.56402695,-0.69964147,-5.111898,-2.3533518,-1.2345448,-0.8334498
-3.7944095,-2.5938728,1.3897649,0.72419083,0.66707486,0.09703054,3.198038,2.6898117
1.7874334,0.17638943,1.2492929,1.3447675,-4.2429175,-1.9549129,-3.540547,-2.9693778
-3.5173342,-0.43378007,-0.43639034,-1.5229412,0.7756888,-1.5568705,1.1406783,-0.010833923
-3.8227398,5.355175,3.0434566,-1.4229854,1.3800892,0.31129548,-5.454018,-6.2002087
2.575472,-2.1761317,-0.35363367,-3.085293,-2.8108478,0.30810437,-0.11139515,1.7416154
-0.00030912645,-2.2610567,0.29994822,-0.68448687,-2.3884308,0.62609833,0.98398644,-1.4300683
-2.6729321,-1.4513551,-0.77681303,-2.07807,-0.06086416,-0.34706858,1.160092,-1.374589
2.4177322,0.2429271,0.57745403,-0.6887835,1.0166609,1.2463142,-0.24006791,-3.905015
-1.4995757,-1.0497857,-3.5733218,1.6263602,-0.23181203,1.5891984,2.349136,0.0983247
-0.9587031,-1.6032524,-7.8613586,-3.1464403,0.24178284,5.1852503,-1.0769691,0.20577468
-0.019029874,-1.4201512,-0.070370555,0.09998632,-2.9290614,0.75503844,-1.6876353,-1.2127466
-0.0767881,0.86382544,1.2837555,-1.8262612,-5.4470897,-1.9699423,0.5135709,-5.8021684
-0.39112204,1.1066132,2.824162,-2.3719068,-0.41714272,1.7837876,4.87808,-1.1700176
0.36057386,-2.6465988,1.3356204,0.39880595,-3.589032,-1.2108076,-2.084962,2.7441566
2.096576,1.0912288,-1.571852,3.2375395,-4.5229483,-2.5602262,1.8929559,-0.4664709
0.24059486,-0.81026787,0.56528324,2.2616384,-0.04417432,-0.7823497,0.7134854,1.1134645
-2.6866052,-0.110687435,-2.2434506,0.32301375,-2.7715542,1.6935813,-2.9391959,2.8103058
-1.4661046,-3.6298666,1.7623562,4.3455157,-1.0100766,0.9985766,-0.76213926,-0.3056879
2.7289977,2.423733,0.0067647807,1.5467186,-1.0171367,2.2664886,0.09964586,-0.8175324
0.32679954,-0.316706,0.3798961,0.70778286,1.3328829,-1.9188112,4.4878597,1.3533905
-0.36586064,-3.1565232,0.23342511,1.4742796,0.0014362484,1.0483295,2.208978,3.016412
-1.2495468,-2.0308988,0.19662003,-0.20720586,-2.1066906,0.2818136,-1.1270869,0.6510233
-0.62981594,0.23253664,-3.7986538,1.6138146,-1.1980102,0.84046346,-2.673692,3.109979
-1.5067201,-2.0099685,0.9131849,2.5826728,-1.4094709,-0.6034464,2.6298378,0.53281504
-0.7505631,0.6061798,0.019152895,0.5828657,-4.2491856,-2.0019476,-1.4673797,0.8740619
-0.22230369,1.2569535,-2.1244864,2.3285565,-0.4969254,2.7568772,1.1901959,2.4832745
1.0680451,-0.4039105,0.73454976,-1.1158458,3.1133513,-2.9997785,2.864491,0.4569496
-1.7823287,-0.6739632,-2.3193583,-0.16046801,-2.8427622,-1.6986876,-0.27004617,1.0671445
1.6759144,2.6086273,3.6758454,-2.1109517,-0.37151638,2.1222239,0.47947782,-0.6414877
0.5863039,2.7480612,-2.7484071,-2.1346507,2.792255,0.39554232,-0.40984386,1.6549726
-1.9767483,-1.9193211,-4.490838,-1.7301623,-0.6375908,4.4742813,-1.671012,0.43845832
0.2644254,0.37646797,-3.3426924,1.8938742,0.11623245,-2.0891085,-1.440516,2.8275878
3.052381,2.4972916,1.9437759,-0.6321065,-1.5162908,0.46685898,-1.2468475,3.8538668
2.799157,1.2278715,0.03616149,-0.38505238,1.4131919,-2.4101067,1.2468863,1.0014606
3.4026299,-0.16564941,-0.00050843135,0.53908026,-0.5875019,-0.14205174,-2.3860955,-1.835941
-1.6597676,-2.593013,1.5455488,-2.1949193,2.8698697,0.22031602,1.321705,-0.07672277
2.0297163,1.5781293,0.5334418,-1.4828513,-0.0141884945,-0.19009441,2.330701,-2.6753194
-1.9519771,-0.9102874,-2.6335404,-0.702227,-2.463161,2.7947245,-4.092965,-0.48557848
2.757165,4.1495123,-1.5784339,-4.8338623,-2.3388638,-2.9573069,-1.3794655,1.567581
1.9021972,-2.5863693,-2.1135805,-0.047086515,0.18487942,-2.023766,-3.236857,-0.36793298
1.488762,3.336379,-1.4402463,0.60406256,-0.82038337,-3.4304798,-0.44167864,-0.008154921
0.68481296,1.3397934,-1.7106948,-1.1459444,-5.6475167,2.619262,-0.62182206,-0.0757505
-2.6927347,3.5913734,-2.0851128,-0.9011296,2.433035,1.1805904,1.2117119,5.146848
-1.817498,0.19302368,-2.3616,1.8523897,-1.0904148,3.6611264,-3.4089317,-0.8047548
-1.0391071,-0.9650745,0.8421396,-1.1829635,1.4878023,-1.8909577,0.73233205,-1.1503328
1.5088899,-0.62775815,0.11570561,-4.7554913,-2.6861696,-2.809947,-0.9407197,-1.3917936
5.3933544,-6.386686,-0.8666364,-1.9795839,0.07745104,1.6235669,-4.628885,-0.7855427
-0.7391048,-1.7398133,2.0307937,2.4857638,-0.91223985,-2.320859,2.4846113,1.9274315
2.981703,-3.1309059,2.416182,0.4103242,1.635757,1.2555673,-0.9558166,0.5780629
0.27905694,0.51861876,0.72490996,-2.9216545,-2.5237823,-2.793296,-1.2860919,-1.502914
-0.057266112,0.4139344,-1.586202,-0.38714874,0.18784338,0.70481926,-1.9098206,0.14842227
3.0851934,1.874618,3.9536858,-2.2574763,-3.7571688,-0.11755181,2.006305,-3.3013523
-1.2930263,1.7884618,-2.8482325,2.2334926,-1.2511595,2.4688506,-0.46080858,1.2155917
-0.30635968,-0.4911344,-2.2757852,-0.936892,3.5480535,1.6463132,-0.6160689,-3.6370533
-5.3757334,2.956196,-1.2641231,3.5923138,0.41313958,1.4939737,3.4044447,-0.72501415
-0.23668882,-0.9897024,-0.4377316,0.8492341,1.7528942,-2.361143,0.24725008,0.9480631
1.9658117,3.1191852,-1.6991155,-3.402817,-0.47488633,1.26977,2.3127337,-1.035932
1.7723298,-0.044157382,2.6512268,3.0221994,-1.6385475,1.5735016,5.7543597,1.013404
-4.6346006,0.8315588,2.9507632,-3.3779397,0.77364033,-2.4859877,0.14662072,-2.5576828
2.7530446,1.1658463,2.8168101,-0.67571163,0.6898277,-1.1188158,0.5446018,-0.8151514
2.789675,2.959787,-1.3810769,0.47714356,-1.1093518,-0.107595384,-0.4933095,-0.5443921
-1.6668718,1.3563696,-2.0160637,-1.1271751,-1.1368277,-3.5305722,-2.357848,-1.6669048
3.1936533,-1.8927633,1.3617176,-2.0171788,-1.0878003,1.6690558,0.47851133,1.9130254
-1.924427,2.4893038,2.9678972,-1.4706174,2.945955,4.438509,-2.5976753,4.098566
0.014867302,-3.111996,-3.5955138,0.73613334,-5.0761194,-1.1745335,1.5470405,0.84594274
-0.74517983,2.5142462,-4.9449954,-1.4665668,-3.9993258,-3.2122064,-2.5273736,0.7432621
5.4262094,-0.6150091,4.001153,0.27591473,-0.5659822,2.0138638,1.2725502,-0.4346295
1.3146496,0.33295864,0.046980686,-1.8244898,-0.94429654,-2.3428957,1.62533,-2.1313307
1.2711021,-1.1039152,0.5789513,0.02590362,-0.25081006,-3.420195,0.4992714,-0.928537
-1.6445413,-1.5683534,2.286741,-2.4180672,-0.6117784,0.5064034,2.524398,2.2011635
3.0856328,-0.038618486,-0.83742124,1.4852545,-1.0986961,-5.062511,-0.4482656,-0.23278727
0.06392101,0.48968443,-0.7102423,0.7335517,-1.694773,-1.0908326,-2.706083,-2.3951392
-1.8699236,1.7110684,-2.065728,-0.6125608,1.9852767,1.4654889,-0.6516533,-0.7869826
1.9015465,1.7150705,-2.5176272,-3.5102336,1.3853787,-7.02356,-0.10674487,0.044097796
-1.9747328,-0.02653968,1.3455236,-1.3856531,0.0020297728,0.6171976,-1.2538131,2.1326406
0.36208203,0.3102914,0.92831296,-0.85036236,2.7590396,-1.4487737,-2.1666071,2.4432826
-3.2369807,-1.741584,-1.6442572,1.8399059,-2.335159,1.3938262,-1.8831943,2.902072
2.4721067,1.9635459,-0.74194777,-1.2925594,3.5266447,-4.4934607,0.27927977,-4.869651
-0.0011177082,-1.5620817,-1.7316462,-5.0889688,-4.4308124,0.06606849,2.6216464,-1.4813966
2.418195,3.535902,-1.1825856,1.4132752,-2.7167742,2.0403283,0.9082067,0.46493697
-1.8931887,1.7820103,-0.88859314,1.5786618,0.16924554,-2.4730725,-1.2743149,1.2250872
1.5118917,-1.9315155,-1.4490476,1.4582521,1.2360452,-1.3234962,-0.19920488,1.6358569
2.3886185,-2.528018,3.8716123,-4.607905,-0.083976336,0.30673045,-0.15172547,5.727287
-0.30871794,0.9757982,-0.16384009,1.4937146,2.4741392,-3.1387804,2.5903172,1.5834056
1.9811713,0.75035393,1.0714936,-0.52566886,0.43598697,1.6128765,-1.9333978,-2.7465239
2.932981,-2.932965,-2.1535552,-1.3259714,1.331282,-2.43783,-2.589177,-2.5277097
1.4168884,1.3237507,4.9037027,-2.2190435,-0.002222143,-0.17275211,1.1403322,3.1014998
-2.707575,-1.0072911,2.3598452,-0.7021394,-0.9531404,0.58211094,0.78547215,0.35362208
0.7681957,0.26343396,-1.9375526,0.4597629,-1.9719771,-0.9386028,-3.3383057,-2.0208402
2.8574216,-1.1906902,-0.5258252,1.3726294,0.31242418,-1.1675717,1.4067329,3.5504596
-2.9561758,1.1101712,1.8577179,3.1742194,2.7008595,-2.4671009,-3.742948,1.7253951
-0.25778112,-1.0145512,-1.3884243,-0.102552116,0.36620533,-0.14722079,-1.8575174,-2.9626803
0.6818384,1.4302547,3.1201406,-3.2195008,2.8040516,-1.3349842,2.7508996,-2.2864885
-2.0961344,1.7879144,-1.1822653,-1.1531192,1.9802282,3.8340306,0.27926266,1.0339875
0.8855258,-2.939469,-0.6920988,-2.135005,-3.9165862,-2.5656905,-0.41949987,-0.04297959
-3.0718122,-2.8051322,-1.1190897,0.19094166,2.1759353,-3.929822,1.6689858,2.2861693
-0.76393104,-1.1954423,0.56746626,-1.094101,0.2667839,1.6568329,2.5916405,1.644798
-2.3521152,-0.27017343,1.2359337,-1.447826,-1.2061774,0.84584,-0.44888437,2.1331146
-0.20634714,-0.4095875,1.7966751,-0.26145348,-0.38775334,-3.9660845,-1.2118464,3.7126625
-0.2514177,1.2965813,0.6574227,-2.566839,-1.2591201,2.2083917,-0.96908545,0.6677
0.7865744,1.0188159,-1.7405492,1.7845457,-5.563137,-0.8994911,-1.1239233,0.85468286
-2.3873,3.26455,-3.337444,3.3565454,-2.368351,-6.601437,1.7790526,2.5779426
5.397695,-7.441669,0.106416136,-3.0278835,-0.19085932,-0.15278697,-2.055854,2.5195389
-1.7086616,-0.0732124,0.9181447,-1.4833714,0.4700968,-0.5986151,0.43382668,-2.122388
-2.6390023,-0.10276052,1.9429548,0.9956175,-2.1764183,-2.873967,2.674706,1.8108748
0.53628993,1.3365251,-1.2983595,3.874183,-0.23548469,-1.8500996,-1.9122069,3.1114097
-0.021431241,1.3626505,-0.72764134,-3.302158,-0.6797989,1.3308449,-0.006028451,-1.0492253
-1.0396242,-0.4481761,1.1487811,-2.8445895,-1.0495135,-0.4834068,0.6569702,2.4472299
9.043455,-1.6748775,-0.6347034,3.2196264,1.4944999,-2.462111,2.8191502,-3.4521506
2.8403213,0.37203264,5.778775,1.70818,0.61115,-4.7726326,3.116127,1.9652737
-0.2563529,-0.11403063,-1.4234504,-1.6776386,0.72904456,0.12089763,0.735967,4.650225
-0.6225656,3.195786,2.0034842,3.4024315,-6.36706,0.9828817,1.5798042,-2.7930405
1.9117942,-0.5910138,-1.8677902,-0.51320946,0.6639025,0.73163086,-4.0411935,-0.059693933
0.28473458,-0.5327144,-1.7621056,2.5567813,2.595813,0.8480042,0.14020656,3.912212
-0.6154013,0.80621034,-0.39027637,1.6896492,0.12970892,4.3603873,0.6398854,0.7135814
-2.5193439,5.17325,-2.5251253,0.68535,-2.5422988,1.1746454,0.22676145,1.2987877
2.0700986,-0.10780978,-1.3346348,-0.051579032,0.2985469,1.3244067,-0.8376458,0.14357717
-1.6063029,-2.9330251,1.7076688,-0.078552134,0.17867443,-0.8061053,1.0622908,0.16458483
-1.2336713,-0.63885146,-2.4570258,-3.1371155,-4.2925406,-1.2105834,0.9072931,1.8642869
1.6540451,3.8662753,-2.4118688,3.6831532,2.5425084,3.9554434,-3.2277389,-1.1669714
1.1605672,0.117849156,-3.1253064,1.2397819,-0.6817585,-0.73006064,-3.00829,-2.7067294
-1.3590597,2.4828715,-2.0399506,7.14673,-0.7465093,1.757265,0.16791272,2.9272964
-0.054947745,-0.73563623,1.883028,-1.5255893,2.9897263,0.6186098,-0.53100216,-3.5988517
-0.57657075,0.3889804,0.6987265,-0.8381946,1.7880849,3.1040103,-0.58708435,1.3876113
-0.769651,1.0383558,1.9277966,-0.13822955,3.1784823,-1.6389927,-1.8559164,2.6410048
-0.6804902,-0.9878263,1.8665546,0.6073243,-1.7636502,-2.1717346,1.5076863,5.317742
-0.5314187,-0.91426057,0.80965495,3.1601837,-6.1349926,-4.135021,2.6395245,-2.6706378
-1.6040137,-0.2581813,1.7720993,-1.2399697,1.6978356,-0.107552186,-0.22348405,-0.92784303
-1.7803109,-1.0411865,1.9109324,-1.8124412,0.74087346,1.3948004,1.1971298,1.0280589
2.195253,-3.4242184,0.35386842,-0.7246636,-0.39405295,-0.24917793,1.6643455,-0.39257264
-0.79445994,-2.0733497,-1.234597,1.0049849,-0.67339593,2.4043446,-1.4808631,4.53958
1.2722075,3.3230727,1.6626713,0.20828506,-1.3165686,1.0236386,-0.25146377,-0.9039401
1.4797434,-1.7890147,1.2869351,-1.3498498,0.17770216,2.8821046,1.7623943,4.6059465
-1.6783378,2.7442071,2.5082567,1.4547561,1.4849392,2.8515675,-0.084882185,0.859952
3.3238583,-1.4802585,-1.0832953,2.8234768,-1.4544388,7.3758526,-4.1578326,-2.1901855
-0.30551577,-0.225243,3.4489648,-1.9251167,-1.8846009,-0.29123658,1.80712,0.64488894
-0.49038184,1.9974279,0.9505588,-3.0869405,0.87713355,2.58761,-0.18580328,-2.2668095
3.7552323,-2.127222,-1.980195,3.8284094,-0.58862674,-1.5099981,-0.909528,-2.567806
2.4746757,2.8637211,4.065208,3.6575115,-0.7100991,-1.6397022,0.7153205,0.21472655
-1.4804013,-2.4717634,0.2957687,-2.9117675,4.4105077,0.39543656,4.223088,0.85765976
-2.5478742,-3.0509028,3.2159839,-0.13872714,0.82747626,-0.1836603,1.3569432,-2.8558304
-3.5339117,1.1895466,-0.18781137,-3.5132143,1.5906842,-0.65188247,0.76098496,-0.05195294
1.2193799,-2.307327,1.5913492,-0.9780504,-1.2462006,-1.6963564,-1.6952468,-0.42201895
-0.7811161,-2.5785735,-0.1972637,1.73068,-2.1109533,-1.3591326,0.50945055,1.3362783
-6.2817283,-0.9610588,-2.6193233,2.4042113,-4.759413,-2.2354743,-2.9921384,-0.42118728
0.54313296,-1.6576828,-2.9478886,0.42483738,0.9395947,0.109454356,-2.201301,0.45394826
-0.3729935,0.5356558,-2.628056,-0.7450021,0.76903355,-0.64874464,-0.23139606,-1.1838617
1.7394835,1.2397271,0.45140973,-0.653028,0.9376466,2.4244263,-0.9431466,4.4749823
1.4669048,-1.4635063,1.1454834,1.6140122,-1.8296176,0.5803713,4.4655957,-4.8976517
0.27200553,-2.110643,-0.0011643171,0.67834854,1.537186,-0.9464174,0.38795078,1.6270385
-0.26309648,-0.0026738644,-1.2156621,0.9280821,0.5409436,-0.5516656,-0.955781,-1.978159
-4.1652145,-0.04674049,3.346941,-0.7817881,-0.51981795,-1.8359058,0.6487549,2.0748658
2.8659544,1.3395032,-1.4538907,-0.87490714,1.3165975,-0.23166364,1.9422839,-0.4900027
-0.39428928,-1.1005576,-3.4077055,-0.34316307,-1.798546,-1.2992845,-1.8214875,-1.761487
4.945297,-0.9632266,1.2829343,0.96521664,-2.0779068,0.83854234,-4.0345426,0.5688559
-4.971934,-0.46964836,2.2003734,-2.9531884,-1.454564,0.8959921,0.49374187,-0.5694263
1.7197617,4.1922846,-1.3824186,1.8033581,-3.4902787,6.9945326,-4.2699113,-1.4658551
0.68309736,-1.4406419,-1.7694328,-3.0743215,1.4428053,0.03458319,-0.7803618,-3.1373408
0.21497887,2.8584769,-0.6117148,1.0950911,1.6033206,-3.4720829,-4.7546163,2.0061224
2.5719256,2.5964015,0.18833163,1.4645166,-2.829263,-4.828908,-0.32327145,3.2984626
4.2748027,-0.7801449,0.4685925,0.5159516,-0.60081315,1.4553256,-2.7606559,-2.76743
-2.9561584,1.7416278,0.6247158,-1.5887847,-1.5182909,0.36814362,-0.25416487,0.33941084
-4.1580896,0.97683185,1.7707075,-2.3591678,1.5728654,-0.093273416,0.50142086,1.8248178
-1.139475,1.1856507,0.98218733,-2.7286918,-6.644552,0.102808364,1.2561662,1.6446811
1.8920016,-1.062546,1.1357824,-0.5163235,-3.0400004,0.66042584,0.33336568,-0.53270626
0.25429478,-2.4381738,-2.486039,-2.2325163,-2.0456011,2.726745,-1.1881943,-1.3035579
-0.7611208,-2.5551324,-0.7963218,-0.9022615,-2.3399444,-0.11284099,-0.8232252,-1.0687426
-3.2108953,1.0111598,-4.5598717,-4.398698,-0.79346126,0.89078957,-0.6341807,2.5283632
-4.570498,-1.3769027,2.0881085,-2.9761434,-1.3394111,-0.26293302,-1.2451364,0.7477194
-4.492928,1.1774408,0.15965828,1.2994452,-2.4348829,-2.1486745,1.5819855,-1.8560036
-1.7962189,-2.3374524,-0.29124618,-2.4066675,3.3206222,-0.9037911,0.70496297,-1.0671831
-1.4509659,2.6939087,1.312887,-0.90128607,0.13099149,0.34648702,0.82293046,1.5435712
3.3091605,0.99256796,-0.73483646,-0.25375837,-3.779898,-0.8269277,-0.7944096,1.0251523
0.027279817,0.81999564,-1.9700763,-0.017902464,0.93527573,-2.8147838,0.8056061,-2.6770232
4.1671534,0.0656692,0.6303373,-1.572949,-1.816679,1.8485856,-1.901344,1.7718415
1.046503,-2.381222,-1.9441512,0.3648171,2.0708654,0.66209394,-3.41486,2.12503
3.0493443,-1.6412466,-0.7177766,-1.5781955,1.3954822,-3.060274,-2.7728891,-1.8383281
-0.16432947,-0.105979666,-0.657101,2.382832,-2.1846993,1.1638154,-1.646925,0.455047
-0.14341107,1.3584044,-0.8108032,-2.531641,1.3053025,-0.48836875,0.7754869,-0.32382005
-1.9315658,1.7273189,0.65479845,-0.47249267,-0.20125335,0.05783321,-2.8754363,3.8737595
0.68851924,1.9256773,1.5146893,-2.5288782,-3.3059306,-0.5756941,0.7131641,2.4060812
1.3618438,-1.8623388,-2.3851042,-0.32656398,2.8270767,3.1651459,-7.688708,-0.8116375
-0.39864326,0.32740077,-0.6172195,1.2601941,-1.6771282,0.41161162,2.4011917,3.0853646
5.4912715,-1.1732298,2.9667199,-2.188655,-1.744113,2.852159,-2.8261075,3.936718
-2.6819396,-1.3004787,2.8738103,-2.293905,0.0916424,3.050115,2.3494081,1.9928025
-2.7087243,0.30722672,-0.0061931424,-5.9667344,1.2463391,-0.24766964,1.5084399,-1.3385502
-0.5119076,-1.1341856,-1.0984418,-4.3398676,-1.6803752,1.8277161,-1.7273833,-1.384285
-1.8922542,1.716683,0.047487896,-2.1509666,1.1311573,1.3183285,3.5204413,1.5705571
0.06336418,0.30980632,-0.7919714,-1.0659685,0.010885268,2.3696663,-1.1460522,4.811279
2.2990177,1.0671093,0.91185194,2.4103434,0.037335426,4.142305,-2.2272868,1.0772614
7.447695,3.7284508,0.35349274,2.812136,-0.21029148,-2.4048293,-1.5270561,-5.886618
0.44880635,-1.2064914,2.9557374,5.1871805,3.921833,2.7950137,0.052206106,-2.1404922
0.029094152,4.1762094,-5.6112647,-0.49650213,0.615409,5.100697,-3.529496,-3.575402
3.6968625,1.128194,-2.3554506,-0.10735078,1.902164,-0.38699883,-0.8916343,1.6908897
3.773688,1.3249476,-0.71402276,0.9922272,-0.05022402,-2.2312772,-1.1233833,1.865663
2.1310933,2.612806,-1.0200931,0.5870152,1.9370465,-0.40739307,-1.8197398,-1.2877539
1.4829909,-1.3409619,0.80994254,-0.014781244,0.36217687,-0.4189298,-0.68423355,-0.7010113
0.025533784,-0.18951787,1.7428242,-0.01081828,4.1397834,-2.595539,-2.3112361,0.9371686
-0.012036977,-0.68887275,0.5970346,-2.3728557,-3.7395766,0.3116896,1.2397983,0.4362526
-3.2443097,-0.5582328,1.5699751,-3.9825096,0.28167385,0.019051194,1.3442084,1.7331686
1.7020081,-1.2756553,-0.9745869,0.56223303,0.6781753,-2.887985,-1.7522584,1.8817024
-3.5289562,2.5739603,-0.21082078,-1.5493399,-0.8697159,0.59317446,-0.16349848,-0.86558884
-0.92209256,0.145582,-0.5926039,-4.3221426,-4.1789894,1.0012856,-4.985536,-2.3566575
-2.9007795,-1.2782695,1.8307143,-0.46424317,-0.9663083,-1.5971804,2.1934521,6.2268972
3.9395106,2.7850285,0.93387634,4.258613,2.7593777,1.671613,-3.7037754,2.424367
1.5525193,-0.6203526,3.2645621,-2.6675615,-5.067997,2.535355,0.32520854,-2.805367
-0.5828338,1.6220894,2.0455477,3.279394,0.055416115,-1.9064673,-0.8964346,2.6407623
