hour,generator_id,bus,carrier,dispatch_mw,available_mw
163,15,Bus16,onshore wind,105.5369631917635,105.5369631917635
164,15,Bus16,onshore wind,80.45091679297026,80.45091679297026
165,15,Bus16,onshore wind,103.70622894598105,103.70622894598105
166,15,Bus16,onshore wind,25.0,25.0
167,15,Bus16,onshore wind,61.067255239545396,61.067255239545396
0,16,Bus17,onshore wind,203.42309783896584,203.42309783896584
1,16,Bus17,onshore wind,142.71934372070254,142.71934372070254
2,16,Bus17,onshore wind,227.3628475019122,227.3628475019122
3,16,Bus17,onshore wind,204.28754129230626,204.28754129230626
4,16,Bus17,onshore wind,307.2909592335805,307.2909592335805
5,16,Bus17,onshore wind,301.60271570145744,301.60271570145744
6,16,Bus17,onshore wind,201.4468471276869,201.4468471276869
7,16,Bus17,onshore wind,217.2911162047125,217.2911162047125
8,16,Bus17,onshore wind,219.53981236527358,219.53981236527358
9,16,Bus17,onshore wind,197.4027935366531,197.4027935366531
10,16,Bus17,onshore wind,224.90348329946795,224.90348329946795
11,16,Bus17,onshore wind,170.93175512145794,170.93175512145794
12,16,Bus17,onshore wind,144.67843697964844,144.67843697964844
13,16,Bus17,onshore wind,223.55046626989684,223.55046626989684
14,16,Bus17,onshore wind,214.13824720613482,214.13824720613482
15,16,Bus17,onshore wind,131.95448554978876,131.95448554978876
16,16,Bus17,onshore wind,205.94536570233305,205.94536570233305
17,16,Bus17,onshore wind,118.3533457768103,118.3533457768103
18,16,Bus17,onshore wind,151.34666417726206,151.34666417726206
19,16,Bus17,onshore wind,168.7174848136811,168.7174848136811
20,16,Bus17,onshore wind,115.53564895579214,115.53564895579214
21,16,Bus17,onshore wind,130.21043011926426,130.21043011926426
22,16,Bus17,onshore wind,72.87037341150845,72.87037341150845
23,16,Bus17,onshore wind,81.24687800974675,81.24687800974675
24,16,Bus17,onshore wind,74.48776395122984,74.48776395122984
25,16,Bus17,onshore wind,42.63670406855065,42.63670406855065
26,16,Bus17,onshore wind,67.89500799986095,67.89500799986095
27,16,Bus17,onshore wind,25.0,25.0
28,16,Bus17,onshore wind,50.7166469437567,50.7166469437567
29,16,Bus17,onshore wind,62.836074047456,62.836074047456
30,16,Bus17,onshore wind,67.72482062519269,67.72482062519269
31,16,Bus17,onshore wind,73.4832598232883,73.4832598232883
32,16,Bus17,onshore wind,88.95102961903974,88.95102961903974
33,16,Bus17,onshore wind,123.80269364142029,123.80269364142029
34,16,Bus17,onshore wind,152.48198700346535,152.48198700346535
35,16,Bus17,onshore wind,86.12575325332999,86.12575325332999
36,16,Bus17,onshore wind,69.0213699532808,69.0213699532808
37,16,Bus17,onshore wind,88.11721869865686,88.11721869865686
38,16,Bus17,onshore wind,127.11842082761434,127.11842082761434
39,16,Bus17,onshore wind,145.1082038430807,145.1082038430807
40,16,Bus17,onshore wind,135.142974427125,135.142974427125
41,16,Bus17,onshore wind,119.24097994529009,119.24097994529009
42,16,Bus17,onshore wind,170.87513926016896,170.87513926016896
43,16,Bus17,onshore wind,211.39941505069365,211.39941505069365
44,16,Bus17,onshore wind,239.54352334020908,239.54352334020908
45,16,Bus17,onshore wind,188.03319432667445,188.03319432667445
46,16,Bus17,onshore wind,199.87690813345378,199.87690813345378
47,16,Bus17,onshore wind,177.2199954538785,177.2199954538785
48,16,Bus17,onshore wind,223.34826943236942,223.34826943236942
49,16,Bus17,onshore wind,182.170454110302,182.170454110302
50,16,Bus17,onshore wind,251.23369772156602,251.23369772156602
51,16,Bus17,onshore wind,129.62870897732085,129.62870897732085
52,16,Bus17,onshore wind,195.727213463692,195.727213463692
53,16,Bus17,onshore wind,222.11051811132384,222.11051811132384
54,16,Bus17,onshore wind,208.3035327570798,208.3035327570798
55,16,Bus17,onshore wind,324.7099162189079,324.7099162189079
56,16,Bus17,onshore wind,197.58909722109135,197.58909722109135
57,16,Bus17,onshore wind,119.25680393229095,119.25680393229095
58,16,Bus17,onshore wind,153.60685373102655,153.60685373102655
59,16,Bus17,onshore wind,58.29884054969105,58.29884054969105
60,16,Bus17,onshore wind,131.87756655801644,131.87756655801644
61,16,Bus17,onshore wind,83.3697241601164,83.3697241601164
62,16,Bus17,onshore wind,160.47165870157136,160.47165870157136
63,16,Bus17,onshore wind,77.70269831444999,77.70269831444999
64,16,Bus17,onshore wind,90.83219829047505,90.83219829047505
65,16,Bus17,onshore wind,57.588959763865844,57.588959763865844
66,16,Bus17,onshore wind,170.3764602549,170.3764602549
67,16,Bus17,onshore wind,62.94359972473671,62.94359972473671
68,16,Bus17,onshore wind,167.81034371642855,167.81034371642855
69,16,Bus17,onshore wind,115.73556408530145,115.73556408530145
70,16,Bus17,onshore wind,99.67162687980485,99.67162687980485
71,16,Bus17,onshore wind,96.2278780686967,96.2278780686967
72,16,Bus17,onshore wind,101.33637952841525,101.33637952841525
73,16,Bus17,onshore wind,25.0,25.0
74,16,Bus17,onshore wind,79.9264789597714,79.9264789597714
75,16,Bus17,onshore wind,144.22104654546504,144.22104654546504
76,16,Bus17,onshore wind,108.6967172311515,108.6967172311515
77,16,Bus17,onshore wind,50.938952497154396,50.938952497154396
78,16,Bus17,onshore wind,129.2861835073374,129.2861835073374
79,16,Bus17,onshore wind,228.2286698549737,228.2286698549737
80,16,Bus17,onshore wind,216.64268214442794,216.64268214442794
81,16,Bus17,onshore wind,162.37543474053396,162.37543474053396
82,16,Bus17,onshore wind,223.87579310863396,223.87579310863396
83,16,Bus17,onshore wind,168.2110548299225,168.2110548299225
84,16,Bus17,onshore wind,110.74995500672074,110.74995500672074
85,16,Bus17,onshore wind,158.08875623041595,158.08875623041595
86,16,Bus17,onshore wind,289.59722795029285,289.59722795029285
87,16,Bus17,onshore wind,203.50465729765267,203.50465729765267
88,16,Bus17,onshore wind,209.2674023969733,209.2674023969733
89,16,Bus17,onshore wind,209.0620737868763,209.0620737868763
90,16,Bus17,onshore wind,320.2041185925031,320.2041185925031
91,16,Bus17,onshore wind,305.54313915154285,305.54313915154285
92,16,Bus17,onshore wind,332.7537100834837,332.7537100834837
93,16,Bus17,onshore wind,209.8084878520447,209.8084878520447
94,16,Bus17,onshore wind,226.95621197537287,226.95621197537287
95,16,Bus17,onshore wind,129.3515610802894,129.3515610802894
96,16,Bus17,onshore wind,270.79161919046277,270.79161919046277
97,16,Bus17,onshore wind,129.25588545212648,129.25588545212648
98,16,Bus17,onshore wind,188.33260027390995,188.33260027390995
99,16,Bus17,onshore wind,111.85612484034189,111.85612484034189
100,16,Bus17,onshore wind,126.12733562337236,126.12733562337236
101,16,Bus17,onshore wind,102.43104949237416,102.43104949237416
102,16,Bus17,onshore wind,102.75288901795885,102.75288901795885
103,16,Bus17,onshore wind,95.42398749973165,95.42398749973165
104,16,Bus17,onshore wind,84.8245330766009,84.8245330766009
105,16,Bus17,onshore wind,144.61617327086896,144.61617327086896
106,16,Bus17,onshore wind,39.4814748535603,39.4814748535603
107,16,Bus17,onshore wind,98.7763872786884,98.7763872786884
108,16,Bus17,onshore wind,143.0792243257314,143.0792243257314
109,16,Bus17,onshore wind,52.486520878971454,52.486520878971454
110,16,Bus17,onshore wind,39.8398028205431,39.8398028205431
111,16,Bus17,onshore wind,63.477754450926156,63.477754450926156
112,16,Bus17,onshore wind,134.9538569047557,134.9538569047557
113,16,Bus17,onshore wind,88.31017768977429,88.31017768977429
114,16,Bus17,onshore wind,56.29525296984725,56.29525296984725
115,16,Bus17,onshore wind,112.8188410262168,112.8188410262168
116,16,Bus17,onshore wind,40.6668950509416,40.6668950509416
117,16,Bus17,onshore wind,138.2316445498706,138.2316445498706
118,16,Bus17,onshore wind,134.01238465124877,134.01238465124877
119,16,Bus17,onshore wind,108.4332169026,108.4332169026
120,16,Bus17,onshore wind,92.72771888627534,92.72771888627534
121,16,Bus17,onshore wind,101.50317726499316,101.50317726499316
122,16,Bus17,onshore wind,183.85240919054155,183.85240919054155
123,16,Bus17,onshore wind,229.6741217771302,229.6741217771302
124,16,Bus17,onshore wind,147.06126400180943,147.06126400180943
125,16,Bus17,onshore wind,211.89362051961643,211.89362051961643
126,16,Bus17,onshore wind,93.78950919686139,93.78950919686139
127,16,Bus17,onshore wind,176.9882680545816,176.9882680545816
128,16,Bus17,onshore wind,211.47360280612816,211.47360280612816
129,16,Bus17,onshore wind,172.92498475935176,172.92498475935176
130,16,Bus17,onshore wind,175.4199742304523,175.4199742304523
131,16,Bus17,onshore wind,191.05926334879476,191.05926334879476
132,16,Bus17,onshore wind,239.57783641668865,239.57783641668865
133,16,Bus17,onshore wind,214.42696425789453,214.42696425789453
134,16,Bus17,onshore wind,109.038882421421,109.038882421421
135,16,Bus17,onshore wind,110.4685477762873,110.4685477762873
136,16,Bus17,onshore wind,180.2100173546718,180.2100173546718
137,16,Bus17,onshore wind,226.11844891332694,226.11844891332694
138,16,Bus17,onshore wind,57.33630143850325,57.33630143850325
139,16,Bus17,onshore wind,160.19170210959086,160.19170210959086
140,16,Bus17,onshore wind,148.5372409223022,148.5372409223022
141,16,Bus17,onshore wind,233.37619051873585,233.37619051873585
142,16,Bus17,onshore wind,133.5023125791902,133.5023125791902
143,16,Bus17,onshore wind,160.63471006658614,160.63471006658614
144,16,Bus17,onshore wind,137.47246111442703,137.47246111442703
145,16,Bus17,onshore wind,25.0,25.0
146,16,Bus17,onshore wind,148.23760948049213,148.23760948049213
147,16,Bus17,onshore wind,111.55566334524855,111.55566334524855
148,16,Bus17,onshore wind,118.27040304390366,118.27040304390366
149,16,Bus17,onshore wind,282.5317742258895,282.5317742258895
150,16,Bus17,onshore wind,25.0,25.0
151,16,Bus17,onshore wind,163.6234734887237,163.6234734887237
152,16,Bus17,onshore wind,61.021739948432696,61.021739948432696
153,16,Bus17,onshore wind,89.4525891324965,89.4525891324965
154,16,Bus17,onshore wind,74.19607478389975,74.19607478389975
155,16,Bus17,onshore wind,58.30760683883815,58.30760683883815
156,16,Bus17,onshore wind,55.668809240304995,55.668809240304995
157,16,Bus17,onshore wind,106.76530431034585,106.76530431034585
158,16,Bus17,onshore wind,25.0,25.0
159,16,Bus17,onshore wind,143.95802464616494,143.95802464616494
160,16,Bus17,onshore wind,95.26428746251719,95.26428746251719
161,16,Bus17,onshore wind,69.9824188395159,69.9824188395159
162,16,Bus17,onshore wind,114.9286849695861,114.9286849695861
163,16,Bus17,onshore wind,211.5144055040685,211.5144055040685
164,16,Bus17,onshore wind,133.1481684350023,133.1481684350023
165,16,Bus17,onshore wind,188.87144342069556,188.87144342069556
166,16,Bus17,onshore wind,144.96121722470434,144.96121722470434
167,16,Bus17,onshore wind,229.2530935893077,229.2530935893077
0,17,Bus18,onshore wind,223.95658839851197,223.95658839851197
1,17,Bus18,onshore wind,272.12128942442087,272.12128942442087
2,17,Bus18,onshore wind,160.251100521862,160.251100521862
3,17,Bus18,onshore wind,191.37030858770055,191.37030858770055
4,17,Bus18,onshore wind,151.56977788389818,151.56977788389818
5,17,Bus18,onshore wind,200.2641824551172,200.2641824551172
6,17,Bus18,onshore wind,88.66162062968564,88.66162062968564
7,17,Bus18,onshore wind,151.56027570020285,151.56027570020285
8,17,Bus18,onshore wind,95.0887291702772,95.0887291702772
9,17,Bus18,onshore wind,93.14903442033271,93.14903442033271
10,17,Bus18,onshore wind,93.69354678826484,93.69354678826484
11,17,Bus18,onshore wind,95.84200336218535,95.84200336218535
12,17,Bus18,onshore wind,73.05200650366484,73.05200650366484
13,17,Bus18,onshore wind,86.8407174718588,86.8407174718588
14,17,Bus18,onshore wind,153.92304223860557,153.92304223860557
15,17,Bus18,onshore wind,124.89677975956545,124.89677975956545
16,17,Bus18,onshore wind,121.3705308204853,121.3705308204853
17,17,Bus18,onshore wind,59.05394586735275,59.05394586735275
18,17,Bus18,onshore wind,42.8280432889934,42.8280432889934
19,17,Bus18,onshore wind,141.9319059631419,141.9319059631419
20,17,Bus18,onshore wind,146.10818390852805,146.10818390852805
21,17,Bus18,onshore wind,185.1565263503399,185.1565263503399
22,17,Bus18,onshore wind,91.41092720158139,91.41092720158139
23,17,Bus18,onshore wind,120.86128168908836,120.86128168908836
24,17,Bus18,onshore wind,61.4925162586416,61.4925162586416
25,17,Bus18,onshore wind,135.11887132941064,135.11887132941064
26,17,Bus18,onshore wind,215.73944632044058,215.73944632044058
27,17,Bus18,onshore wind,153.39496105624164,153.39496105624164
28,17,Bus18,onshore wind,218.94849832440724,218.94849832440724
29,17,Bus18,onshore wind,186.769410203506,186.769410203506
30,17,Bus18,onshore wind,220.82093117368464,220.82093117368464
31,17,Bus18,onshore wind,154.32231909768834,154.32231909768834
32,17,Bus18,onshore wind,221.66121366640616,221.66121366640616
33,17,Bus18,onshore wind,72.01412282351966,72.01412282351966
34,17,Bus18,onshore wind,214.7783494421728,214.7783494421728
35,17,Bus18,onshore wind,143.47609067122966,143.47609067122966
36,17,Bus18,onshore wind,284.4806172516079,284.4806172516079
37,17,Bus18,onshore wind,260.555452008652,260.555452008652
38,17,Bus18,onshore wind,240.90230142487408,240.90230142487408
39,17,Bus18,onshore wind,287.97526114035367,287.97526114035367
40,17,Bus18,onshore wind,157.4354354395624,157.4354354395624
41,17,Bus18,onshore wind,283.96507811177867,283.96507811177867
42,17,Bus18,onshore wind,233.86877544847601,233.86877544847601
43,17,Bus18,onshore wind,165.25142425828446,165.25142425828446
44,17,Bus18,onshore wind,223.06803070150062,223.06803070150062
45,17,Bus18,onshore wind,99.8119952749818,99.8119952749818
46,17,Bus18,onshore wind,102.6247159938757,102.6247159938757
47,17,Bus18,onshore wind,102.2837094235306,102.2837094235306
48,17,Bus18,onshore wind,95.5178700853823,95.5178700853823
49,17,Bus18,onshore wind,59.02615746113445,59.02615746113445
50,17,Bus18,onshore wind,163.7578110163812,163.7578110163812
51,17,Bus18,onshore wind,81.482005336561,81.482005336561
52,17,Bus18,onshore wind,105.127385407059,105.127385407059
53,17,Bus18,onshore wind,53.4748174322167,53.4748174322167
54,17,Bus18,onshore wind,25.0,25.0
55,17,Bus18,onshore wind,89.17772548641935,89.17772548641935
56,17,Bus18,onshore wind,25.0,25.0
57,17,Bus18,onshore wind,72.6084703799515,72.6084703799515
58,17,Bus18,onshore wind,25.0,25.0
59,17,Bus18,onshore wind,182.4192842585348,182.4192842585348
60,17,Bus18,onshore wind,134.4500657426974,134.4500657426974
61,17,Bus18,onshore wind,101.37770984104765,101.37770984104765
62,17,Bus18,onshore wind,167.7021428092933,167.7021428092933
63,17,Bus18,onshore wind,71.65599931630115,71.65599931630115
64,17,Bus18,onshore wind,151.41521593362444,151.41521593362444
65,17,Bus18,onshore wind,145.08352416909239,145.08352416909239
66,17,Bus18,onshore wind,159.4827521084874,159.4827521084874
67,17,Bus18,onshore wind,221.1722240305734,221.1722240305734
68,17,Bus18,onshore wind,205.28117575064255,205.28117575064255
69,17,Bus18,onshore wind,193.77302178808034,193.77302178808034
70,17,Bus18,onshore wind,106.609541396345,106.609541396345
71,17,Bus18,onshore wind,150.47903186991,150.47903186991
72,17,Bus18,onshore wind,200.37735596093066,200.37735596093066
73,17,Bus18,onshore wind,217.9353395062017,217.9353395062017
74,17,Bus18,onshore wind,162.08023465337735,162.08023465337735
75,17,Bus18,onshore wind,342.94738825025405,342.94738825025405
76,17,Bus18,onshore wind,300.320528219837,300.320528219837
77,17,Bus18,onshore wind,255.05983435930435,255.05983435930435
78,17,Bus18,onshore wind,227.3144334897085,227.3144334897085
79,17,Bus18,onshore wind,210.19445488577634,210.19445488577634
80,17,Bus18,onshore wind,168.70066586347616,168.70066586347616
81,17,Bus18,onshore wind,214.1635885136526,214.1635885136526
82,17,Bus18,onshore wind,215.8072473966364,215.8072473966364
83,17,Bus18,onshore wind,132.2653396401244,132.2653396401244
84,17,Bus18,onshore wind,201.49327764695056,201.49327764695056
85,17,Bus18,onshore wind,166.6662494742445,166.6662494742445
86,17,Bus18,onshore wind,68.13131853375765,68.13131853375765
87,17,Bus18,onshore wind,109.28926667297995,109.28926667297995
88,17,Bus18,onshore wind,120.36287459954255,120.36287459954255
89,17,Bus18,onshore wind,224.36464821464006,224.36464821464006
90,17,Bus18,onshore wind,147.19760511654206,147.19760511654206
91,17,Bus18,onshore wind,42.67798202826595,42.67798202826595
92,17,Bus18,onshore wind,124.75262004052175,124.75262004052175
93,17,Bus18,onshore wind,25.0,25.0
94,17,Bus18,onshore wind,140.1213628432541,140.1213628432541
95,17,Bus18,onshore wind,57.29481254712465,57.29481254712465
96,17,Bus18,onshore wind,72.5966635129453,72.5966635129453
97,17,Bus18,onshore wind,141.63968812523643,141.63968812523643
98,17,Bus18,onshore wind,25.0,25.0
99,17,Bus18,onshore wind,25.0,25.0
100,17,Bus18,onshore wind,50.49288538052775,50.49288538052775
101,17,Bus18,onshore wind,136.29374145236739,136.29374145236739
102,17,Bus18,onshore wind,25.0,25.0
103,17,Bus18,onshore wind,25.0,25.0
104,17,Bus18,onshore wind,84.23420702147305,84.23420702147305
105,17,Bus18,onshore wind,144.05863770276815,144.05863770276815
106,17,Bus18,onshore wind,186.92208162155754,186.92208162155754
107,17,Bus18,onshore wind,114.710321592959,114.710321592959
108,17,Bus18,onshore wind,128.5307041127505,128.5307041127505
109,17,Bus18,onshore wind,218.05101551144048,218.05101551144048
110,17,Bus18,onshore wind,77.88872915762076,77.88872915762076
111,17,Bus18,onshore wind,162.48638550232087,162.48638550232087
112,17,Bus18,onshore wind,201.2488112839824,201.2488112839824
113,17,Bus18,onshore wind,223.0604439038496,223.0604439038496
114,17,Bus18,onshore wind,182.83720330664516,182.83720330664516
115,17,Bus18,onshore wind,216.45905661302874,216.45905661302874
116,17,Bus18,onshore wind,95.26665084809125,95.26665084809125
117,17,Bus18,onshore wind,190.14134443806174,190.14134443806174
118,17,Bus18,onshore wind,247.4484816043302,247.4484816043302
119,17,Bus18,onshore wind,175.68729321989346,175.68729321989346
120,17,Bus18,onshore wind,226.08916857736105,226.08916857736105
121,17,Bus18,onshore wind,242.16813100834375,242.16813100834375
122,17,Bus18,onshore wind,197.80312995174415,197.80312995174415
123,17,Bus18,onshore wind,217.09203080885365,217.09203080885365
124,17,Bus18,onshore wind,152.74644922899685,152.74644922899685
125,17,Bus18,onshore wind,181.7164773943987,181.7164773943987
126,17,Bus18,onshore wind,212.7712913045822,212.7712913045822
127,17,Bus18,onshore wind,179.59328645661884,179.59328645661884
128,17,Bus18,onshore wind,131.41066758546356,131.41066758546356
129,17,Bus18,onshore wind,160.69791629492138,160.69791629492138
130,17,Bus18,onshore wind,173.97904542060485,173.97904542060485
131,17,Bus18,onshore wind,25.0,25.0
132,17,Bus18,onshore wind,174.7701989510854,174.7701989510854
133,17,Bus18,onshore wind,90.29473550746454,90.29473550746454
134,17,Bus18,onshore wind,119.6425814835921,119.6425814835921
135,17,Bus18,onshore wind,150.65824308191475,150.65824308191475
136,17,Bus18,onshore wind,25.0,25.0
137,17,Bus18,onshore wind,44.335527014838,44.335527014838
138,17,Bus18,onshore wind,62.212414292744896,62.212414292744896
139,17,Bus18,onshore wind,35.94283680467855,35.94283680467855
140,17,Bus18,onshore wind,162.0605175579691,162.0605175579691
141,17,Bus18,onshore wind,34.34663120576915,34.34663120576915
142,17,Bus18,onshore wind,52.92550677247125,52.92550677247125
143,17,Bus18,onshore wind,96.0064502196262,96.0064502196262
144,17,Bus18,onshore wind,32.21528506185275,32.21528506185275
145,17,Bus18,onshore wind,80.37834979376055,80.37834979376055
146,17,Bus18,onshore wind,125.00130989986886,125.00130989986886
147,17,Bus18,onshore wind,102.37583270988824,102.37583270988824
148,17,Bus18,onshore wind,124.94008106078365,124.94008106078365
149,17,Bus18,onshore wind,114.1943422266594,114.1943422266594
150,17,Bus18,onshore wind,76.20007640605395,76.20007640605395
151,17,Bus18,onshore wind,179.2224114090919,179.2224114090919
152,17,Bus18,onshore wind,261.8114561809095,261.8114561809095
153,17,Bus18,onshore wind,185.36292294732527,185.36292294732527
154,17,Bus18,onshore wind,205.30546545467104,205.30546545467104
155,17,Bus18,onshore wind,237.28218885605995,237.28218885605995
156,17,Bus18,onshore wind,146.59319235676705,146.59319235676705
157,17,Bus18,onshore wind,301.24139617671733,301.24139617671733
158,17,Bus18,onshore wind,230.7934274510839,230.7934274510839
159,17,Bus18,onshore wind,305.2334211573762,305.2334211573762
160,17,Bus18,onshore wind,188.2877838347135,188.2877838347135
161,17,Bus18,onshore wind,315.4472937943135,315.4472937943135
162,17,Bus18,onshore wind,261.22157784096066,261.22157784096066
163,17,Bus18,onshore wind,246.3972840680749,246.3972840680749
164,17,Bus18,onshore wind,225.1739118530095,225.1739118530095
165,17,Bus18,onshore wind,194.33879337981543,194.33879337981543
166,17,Bus18,onshore wind,258.8010982144189,258.8010982144189
167,17,Bus18,onshore wind,196.69919495140414,196.69919495140414
0,18,Bus19,onshore wind,25.0,25.0
1,18,Bus19,onshore wind,25.0,25.0
2,18,Bus19,onshore wind,66.8230666193058,66.8230666193058
3,18,Bus19,onshore wind,94.382458899369,94.382458899369
4,18,Bus19,onshore wind,80.42793467097675,80.42793467097675
5,18,Bus19,onshore wind,150.0895432676179,150.0895432676179
6,18,Bus19,onshore wind,25.0,25.0
7,18,Bus19,onshore wind,112.05094786511854,112.05094786511854
8,18,Bus19,onshore wind,25.0,25.0
9,18,Bus19,onshore wind,162.64537570608925,162.64537570608925
10,18,Bus19,onshore wind,130.80658555719785,130.80658555719785
11,18,Bus19,onshore wind,167.70690228671901,167.70690228671901
12,18,Bus19,onshore wind,114.80314152727634,114.80314152727634
13,18,Bus19,onshore wind,233.06063394748855,233.06063394748855
14,18,Bus19,onshore wind,231.8322257086676,231.8322257086676
15,18,Bus19,onshore wind,218.90936992272688,218.90936992272688
16,18,Bus19,onshore wind,192.34426296858308,192.34426296858308
17,18,Bus19,onshore wind,235.79732420947045,235.79732420947045
18,18,Bus19,onshore wind,178.16003506939703,178.16003506939703
19,18,Bus19,onshore wind,261.54705291502,261.54705291502
20,18,Bus19,onshore wind,304.9533115728513,304.9533115728513
21,18,Bus19,onshore wind,278.08131333634265,278.08131333634265
22,18,Bus19,onshore wind,188.45687282304092,188.45687282304092
23,18,Bus19,onshore wind,241.70003489856595,241.70003489856595
24,18,Bus19,onshore wind,155.99979127583848,155.99979127583848
25,18,Bus19,onshore wind,244.7068024819156,244.7068024819156
26,18,Bus19,onshore wind,232.5538957796335,232.5538957796335
27,18,Bus19,onshore wind,109.1124400177624,109.1124400177624
28,18,Bus19,onshore wind,135.9044386432822,135.9044386432822
29,18,Bus19,onshore wind,170.23253247974614,170.23253247974614
30,18,Bus19,onshore wind,158.96492217002046,158.96492217002046
31,18,Bus19,onshore wind,102.6097681537135,102.6097681537135
32,18,Bus19,onshore wind,171.3124864056625,171.3124864056625
33,18,Bus19,onshore wind,153.17503767733095,153.17503767733095
34,18,Bus19,onshore wind,119.83817521183116,119.83817521183116
35,18,Bus19,onshore wind,81.1745906098334,81.1745906098334
36,18,Bus19,onshore wind,161.5136570011785,161.5136570011785
37,18,Bus19,onshore wind,182.88787416686674,182.88787416686674
38,18,Bus19,onshore wind,68.1063138600334,68.1063138600334
39,18,Bus19,onshore wind,55.1476404977927,55.1476404977927
40,18,Bus19,onshore wind,105.2402788316954,105.2402788316954
41,18,Bus19,onshore wind,59.2693976379965,59.2693976379965
42,18,Bus19,onshore wind,68.33836520931715,68.33836520931715
43,18,Bus19,onshore wind,112.1167361809251,112.1167361809251
44,18,Bus19,onshore wind,25.0,25.0
45,18,Bus19,onshore wind,145.74387351012874,145.74387351012874
46,18,Bus19,onshore wind,88.22548011437755,88.22548011437755
47,18,Bus19,onshore wind,70.25812981784055,70.25812981784055
48,18,Bus19,onshore wind,93.94995638097666,93.94995638097666
49,18,Bus19,onshore wind,105.27822342691815,105.27822342691815
50,18,Bus19,onshore wind,30.3103036242963,30.3103036242963
51,18,Bus19,onshore wind,202.07982726610228,202.07982726610228
52,18,Bus19,onshore wind,140.37416049300543,140.37416049300543
53,18,Bus19,onshore wind,171.69726243072935,171.69726243072935
54,18,Bus19,onshore wind,208.3741585351173,208.3741585351173
55,18,Bus19,onshore wind,120.74398990104565,120.74398990104565
56,18,Bus19,onshore wind,205.9882883006276,205.9882883006276
57,18,Bus19,onshore wind,178.7147080187342,178.7147080187342
58,18,Bus19,onshore wind,243.26572409385213,243.26572409385213
59,18,Bus19,onshore wind,102.2449686273841,102.2449686273841
60,18,Bus19,onshore wind,210.00591424246733,210.00591424246733
61,18,Bus19,onshore wind,189.7053752403474,189.7053752403474
62,18,Bus19,onshore wind,244.76637477070716,244.76637477070716
63,18,Bus19,onshore wind,248.30854174395333,248.30854174395333
64,18,Bus19,onshore wind,189.38705832726,189.38705832726
65,18,Bus19,onshore wind,187.43145467521265,187.43145467521265
66,18,Bus19,onshore wind,214.12751648967716,214.12751648967716
67,18,Bus19,onshore wind,169.87454724682354,169.87454724682354
68,18,Bus19,onshore wind,250.38894754842278,250.38894754842278
69,18,Bus19,onshore wind,182.0947988038957,182.0947988038957
70,18,Bus19,onshore wind,46.3282855465622,46.3282855465622
71,18,Bus19,onshore wind,163.11695839961703,163.11695839961703
72,18,Bus19,onshore wind,119.39104625350406,119.39104625350406
73,18,Bus19,onshore wind,78.73269895480264,78.73269895480264
74,18,Bus19,onshore wind,87.17064608237669,87.17064608237669
75,18,Bus19,onshore wind,143.27954705629546,143.27954705629546
76,18,Bus19,onshore wind,193.28389933926016,193.28389933926016
77,18,Bus19,onshore wind,132.0771068481743,132.0771068481743
78,18,Bus19,onshore wind,76.4179019144504,76.4179019144504
79,18,Bus19,onshore wind,120.84134260841576,120.84134260841576
80,18,Bus19,onshore wind,67.5691566616288,67.5691566616288
81,18,Bus19,onshore wind,49.615724837634694,49.615724837634694
82,18,Bus19,onshore wind,25.0,25.0
83,18,Bus19,onshore wind,25.0,25.0
84,18,Bus19,onshore wind,55.6093970200389,55.6093970200389
85,18,Bus19,onshore wind,83.25834866611446,83.25834866611446
86,18,Bus19,onshore wind,72.4620045881568,72.4620045881568
87,18,Bus19,onshore wind,60.0759779437747,60.0759779437747
88,18,Bus19,onshore wind,38.7308241277582,38.7308241277582
89,18,Bus19,onshore wind,123.02062447182155,123.02062447182155
90,18,Bus19,onshore wind,34.63931263434695,34.63931263434695
91,18,Bus19,onshore wind,148.30399582552602,148.30399582552602
92,18,Bus19,onshore wind,69.313931673894,69.313931673894
93,18,Bus19,onshore wind,92.4163917101722,92.4163917101722
94,18,Bus19,onshore wind,67.76352583885145,67.76352583885145
95,18,Bus19,onshore wind,127.29844173709859,127.29844173709859
96,18,Bus19,onshore wind,212.34639190089973,212.34639190089973
97,18,Bus19,onshore wind,200.26738416308422,200.26738416308422
98,18,Bus19,onshore wind,233.75876195853866,233.75876195853866
99,18,Bus19,onshore wind,220.50891439194083,220.50891439194083
100,18,Bus19,onshore wind,147.77867219183554,147.77867219183554
101,18,Bus19,onshore wind,193.7858074086665,193.7858074086665
102,18,Bus19,onshore wind,177.3146940778859,177.3146940778859
103,18,Bus19,onshore wind,287.35343151701306,287.35343151701306
104,18,Bus19,onshore wind,163.88421508717366,163.88421508717366
105,18,Bus19,onshore wind,269.6408838848409,269.6408838848409
106,18,Bus19,onshore wind,269.14157708589414,269.14157708589414
107,18,Bus19,onshore wind,313.82875665725106,313.82875665725106
108,18,Bus19,onshore wind,198.08177468855365,198.08177468855365
109,18,Bus19,onshore wind,248.85055324154925,248.85055324154925
110,18,Bus19,onshore wind,320.55588960106684,320.55588960106684
111,18,Bus19,onshore wind,167.55342163745323,167.55342163745323
112,18,Bus19,onshore wind,112.55075969093164,112.55075969093164
113,18,Bus19,onshore wind,85.28105192592331,85.28105192592331
114,18,Bus19,onshore wind,204.23399292641335,204.23399292641335
115,18,Bus19,onshore wind,63.3372805983041,63.3372805983041
116,18,Bus19,onshore wind,127.60580937508131,127.60580937508131
