start_dates,end_dates,glacier_area,region,combined_gt,combined_gt_errors,combined_mwe,combined_mwe_errors,altimetry_gt,altimetry_gt_errors,altimetry_mwe,altimetry_mwe_errors,altimetry_annual_variability,gravimetry_gt,gravimetry_gt_errors,gravimetry_mwe,gravimetry_mwe_errors,gravimetry_annual_variability,demdiff_and_glaciological_gt,demdiff_and_glaciological_gt_errors,demdiff_and_glaciological_mwe,demdiff_and_glaciological_mwe_errors,demdiff_and_glaciological_annual_variability,source_file
2012.25,2013.25,883.3814500000001,new_zealand,0.0247902704838956,0.3971277735859905,0.0281473706280939,0.3427889858897688,,,,,,,,,,,0.0247902704838955,0.3971277735859905,0.0281473706280938,0.3427889858897688,1,18_new_zealand.csv
2013.25,2014.25,875.36365,new_zealand,-0.0091225440150239,0.4003370283750516,-0.0104527918163097,0.345560578921685,,,,,,,,,,,-0.0091225440150239,0.4003370283750516,-0.0104527918163097,0.345560578921685,1,18_new_zealand.csv
2014.25,2015.25,867.3458499999999,new_zealand,-0.0329632890786224,0.4102892220365053,-0.0381191384130642,0.3541484277438751,,,,,,,,,,,-0.0329632890786223,0.4102892220365053,-0.0381191384130642,0.3541484277438751,1,18_new_zealand.csv
2015.25,2016.25,859.32805,new_zealand,-1.3932606755969124,0.4406904458242873,-1.6262160122679754,0.3756100917945926,,,,,,,,,,,-1.3932606755969124,0.4406904458242873,-1.6262160122679754,0.3756100917945926,1,18_new_zealand.csv
2016.25,2017.25,851.31025,new_zealand,0.1073568191796497,0.4357138951134207,0.1264872104569603,0.3760686784177343,,,,,,,,,,,0.1073568191796496,0.4357138951134207,0.1264872104569602,0.3760686784177343,1,18_new_zealand.csv
2017.25,2018.25,843.29245,new_zealand,-2.320350459298972,0.4605775810751427,-2.759816546049924,0.3847393924390974,,,,,,,,,,,-2.320350459298972,0.4605775810751426,-2.759816546049924,0.3847393924390974,1,18_new_zealand.csv
2018.25,2019.25,835.2746500000001,new_zealand,-1.8310142365173856,0.4686378809017791,-2.198706506825281,0.3967223991735637,,,,,,,,,,,-1.8310142365173856,0.4686378809017791,-2.198706506825281,0.3967223991735637,1,18_new_zealand.csv
2019.25,2020.25,827.25685,new_zealand,-1.429733974561088,0.4686547856538126,-1.7334834795378444,0.3997971123040401,,,,,,,,,,,-1.429733974561088,0.4686547856538126,-1.7334834795378444,0.3997971123040401,1,18_new_zealand.csv
2020.25,2021.25,819.23905,new_zealand,-0.4583548493330218,0.5643824705500863,-0.5611720431142585,0.4867588747023095,,,,,,,,,,,-0.4583548493330218,0.5643824705500863,-0.5611720431142585,0.4867588747023095,1,18_new_zealand.csv
2021.25,2022.25,811.22125,new_zealand,-1.3967113496650432,0.7565810700591944,-1.7269198655001528,0.6502736431238879,,,,,,,,,,,-1.3967113496650432,0.7565810700591944,-1.7269198655001528,0.6502736431238879,1,18_new_zealand.csv
2022.25,2023.25,803.20345,new_zealand,-1.3729018895743004,0.7606805259635517,-1.7144261376615355,0.6539212040187952,,,,,,,,,,,-1.3729018895743004,0.7606805259635517,-1.7144261376615355,0.6539212040187952,1,18_new_zealand.csv
2000.25,2001.25,127575.571725,antarctic_and_subantarctic,9.194446739768964,53.49662769305904,0.072287452482557,0.4038295378556465,,,,,,,,,,,-0.1340362833502666,23.65424642014456,-0.0010538036423347,0.1785651947884745,1,19_antarctic_and_subantarctic.csv
2001.25,2002.25,127216.830825,antarctic_and_subantarctic,-39.63733214689856,51.974720005169104,-0.3125105514336084,0.392070267479075,,,,,,,,,,,-48.939583593313095,20.03189782222587,-0.3858518075585001,0.1500877336302145,1,19_antarctic_and_subantarctic.csv
2002.25,2003.25,126858.089925,antarctic_and_subantarctic,-35.550959313808775,52.20596415568255,-0.2810852120998323,0.3938727585458829,,,,,,,,,,,-44.82697918351864,20.61970321558592,-0.354426468224724,0.154735203071842,1,19_antarctic_and_subantarctic.csv
2003.25,2004.25,126499.349025,antarctic_and_subantarctic,3.4345322319301674,35.96071129089404,0.0272322890115951,0.2714632435267043,20.82549087547755,13.52554188751182,0.165124607379394,0.1018008879945629,,,,,,,-13.95642641161722,19.66964635593823,-0.1106600293562037,0.1483921016697159,1,19_antarctic_and_subantarctic.csv
2004.25,2005.25,126140.608125,antarctic_and_subantarctic,2.7631849733944907,35.99982443602525,0.0219715087235308,0.2717596014952269,20.154143616941877,13.522999091830778,0.160255989576747,0.1018008879945629,,,,,,,-14.627773670152898,19.95602621499468,-0.1163129721296854,0.1505462371272633,1,19_antarctic_and_subantarctic.csv
2005.25,2006.25,125781.867225,antarctic_and_subantarctic,-60.10874719780268,36.20756491413701,-0.4793188189685065,0.2723865861243237,-44.83741776746178,13.670479719287837,-0.3575422734926498,0.1018008879945629,,,,,,,-75.38007662814357,20.87727880090346,-0.6010953644443633,0.1550124340033878,1,19_antarctic_and_subantarctic.csv
2006.25,2007.25,125423.126325,antarctic_and_subantarctic,-28.237453044357395,36.06250186786126,-0.22581497635359,0.2720260351203126,-12.966123614016489,13.500975208452912,-0.1036901200932476,0.1018008879945629,,,,,,,-43.508782474698286,20.31280701467281,-0.3479398326139323,0.1524588489623033,1,19_antarctic_and_subantarctic.csv
2007.25,2008.25,125064.385425,antarctic_and_subantarctic,-9.194588130599428,36.00767277019372,-0.0737400568830667,0.2717986939946584,6.076741299741463,13.48882306346203,0.0487351083856981,0.1018008879945629,,,,,,,-24.465917560940323,20.01739265484733,-0.1962152221518316,0.1508282656620034,1,19_antarctic_and_subantarctic.csv
2008.25,2009.25,124705.644525,antarctic_and_subantarctic,-31.82215402552337,36.01187767893293,-0.2559459747820078,0.2715871176537299,-16.550824595182476,13.510768118884895,-0.1331184850360028,0.1018008879945629,,,,,,,-47.09348345586426,19.916683924340703,-0.3787734645280128,0.1492959992620156,1,19_antarctic_and_subantarctic.csv
2009.25,2010.25,124346.903625,antarctic_and_subantarctic,43.90093277449207,37.05036244650036,0.3541144217221144,0.2792007970293838,37.38485983541977,22.14759263052991,0.3015543676437326,0.1665949792598332,,,,,,,50.41700571356438,19.663885797486323,0.4066744758004962,0.1472172524640709,1,19_antarctic_and_subantarctic.csv
2010.25,2011.25,123988.162725,antarctic_and_subantarctic,2.9478322977909954,36.98563377788395,0.0238466506803866,0.2792012311647661,4.009841678168695,22.069480896507912,0.0324378336768342,0.1665949792598332,,,,,,,1.8858229174132808,19.50229794883,0.015255467683939,0.1472205458194677,1,19_antarctic_and_subantarctic.csv
2011.25,2012.25,123629.421825,antarctic_and_subantarctic,-14.723003723332994,36.10328842543719,-0.1194481493342028,0.2724859877856254,-10.122832949678072,14.963899940024143,-0.0821268325798268,0.1128973980971179,1.0,,,,,,-19.32317449698789,19.61082381096333,-0.1567694660885787,0.1478617528342424,1,19_antarctic_and_subantarctic.csv
2012.25,2013.25,123270.680925,antarctic_and_subantarctic,2.9744381638977377,36.08949082330296,0.024201929497733,0.27243617843114,2.821650293092335,15.099061911195133,0.0229587497529924,0.113977393007333,1.0,,,,,,3.1272260347031278,19.428602601000616,0.0254451092424735,0.146661192706828,1,19_antarctic_and_subantarctic.csv
2013.25,2014.25,122911.940025,antarctic_and_subantarctic,-32.00184844976529,36.993357333221056,-0.2611474757608724,0.2790004001544178,-85.91066171382604,21.998425797531038,-0.7010642676697145,0.1628687716287053,1.0,,,,,,21.906964814295453,19.87974890577488,0.1787693161479697,0.1498436607392499,1,19_antarctic_and_subantarctic.csv
2014.25,2015.25,122553.199125,antarctic_and_subantarctic,11.230908571175664,36.19571288858679,0.091916839051453,0.2732074740232731,-1.235701821142857,14.995988890649944,-0.0101133229506547,0.1132033128104119,1.0,,,,,,23.69751896349417,20.284877528744385,0.1939470010535607,0.1528684784634805,1,19_antarctic_and_subantarctic.csv
2015.25,2016.25,122194.458225,antarctic_and_subantarctic,9.27573329226935,36.39567628466161,0.0761380209879332,0.2747275685717761,26.7351627525891,16.525211335813278,0.2194502923525123,0.1243395117137798,1.0,,,,,,-8.18369616805039,20.549534281803226,-0.0671742503766457,0.1550970658990697,1,19_antarctic_and_subantarctic.csv
2016.25,2017.25,121835.717325,antarctic_and_subantarctic,4.835788675492361,36.61706063242475,0.039810490725291,0.2764150741555655,49.00930115616609,18.949677597078487,0.4034676575133614,0.1418494496738181,1.0,,,,,,-39.33772380518136,20.23553325072564,-0.3238466760627794,0.1520341172211807,1,19_antarctic_and_subantarctic.csv
2017.25,2018.25,121476.976425,antarctic_and_subantarctic,-51.4931573818285,36.76568317496712,-0.4251678236227483,0.2768616705020176,-68.8786626025629,19.586173118643945,-0.5687161666088022,0.1455518008494568,1.0,,,,,,-34.10765216109411,20.17890508188762,-0.2816194806366945,0.1517849726831768,1,19_antarctic_and_subantarctic.csv
2018.25,2019.25,121118.235525,antarctic_and_subantarctic,10.72591298251679,36.10756903091131,0.0888238463722636,0.2725448964353311,1.1907387164428809,14.293097855604003,0.0098607916166416,0.1078972340906703,1.0,,,,,,20.261087248590695,20.156981134312645,0.1677869011278857,0.1519721535599405,1,19_antarctic_and_subantarctic.csv
2019.25,2020.25,120759.494625,antarctic_and_subantarctic,-39.20275281006301,36.256040159847885,-0.3256117879346233,0.2732954837420578,17.67640742156002,13.88574019341594,0.1468174098048946,0.1046104911932886,1.0,,,,,,-96.08191304168604,21.66496998730276,-0.7980409856741414,0.1594766351469773,1,19_antarctic_and_subantarctic.csv
2020.25,2021.25,120400.753725,antarctic_and_subantarctic,-34.039813466970145,37.339962983199264,-0.2835716482765128,0.2815852982880936,-13.004599080276927,18.99172619097203,-0.1083359519566014,0.143283922307817,,,,,,,-55.07502785366336,24.668107611387143,-0.4588073445964242,0.1850548695558908,1,19_antarctic_and_subantarctic.csv
2021.25,2022.25,120042.012825,antarctic_and_subantarctic,-5.837119208305811,40.31597406145335,-0.0487719517550504,0.3043361129754997,13.233076960169996,18.99212074873,0.1105687528453964,0.143283922307817,,,,,,,-24.907315376781625,39.21924792041487,-0.2081126563554974,0.2959156341637151,1,19_antarctic_and_subantarctic.csv
2022.25,2023.25,119683.271925,antarctic_and_subantarctic,-107.75499058988002,42.300455191884254,-0.9030437298073904,0.3167241205773773,-88.68479442140419,19.491673776863625,-0.7432254143691412,0.143283922307817,,,,,,,-126.82518675835584,46.00915518501808,-1.0628620452456394,0.344007061149072,1,19_antarctic_and_subantarctic.csv
1999.75,2000.75,89951.17,alaska,34.65580634948072,48.32841624470024,0.3864328458352309,0.5585779200420866,,,,,,,,,,,22.89468820624756,28.626064013450183,0.2552893858198486,0.3308069648991073,1,1_alaska.csv
2000.75,2001.75,89534.89,alaska,-9.33900641271129,42.350943550740986,-0.1046196375057706,0.4897756889814245,,,,,,,,,,,-21.045695933607856,16.733187082105793,-0.235763097521153,0.1931429024956511,1,1_alaska.csv
2001.75,2002.75,89118.61,alaska,-37.329106163747575,41.94001653332685,-0.4201303235666817,0.4845723627732375,,,,,,,,,,,-48.98136706230754,15.715824407005169,-0.551273783582064,0.1795392158578555,1,1_alaska.csv
2002.75,2003.75,88702.33,alaska,-74.59424806467634,30.497979281477043,-0.8434807087616296,0.3500736845738306,,,,,,-87.92738716511107,16.491154792464094,-0.9942462960586704,0.1838243757443993,1.0,-64.32174384473718,19.83917275831264,-0.7273235067655925,0.226413003029871,1,1_alaska.csv
2003.75,2004.75,88286.05,alaska,-148.7976291355962,30.68536181660552,-1.690475055020471,0.3442992744683158,,,,,,-139.23058873137472,17.393167580296534,-1.5817848611802765,0.1843436386769596,1.0,-161.41094086201596,18.08448111740286,-1.833773634161669,0.1871718328472648,1,1_alaska.csv
2004.75,2005.75,87869.77,alaska,-73.79956970645225,30.01304538491688,-0.8424015973898998,0.3444793642095001,,,,,,-43.90541401285668,16.145678100088492,-0.5011681104051438,0.1849970818037723,1.0,-106.725633163949,17.096658781277263,-1.2182434696756597,0.1878513234535369,1,1_alaska.csv
2005.75,2006.75,87453.49,alaska,-24.311876487913214,29.84965168124405,-0.2788342876043163,0.3449366786780602,,,,,,-14.115669797901775,16.041041289446458,-0.1618934159242079,0.185341345710142,1.0,-37.5256273835286,16.60769232116822,-0.4303835445854282,0.1908448199312478,1,1_alaska.csv
2006.75,2007.75,87037.21,alaska,-52.05742149008191,29.85363654944348,-0.5999050714185954,0.3439543289892096,,,,,,-68.55864583230799,16.377931374861824,-0.7900637055607688,0.1852218828442745,1.0,-38.55937779516261,16.003299550087803,-0.4443548225774259,0.1837364590159578,1,1_alaska.csv
2007.75,2008.75,86620.93,alaska,48.57453326851466,29.8339945149269,0.5624586962363299,0.3438967378305104,,,,,,31.081908200211178,16.13556985704052,0.3599064856925728,0.1857466805336919,1.0,63.078341247808574,16.115073440827757,0.7304025214790832,0.1827729366372741,1,1_alaska.csv
2008.75,2009.75,86204.65,alaska,-93.20537856965062,30.15449746911846,-1.0844639596342458,0.3445586944923361,,,,,,-100.19389318168297,16.82744102911807,-1.1657767802507395,0.1857914405182419,1.0,-89.19131748833063,16.82676975788512,-1.0377595243187558,0.18764921253669,1,1_alaska.csv
2009.75,2010.75,85788.37,alaska,-68.22039220935531,30.26700323929418,-0.7976100865071377,0.3478198460698192,,,,,,-74.73075763006644,16.55093325639213,-0.8737271089726635,0.1864762600580102,1.0,-64.67011676105935,18.42078565359033,-0.7561014493426157,0.2097357772277761,1,1_alaska.csv
2010.75,2011.75,85372.09,alaska,-74.6718663264441,26.22962593428754,-0.8772955657338057,0.3002670904828454,-99.26949330057543,31.17053865805975,-1.1662851160637888,0.355899860630874,1.0,-29.862247333804408,17.446163458748593,-0.3508418693362037,0.2010314919291468,1.0,-94.88385834495244,17.216485101717666,-1.1147597118014247,0.1914064390259945,1,1_alaska.csv
2011.75,2012.75,84955.81,alaska,76.93457700155211,26.282273704694514,0.9083083926482934,0.3006915479275933,86.80720215590523,30.222009505922337,1.0248670147225876,0.3459061337859154,1.0,99.64692701058928,18.26333653565352,1.1764559400060672,0.2032108607982255,1.0,44.34960183816178,18.488626286381056,0.5236022232162247,0.21228476492768,1,1_alaska.csv
2012.75,2013.75,84539.53,alaska,-114.37725520851748,26.57638540694613,-1.3570151083986182,0.3001657997579549,-102.24804532795106,31.65165218330084,-1.2131095650206136,0.3612572366572795,1.0,-118.66146976568842,18.20829723892076,-1.4078446537579945,0.199093097948342,1.0,-122.22225053191283,16.859062222127335,-1.450091106417246,0.1817211578565336,1,1_alaska.csv
2013.75,2014.75,84123.25,alaska,-94.8737408036014,26.785209272485805,-1.131188089606361,0.3048847553193348,-111.3533510613561,33.811135447245,-1.3276759553427495,0.3857010302740773,1.0,-77.71652884944501,17.82772153257045,-0.9266211182926628,0.2012272697313413,1.0,-95.55134250000305,17.858628491256084,-1.1392671951836708,0.1990140527671543,1,1_alaska.csv
2014.75,2015.75,83706.97,alaska,-99.37698208356984,26.289582072862423,-1.1907731233601166,0.2985693257471143,-95.87992987234615,30.054926336605774,-1.1488701021895762,0.3431467412397818,1.0,-103.39518398358835,18.25857248329396,-1.238920760030678,0.2025262639746188,1.0,-98.85583239477504,17.08986604467684,-1.184528507860096,0.1892037860943219,1,1_alaska.csv
2015.75,2016.75,83290.69,alaska,-77.05378799107663,26.398329647113123,-0.9279025654110226,0.3020381657083363,-98.51002872748924,30.723590421249064,-1.1862844223250446,0.3507345399568016,1.0,-52.79338513416899,19.54412149355177,-0.6357522294478319,0.2239643863375168,1.0,-79.85795011157167,17.7775391172999,-0.9616710444601912,0.2003511513206369,1,1_alaska.csv
2016.75,2017.75,82874.41,alaska,-78.19442937267391,24.90217750638278,-0.946368348544004,0.2844317681151361,-60.32982765083345,21.613952204831666,-0.7301573759142488,0.2475275117429081,1.0,-72.69837676800213,13.6790969545033,-0.8798509473848383,0.1525164333595797,,-101.55508369918616,17.141503187935392,-1.229096722332925,0.1893504969763925,1,1_alaska.csv
2017.75,2018.75,82458.13,alaska,-111.1621356369558,26.56841923885518,-1.3521604905846918,0.3004752268380237,-106.8201360519176,32.569289638020834,-1.2993450219416804,0.3715773644339464,1.0,-105.66608303228402,14.206278938814672,-1.2853072842871542,0.1525164333595797,,-121.00018782666582,19.02324995132671,-1.471829165525241,0.2085884059277936,1,1_alaska.csv
2018.75,2019.75,82041.85,alaska,-163.54290808689328,28.34530890237633,-1.9994065605087168,0.3138872586148304,-123.9585941747834,37.30510172987869,-1.5154654477148948,0.4254519897967247,1.0,-200.91507227352372,22.52046433808029,-2.4563028645383405,0.2331092126542333,1.0,-165.75505781237266,19.87504702610264,-2.026451369272916,0.2089245443742284,1,1_alaska.csv
2019.75,2020.75,81625.57,alaska,-38.27966617127253,31.17621488553179,-0.4703777348622846,0.3598851600858222,,,,,,-5.391463959084393,20.455702253816213,-0.0662499143362163,0.2365577667737007,1.0,-73.9843227729038,20.964470519831934,-0.9091139406893568,0.2386580133024283,1,1_alaska.csv
2020.75,2021.75,81209.29000000001,alaska,-44.473764972181016,30.9723733707787,-0.5492916849216041,0.3572833742378797,,,,,,-38.7577965024696,20.645655556242723,-0.4786942449780667,0.237721004050517,1.0,-52.991824273038354,19.31115966442928,-0.6544975101661452,0.2212290053199726,1,1_alaska.csv
2021.75,2022.75,80793.01,alaska,-44.17885969038288,33.65650264017466,-0.5484607526766203,0.3884115390962951,,,,,,0.3610710599941789,25.239495617317456,0.0044825354642927,0.2919047041447866,1.0,-91.50651771360866,29.43536132786405,-1.1360124261185371,0.3362939919849698,1,1_alaska.csv
2022.75,2023.75,80376.73,alaska,-97.8596555489177,53.62435349782261,-1.2211758042735203,0.6175997638096259,,,,,,,,,,,-108.36891537840911,36.966166040652766,-1.3523192642889026,0.4229106566698471,1,1_alaska.csv
1999.75,2000.75,14582.8222,western_canada_us,13.768861010322814,7.115670908745589,0.9470246360118656,0.4890939054064142,,,,,,,,,,,12.353077923441012,6.963329428014312,0.849646831012543,0.4789832242202416,1,2_western_canada_us.csv
2000.75,2001.75,14504.3926,western_canada_us,-9.26634815105145,4.411523459434486,-0.640787318703866,0.30296937291395,,,,,,,,,,,-10.674516847545156,4.180834991679316,-0.7381651237031885,0.2863608243153939,1,2_western_canada_us.csv
2001.75,2002.75,14425.963,western_canada_us,1.9718092905856663,4.497298222760988,0.137096048155682,0.310503075960007,,,,,,,,,,,0.5712549844800465,4.261974753001897,0.0397182431563593,0.2943199635759451,1,2_western_canada_us.csv
2002.75,2003.75,14347.5334,western_canada_us,-11.86229670046314,4.268600816453122,-0.8292708119766832,0.2919246472188244,,,,,,,,,,,-13.25523661618067,4.031880790264807,-0.9266486169760058,0.2746490131650847,1,2_western_canada_us.csv
2003.75,2004.75,14269.1038,western_canada_us,-15.96600041912513,4.332528118633554,-1.122287900573365,0.29407602745045,,,,,,,,,,,-17.351325944454565,4.102905067777914,-1.2196657055726876,0.2769346325394453,1,2_western_canada_us.csv
2004.75,2005.75,14190.6742,western_canada_us,-22.46809864725448,4.479422168897884,-1.5880644884756865,0.2994568853285688,,,,,,,,,,,-23.84580978219583,4.26290777233192,-1.685442293475009,0.2826420120035368,1,2_western_canada_us.csv
2005.75,2006.75,14112.2446,western_canada_us,-11.855143249542069,4.319751106959769,-0.8425885487154865,0.2954946295541154,,,,,,,,,,,-13.225239994095327,4.085804418287186,-0.9399663537148092,0.2784405805087392,1,2_western_canada_us.csv
2006.75,2007.75,14033.815,western_canada_us,2.824445282095562,4.1849829765243935,0.2018655735763139,0.2888450206670039,,,,,,,,,,,1.4619629279303925,3.930282924263339,0.1044877685769913,0.271373408319315,1,2_western_canada_us.csv
2007.75,2008.75,13955.3854,western_canada_us,4.501962530703668,4.292783862163108,0.3235674922942149,0.2960463690879924,,,,,,,,,,,3.147094566926587,4.04347948814392,0.2261896872948922,0.2790260443559053,1,2_western_canada_us.csv
2008.75,2009.75,13876.9558,western_canada_us,-11.880038835578564,4.433890410092849,-0.8586743638803728,0.3034386461106322,,,,,,,,,,,-13.227292408967555,4.206137273423958,-0.9560521688796954,0.2868572689198816,1,2_western_canada_us.csv
2009.75,2010.75,13798.5262,western_canada_us,3.2942415292674974,4.200550966796931,0.2394570219565348,0.2898616241255693,,,,,,,,,,,1.9546023462665985,3.946478337985037,0.1420792169572122,0.2724552108502104,1,2_western_canada_us.csv
2010.75,2011.75,13720.0966,western_canada_us,11.750175908204476,4.379776721021099,0.8589977789020553,0.2997282442774046,,,,,,,,,,,10.418151115591666,4.129922997201222,0.7616199739027326,0.2829294986323189,1,2_western_canada_us.csv
2011.75,2012.75,13641.667,western_canada_us,6.290578766884999,4.254445853020962,0.46251732202166,0.2930026269845146,,,,,,,,,,,4.966168364660279,4.001334761504714,0.3651395170223374,0.2757945253237388,1,2_western_canada_us.csv
2012.75,2013.75,13563.2374,western_canada_us,-18.414514736931903,2.927081469771462,-1.3617637121402368,0.1918797844448093,-16.119132748685338,3.3758209516326723,-1.1920189243058072,0.2263883966640699,1.0,,,,,,-20.70989672517847,4.1353611973164766,-1.5315084999746664,0.2764848316411902,1,2_western_canada_us.csv
2013.75,2014.75,13484.8078,western_canada_us,-15.125086239176396,2.857303875271332,-1.1250140349257498,0.190284878085033,-12.829704250929828,3.340374870276327,-0.954281986760332,0.2263883966640699,1.0,,,,,,-17.420468227422962,4.03440499601794,-1.2957460830911676,0.2720400608819497,1,2_western_canada_us.csv
2014.75,2015.75,13406.3782,western_canada_us,-29.4582578731366,3.2103727085338565,-2.203943386353454,0.1969932328552071,-28.85161368349231,3.581569492053934,-2.158556810698024,0.2263883966640699,1.0,,,,,,-30.064902062780888,4.4672710311001085,-2.2493299620088845,0.2905129783267774,1,2_western_canada_us.csv
2015.75,2016.75,13327.9486,western_canada_us,-10.724980545390784,2.8259906393361427,-0.8071198820723,0.1916135308126288,-10.118336355746488,3.3170096205133057,-0.7614662247315436,0.2263883966640699,1.0,,,,,,-11.331624735035076,4.0329067778603385,-0.8527735394130563,0.2757452378106289,1,2_western_canada_us.csv
2016.75,2017.75,13249.519,western_canada_us,-3.332374337334157,2.804995801098389,-0.2522658778752675,0.1933674055660555,-2.7257301476898617,3.281032613088879,-0.2063419769065143,0.2263883966640699,1.0,,,,,,-3.9390185269784506,4.067976246300816,-0.2981897788440206,0.2805998388358428,1,2_western_canada_us.csv
2017.75,2018.75,13171.0894,western_canada_us,-7.398114303964045,2.8182019467084123,-0.5633835748054985,0.1929376893348274,-6.791470114319749,3.2957413675593563,-0.5171862117810235,0.2263883966640699,1.0,,,,,,-8.004758493608337,4.065784152796664,-0.6095809378299732,0.2794141429433393,1,2_western_canada_us.csv
2018.75,2019.75,13092.6598,western_canada_us,-18.31083323468459,2.751451702823065,-1.4027654661711977,0.179184055598606,-17.371487189643567,2.6964227036492834,-1.3308035747662736,0.1762861810046498,1.0,,,,,,-19.250179279725614,4.151447068311792,-1.4747273575761213,0.2788817797334432,1,2_western_canada_us.csv
2019.75,2020.75,13014.2302,western_canada_us,-7.464984520461071,2.9343078569366376,-0.5753276794692169,0.2009935107188581,-6.146040870513625,2.5711298148402566,-0.4736764587071336,0.1762861810046498,1.0,,,,,,-8.783928170408513,4.843066533129965,-0.6769789002313001,0.3330779328454564,1,2_western_canada_us.csv
2020.75,2021.75,12935.8006,western_canada_us,-21.83680487750593,3.448183296403132,-1.6931702251772631,0.225874348512216,-20.18515937216175,4.041917436856286,-1.5651058399394164,0.2702879285293525,1.0,,,,,,-23.4884503828501,4.974682756091616,-1.82123461041511,0.3338345136621187,1,2_western_canada_us.csv
2021.75,2022.75,12857.371,western_canada_us,-9.96218632462664,4.406938336130568,-0.7771544286204262,0.3023873046163686,-8.059078989267983,3.934573268418332,-0.6286922090213134,0.2702879285293525,1.0,,,,,,-11.865293659985294,7.590831441597957,-0.9256166482195388,0.5226097255326974,1,2_western_canada_us.csv
2022.75,2023.75,12778.9414,western_canada_us,-35.703492597504315,7.943825278692033,-2.8023389616314534,0.5345588029378094,,,,,,,,,,,-36.94414470546004,7.827983642619002,-2.899716766630776,0.5253238949229547,1,2_western_canada_us.csv
1999.75,2000.75,105019.027875,arctic_canada_north,-52.30349163572053,24.579253933262137,-0.499536848893118,0.2332132086249058,,,,,,,,,,,-54.14871130823574,18.966701483884425,-0.5171600551437372,0.179134010193578,1,3_arctic_canada_north.csv
2000.75,2001.75,104945.450175,arctic_canada_north,-23.83889332595508,20.49515191771012,-0.2278386072163014,0.1952414918205133,,,,,,,,,,,-25.682820213512684,13.243281700287302,-0.2454618134669206,0.1257769178315665,1,3_arctic_canada_north.csv
2001.75,2002.75,104871.872475,arctic_canada_north,5.323430596192838,18.698249826723952,0.0509140231504377,0.1784077126112826,,,,,,,,,,,3.4807964935928206,10.231762368978297,0.0332908168998185,0.0976212315538944,1,3_arctic_canada_north.csv
2002.75,2003.75,104798.294775,arctic_canada_north,-15.69487246719718,10.570571881838376,-0.1502133102192706,0.1005900609671112,-8.974001546598318,9.911336294076976,-0.0858888456115068,0.0944807617305478,,-21.805235452550505,4.929971797025612,-0.2086946933964568,0.045878853679572,1.0,-16.30538040244269,12.038308820267536,-0.156056391649848,0.1146103770558996,1,3_arctic_canada_north.csv
2003.75,2004.75,104724.717075,arctic_canada_north,14.432526555221171,10.032868227662464,0.1382286323878006,0.0954894694958558,18.500983322288395,6.488943302945801,0.1771945897819443,0.0612875376663931,,11.495871134069285,4.626869734204806,0.1101025893760734,0.0438093281207857,1.0,13.300725209305844,10.230752024691451,0.1273887180053843,0.0974192401454804,1,3_arctic_canada_north.csv
2004.75,2005.75,104651.139375,arctic_canada_north,-34.72281189399102,10.24673189365222,-0.3327942149824012,0.0963644862335606,-33.51372061342106,6.637664717542028,-0.3212059085748495,0.0612875376663931,,-39.24712667077719,4.986840981722098,-0.3761566531706054,0.0437471421806852,1.0,-31.407588397774816,11.106060091887583,-0.3010200832017485,0.1049134497291147,1,3_arctic_canada_north.csv
2005.75,2006.75,104577.561675,arctic_canada_north,-10.07690053454384,10.055602165712004,-0.0966480958177043,0.0958338423288473,-8.867809253973865,6.437954980545324,-0.0850516362182182,0.0612875376663931,,-14.770387394166349,4.673940799259993,-0.1416635811023833,0.0440402376209022,1.0,-6.592504955491273,10.517797479625852,-0.0632290701325111,0.1003155123069482,1,3_arctic_canada_north.csv
2006.75,2007.75,104503.983975,arctic_canada_north,-63.101373850013005,10.596791516519966,-0.6056347823823851,0.0965326310727907,-61.89228256944303,7.129327165536424,-0.5940301581101944,0.0612875376663931,,-70.3021765633795,5.7701566372603965,-0.6747466941872547,0.0436648239057186,1.0,-57.10966241721645,11.502917066447786,-0.5481274948497058,0.1063293911828705,1,3_arctic_canada_north.csv
2007.75,2008.75,104430.406275,arctic_canada_north,-56.00970892443728,10.414086900556049,-0.5379491056222407,0.0957146245056223,-54.8006176438673,6.982724286730038,-0.5263363051723087,0.0612875376663931,,-48.44753053211252,5.188103269160703,-0.4653176425986572,0.0437791501794805,1.0,-64.78097859733198,10.908783728386686,-0.6221933690957561,0.0994012405724934,1,3_arctic_canada_north.csv
2008.75,2009.75,104356.828575,arctic_canada_north,-52.02228274960291,10.421618621404969,-0.5000038801459388,0.0962997418051537,-50.81319146903294,6.906925531471123,-0.4883828919888933,0.0612875376663931,,-59.39662740105695,5.470261485895348,-0.570881218555096,0.0438366791429755,1.0,-45.85702937871883,11.172135504119185,-0.4407475298938269,0.1043394677333887,1,3_arctic_canada_north.csv
2009.75,2010.75,104283.250875,arctic_canada_north,-30.206800906319195,10.889002772507135,-0.2905326956540762,0.1029026281078177,-29.464580971204064,12.760537394920783,-0.2833939337843252,0.1209516468865436,,-30.77423321443598,5.073377827100231,-0.2959903288072744,0.0461317825862506,1.0,-30.38158853331753,11.410230826584533,-0.2922138243706289,0.107911511837419,1,3_arctic_canada_north.csv
