cell_type,model_index,model_id,embed_x,embed_y,cluster
Mi2,44,044,0.0368372240552119,0.3939056573238936,2
Mi2,45,045,0.7335690694815723,0.5131015593931356,1
Mi2,46,046,0.8578546895732511,0.857003140396069,3
Mi2,47,047,0.575800640754576,0.3651198359414226,4
Mi2,48,048,0.5541961496691422,0.10925626459778105,0
Mi2,49,049,0.48108330363598206,0.3140372384461484,4
Mi3,0,000,0.6067009266654757,0.29379449453249046,3
Mi3,1,001,0.040816807101299035,0.0030017900589762447,1
Mi3,2,002,0.8577233590411124,0.9839638040831155,0
Mi3,3,003,0.052237776715773565,0.04098021497375731,1
Mi3,4,004,0.6856515755219721,0.4181374806534973,3
Mi3,5,005,0.9536386966251338,0.712137500752065,0
Mi3,6,006,0.7978412242412738,0.9340787863478075,0
Mi3,7,007,0.3637149638553006,0.12598103336580366,1
Mi3,8,008,0.9163413645446523,0.8442994915528499,0
Mi3,9,009,0.9282846637423325,0.9046721581496998,0
Mi3,10,010,0.18938193304896858,0.03538349101790725,1
Mi3,11,011,0.4359091070881599,0.04185820356131331,1
Mi3,12,012,0.7814868655727839,0.911855587577989,0
Mi3,13,013,0.3033029075854597,0.016696652001859297,1
Mi3,14,014,0.20957928570866055,0.004357623024068891,1
Mi3,15,015,0.0,0.0175990180264948,1
Mi3,16,016,0.8667702846148331,0.7244749636077026,0
Mi3,17,017,0.9915359448137282,0.5796480785554939,0
Mi3,18,018,0.2224285597785652,0.07022283848714615,1
Mi3,19,019,0.8143385804448178,0.9783212896986098,0
Mi3,20,020,0.8436056165286914,0.9261627846382733,0
Mi3,21,021,0.315293924438859,0.09045463836253877,1
Mi3,22,022,0.6586934574275614,0.3299916885524469,3
Mi3,23,023,0.15831030434020316,0.020251991664575864,1
Mi3,24,024,0.6566684620801624,0.36811337635557895,3
Mi3,25,025,0.8967917363175193,1.0,0
Mi3,26,026,0.4216772061721881,0.00851880958383977,1
Mi3,27,027,0.9372500910832127,0.9653901173926013,0
Mi3,28,028,0.8851474366759249,0.8907332235270402,0
Mi3,29,029,0.9415477369292999,0.6481594345165455,0
Mi3,30,030,0.6147454965102385,0.3360037425099043,3
Mi3,31,031,0.38759578211931883,0.014645181136289875,1
Mi3,32,032,0.8466378378109523,0.799047622474621,0
Mi3,33,033,0.6195258626585356,0.7843833122748944,2
Mi3,34,034,0.909811817316297,0.9622437779877915,0
Mi3,35,035,0.07127458262335401,0.0,1
Mi3,36,036,0.24937416558865869,0.03663246411254392,1
Mi3,37,037,0.5764625565099317,0.29528707419912015,3
Mi3,38,038,0.6384976720415779,0.8136885154193023,2
Mi3,39,039,0.9253105222560121,0.5783369360046878,0
Mi3,40,040,0.6167920451092979,0.817831803440185,2
Mi3,41,041,0.008452449589224031,0.07711932264172815,1
Mi3,42,042,0.9086801161720264,0.6120235150258141,0
Mi3,43,043,0.8885837814268169,0.6829594145223861,0
Mi3,44,044,0.9545173543051999,0.5866975672511031,0
Mi3,45,045,0.015824335196169825,0.03048689824156739,1
Mi3,46,046,0.9765666934286208,0.627721167537353,0
Mi3,47,047,1.0,0.6167466784180519,0
Mi3,48,048,0.4137942662858649,0.04964384424594509,1
Mi3,49,049,0.03543932262274885,0.09750227194916936,1
Mi4,0,000,0.8283337893070688,0.9771494468047817,0
Mi4,1,001,1.0,0.5816773750507093,0
Mi4,2,002,0.9586917363728898,0.37182437512262145,0
Mi4,3,003,0.9811777857226543,0.5369123577531846,0
Mi4,4,004,0.041448918674580504,0.381331928659102,1
Mi4,5,005,0.021729106454155878,0.24417325286783714,1
Mi4,6,006,0.9943648958829944,0.48182833130996505,0
Mi4,7,007,0.6166404395660996,0.41457601160607754,0
Mi4,8,008,0.651534273460564,0.7851141967471309,0
Mi4,9,009,0.752219219666526,0.30094161529454755,0
Mi4,10,010,0.9176536550679772,0.6054545029197846,0
Mi4,11,011,0.8003687425950634,0.34208451758455877,0
Mi4,12,012,0.8952742733683625,0.27877619487487165,0
Mi4,13,013,0.6211330234619551,0.6774775739804533,0
Mi4,14,014,0.6524635855559603,0.4646060164888396,0
Mi4,15,015,0.7409222411906591,0.10898186735529437,0
Mi4,16,016,0.0614264819053672,0.07780236604140581,1
Mi4,17,017,0.9265695445259545,0.42899700575556127,0
Mi4,18,018,0.8582200618799546,0.5900533073708624,0
Mi4,19,019,0.6144424659971033,0.6132744363764243,0
Mi4,20,020,0.737358142755653,0.6044555970374316,0
Mi4,21,021,0.776756244707353,0.948865727855693,0
Mi4,22,022,0.7478660985567755,0.19078271192756902,0
Mi4,23,023,0.8387704955690004,0.839453800988113,0
Mi4,24,024,0.8781796299125342,0.9123614967840791,0
Mi4,25,025,0.8621942664309911,0.25824995749257595,0
Mi4,26,026,0.03977835384314321,0.3146313236271933,1
Mi4,27,027,0.8214368593482909,0.5907995405562722,0
Mi4,28,028,0.6602962181310524,0.574433550479676,0
Mi4,29,029,0.683455529525399,0.9018980684877886,0
Mi4,30,030,0.7107899812528824,0.7395540767481423,0
Mi4,31,031,0.8819031416404912,0.5222361771539958,0
Mi4,32,032,0.008171981953296104,0.09823728374332176,1
Mi4,33,033,0.7924155008602564,0.08304165692418537,0
Mi4,34,034,0.8082355374324763,0.16152898173808622,0
Mi4,35,035,0.8148989431318354,0.9022383170873952,0
Mi4,36,036,0.6254172954520634,0.8217732533651817,0
Mi4,37,037,0.8238971463144737,0.6809499585210522,0
Mi4,38,038,0.02429943119594785,0.01223079245231408,1
Mi4,39,039,0.018800117700041974,0.35854084058297603,1
Mi4,40,040,0.7604527540999086,0.058320702739316124,0
Mi4,41,041,0.0,0.18174484498571938,1
Mi4,42,042,0.045686915026896646,0.1527808315594145,1
Mi4,43,043,0.049324234206550854,0.0,1
Mi4,44,044,0.5995269742775174,0.37642105585805957,0
Mi4,45,045,0.8678999842144596,1.0,0
Mi4,46,046,0.09275554969846123,0.06902065354679636,1
Mi4,47,047,0.8813417931960665,0.6693096073995258,0
Mi4,48,048,0.6380191960438543,0.3631690108019335,0
Mi4,49,049,0.09259003202731964,0.015265135301999078,1
Mi9,0,000,0.9420892583732121,0.12393142965435974,1
Mi9,1,001,0.8947764215904013,0.1487810523721284,1
Mi9,2,002,0.5472975670332028,0.5150881353355943,0
Mi9,3,003,0.9343114001621854,0.38469952748194935,1
Mi9,4,004,0.1555828799426416,0.5025538121629249,0
Mi9,5,005,0.005568501760113087,0.5171468935227554,0
Mi9,6,006,0.740528131070474,0.6231395044625161,0
Mi9,7,007,0.5323214523814023,0.47056477501518945,0
Mi9,8,008,0.147238543961842,0.3862992794478337,0
Mi9,9,009,0.6023909899561641,0.5123291239874638,0
Mi9,10,010,0.8490680396089987,0.6450915518485363,1
Mi9,11,011,0.8236726495696924,1.0,1
Mi9,12,012,0.8480080395398024,0.5208513300016658,1
Mi9,13,013,0.6950945380471594,0.5029108718054596,0
Mi9,14,014,0.823708511857443,0.7842538628895974,1
Mi9,15,015,0.04111395052308375,0.4943998503903564,0
Mi9,16,016,0.924855732470261,0.06214249401554478,1
Mi9,17,017,0.8949012409815329,0.38066320018195465,1
Mi9,18,018,0.4760703894870668,0.47449126399446906,0
Mi9,19,019,0.9387911255275881,0.5550935289522031,1
Mi9,20,020,0.8373664878298432,0.4009732476894077,1
Mi9,21,021,0.9625296312984224,0.049461520602517794,1
Mi9,22,022,0.6466477144345242,0.5709705467129297,0
Mi9,23,023,0.3563993796678776,0.42792382440485077,0
Mi9,24,024,0.7846046458895165,0.7008921141907276,1
Mi9,25,025,0.19315270162124154,0.5147211554399458,0
Mi9,26,026,0.0,0.43968550018847086,0
Mi9,27,027,0.875757399541016,0.44486433081293136,1
Mi9,28,028,0.6884500678522468,0.4199521715975928,0
Mi9,29,029,0.8666756577436326,0.07548651269340845,1
Mi9,30,030,0.8070287888340671,0.9303782186810037,1
Mi9,31,031,0.9269744684463765,0.6468997333341484,1
Mi9,32,032,0.06252094184613999,0.6338737463002249,0
Mi9,33,033,0.15798932927275539,0.4372079933898324,0
Mi9,34,034,0.21915230301091518,0.44383868918165825,0
Mi9,35,035,0.8570815310149573,0.8214161592031118,1
Mi9,36,036,0.8745189862536324,0.7570289925649509,1
Mi9,37,037,0.7232996285492022,0.41411604084087617,0
Mi9,38,038,0.13157490800225366,0.5745366554047248,0
Mi9,39,039,0.845485570053353,0.9661340342904524,1
Mi9,40,040,0.05989890294666911,0.5537018591582484,0
Mi9,41,041,0.09624345197207984,0.6304300012907444,0
Mi9,42,042,0.9838112709514937,0.0,1
Mi9,43,043,0.014511218974463669,0.38765499179772905,0
Mi9,44,044,1.0,0.04238307265807345,1
Mi9,45,045,0.09983122768254571,0.4421677309171635,0
Mi9,46,046,0.2684944612393208,0.47575887504885445,0
Mi9,47,047,0.9094127593628516,0.5008534057521072,1
Mi9,48,048,0.7911004106797495,0.9846920212960324,1
Mi9,49,049,0.31060533262903967,0.4359188398250089,0
R1,0,000,0.9542808230657919,0.595488342766595,2
R1,1,001,0.5851355196613109,0.576818859561935,2
R1,2,002,0.4944376023733229,0.6305753860626961,2
R1,3,003,0.7213407051226006,0.08796733168893663,1
R1,4,004,0.9343114634414883,0.12745228238685746,1
R1,5,005,0.5636530789561953,0.8640686080940826,0
R1,6,006,0.7993447277950412,0.5400207155094816,2
R1,7,007,0.7251494298887148,0.0,1
R1,8,008,0.6541933260351754,0.8324542273766155,0
R1,9,009,0.8149388903099848,0.037247146224910106,1
R1,10,010,0.6469235112355533,0.47041624414920047,2
R1,11,011,0.9548101802738104,0.31740551357411667,1
R1,12,012,0.5270774091092154,0.7316419071635677,0
R1,13,013,0.9291775486469185,0.4670875132638007,2
R1,14,014,0.0,0.6970181644313379,0
R1,15,015,0.028719822958731496,0.7474961596563289,0
R1,16,016,0.49991675876910735,0.9525422825903033,0
R1,17,017,0.34838924287266726,0.668349219663246,0
R1,18,018,0.586352094354553,0.6991585110684666,2
R1,19,019,0.4082649612850954,0.6976511501340087,0
R1,20,020,0.2863670872795235,0.6776785687293854,0
R1,21,021,0.9908451752155772,0.44274717363696914,2
R1,22,022,0.9739684325061958,0.49658857538916756,2
R1,23,023,0.8221795555597333,0.6492072195601342,2
R1,24,024,0.7695536804771141,0.7211669873183073,2
R1,25,025,0.06757193960310028,0.7290217228515831,0
R1,26,026,0.8741529092425743,0.1106588625229275,1
R1,27,027,0.01875592969577822,0.6598446344959397,0
R1,28,028,0.10088868286264271,0.7670935512702325,0
R1,29,029,0.9647898319182009,0.07762276415032136,1
R1,30,030,0.8385415244754966,0.08739343511010049,1
R1,31,031,0.931317198179133,0.21642138388983087,1
R1,32,032,0.22094821429546457,0.8246179898765756,0
R1,33,033,0.3685714227212776,0.7824433891959232,0
R1,34,034,0.2826553577702056,0.7355411356959015,0
R1,35,035,0.8964200205812757,0.6528113292936701,2
R1,36,036,0.44369322749345463,0.8283620440947687,0
R1,37,037,0.44021873981191273,1.0,0
R1,38,038,0.1726472719235199,0.8530670498962388,0
R1,39,039,0.757325141923923,0.03831368366680043,1
R1,40,040,0.30177029173256564,0.8061038117142065,0
R1,41,041,0.7092352270876071,0.5744978466214005,2
R1,42,042,0.538902683424277,0.9385372451444504,0
R1,43,043,0.6065925603437152,0.8204383494623275,0
R1,44,044,1.0,0.2977655699473632,1
R1,45,045,0.42229213273692473,0.9442875189177934,0
R1,46,046,0.24150443539689112,0.8863470379738315,0
R1,47,047,0.8884723707537989,0.5242313041791584,2
R1,48,048,0.9924470354233902,0.08708900193060966,1
R1,49,049,0.9896083841777281,0.23831037461050167,1
R2,0,000,0.8731638221512317,0.9422365334057778,0
R2,1,001,1.0,0.5942828995150747,0
R2,2,002,0.5573514168633582,0.541765569772626,0
R2,3,003,0.6031301815023152,0.0,0
R2,4,004,0.9003583702674678,0.7542689824954729,0
R2,5,005,0.6770843969425602,0.7956730614439612,0
R2,6,006,0.46565812041291155,0.40681946962943466,1
R2,7,007,0.4674733468267278,0.22833635283035458,0
R2,8,008,0.6926565658369805,1.0,0
R2,9,009,0.5933953667354888,0.33236523566689047,0
R2,10,010,0.5702832616706683,0.0007423671298603662,0
R2,11,011,0.4981163061635947,0.5190655873659075,1
R2,12,012,0.2501015767083732,0.6138566746914905,1
R2,13,013,0.6838290759628287,0.36990594827404144,0
R2,14,014,0.0,0.6949689294184296,1
R2,15,015,0.009310070238104456,0.7747031488371345,1
R2,16,016,0.6758493740921436,0.9301657951755682,0
R2,17,017,0.5496756846890021,0.08723266328913487,0
R2,18,018,0.8272433798979562,0.5104706930019222,0
R2,19,019,0.07137530228486003,0.6960621489983875,1
R2,20,020,0.882508201783117,0.4505055726842759,0
R2,21,021,0.9195990782997596,0.8857617848080055,0
R2,22,022,0.3568950788609345,0.6012949726849333,1
R2,23,023,0.929727557320942,0.5015512100255496,0
R2,24,024,0.7549426465865605,0.848143863779099,0
R2,25,025,0.0750720529704749,0.7949831544442894,1
R2,26,026,0.7168340208258308,0.1373513154951779,0
R2,27,027,0.8575573150316071,0.40141247943641695,0
R2,28,028,0.3216972952247076,0.5521827894658797,1
R2,29,029,0.9667407043202461,0.6517622033182631,0
R2,30,030,0.6552285058243151,0.16029303102969417,0
R2,31,031,0.7680592143232436,0.3573872599155387,0
R2,32,032,0.37530189563581196,0.4440740001245534,1
R2,33,033,0.7091545982292864,0.7020392040631969,0
R2,34,034,0.7924688199328698,0.6957205052149197,0
R2,35,035,0.8071529521568335,0.9316305360466162,0
R2,36,036,0.20033119340742983,0.6461989078296226,1
R2,37,037,0.8409103971691463,0.8250289397546513,0
R2,38,038,0.043372133653771544,0.6523879198324554,1
R2,39,039,0.654426703941084,0.047536240381052364,0
R2,40,040,0.10540795764871498,0.6569506452843679,1
R2,41,041,0.40181420578142985,0.4851486497190276,1
R2,42,042,0.7099941692770998,0.7989776894045981,0
R2,43,043,0.29426910446153737,0.5916374454735486,1
R2,44,044,0.7605880699289451,0.977170702246613,0
R2,45,045,0.40396022953099764,0.679917487645189,1
R2,46,046,0.041961758086569156,0.7705014301351971,1
R2,47,047,0.685044118636867,0.5051569771455303,0
R2,48,048,0.9755534901684919,0.5509210220169988,0
R2,49,049,0.8861932613265653,0.8485787199827299,0
R3,0,000,0.934332363213779,0.6813286040221042,1
R3,1,001,0.3548732689699933,0.2372781773840705,2
R3,2,002,0.4652674761012717,0.0625144817859527,2
R3,3,003,0.9596162972088147,0.8964917587853436,1
R3,4,004,0.9468262950441753,0.9688722494401302,1
R3,5,005,0.8208763118469391,0.44158152786672816,0
R3,6,006,0.8314732761536521,0.5448921818792558,1
R3,7,007,0.828622440531938,0.6445189223992449,1
R3,8,008,0.7762184911826838,0.29780238351128546,0
R3,9,009,0.9665986680288206,1.0,1
R3,10,010,0.9762414007380131,0.46667838130095407,1
R3,11,011,0.953264052753954,0.5286964499017525,1
R3,12,012,0.4385707019456856,0.10484069750644175,2
R3,13,013,0.9019103897423353,0.7225447775640746,1
R3,14,014,0.0452393289726723,0.6881219804634021,3
R3,15,015,0.04924866018631896,0.6248855732250364,3
R3,16,016,0.3975635769410737,0.16066126679265458,2
R3,17,017,0.4862039221231424,0.12445214426016403,2
R3,18,018,0.9052166902244627,0.563380714527672,1
R3,19,019,0.9823611872693028,0.769561528963169,1
R3,20,020,0.4894493818782055,0.025052631801236458,2
R3,21,021,1.0,0.8305117486306228,1
R3,22,022,0.5658174212946362,0.04348905155447724,0
R3,23,023,0.4335071455366534,0.16839410806966865,2
R3,24,024,0.7403062864873973,0.23460116393894354,0
R3,25,025,0.026820514493542558,0.593431974666381,3
R3,26,026,0.9540355804205363,0.8031630790738092,1
R3,27,027,0.36100478119966106,0.1715800454069895,2
R3,28,028,0.008158109918974144,0.6261500090596691,3
R3,29,029,0.9275633211567063,0.945415472592271,1
R3,30,030,0.9783604664498151,0.535520391090954,1
R3,31,031,0.5776469328549196,0.19901482506280432,0
R3,32,032,0.5431002821483039,0.09904526008419255,0
R3,33,033,0.7906645515843035,0.4034158134169963,0
R3,34,034,0.597366314429603,0.14104114034518106,0
R3,35,035,0.8166453141008176,0.3481791176474103,0
R3,36,036,0.6469526656417193,0.12938314114636645,0
R3,37,037,0.6813924020609694,0.14740920831940207,0
R3,38,038,0.3168706326672266,0.26718848888247587,2
R3,39,039,0.7078219728534947,0.16323059160042386,0
R3,40,040,0.058311861115569075,0.5703963800446318,3
R3,41,041,0.3283686667711122,0.22401168748723402,2
R3,42,042,0.6986189836517922,0.11194300019064068,0
R3,43,043,0.01849255943807343,0.6682621742933632,3
R3,44,044,0.9586804677729532,0.6874043757548972,1
R3,45,045,0.5248445994244713,0.0,2
R3,46,046,0.8683981904268412,0.7454753405975736,1
R3,47,047,0.0,0.5859519194842293,3
R3,48,048,0.9342056836416688,0.5323135099547855,1
R3,49,049,0.9741853113127767,0.8466528808539168,1
R4,0,000,0.6576597535495624,0.43334161812292604,3
R4,1,001,0.9017971618968739,0.7663381932437039,1
R4,2,002,0.3618711193877454,0.12330589574511713,0
R4,3,003,0.40909648209052685,0.1565265295723338,0
R4,4,004,0.9607199257244672,0.9457755100472438,1
R4,5,005,0.35848910602012274,0.3495902786092123,0
R4,6,006,0.48009811751464515,0.0,0
R4,7,007,0.43533395358512955,0.3182063292086601,0
R4,8,008,0.17465918831263963,0.7873280486844714,2
R4,9,009,1.0,0.8129150298711457,1
R4,10,010,0.70941024039153,0.5565600050834919,3
R4,11,011,0.026197102740598388,0.419839876672887,2
R4,12,012,0.4982750259130961,0.05232354112166443,0
R4,13,013,0.24789726758194955,0.4158003277475617,0
R4,14,014,0.019175889425161352,0.2752958701016107,2
R4,15,015,0.19985644241437522,0.616853404478675,2
R4,16,016,0.20834855579512115,0.7872065292274522,2
R4,17,017,0.4047404245736913,0.022500586988169008,0
R4,18,018,0.23336576798077846,0.5125752952367374,0
R4,19,019,0.7500347664583917,0.5064007229686938,3
R4,20,020,0.9809036582147526,0.9347870807122631,1
R4,21,021,0.8872940580020041,0.9220278981032326,1
R4,22,022,0.30316681720150657,0.23044841535537805,0
R4,23,023,0.13836765367381937,0.5708284506996293,2
R4,24,024,0.21864976445817397,0.7099768780582971,2
R4,25,025,0.05433131073935776,0.375549205915666,2
R4,26,026,0.9203981715098677,1.0,1
R4,27,027,0.0,0.3041667956894937,2
R4,28,028,0.34637502815556365,0.0189405389926684,0
R4,29,029,0.9712180327682731,0.8188161473230975,1
R4,30,030,0.8543099724381928,0.9039806009971425,1
R4,31,031,0.7612664271825762,0.592893457825068,3
R4,32,032,0.211289079296429,0.3847922886246391,0
R4,33,033,0.34029850561739206,0.40242356538321145,0
R4,34,034,0.33456343900733665,0.11046119543991031,0
R4,35,035,0.6340322949040478,0.3788802877574976,3
R4,36,036,0.2752151640954526,0.3021166413625762,0
R4,37,037,0.44634199347426756,0.05626241845648469,0
R4,38,038,0.12365253015782657,0.42156803326894254,2
R4,39,039,0.4281582805176501,0.22568338950560027,0
R4,40,040,0.8756561069013191,0.997924871478624,1
R4,41,041,0.15040910639765798,0.4466357097771927,2
R4,42,042,0.24584566850582262,0.7829950800026066,2
R4,43,043,0.032963510761340575,0.3571213136181228,2
R4,44,044,0.8421943388753257,0.8006862515825212,1
R4,45,045,0.17131238682929056,0.7259779489575217,2
R4,46,046,0.6908090820450243,0.4954627465518111,3
R4,47,047,0.7346400547378986,0.5884968463908024,3
R4,48,048,0.9321781135365195,0.7388259287024048,1
R4,49,049,0.9260835595776622,0.9069380069048603,1
R5,0,000,0.9197494158945829,0.48170198391685426,0
R5,1,001,0.8723868362460916,0.17051198562514494,2
R5,2,002,0.5191933845010521,0.6779199471893517,0
R5,3,003,0.7972593778594468,0.5408359337403282,0
R5,4,004,0.9653710855355115,0.10315375679463554,2
R5,5,005,0.015186979545347427,0.1653621942230394,1
R5,6,006,0.6733488446889628,0.44677507076880085,0
R5,7,007,0.6977336048280911,0.5487009351850037,0
R5,8,008,0.09969862281449374,0.36426242064367303,1
R5,9,009,1.0,0.1479431576146044,2
R5,10,010,0.9177532378900639,0.2787778477962115,2
R5,11,011,0.09393538343837879,0.5329268294962941,1
R5,12,012,0.2788649590012863,0.7947637737883357,1
R5,13,013,0.29382141817842317,0.9665429820741118,1
R5,14,014,0.047046137354641984,0.03701657122122005,1
R5,15,015,0.2224839274253239,0.9033654715985452,1
R5,16,016,0.08624058439253414,0.4735002829723746,1
R5,17,017,0.31137885910413693,0.8595443425636766,1
R5,18,018,0.15295326931605704,0.404476608409395,1
R5,19,019,0.9057865360760243,0.5441742786117463,0
R5,20,020,0.27089426183049187,0.5607862239761434,1
R5,21,021,0.9863860932886888,0.21917807926479616,2
R5,22,022,0.2567578331914004,0.9790823060129858,1
R5,23,023,0.2569800418344897,0.8860466461653976,1
R5,24,024,0.23899771404542083,0.79005446285074,1
R5,25,025,0.01051318142420993,0.08942220832418336,1
R5,26,026,0.9553745779945348,0.33810064674134466,2
R5,27,027,0.021290837679356803,0.0,1
R5,28,028,0.18278619051285547,0.4742536571069515,1
R5,29,029,0.8907852958813878,0.10863206564237957,2
R5,30,030,0.9187413698718703,0.3716015270879728,2
R5,31,031,0.39543667365681334,0.6760511102634352,0
R5,32,032,0.7573715880240506,0.41778140804393404,0
R5,33,033,0.33808773955926275,1.0,1
R5,34,034,0.45430948796295123,0.6906690148274613,0
R5,35,035,0.8629061842031054,0.5781429491048488,0
R5,36,036,0.8496937295527301,0.6411812402970504,0
R5,37,037,0.1392257434535489,0.5321571505133927,1
R5,38,038,0.6338853535025286,0.5228620365079568,0
R5,39,039,0.6727671262286264,0.5185074576398122,0
R5,40,040,0.4808232730485758,0.743221656810164,0
R5,41,041,0.22399255242149627,0.5442634924652254,1
R5,42,042,0.8230956635743755,0.640811845131855,0
R5,43,043,0.0,0.03238629143172551,1
R5,44,044,0.8571972310480904,0.3037490063682707,2
R5,45,045,0.07920816590251085,0.135296464559351,1
R5,46,046,0.9463668503236817,0.42270568423853966,2
R5,47,047,0.3063897098694737,0.6512059902138125,0
R5,48,048,0.9372326821328294,0.148480483953739,2
R5,49,049,0.9421723872590786,0.20484312704378588,2
R6,0,000,0.7615366354761888,0.8732971986159701,3
R6,1,001,0.06755383655772068,0.5083734851435144,1
R6,2,002,0.45421718311049325,0.9488526946879839,0
R6,3,003,0.6890505834658616,0.8368086388820242,3
R6,4,004,0.9873772161306937,0.6928896000799949,2
R6,5,005,0.6919479155322041,0.900778153800222,3
R6,6,006,0.5919350905885407,0.7826236647550036,0
R6,7,007,0.49294576867807993,0.7402523905054208,0
R6,8,008,0.5588715338977998,0.9377457398335302,0
R6,9,009,0.9668168743102563,0.6587187313673688,2
R6,10,010,0.8352304656191352,0.892795341040612,3
R6,11,011,0.0688261078091934,0.07169624749475424,1
R6,12,012,0.03219728585510029,0.5977964358725943,1
R6,13,013,0.5813454747405021,0.8721447968893036,0
R6,14,014,0.09436172189489583,0.05198767794597597,1
R6,15,015,0.0247559634261158,0.45209088672530373,1
R6,16,016,0.3311922661675454,0.7037287926960111,0
R6,17,017,0.08150511881032418,0.3739828754858198,1
R6,18,018,0.39656221283466025,0.8443567838910118,0
R6,19,019,0.8537441582611864,0.9305615535525951,3
R6,20,020,0.10697322349778354,0.4057482853871096,1
R6,21,021,0.8550296458818922,0.8523209557040695,3
R6,22,022,0.5880458170536753,0.9512125004404032,0
R6,23,023,0.024962590076809232,0.528671289654973,1
R6,24,024,0.5660775980469246,1.0,0
R6,25,025,0.0037404627433084148,0.3931425466494542,1
R6,26,026,0.9631121464189512,0.8993701294638908,2
R6,27,027,0.09536008734776713,0.0034696180942547783,1
R6,28,028,0.0,0.5043408270393949,1
R6,29,029,1.0,0.7276009411750627,2
R6,30,030,0.9696212773413639,0.7619144361423271,2
R6,31,031,0.4232505637103829,0.8892419393709974,0
R6,32,032,0.4042180940383814,0.6989891594337648,0
R6,33,033,0.5137923577150786,0.8970957613831692,0
R6,34,034,0.4448177172135611,0.8433916546366517,0
R6,35,035,0.7196790586629502,0.8578897083513878,3
R6,36,036,0.36236936459426783,0.7495466859090331,0
R6,37,037,0.3632322104561743,0.6888792650847095,0
R6,38,038,0.1054185271853117,0.5021511486911571,1
R6,39,039,0.5098889065158312,0.7903380824045336,0
R6,40,040,0.4685788880244268,0.8985916398101952,0
R6,41,041,0.09462201989869445,0.4515913208644627,1
R6,42,042,0.7958587404984321,0.8921398010868606,3
R6,43,043,0.03665751114584309,0.26459911001130804,1
R6,44,044,0.9482339223674157,0.8563670767140323,2
R6,45,045,0.0752730711411368,0.0,1
R6,46,046,0.8862194944209193,0.9128644487540926,3
R6,47,047,0.6526341674458722,0.8463796142608505,3
R6,48,048,0.9866283959909734,0.8114068396437671,2
R6,49,049,0.9193152170834697,0.8951363907789077,3
R7,0,000,0.8446502066264149,0.0,3
R7,1,001,0.4811929761010164,0.39118878932945345,0
R7,2,002,0.8393445638767639,0.020530822828572937,3
R7,3,003,0.37570792355845717,0.9804176078613369,1
R7,4,004,0.7675129796107364,0.04958614667485195,3
R7,5,005,0.9893399437342318,0.465644005622333,2
R7,6,006,0.5268871799033049,0.24953238202510558,0
R7,7,007,0.49264039674177645,0.34381945539487374,0
R7,8,008,0.7052668597129457,0.08489604243833304,3
R7,9,009,0.4261669048212332,0.5860578423184934,0
R7,10,010,1.0,0.44432204063608816,2
R7,11,011,0.0005568930144099205,0.26101607765226265,4
R7,12,012,0.6611050007507148,0.12065959626216027,3
R7,13,013,0.42292907658439827,1.0,1
R7,14,014,0.9366974604538689,0.4957001535192951,2
R7,15,015,0.02186116906143276,0.226052926404174,4
R7,16,016,0.5367535725287166,0.22283497631345323,0
R7,17,017,0.38558357749081507,0.9615352719985419,1
R7,18,018,0.641945762516452,0.11138360960709148,3
R7,19,019,0.4740277945952835,0.4463594832356549,0
R7,20,020,0.4093276648528987,0.601505713852672,0
R7,21,021,0.9101343503813323,0.6906717669940481,2
R7,22,022,0.8851623632071095,0.6965768891728831,2
R7,23,023,0.40513980228966606,0.9752578981244118,1
R7,24,024,0.8091570944694417,0.023324709636789898,3
R7,25,025,0.3987384289721524,0.5847790972758898,0
R7,26,026,0.7432740254652539,0.06155933101052885,3
R7,27,027,0.8903910658682836,0.7223379382855857,2
R7,28,028,0.45791042963483214,0.4636155221910585,0
R7,29,029,0.4988353088997399,0.3026462298337677,0
R7,30,030,0.41784705118585375,0.5640043103299729,0
R7,31,031,0.7817839178491008,0.03630717711681647,3
R7,32,032,0.8894718490370996,0.6700585463271664,2
R7,33,033,0.03760123320900527,0.23872662491537594,4
R7,34,034,0.028665438428168655,0.26375646852553203,4
R7,35,035,0.9042641533091291,0.6535496489873778,2
R7,36,036,0.8665600997390204,0.0016717434483656812,3
R7,37,037,0.431900334112451,0.9794372687953168,1
R7,38,038,0.965158332611582,0.4469072216005632,2
R7,39,039,0.392394824954525,0.9994274326286812,1
R7,40,040,0.0,0.2394658195619409,4
R7,41,041,0.502606859365384,0.24843242269864513,0
R7,42,042,0.98662611218603,0.42579355275836706,2
R7,43,043,0.6326425636306677,0.13426625327485617,3
R7,44,044,0.49682506514681263,0.271866449853589,0
R7,45,045,0.46472314753539923,0.43280375550982825,0
R7,46,046,0.9128496768189277,0.7181523980192996,2
R7,47,047,0.007245355168435275,0.282970649089875,4
R7,48,048,0.9509928541484068,0.4641039926753407,2
R7,49,049,0.9574204581032488,0.4912102063809185,2
R8,0,000,0.058629693760757995,0.46183686974957705,3
R8,1,001,0.5172156537291341,0.9941453269565153,4
R8,2,002,0.3924836926949724,0.6797128021262313,0
R8,3,003,0.002286994126947217,0.15735937361932206,3
R8,4,004,0.12113735780500168,0.6501245537929607,3
R8,5,005,0.2368858715701146,0.6621342816791429,0
R8,6,006,0.5485649824302639,0.9256912969972714,4
R8,7,007,0.5433735607402284,1.0,4
R8,8,008,0.02180524686767049,0.31454365681514995,3
R8,9,009,0.49392098681278934,0.8239398505657334,4
